accuracy_mean,accuracy_std,aupr_oos_mean,aupr_oos_std,auroc_mean,auroc_std,f1_all_mean,f1_all_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,known_macro_f1_mean,known_macro_f1_std,known_recall_mean,known_recall_std,mean_k_y_mean,mean_k_y_std,method,n,oos_f1_mean,oos_f1_std,total_centers_mean,total_centers_std
0.646,0.044317979797519357,0.8172635068781661,0.012732634539994054,0.8800490000000001,0.011263577420546369,0.7690948261398028,0.007205417132274408,0.5568888888888889,0.10257048163923041,0.0778888888888889,0.002795499027868691,0.7881583644504865,0.0018880093997736655,0.9221111111111111,0.0027954990278687064,1.0,0.0,RC-AMBL-KnownOnly,3,0.5784594430329649,0.09258911894891103,10.0,0.0
0.646,0.044317979797519357,0.8172635068781661,0.012732634539994054,0.8800490000000001,0.011263577420546369,0.7690948261398028,0.007205417132274408,0.5568888888888889,0.10257048163923041,0.0778888888888889,0.002795499027868691,0.7881583644504865,0.0018880093997736655,0.9221111111111111,0.0027954990278687064,1.0,0.0,RC-AMBL-ProxyOOS,3,0.5784594430329649,0.09258911894891103,10.0,0.0
