ambiguity_delta,complexity_adjusted_gain,intent,known_recall_delta,method,proxy_false_accept_delta,reject_reason,round,seed,split_accepted,stability_median
-0.01999999999999999,0.020392453881349602,sharepoint,-0.008000000000000007,RC-AMBL-KnownOnly,,safety_gate_failed,0,13,False,0.756494007620742
-0.01999999999999999,0.020392453881349602,sharepoint,-0.008000000000000007,RC-AMBL-ProxyOOS,-0.0033333333333334103,safety_gate_failed,0,13,False,0.756494007620742
-0.015999999999999986,0.020392453881349602,sharepoint,0.008000000000000007,RC-AMBL-KnownOnly,,safety_gate_failed,0,42,False,0.7711569750847946
-0.015999999999999986,0.020392453881349602,sharepoint,0.008000000000000007,RC-AMBL-ProxyOOS,0.008571428571428563,safety_gate_failed,0,42,False,0.7711569750847946
-0.018000000000000002,0.01990240789556893,drupal,-0.0020000000000000018,RC-AMBL-KnownOnly,,safety_gate_failed,0,87,False,0.7051200322578862
-0.018000000000000002,0.01990240789556893,drupal,-0.0020000000000000018,RC-AMBL-ProxyOOS,-0.0033333333333332993,safety_gate_failed,0,87,False,0.7051200322578862
