dataset,kir,seed,comparator,comparator_label,trainable_oos_f1,comparator_oos_f1,delta_oos_f1,trainable_f1_all,comparator_f1_all,delta_f1_all,trainable_known_recall,comparator_known_recall,delta_known_recall,trainable_false_accept_rate,comparator_false_accept_rate,delta_false_accept_rate
banking77,0.5,87,fixed_k2,Frozen K=2,0.8554480174836091,0.7584097859327217,0.09703823155088742,0.8324583407388371,0.7731885201557746,0.059269820583062516,0.8203947368421053,0.8243421052631579,-0.003947368421052588,0.1217948717948717,0.2846153846153846,-0.1628205128205129
banking77,0.5,100,fixed_k2,Frozen K=2,0.8259473346178549,0.783212161269002,0.042735173348852906,0.8064088330915219,0.7637773043902342,0.042631528701287724,0.8236842105263158,0.8151315789473684,0.008552631578947367,0.1756410256410256,0.2403846153846154,-0.06474358974358979
banking77,0.5,123,fixed_k2,Frozen K=2,0.809165302782324,0.7321304649548924,0.07703483782743159,0.8080381054482829,0.7520598836970233,0.05597822175125966,0.8296052631578947,0.8243421052631579,0.0052631578947368585,0.2076923076923077,0.3237179487179487,-0.11602564102564097
banking77,0.75,13,fixed_k2,Frozen K=2,0.6601269474899019,0.5487959442332065,0.11133100325669532,0.8297927993746245,0.7935354037876169,0.03625739558700758,0.8271551724137931,0.834051724137931,-0.006896551724137945,0.2473684210526315,0.4302631578947368,-0.1828947368421053
banking77,0.75,42,fixed_k2,Frozen K=2,0.7272727272727273,0.6131736526946108,0.11409907457811652,0.8465133935600306,0.7953667217694224,0.05114667179060828,0.8297413793103449,0.8284482758620689,0.001293103448275934,0.131578947368421,0.3263157894736842,-0.19473684210526324
banking77,0.75,87,fixed_k2,Frozen K=2,0.6984478935698448,0.6058394160583942,0.09260847751145063,0.8495955076276699,0.8116459750099474,0.03794953261772249,0.8215517241379311,0.8336206896551724,-0.012068965517241348,0.1710526315789473,0.3447368421052632,-0.17368421052631589
banking77,0.75,100,fixed_k2,Frozen K=2,0.6801573917931422,0.5937122128174124,0.08644517897572979,0.8422789425569616,0.8064794121159801,0.0357995304409815,0.8215517241379311,0.8262931034482759,-0.004741379310344795,0.2039473684210526,0.3539473684210526,-0.15000000000000002
banking77,0.75,123,fixed_k2,Frozen K=2,0.6666666666666666,0.6040268456375839,0.06263982102908272,0.8383752198051533,0.8061184733064787,0.032256746498674604,0.8206896551724138,0.8344827586206897,-0.01379310344827589,0.2263157894736842,0.3486842105263157,-0.12236842105263152
clinc150,0.25,13,fixed_k2,Frozen K=2,0.9528118939883644,0.9463605701229464,0.006451323865418024,0.8010298070270482,0.7854688163755604,0.01556099065148775,0.736842105263158,0.7526315789473684,-0.015789473684210464,0.0302631578947368,0.0462719298245614,-0.0160087719298246
clinc150,0.25,42,fixed_k2,Frozen K=2,0.9479594040164112,0.9448784722222222,0.0030809317941890013,0.7837064085470472,0.7797406831331793,0.00396572541386786,0.7263157894736842,0.7350877192982457,-0.00877192982456143,0.0372807017543859,0.0451754385964912,-0.007894736842105302
clinc150,0.25,87,fixed_k2,Frozen K=2,0.9473684210526316,0.9354095843842528,0.011958836668378825,0.7856815672130488,0.7612168144013597,0.02446475281168914,0.736842105263158,0.7421052631578947,-0.0052631578947367474,0.0407894736842105,0.0646929824561403,-0.0239035087719298
clinc150,0.25,100,fixed_k2,Frozen K=2,0.9625347891243844,0.9567555938037866,0.005779195320597785,0.8293119919847214,0.8100742538418142,0.01923773814290719,0.7491228070175439,0.7464912280701754,0.0026315789473684292,0.0140350877192982,0.0247807017543859,-0.010745614035087699
clinc150,0.25,123,fixed_k2,Frozen K=2,0.9475392103839914,0.9401877319362584,0.007351478447732984,0.7847672034972499,0.764172828238498,0.020594375258751962,0.7324561403508771,0.7412280701754386,-0.00877192982456143,0.0394736842105263,0.0554824561403508,-0.0160087719298245
clinc150,0.5,13,fixed_k2,Frozen K=2,0.9070904645476772,0.8935519733185103,0.013538491229166838,0.8261993158424226,0.8075556552565762,0.018643660585846322,0.7453333333333334,0.764,-0.01866666666666661,0.0321739130434782,0.0681159420289855,-0.035942028985507295
clinc150,0.5,42,fixed_k2,Frozen K=2,0.8971451987433411,0.8911676237353021,0.005977575008038971,0.8075141354234163,0.7942523859174728,0.013261749505943499,0.739111111111111,0.731111111111111,0.008000000000000007,0.0481159420289855,0.0553623188405797,-0.0072463768115941934
clinc150,0.5,87,fixed_k2,Frozen K=2,0.9086720867208672,0.8958073889580739,0.012864697762793309,0.8234017136184874,0.8075776287301073,0.015824084888380052,0.7435555555555555,0.76,-0.016444444444444484,0.0281159420289855,0.0617391304347826,-0.0336231884057971
clinc150,0.5,100,fixed_k2,Frozen K=2,0.9051512673753066,0.8901220865704772,0.0150291808048294,0.8249194600480021,0.8087313565669035,0.01618810348109856,0.748,0.7555555555555555,-0.007555555555555538,0.037391304347826,0.0701449275362318,-0.03275362318840581
clinc150,0.5,123,fixed_k2,Frozen K=2,0.9039116805233748,0.8893799199005662,0.014531760622808587,0.8087962224646499,0.7865986685508901,0.02219755391375977,0.7462222222222222,0.7462222222222222,0.0,0.0388405797101449,0.0666666666666666,-0.027826086956521695
clinc150,0.75,13,fixed_k2,Frozen K=2,0.8230088495575221,0.8166102968808718,0.006398552676650238,0.8206112737544194,0.8164688472452872,0.004142426509132213,0.7464285714285714,0.7592261904761904,-0.012797619047619002,0.0461538461538461,0.0713675213675213,-0.025213675213675193
clinc150,0.75,42,fixed_k2,Frozen K=2,0.823141706334676,0.8098617855808741,0.01327992075380191,0.824382257045602,0.8088918204336192,0.015490436611982794,0.7398809523809524,0.7482142857142857,-0.008333333333333304,0.0393162393162393,0.0735042735042735,-0.034188034188034205
clinc150,0.75,87,fixed_k2,Frozen K=2,0.8302650957290133,0.8191369606003752,0.011128135128638084,0.827797940585045,0.8119677662507678,0.015830174334277136,0.7508928571428571,0.7598214285714285,-0.008928571428571397,0.0363247863247863,0.067094017094017,-0.030769230769230695
clinc150,0.75,100,fixed_k2,Frozen K=2,0.8333023601561048,0.8223022947088944,0.011000065447210439,0.840427967758085,0.825395505579123,0.015032462178962036,0.762202380952381,0.7723214285714286,-0.010119047619047583,0.0418803418803418,0.0735042735042735,-0.031623931623931706
clinc150,0.75,123,fixed_k2,Frozen K=2,0.8327481057105895,0.807280915744042,0.02546718996654751,0.8324034603041841,0.8090054810359091,0.023397979268275026,0.756547619047619,0.7505952380952381,0.005952380952380931,0.0371794871794871,0.0807692307692307,-0.0435897435897436
stackoverflow,0.25,13,fixed_k2,Frozen K=2,0.9348581679560488,0.8651577173127859,0.06970045064326291,0.8376694373285117,0.7507401228212122,0.08692931450729957,0.8333333333333334,0.858,-0.024666666666666615,0.0735555555555555,0.2015555555555555,-0.128
stackoverflow,0.25,42,fixed_k2,Frozen K=2,0.9546207353428288,0.8346554288547348,0.119965306488094,0.8737185899712864,0.7393272858651018,0.1343913041061846,0.844,0.866,-0.02200000000000002,0.0393333333333333,0.2517777777777777,-0.2124444444444444
stackoverflow,0.25,87,fixed_k2,Frozen K=2,0.961905807443188,0.8926064576509125,0.06929934979227548,0.886162434075719,0.789610759306775,0.096551674768944,0.848,0.8446666666666667,0.0033333333333332993,0.0264444444444444,0.1522222222222222,-0.1257777777777778
stackoverflow,0.25,100,fixed_k2,Frozen K=2,0.9664517539066768,0.9314914645103324,0.034960289396344435,0.9008138022892632,0.8350794566135348,0.06573434567572845,0.8473333333333333,0.8286666666666667,0.01866666666666661,0.0173333333333333,0.0784444444444444,-0.0611111111111111
stackoverflow,0.25,123,fixed_k2,Frozen K=2,0.9561480828558836,0.8091622374082511,0.1469858454476325,0.8834991622766871,0.725195842412521,0.15830331986416613,0.842,0.8633333333333333,-0.021333333333333315,0.0357777777777777,0.2895555555555555,-0.2537777777777778
stackoverflow,0.5,13,fixed_k2,Frozen K=2,0.8565782973818541,0.5828933474128828,0.2736849499689713,0.8523954175911279,0.7312628392541963,0.12113257833693158,0.8426666666666667,0.8816666666666667,-0.039000000000000035,0.133,0.54,-0.40700000000000003
stackoverflow,0.5,42,fixed_k2,Frozen K=2,0.8754826254826255,0.6376229672756475,0.23785965820697796,0.8576590966593717,0.7311336135664732,0.12652548309289846,0.835,0.869,-0.03400000000000003,0.093,0.4706666666666667,-0.3776666666666667
stackoverflow,0.5,87,fixed_k2,Frozen K=2,0.8692120227457352,0.6551518761167362,0.21406014662899897,0.8595641369722073,0.7557664373099274,0.10379769966227992,0.84,0.871,-0.031000000000000028,0.1083333333333333,0.45,-0.34166666666666673
stackoverflow,0.5,100,fixed_k2,Frozen K=2,0.9016032694121344,0.6939931998488855,0.2076100695632489,0.8835864480412401,0.7290730029505788,0.15451344509066134,0.8353333333333334,0.8476666666666667,-0.012333333333333307,0.044,0.3876666666666666,-0.3436666666666666
stackoverflow,0.5,123,fixed_k2,Frozen K=2,0.8806571106458367,0.6068111455108359,0.2738459651350008,0.874333776004836,0.6907056228977069,0.1836281531071291,0.8416666666666667,0.875,-0.033333333333333326,0.0886666666666666,0.51,-0.4213333333333334
stackoverflow,0.75,13,fixed_k2,Frozen K=2,0.7781475318912923,0.4532818532818533,0.324865678609439,0.8731885403519126,0.7504397605664747,0.12274877978543797,0.8437777777777777,0.8882222222222222,-0.04444444444444451,0.0646666666666666,0.6086666666666667,-0.544
stackoverflow,0.75,42,fixed_k2,Frozen K=2,0.748558246828143,0.5610859728506787,0.18747227397746424,0.871379383978064,0.7624431388355335,0.10893624514253053,0.8511111111111112,0.874,-0.022888888888888848,0.1346666666666666,0.4626666666666666,-0.328
stackoverflow,0.75,87,fixed_k2,Frozen K=2,0.7736311631707982,0.4250871080139373,0.3485440551568609,0.867446594850703,0.7527535319131659,0.11469306293753712,0.8331111111111111,0.8813333333333333,-0.048222222222222166,0.0533333333333333,0.634,-0.5806666666666667
stackoverflow,0.75,100,fixed_k2,Frozen K=2,0.7201610583836641,0.3816912335143522,0.3384698248693119,0.8677509570516391,0.7451226584524806,0.12262829859915847,0.8388888888888889,0.8697777777777778,-0.030888888888888855,0.1653333333333333,0.672,-0.5066666666666667
stackoverflow,0.75,123,fixed_k2,Frozen K=2,0.7946912242686891,0.3605887162714636,0.4341025079972255,0.8842356034374308,0.7125340870163612,0.17170151642106957,0.8388888888888889,0.8877777777777778,-0.04888888888888887,0.022,0.706,-0.6839999999999999
banking77,0.25,13,mogb_minilm,MOGB-MiniLM,0.9154867256637168,0.8975725281231498,0.017914197540567,0.7691237472003842,0.5220544414587288,0.24706930574165542,0.8276315789473684,0.3776315789473684,0.45,0.1081896551724137,0.0198275862068965,0.08836206896551721
banking77,0.25,42,mogb_minilm,MOGB-MiniLM,0.9191208791208793,0.9093069306930692,0.009813948427810026,0.7939882940487182,0.6009923308051042,0.192995963243614,0.8171052631578948,0.4289473684210526,0.3881578947368422,0.0987068965517241,0.0103448275862068,0.0883620689655173
banking77,0.25,87,mogb_minilm,MOGB-MiniLM,0.9304952215464812,0.9025600317523318,0.02793518979414944,0.8149099652712799,0.5704707487833717,0.24443921648790823,0.8131578947368421,0.4144736842105263,0.39868421052631575,0.0767241379310344,0.0198275862068965,0.0568965517241379
banking77,0.25,100,mogb_minilm,MOGB-MiniLM,0.9308176100628932,0.9044910766817024,0.026326533381190842,0.7976710049892831,0.5420944839644022,0.25557652102488093,0.8092105263157895,0.3776315789473684,0.4315789473684211,0.075,0.0060344827586206,0.06896551724137939
banking77,0.25,123,mogb_minilm,MOGB-MiniLM,0.8867710460630814,0.9010292953285828,-0.014258249265501344,0.7498148479796339,0.5581741558238851,0.19164069215574886,0.825,0.4,0.42499999999999993,0.1577586206896551,0.0189655172413793,0.1387931034482758
banking77,0.5,13,mogb_minilm,MOGB-MiniLM,0.8462021343377275,0.7496965282835639,0.09650560605416358,0.8199086432567366,0.4863692965093084,0.33353934674742824,0.8171052631578948,0.3322368421052631,0.48486842105263167,0.1358974358974359,0.0102564102564102,0.1256410256410257
banking77,0.5,42,mogb_minilm,MOGB-MiniLM,0.8414403032217309,0.7435712569093967,0.09786904631233417,0.8168639763258652,0.4544525439718033,0.36241143235406187,0.8197368421052631,0.306578947368421,0.513157894736842,0.1461538461538461,0.0083333333333333,0.1378205128205128
banking77,0.5,87,mogb_minilm,MOGB-MiniLM,0.8554480174836091,0.7592275727206063,0.09622044476300284,0.8324583407388371,0.511439502557496,0.321018838181341,0.8203947368421053,0.3565789473684211,0.4638157894736842,0.1217948717948717,0.0044871794871794,0.1173076923076923
banking77,0.5,100,mogb_minilm,MOGB-MiniLM,0.8259473346178549,0.7444901913296198,0.08145714328823506,0.8064088330915219,0.4681933295043734,0.33821550358714847,0.8236842105263158,0.3210526315789473,0.5026315789473685,0.1756410256410256,0.0147435897435897,0.1608974358974359
banking77,0.5,123,mogb_minilm,MOGB-MiniLM,0.809165302782324,0.7526987242394504,0.056466578542873624,0.8080381054482829,0.5095860938475171,0.29845201160076584,0.8296052631578947,0.3539473684210527,0.47565789473684206,0.2076923076923077,0.0166666666666666,0.1910256410256411
banking77,0.75,13,mogb_minilm,MOGB-MiniLM,0.6601269474899019,0.4772510340439071,0.18287591344599474,0.8297927993746245,0.433316973658012,0.3964758257166125,0.8271551724137931,0.2961206896551724,0.5310344827586206,0.2473684210526315,0.0131578947368421,0.2342105263157894
banking77,0.75,42,mogb_minilm,MOGB-MiniLM,0.7272727272727273,0.4733207784055241,0.2539519488672032,0.8465133935600306,0.4086718495158096,0.43784154404422104,0.8297413793103449,0.2793103448275862,0.5504310344827587,0.131578947368421,0.0078947368421052,0.12368421052631579
banking77,0.75,87,mogb_minilm,MOGB-MiniLM,0.6984478935698448,0.4827365728900256,0.21571132067981924,0.8495955076276699,0.4486180681538979,0.400977439473772,0.8215517241379311,0.3047413793103448,0.5168103448275863,0.1710526315789473,0.006578947368421,0.1644736842105263
banking77,0.75,100,mogb_minilm,MOGB-MiniLM,0.6801573917931422,0.4722831193235202,0.20787427246962198,0.8422789425569616,0.4099356051176451,0.43234333743931647,0.8215517241379311,0.2762931034482758,0.5452586206896552,0.2039473684210526,0.0078947368421052,0.1960526315789474
banking77,0.75,123,mogb_minilm,MOGB-MiniLM,0.6666666666666666,0.4761306532663316,0.19053601340033505,0.8383752198051533,0.4190987558031048,0.4192764640020485,0.8206896551724138,0.2818965517241379,0.5387931034482758,0.2263157894736842,0.0026315789473684,0.2236842105263158
clinc150,0.25,13,mogb_minilm,MOGB-MiniLM,0.9528118939883644,0.9259297203155414,0.026882173672822973,0.8010298070270482,0.552799420888672,0.24823038613837622,0.736842105263158,0.4017543859649123,0.33508771929824566,0.0302631578947368,0.0089912280701754,0.0212719298245614
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,0.9479594040164112,0.9190780789927911,0.028881325023620064,0.7837064085470472,0.4690188607303663,0.3146875478166809,0.7263157894736842,0.3307017543859649,0.39561403508771936,0.0372807017543859,0.0074561403508771,0.029824561403508802
clinc150,0.25,87,mogb_minilm,MOGB-MiniLM,0.9473684210526316,0.9232335573203012,0.024134863732330425,0.7856815672130488,0.5165800461524818,0.26910152106056706,0.736842105263158,0.3614035087719298,0.3754385964912282,0.0407894736842105,0.0057017543859649,0.0350877192982456
clinc150,0.25,100,mogb_minilm,MOGB-MiniLM,0.9625347891243844,0.9265110590153908,0.036023730108993623,0.8293119919847214,0.5427412747637941,0.2865707172209273,0.7491228070175439,0.3807017543859649,0.368421052631579,0.0140350877192982,0.0032894736842105,0.0107456140350877
clinc150,0.25,123,mogb_minilm,MOGB-MiniLM,0.9475392103839914,0.9244281045751634,0.023111105808827914,0.7847672034972499,0.5308783798214524,0.25388882367579757,0.7324561403508771,0.3807017543859649,0.35175438596491226,0.0394736842105263,0.0074561403508771,0.0320175438596492
clinc150,0.5,13,mogb_minilm,MOGB-MiniLM,0.9070904645476772,0.8126636515115448,0.09442681303613232,0.8261993158424226,0.4490273375575833,0.3771719782848393,0.7453333333333334,0.3164444444444444,0.428888888888889,0.0321739130434782,0.0104347826086956,0.0217391304347826
clinc150,0.5,42,mogb_minilm,MOGB-MiniLM,0.8971451987433411,0.8099016937107664,0.08724350503257472,0.8075141354234163,0.4275814690032287,0.37993266642018764,0.739111111111111,0.3004444444444444,0.43866666666666665,0.0481159420289855,0.0089855072463768,0.039130434782608706
clinc150,0.5,87,mogb_minilm,MOGB-MiniLM,0.9086720867208672,0.8176716417910448,0.0910004449298224,0.8234017136184874,0.4714741018932011,0.35192761172528625,0.7435555555555555,0.3328888888888889,0.4106666666666666,0.0281159420289855,0.0075362318840579,0.0205797101449276
clinc150,0.5,100,mogb_minilm,MOGB-MiniLM,0.9051512673753066,0.814364113576712,0.09078715379859459,0.8249194600480021,0.4621121291551101,0.362807330892892,0.748,0.3248888888888889,0.4231111111111111,0.037391304347826,0.0107246376811594,0.026666666666666596
clinc150,0.5,123,mogb_minilm,MOGB-MiniLM,0.9039116805233748,0.8113744075829384,0.09253727294043634,0.8087962224646499,0.4374949818853867,0.37130124057926317,0.7462222222222222,0.304,0.44222222222222224,0.0388405797101449,0.0075362318840579,0.031304347826087
clinc150,0.75,13,mogb_minilm,MOGB-MiniLM,0.8230088495575221,0.655469301340861,0.16753954821666106,0.8206112737544194,0.4044135320379743,0.41619774171644514,0.7464285714285714,0.2788690476190476,0.4675595238095238,0.0461538461538461,0.0076923076923076,0.0384615384615385
clinc150,0.75,42,mogb_minilm,MOGB-MiniLM,0.823141706334676,0.6552746787176953,0.1678670276169807,0.824382257045602,0.4001079859395502,0.42427427110605176,0.7398809523809524,0.2794642857142857,0.4604166666666667,0.0393162393162393,0.0085470085470085,0.030769230769230802
clinc150,0.75,87,mogb_minilm,MOGB-MiniLM,0.8302650957290133,0.6600256154831364,0.17023948024587687,0.827797940585045,0.4206219092079394,0.40717603137710556,0.7508928571428571,0.2952380952380952,0.45565476190476195,0.0363247863247863,0.0089743589743589,0.0273504273504274
clinc150,0.75,100,mogb_minilm,MOGB-MiniLM,0.8333023601561048,0.660377358490566,0.1729250016655388,0.840427967758085,0.4278446100282795,0.41258335772980553,0.762202380952381,0.3017857142857143,0.4604166666666667,0.0418803418803418,0.0128205128205128,0.029059829059829
clinc150,0.75,123,mogb_minilm,MOGB-MiniLM,0.8327481057105895,0.665430161221287,0.1673179444893026,0.8324034603041841,0.4368665176793386,0.3955369426248455,0.756547619047619,0.3044642857142857,0.45208333333333334,0.0371794871794871,0.0034188034188034,0.0337606837606837
stackoverflow,0.25,13,mogb_minilm,MOGB-MiniLM,0.9348581679560488,0.8917312921744385,0.04312687578161034,0.8376694373285117,0.5471203003166764,0.2905491370118354,0.8333333333333334,0.3319999999999999,0.5013333333333334,0.0735555555555555,0.0162222222222222,0.0573333333333333
stackoverflow,0.25,42,mogb_minilm,MOGB-MiniLM,0.9546207353428288,0.8921178343949044,0.06250290094792432,0.8737185899712864,0.497747469785648,0.3759711201856384,0.844,0.2893333333333333,0.5546666666666666,0.0393333333333333,0.004,0.0353333333333333
stackoverflow,0.25,87,mogb_minilm,MOGB-MiniLM,0.961905807443188,0.8904790300139137,0.07142677742927428,0.886162434075719,0.4994948099512815,0.38666762412443756,0.848,0.2786666666666666,0.5693333333333334,0.0264444444444444,0.0044444444444444,0.022
stackoverflow,0.25,100,mogb_minilm,MOGB-MiniLM,0.9664517539066768,0.8927314768271841,0.07372027707949269,0.9008138022892632,0.5480994069507599,0.35271439533850335,0.8473333333333333,0.3286666666666666,0.5186666666666666,0.0173333333333333,0.0133333333333333,0.004000000000000002
stackoverflow,0.25,123,mogb_minilm,MOGB-MiniLM,0.9561480828558836,0.9049406513137872,0.05120743154209639,0.8834991622766871,0.6110573406094942,0.2724418216671929,0.842,0.402,0.43999999999999995,0.0357777777777777,0.0088888888888888,0.0268888888888889
stackoverflow,0.5,13,mogb_minilm,MOGB-MiniLM,0.8565782973818541,0.7329299913569577,0.1236483060248964,0.8523954175911279,0.4585184886906548,0.3938769289004731,0.8426666666666667,0.2896666666666666,0.5530000000000002,0.133,0.0106666666666666,0.1223333333333334
stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,0.8754826254826255,0.7316113161131611,0.14387130936946435,0.8576590966593717,0.4466999646755574,0.4109591319838143,0.835,0.2813333333333333,0.5536666666666666,0.093,0.0086666666666666,0.0843333333333334
stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,0.8692120227457352,0.7312277252058498,0.1379842975398854,0.8595641369722073,0.4491968680096521,0.41036726896255526,0.84,0.2793333333333333,0.5606666666666666,0.1083333333333333,0.0083333333333333,0.09999999999999999
stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,0.9016032694121344,0.7321494182486221,0.1694538511635123,0.8835864480412401,0.4367131651087204,0.4468732829325197,0.8353333333333334,0.2746666666666666,0.5606666666666668,0.044,0.0036666666666666,0.040333333333333395
stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,0.8806571106458367,0.7180786869418296,0.1625784237040071,0.874333776004836,0.3737734824619087,0.5005602935429272,0.8416666666666667,0.2296666666666666,0.6120000000000001,0.0886666666666666,0.0083333333333333,0.0803333333333333
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,0.7781475318912923,0.4540474741326841,0.3241000577586082,0.8731885403519126,0.3204666793469222,0.5527218610049904,0.8437777777777777,0.2044444444444444,0.6393333333333333,0.0646666666666666,0.0053333333333333,0.059333333333333294
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,0.748558246828143,0.4509685230024213,0.2975897238257217,0.871379383978064,0.3126891283998402,0.5586902555782238,0.8511111111111112,0.1959999999999999,0.6551111111111112,0.1346666666666666,0.0066666666666666,0.128
stackoverflow,0.75,87,mogb_minilm,MOGB-MiniLM,0.7736311631707982,0.462445685909373,0.31118547726142515,0.867446594850703,0.3585894215736091,0.5088571732770939,0.8331111111111111,0.2324444444444444,0.6006666666666667,0.0533333333333333,0.0066666666666666,0.046666666666666703
stackoverflow,0.75,100,mogb_minilm,MOGB-MiniLM,0.7201610583836641,0.4559889008786804,0.2641721575049837,0.8677509570516391,0.3475308153103965,0.5202201417412426,0.8388888888888889,0.2204444444444444,0.6184444444444446,0.1653333333333333,0.014,0.1513333333333333
stackoverflow,0.75,123,mogb_minilm,MOGB-MiniLM,0.7946912242686891,0.4559695817490494,0.3387216425196397,0.8842356034374308,0.3153855709596245,0.5688500324778063,0.8388888888888889,0.2053333333333333,0.6335555555555556,0.022,0.0006666666666666,0.0213333333333334
banking77,0.25,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9154867256637168,0.916837361736993,-0.0013506360732762346,0.7691237472003842,0.6757053325275224,0.09341841467286183,0.8276315789473684,0.5736842105263158,0.2539473684210526,0.1081896551724137,0.0353448275862069,0.0728448275862068
banking77,0.25,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9191208791208793,0.9243557772236076,-0.005234898102728369,0.7939882940487182,0.7414261021053612,0.052562191943356984,0.8171052631578948,0.6473684210526316,0.16973684210526319,0.0987068965517241,0.0413793103448275,0.0573275862068966
banking77,0.25,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9304952215464812,0.9256026600166252,0.004892561529856065,0.8149099652712799,0.7446154701985688,0.07029449507271113,0.8131578947368421,0.6513157894736843,0.1618421052631578,0.0767241379310344,0.0400862068965517,0.0366379310344827
banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9308176100628932,0.9207003089598352,0.010117301103057974,0.7976710049892831,0.6937340322158583,0.10393697277342484,0.8092105263157895,0.6052631578947368,0.20394736842105265,0.075,0.0366379310344827,0.0383620689655173
banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8867710460630814,0.9153033754400496,-0.028532329376968146,0.7498148479796339,0.7020024785083341,0.047812369471299854,0.825,0.6065789473684211,0.21842105263157885,0.1577586206896551,0.0474137931034482,0.1103448275862069
banking77,0.5,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8462021343377275,0.7925322114120431,0.0536699229256844,0.8199086432567366,0.6440544487832364,0.17585419447350026,0.8171052631578948,0.5157894736842106,0.3013157894736842,0.1358974358974359,0.0339743589743589,0.10192307692307698
banking77,0.5,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8414403032217309,0.7882906429691584,0.053149660252572506,0.8168639763258652,0.6245478450630955,0.1923161312627697,0.8197368421052631,0.5013157894736842,0.31842105263157894,0.1461538461538461,0.0333333333333333,0.11282051282051281
banking77,0.5,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8554480174836091,0.807315133845746,0.048132883637863055,0.8324583407388371,0.6704466276399693,0.16201171309886775,0.8203947368421053,0.5460526315789473,0.27434210526315794,0.1217948717948717,0.0237179487179487,0.09807692307692299
banking77,0.5,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8259473346178549,0.7884665792922674,0.03748075532558748,0.8064088330915219,0.6352506311074062,0.1711582019841157,0.8236842105263158,0.5059210526315789,0.31776315789473686,0.1756410256410256,0.0358974358974358,0.1397435897435898
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.809165302782324,0.7932692307692307,0.015896072013093288,0.8080381054482829,0.6661867764875642,0.14185132896071873,0.8296052631578947,0.5401315789473684,0.2894736842105263,0.2076923076923077,0.048076923076923,0.15961538461538471
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.6601269474899019,0.5330882352941176,0.12703871219578422,0.8297927993746245,0.5925310479835579,0.23726175139106653,0.8271551724137931,0.4676724137931034,0.3594827586206897,0.2473684210526315,0.0460526315789473,0.20131578947368417
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7272727272727273,0.5281539558089807,0.19911877146374657,0.8465133935600306,0.5627444167962178,0.28376897676381285,0.8297413793103449,0.4375,0.39224137931034486,0.131578947368421,0.025,0.106578947368421
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.6984478935698448,0.5405201658499812,0.15792772771986363,0.8495955076276699,0.6217631906981547,0.22783231692951522,0.8215517241379311,0.493103448275862,0.3284482758620691,0.1710526315789473,0.056578947368421,0.11447368421052628
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.6801573917931422,0.5249632892804699,0.1551941025126723,0.8422789425569616,0.5875678558933541,0.2547110866636074,0.8215517241379311,0.4616379310344828,0.3599137931034483,0.2039473684210526,0.0592105263157894,0.1447368421052632
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.6666666666666666,0.5299326957137797,0.13673397095288697,0.8383752198051533,0.5657502333249466,0.2726249864802067,0.8206896551724138,0.4331896551724138,0.38749999999999996,0.2263157894736842,0.0157894736842105,0.2105263157894737
clinc150,0.25,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9528118939883644,0.9441786283891548,0.008633265599209627,0.8010298070270482,0.7325053051951195,0.06852450183192871,0.736842105263158,0.6447368421052632,0.0921052631578948,0.0302631578947368,0.0263157894736842,0.003947368421052602
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9479594040164112,0.9337242173594388,0.014235186656972432,0.7837064085470472,0.6447081265767621,0.13899828197028508,0.7263157894736842,0.5333333333333333,0.19298245614035092,0.0372807017543859,0.0221491228070175,0.015131578947368399
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9473684210526316,0.939911448450348,0.007456972602283618,0.7856815672130488,0.693603729332261,0.09207783788078783,0.736842105263158,0.5894736842105264,0.1473684210526316,0.0407894736842105,0.0223684210526315,0.018421052631579
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9625347891243844,0.9469035853222584,0.015631203802126015,0.8293119919847214,0.7197737523748331,0.10953823960988829,0.7491228070175439,0.6070175438596491,0.14210526315789473,0.0140350877192982,0.0125,0.0015350877192982
