k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,0.9,0.188,0.188,0.188,0.0
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,0.9,0.046,0.046,0.046,0.0
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,0.9,0.006,0.006,0.006,0.0
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,0.9,0.07,0.07,0.07,0.0
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,0.9,0.014,0.014,0.014,0.0
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,0.9,0.152,0.152,0.152,0.0
1,euclidean,mean_std_0.0,normalized_union,none,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,none,0.25,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,none,0.5,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,none,1.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,none,2.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,0.9,0.188,0.188,0.188,0.0
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,0.9,0.046,0.046,0.046,0.0
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,0.9,0.006,0.006,0.006,0.0
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.25,0.9,0.07,0.07,0.07,0.0
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.5,0.9,0.014,0.014,0.014,0.0
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,1.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.25,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.5,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,max_ratio,1.0,0.9,0.416,0.426,0.424,0.002
1,euclidean,mean_std_0.0,normalized_union,max_ratio,2.0,0.9,0.152,0.152,0.152,0.0
1,euclidean,mean_std_0.25,nearest_sphere,none,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,none,0.25,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,none,0.5,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,none,1.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,none,2.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.25,0.9,0.294,0.294,0.294,0.0
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.5,0.9,0.108,0.108,0.108,0.0
1,euclidean,mean_std_0.25,nearest_sphere,ratio,1.0,0.9,0.008,0.008,0.008,0.0
1,euclidean,mean_std_0.25,nearest_sphere,ratio,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.25,0.9,0.128,0.128,0.128,0.0
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,0.9,0.024,0.024,0.024,0.0
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,1.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.25,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.5,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,1.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,2.0,0.9,0.182,0.182,0.182,0.0
1,euclidean,mean_std_0.25,normalized_union,none,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,none,0.25,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,none,0.5,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,none,1.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,none,2.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,ratio,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,ratio,0.25,0.9,0.294,0.294,0.294,0.0
1,euclidean,mean_std_0.25,normalized_union,ratio,0.5,0.9,0.108,0.108,0.108,0.0
1,euclidean,mean_std_0.25,normalized_union,ratio,1.0,0.9,0.008,0.008,0.008,0.0
1,euclidean,mean_std_0.25,normalized_union,ratio,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,normalized_union,inverse_margin,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,inverse_margin,0.25,0.9,0.128,0.128,0.128,0.0
1,euclidean,mean_std_0.25,normalized_union,inverse_margin,0.5,0.9,0.024,0.024,0.024,0.0
1,euclidean,mean_std_0.25,normalized_union,inverse_margin,1.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,normalized_union,inverse_margin,2.0,0.9,0.0,0.0,0.0,0.0
1,euclidean,mean_std_0.25,normalized_union,max_ratio,0.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,max_ratio,0.25,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,max_ratio,0.5,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,max_ratio,1.0,0.9,0.554,0.564,0.562,0.002
1,euclidean,mean_std_0.25,normalized_union,max_ratio,2.0,0.9,0.182,0.182,0.182,0.0
1,euclidean,mean_std_0.5,nearest_sphere,none,0.0,0.9,0.692,0.702,0.7,0.002
