dataset,kir,historical_contract,current_contract,historical_method,current_method,historical_oos_f1_pct,current_oos_f1_pct,current_f1_all_pct,historical_known_f1_pct,current_f1_k_pct,historical_accuracy_pct,current_accuracy_pct,historical_vs_best_baseline_pp,current_minus_historical_oos_pp,current_minus_historical_f1_k_pp,current_minus_historical_accuracy_pp,current_oos_f1_std_pp,current_f1_all_std_pp,current_seed_count,historical_all_metric_available,interpretation
clinc150,0.25,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,95.01,95.16427437131567,79.6899395653823,71.75,79.28272022838406,90.45,92.08421052631579,1.4500000000000028,0.15427437131566535,7.532720228384065,1.6342105263157833,0.6493831244298967,1.9459710746000582,5,True,descriptive_contract_gap_not_ranked
clinc150,0.50,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,91.96,90.43941395821135,81.81661694793956,79.95,81.70164632113594,86.78,87.34035087719299,1.8599999999999994,-1.520586041788647,1.7516463211359365,0.5603508771929882,0.4441963320551506,0.920341014264694,5,True,descriptive_contract_gap_not_ranked
clinc150,0.75,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,87.1,82.8493223497581,82.91245798894671,66.32,82.91302170001089,79.83,83.05964912280702,1.0999999999999943,-4.250677650241897,16.593021700010894,3.229649122807018,0.5076623944875152,0.7668826723022182,5,True,descriptive_contract_gap_not_ranked
banking77,0.25,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,93.99,91.65382964914104,78.51015718978599,75.83,77.81838495508309,89.07,87.52597402597402,7.420000000000002,-2.33617035085895,1.9883849550830917,-1.5440259740259705,1.7976090268549385,2.562200500192768,5,True,descriptive_contract_gap_not_ranked
banking77,0.50,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,88.23,83.56406184886494,81.67355797722487,74.9,81.62380787533961,78.98,82.16883116883118,8.299999999999997,-4.665938151135066,6.7238078753396024,3.1888311688311717,1.825114454581141,1.048305521529854,5,True,descriptive_contract_gap_not_ranked
banking77,0.75,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,86.49,68.65343253584567,84.13111725848881,70.28,84.39797389163782,77.84,79.68831168831169,17.11999999999999,-17.836567464154328,14.117973891637817,1.8483116883116821,2.708454008995989,0.7712370404581724,5,True,descriptive_contract_gap_not_ranked
stackoverflow,0.25,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,94.47,95.47969095009252,87.63726851882936,73.61,86.0687840325767,91.04,93.04666666666665,1.8199999999999932,1.0096909500925193,12.458784032576702,2.0066666666666464,1.2101466328903099,2.3711704285174267,5,True,descriptive_contract_gap_not_ranked
stackoverflow,0.50,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,89.71,87.67066651336371,86.55077750537566,75.48,86.43878860457684,85.54,86.81333333333333,0.8499999999999943,-2.0393334866362807,10.958788604576839,1.2733333333333263,1.6570048659295993,1.2976894988666439,5,True,descriptive_contract_gap_not_ranked
stackoverflow,0.75,historical_full_cascade,protocol_v2_current_gate,fulltex Ours (Gate-Router-Expert),S2C Trainable K=1,75.57,76.30378449085174,87.28002159339499,80.18,88.01177073356452,81.32,84.44,1.019999999999996,0.7337844908517468,7.831770733564511,3.1200000000000045,2.911415051443791,0.6839113989012046,5,True,descriptive_contract_gap_not_ranked
