epoch,loss,known_validation_f1
1,0.9435506649315357,0.8719659888739676
2,0.6974727159572972,0.8986406005447367
3,0.5082201283011172,0.902721534536949
4,0.39991958770487046,0.9086189899429268
5,0.32301299718932974,0.907730373078075
6,0.27581913614024717,0.9045240245624503
7,0.2390407132398751,0.9105433743714683
8,0.1966736096267899,0.9073870210092322
9,0.17205496701515383,0.9135996863224429
