epoch,loss,known_validation_f1
1,0.14771714648705417,0.9622095577700558
2,0.12098380869601742,0.9649284227512724
3,0.10248983294655711,0.9689914442595577
4,0.08957753011609539,0.969013543942463
5,0.07921710057910215,0.9696787728334433
6,0.07042854250866477,0.9696787728334433
7,0.06481075738319907,0.9710740535971453
8,0.059861408073013114,0.9724614092717506
9,0.05519085248016705,0.9712243875521781
