epoch,loss,known_validation_f1
1,0.09273112158601483,0.9529952285768973
2,0.060085557959973813,0.9747662679589416
3,0.026946218544617297,0.9785272338508447
4,0.017982066471207266,0.9772865477527166
5,0.01261536004409815,0.9827063035661041
6,0.010997676564147695,0.9748023595461368
7,0.009472038132177356,0.9774050200435342
8,0.007121871054308334,0.9812877474550772
9,0.0060050632753700485,0.9798677227950686
