epoch,loss,known_validation_f1
1,0.21947751368795124,0.9467405338615317
2,0.16676952804837908,0.9592907130019063
3,0.12241544355239187,0.9646376112625089
4,0.09963338126029288,0.9664108842124518
5,0.08084410167166164,0.9682351429394342
6,0.06843028832759177,0.9677565451065158
7,0.05953663085188184,0.9677018762757651
8,0.051042162520544866,0.9685627394464859
9,0.047800767570734023,0.96913730976191
