epoch,loss,known_validation_f1
1,0.2116017255612782,0.948376589390752
2,0.14486266042504992,0.9707927941468445
3,0.09519344489489283,0.9757013261418555
4,0.06867012006895883,0.9770013001636003
5,0.05344746821693012,0.9797166973094108
6,0.042460153890507564,0.9783817516723902
7,0.03664825777922358,0.9779397503887356
8,0.03095963710120746,0.9789384768631179
9,0.027726587408355305,0.9775643635115726
