epoch,loss,known_validation_f1
1,0.7396719358537508,0.9034159960085301
2,0.4858469451251237,0.9257398455500825
3,0.3531949273917986,0.9295605656220748
4,0.2891525130556977,0.9294452722278284
5,0.23718626683820848,0.9250403461139713
6,0.2206065450673518,0.9265385557668935
7,0.1909440169515817,0.9305108645460384
8,0.17769500038222127,0.9305025641793833
9,0.1509987000052048,0.9278064170152314
