epoch,loss,known_validation_f1
1,0.6590396045370305,0.9618592642107707
2,0.3644705931556986,0.9699266206035709
3,0.19262730916763873,0.9658223785968147
4,0.1278771141425092,0.9638871270909398
5,0.09374485596855904,0.9638705026768986
6,0.07615150063437351,0.9618421805770128
7,0.05703875240176282,0.9619172361358761
8,0.04243725169687829,0.9619172361358761
9,0.035331450085690684,0.9598808029344049
