epoch,loss,known_validation_f1
1,0.1539755394776999,0.9588999756923452
2,0.11940338986657434,0.9638305390262879
3,0.09009006698379073,0.9650649129697401
4,0.07398380781129255,0.9672439027482165
5,0.06157880857334298,0.9653839795923754
6,0.0550300585327007,0.9651993712221194
7,0.04847537331535655,0.9680093882097563
8,0.042086314741458936,0.9664992085865788
9,0.03827323051074804,0.9683648799973169
