epoch,loss,known_validation_f1
1,0.4474737599809119,0.8914764663472493
2,0.3654286138554837,0.8971903809510302
3,0.3176141019831312,0.8991362610481095
4,0.28596071233140663,0.9036000100022505
5,0.2604045030918527,0.9078427893373853
6,0.23823511616346685,0.9037568513470262
7,0.22507304286069058,0.9036350240889236
8,0.2105839211255946,0.9079885421377958
9,0.1980745974690356,0.9059355271760582
