epoch,loss,known_validation_f1
1,0.3837154878580824,0.8639302096458656
2,0.2630697726569277,0.8964064304008066
3,0.18716747210697926,0.9040703540555743
4,0.13893243924100349,0.906146898615963
5,0.09710049890774361,0.9024498969830482
6,0.07097757504658496,0.898555255894539
7,0.050413064093903656,0.913934670015004
8,0.044763014067281434,0.9098513660418955
9,0.029226078835137663,0.9062306529618903
