epoch,loss,known_validation_f1
1,0.94437412308975,0.8496154572777871
2,0.6891466429535772,0.8724552774208594
3,0.5293704250328978,0.8757967844889661
4,0.46571375093829465,0.8813288370148026
5,0.39680768801292904,0.8775773619438999
6,0.3652597747638192,0.8860777863612048
7,0.32879035027933795,0.8899270154743428
8,0.3010482112286796,0.8857215936399282
9,0.25954876304932045,0.8891512008539022
