epoch,loss,known_validation_f1
1,0.22147753732545036,0.9448167743931164
2,0.1748821559548378,0.9568546410641545
3,0.13680939759526933,0.9615654952956881
4,0.11491841609988894,0.9628854589182193
5,0.09631314298936298,0.9654777659471178
6,0.08350722268223762,0.9627784321238613
7,0.075084486667599,0.9659379839601069
8,0.06505883063588823,0.9667698277370678
9,0.06031516603061131,0.968170258421944
