epoch,loss,known_validation_f1
1,0.4951056787308226,0.8700159130854306
2,0.36331062779781664,0.9002454371352246
3,0.26266757763446646,0.9062897588251303
4,0.20539076531187017,0.9060985518594595
5,0.15979887323176606,0.9022523990792249
6,0.1279409795682481,0.9058097511968016
7,0.10193879521907644,0.8994739422630547
8,0.0907885279664968,0.9102180385952259
9,0.07457478391997358,0.9078052250706774
