epoch,loss,known_validation_f1
1,0.45022997011741,0.9556801659100147
2,0.32767276068528495,0.9679397380714699
3,0.21712027365962663,0.9770917324153434
4,0.15277555535236995,0.9785599304533834
5,0.11289825327694417,0.9812791829479891
6,0.09076305218040943,0.9774474079905989
7,0.07521251334498326,0.9787994454554146
8,0.06422000229358674,0.980040546559347
9,0.05415725583831469,0.9813635068681869
