epoch,loss,known_validation_f1
1,0.7717921474705571,0.8909143816069814
2,0.5831225916095402,0.8990413252357894
3,0.48646080234776373,0.9250316709730252
4,0.42263773861138715,0.9306490950278055
5,0.37649894797283673,0.933271386416212
6,0.34543801844120026,0.9330198105067414
7,0.31610179789688275,0.9409066708264792
8,0.28979606796865875,0.9460774393224426
9,0.2772755937083908,0.9460774393224426
