epoch,loss,known_validation_f1
1,0.7413272974283799,0.898515392610473
2,0.4862381822389105,0.9182923698225592
3,0.3551560505900694,0.9247254074277642
4,0.2966266928807549,0.9230109580512855
5,0.2612694955390433,0.9191568568567813
6,0.23713037614589152,0.9205264126648024
7,0.21275133736755536,0.9207839628677675
8,0.19877125266129556,0.9221871271561541
9,0.17610564147648605,0.9247533763016393
