epoch,loss,known_validation_f1
1,0.5149879132179503,0.8639302096458656
2,0.3515738477098181,0.8972788318775446
3,0.24156005553742674,0.9104882499063152
4,0.1724867947558139,0.9106812487371186
5,0.11512945196095933,0.9106277516101124
6,0.0799613864101628,0.9102341344135578
7,0.05622521641248084,0.9122758159798131
8,0.048794208193554525,0.9027612110055058
9,0.030138875615406544,0.9125543633839517
