epoch,loss,known_validation_f1
1,0.4771058038405493,0.903110987708409
2,0.3246241238311673,0.9367734413859272
3,0.22413401855221876,0.9319229885630376
4,0.15938431481626017,0.9344845445408513
5,0.1125751026371058,0.9358098820944007
6,0.078377920737926,0.9345781608229714
7,0.06280319351729349,0.9343614283023207
8,0.04782072371466363,0.9319986696062937
9,0.038683048383405444,0.9352717876485066
