epoch,loss,known_validation_f1
1,0.1558040766266443,0.9739572003879852
2,0.10430503052548837,0.9819119612495736
3,0.066368808685723,0.9799151348005275
4,0.04833796847674806,0.9839578807664308
5,0.03765330888267796,0.983221862243685
6,0.028859446740756602,0.9838952183291076
7,0.025140547967058117,0.9879365724962643
8,0.01993851203439852,0.9852636393817393
9,0.01610414544120431,0.9832787741542556
