epoch,loss,known_validation_f1
1,0.5375049703932823,0.8578556908768837
2,0.42548246142712043,0.8983305782850166
3,0.3320743720582191,0.9042460208536411
4,0.2819550503441628,0.905950651100001
5,0.24013897522966912,0.9059114354137264
6,0.2097610777362864,0.9060225260027858
7,0.17762870563471572,0.9076801331706081
8,0.1619431195741004,0.9060673891512115
9,0.13722270299145517,0.9100780440238054
