epoch,loss,known_validation_f1
1,0.20381925983088356,0.9557381350645348
2,0.1364142576285771,0.9623705125641067
3,0.08983563029340336,0.9677182081060067
4,0.06699835145047733,0.969073967271194
5,0.0525852035092456,0.9685107677591412
6,0.04361869804561138,0.9681499205844936
7,0.03511929978217397,0.9690168202283093
8,0.028345614671707153,0.9703790548669514
9,0.02896373116544315,0.9684846397917718
