epoch,loss,known_validation_f1
1,0.7990514227877492,0.8857123715026632
2,0.6060643442299055,0.9028241975736891
3,0.45106384546860406,0.9251135780964918
4,0.3795907374309457,0.9194128203446997
5,0.3209494831769363,0.9217352219719105
6,0.2847815926956094,0.9297363350388171
7,0.25655969750622043,0.9323065712407982
8,0.23276814040930374,0.9351696234169199
9,0.21138724360776984,0.9379446435579402
