epoch,loss,known_validation_f1
1,0.5354694400696044,0.8577590976176923
2,0.40151664107403856,0.8983759933364851
3,0.2988007794669334,0.9063930564955605
4,0.23851908711676903,0.908259754338367
5,0.1938229149326365,0.9004407543940081
6,0.15938954594287466,0.8998365076567421
7,0.12909031374023316,0.9120246759647864
8,0.11488780878642772,0.9061624045037334
9,0.09431007567872392,0.9063155042894175
