epoch,loss,known_validation_f1
1,0.834973811455395,0.8986638242403627
2,0.63863465902598,0.9051972714495753
3,0.5547273243251054,0.9177345741223505
4,0.49727096117061115,0.9193999763984566
5,0.4551989685582078,0.9217947169960722
6,0.4218347846813824,0.9232753423258722
7,0.39765504747629166,0.9277846927285011
8,0.37886950503224914,0.9302911268902002
9,0.3545563425058904,0.9259336449673543
