epoch,loss,known_validation_f1
1,0.19335968767603237,0.9543110180505817
2,0.1417938952644666,0.9746775604639937
3,0.09288419969379902,0.9799113225905176
4,0.0721964679658413,0.9812941847662159
5,0.057179036115606624,0.9812649300551989
6,0.0478526022285223,0.9774254627639377
7,0.04118224267537395,0.977398281983178
8,0.03572739912196994,0.9812707026084343
9,0.030394132683674493,0.9811996748365754
