epoch,loss,known_validation_f1
1,0.1539755394776999,0.9588999756923452
2,0.10782661582580057,0.970052348578597
3,0.06194350928447004,0.9725893475595758
4,0.04435508204150503,0.9733246269318598
5,0.03218790849323495,0.9704657735871277
6,0.026079837674811736,0.9738617306291946
7,0.021323596932372804,0.9739032912558226
8,0.016424543942498454,0.975182543436357
9,0.015458166828158043,0.9732002093977197
