epoch,loss,known_validation_f1
1,1.0376324927320286,0.9058100448012876
2,0.8156622514432791,0.922340492660716
3,0.6209380596267934,0.9236057021738527
4,0.49951717561605025,0.9286146145590513
5,0.4280290694869294,0.9327984569268446
6,0.37670777433989,0.9334712222932496
7,0.3280861402044491,0.9323482467471382
8,0.29433287619328014,0.9325800384455433
9,0.2716978970839053,0.9280561396992136
