k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,1.6350866688882701,0.7169559412550067,0.9005340453938585,0.8638184245660881,0.036715620827770364
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,1.8677528480320138,0.7169559412550067,0.9005340453938585,0.8638184245660881,0.036715620827770364
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,2.3462138639106334,0.7236315086782377,0.9005340453938585,0.8651535380507344,0.035380507343124167
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,3.3009985642680864,0.7336448598130841,0.9005340453938585,0.8671562082777036,0.03337783711615487
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,5.199022926025749,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,9.012622705840007,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,16.574829122233055,0.7937249666221629,0.9005340453938585,0.8791722296395194,0.021361815754339118
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,31.583413392978713,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,1.4143022697580676,0.7102803738317757,0.9005340453938585,0.8624833110814419,0.038050734312416554
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.8847834718723364,0.7770360480640854,0.9005340453938585,0.8758344459279038,0.024699599465954607
1,euclidean,mean_std_0.0,normalized_union,none,0.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,none,0.25,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,none,0.5,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,none,1.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,none,2.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,1.610863959458261,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,1.8309836018101056,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,2.301346950598703,0.6702269692923899,0.9005340453938585,0.8544726301735648,0.04606141522029372
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,3.2370793534453544,0.6735647530040053,0.9005340453938585,0.8551401869158879,0.04539385847797063
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.25,5.150725808645829,0.6435246995994659,0.9005340453938585,0.8491321762349799,0.0514018691588785
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.5,9.012622705840007,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,1.0,16.468672475609658,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,2.0,31.583413392978713,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.25,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.5,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,max_ratio,1.0,1.3778762568309892,0.6602136181575434,0.9005340453938585,0.8524699599465955,0.04806408544726302
1,euclidean,mean_std_0.0,normalized_union,max_ratio,2.0,1.875328838274609,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
1,euclidean,mean_std_0.25,nearest_sphere,none,0.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,none,0.25,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,none,0.5,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,none,1.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,none,2.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.25,1.5538560021312093,0.7202937249666221,0.9005340453938585,0.8644859813084113,0.036048064085447265
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.5,1.7927338845399223,0.7236315086782377,0.9005340453938585,0.8651535380507344,0.035380507343124167
1,euclidean,mean_std_0.25,nearest_sphere,ratio,1.0,2.2652642263033123,0.7303070761014686,0.9005340453938585,0.8664886515353805,0.03404539385847797
1,euclidean,mean_std_0.25,nearest_sphere,ratio,2.0,3.2082934751093375,0.7369826435246996,0.9005340453938585,0.8678237650200267,0.03271028037383177
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.25,5.099940025480859,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,8.898855115799078,0.7937249666221629,0.9005340453938585,0.8791722296395194,0.021361815754339118
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,1.0,16.41995627632782,0.7937249666221629,0.9005340453938585,0.8791722296395194,0.021361815754339118
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,2.0,31.462158597385308,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.25,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,0.5,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,1.0,1.3249426103183057,0.7136181575433912,0.9005340453938585,0.863150867823765,0.037383177570093455
1,euclidean,mean_std_0.25,nearest_sphere,max_ratio,2.0,1.875328838274609,0.7903871829105474,0.9005340453938585,0.8785046728971962,0.022029372496662217
1,euclidean,mean_std_0.25,normalized_union,none,0.0,1.2956891601550466,0.6668891855807744,0.9005340453938585,0.8538050734312417,0.04672897196261682
1,euclidean,mean_std_0.25,normalized_union,none,0.25,1.2956891601550466,0.6668891855807744,0.9005340453938585,0.8538050734312417,0.04672897196261682
