k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,1.5105338027632047,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,1.749439758661163,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,2.2213699410184304,0.8156312625250501,0.9008016032064128,0.8837675350701403,0.017034068136272545
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,3.1685797403723015,0.8256513026052105,0.9008016032064128,0.8857715430861723,0.01503006012024048
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,5.3113034257007,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,9.485377776859657,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,17.833526479177575,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,34.46862421444736,0.8557114228456913,0.9008016032064128,0.8917835671342685,0.009018036072144289
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,1.2734321750023812,0.8006012024048096,0.9008016032064128,0.8807615230460922,0.02004008016032064
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.886832803639622,0.8557114228456913,0.9008016032064128,0.8917835671342685,0.009018036072144289
1,euclidean,mean_std_0.0,normalized_union,none,0.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,none,0.25,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,none,0.5,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,none,1.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,none,2.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,1.4907091125968295,0.7254509018036072,0.9008016032064128,0.8657314629258517,0.03507014028056112
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,1.7269133553221743,0.7254509018036072,0.9008016032064128,0.8657314629258517,0.03507014028056112
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,2.1974034343663247,0.7354709418837675,0.9008016032064128,0.8677354709418837,0.033066132264529056
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,3.136981694445981,0.7354709418837675,0.9008016032064128,0.8677354709418837,0.033066132264529056
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.25,5.3113034257007,0.7354709418837675,0.9008016032064128,0.8677354709418837,0.033066132264529056
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.5,9.485377776859657,0.7354709418837675,0.9008016032064128,0.8677354709418837,0.033066132264529056
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,1.0,17.833526479177575,0.7354709418837675,0.9008016032064128,0.8677354709418837,0.033066132264529056
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,2.0,34.46862421444736,0.7304609218436874,0.9008016032064128,0.8667334669338678,0.03406813627254509
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.25,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,max_ratio,0.5,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,max_ratio,1.0,1.2620564065359,0.7154308617234469,0.9008016032064128,0.8637274549098196,0.03707414829659319
1,euclidean,mean_std_0.0,normalized_union,max_ratio,2.0,1.886832803639622,0.7304609218436874,0.9008016032064128,0.8667334669338678,0.03406813627254509
1,euclidean,mean_std_0.25,nearest_sphere,none,0.0,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,none,0.25,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,none,0.5,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,none,1.0,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,none,2.0,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.0,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.25,1.4622696284789207,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,ratio,0.5,1.6906310570034941,0.8106212424849699,0.9008016032064128,0.8827655310621243,0.018036072144288578
1,euclidean,mean_std_0.25,nearest_sphere,ratio,1.0,2.1787496065533247,0.8156312625250501,0.9008016032064128,0.8837675350701403,0.017034068136272545
1,euclidean,mean_std_0.25,nearest_sphere,ratio,2.0,3.1181890497257774,0.8256513026052105,0.9008016032064128,0.8857715430861723,0.01503006012024048
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.0,1.2243322442686155,0.8056112224448898,0.9008016032064128,0.8817635270541082,0.01903807615230461
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.25,5.26411613950072,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,9.438190490659679,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
1,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,1.0,17.786339192977593,0.8607214428857716,0.9008016032064128,0.8927855711422845,0.008016032064128256
