k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,1.5236593150278188,0.8473333333333334,0.9006666666666666,0.89,0.010666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,1.720902364639255,0.8573333333333333,0.9006666666666666,0.892,0.008666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,2.1239184632495616,0.8706666666666667,0.9006666666666666,0.8946666666666667,0.006
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,2.9168771316091124,0.8706666666666667,0.9006666666666666,0.8946666666666667,0.006
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,2.3947163661016955,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,3.558000587534784,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,5.873672517018045,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,10.47542568367086,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,1.32841036780976,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.6460144082173813,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,normalized_union,none,0.0,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,none,0.25,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,none,0.5,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,none,1.0,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,none,2.0,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,1.3266250671180637,0.8206666666666667,0.9006666666666666,0.8846666666666667,0.016
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,1.5230965887227474,0.8373333333333334,0.9006666666666666,0.888,0.012666666666666666
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,1.7197143421597274,0.8506666666666667,0.9006666666666666,0.8906666666666667,0.01
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,2.1239184632495616,0.8673333333333333,0.9006666666666666,0.894,0.006666666666666667
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,2.9164077017027723,0.8606666666666667,0.9006666666666666,0.8926666666666667,0.008
