k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,1.549628630835561,0.6702269692923899,0.9005340453938585,0.8544726301735648,0.04606141522029372
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,1.7862778850216818,0.6769025367156208,0.9005340453938585,0.855807743658211,0.04472630173564753
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,2.26246931896871,0.6802403204272364,0.9005340453938585,0.8564753004005341,0.044058744993324434
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,3.217635756801223,0.6835781041388518,0.9005340453938585,0.8571428571428571,0.043391188251001335
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,5.49468337952316,0.7303070761014686,0.9005340453938585,0.8664886515353805,0.03404539385847797
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,9.725744396660911,0.7303070761014686,0.9005340453938585,0.8664886515353805,0.03404539385847797
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,18.08614752997529,0.7303070761014686,0.9005340453938585,0.8664886515353805,0.03404539385847797
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,34.761329316301534,0.7303070761014686,0.9005340453938585,0.8664886515353805,0.03404539385847797
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,1.3121727457080046,0.6635514018691588,0.9005340453938585,0.8531375166889186,0.04739652870493992
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.8860791519990574,0.7269692923898531,0.9005340453938585,0.8658210947930574,0.03471295060080107
1,euclidean,mean_std_0.0,normalized_union,none,0.0,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,none,0.25,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,none,0.5,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,none,1.0,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,none,2.0,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,1.5408681261391477,0.636849132176235,0.9005340453938585,0.8477970627503337,0.0527369826435247
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,1.7669008100168901,0.650200267022697,0.9005340453938585,0.8504672897196262,0.050066755674232306
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,2.248564324415794,0.6535380507343124,0.9005340453938585,0.8511348464619493,0.049399198931909215
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,3.197919720739902,0.6468624833110814,0.9005340453938585,0.849799732977303,0.050734312416555405
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.0,1.3023506803693854,0.6335113484646195,0.9005340453938585,0.8471295060080107,0.0534045393858478
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.25,5.49468337952316,0.6435246995994659,0.9005340453938585,0.8491321762349799,0.0514018691588785
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.5,9.675632799062926,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,1.0,18.029688795427816,0.6401869158878505,0.9005340453938585,0.8484646194926568,0.0520694259012016
