phase,dataset,kir,distance,k_gate,seed_count,test_oos_f1_mean,test_oos_f1_std,test_id_recall_mean,test_id_recall_std,test_auroc_mean,test_auroc_std,test_aupr_oos_mean,test_aupr_oos_std,test_fpr95_mean,test_fpr95_std
tuned,clinc150,75,euclidean,3,3,0.7928555419935653,0.0072277756059441626,0.8281746031746032,0.02620794421083279,0.9081758084853879,0.008082621688872063,0.8317319791763772,0.0038191883455908696,0.34672619047619047,0.06459156190722216
tuned,clinc150,75,euclidean,4,3,0.7964701793584567,0.006184225750675909,0.8517857142857143,0.02835826983886658,0.9071404001631805,0.0077031490269181355,0.8374468451931287,0.0071271268269279655,0.3684523809523809,0.05261126989490605
tuned,clinc150,75,euclidean,5,3,0.7844501389418458,0.012791963316921232,0.8413690476190476,0.002083333333333326,0.899127818572912,0.00738688302583911,0.8158735321210832,0.010692323229223978,0.36259920634920634,0.03510685489178783
tuned,clinc150,75,mahalanobis_diag,1,3,0.7962712984409911,0.023518870478025734,0.8201388888888889,0.01675765272322286,0.8998524885031894,0.011746196391666248,0.8155456086100074,0.013541947270204292,0.3824404761904762,0.08054266502930402
tuned,clinc150,75,mahalanobis_diag,2,3,0.7978949329013726,0.01859641173422308,0.8218253968253969,0.017247359772533444,0.9029300641596203,0.01254965716735708,0.8226815561368666,0.01916734710381344,0.3510912698412698,0.06810817531672349
tuned,clinc150,75,mahalanobis_diag,3,3,0.7669851268823894,0.009170927593592627,0.8495039682539683,0.02068470223743985,0.8914716844681797,0.006478716683259295,0.8013013719514409,0.007298905414709603,0.35734126984126985,0.04330263390137687
tuned,clinc150,75,mahalanobis_diag,4,3,0.7755270805352459,0.0064665542105064935,0.8152777777777778,0.0052429405800491135,0.8754564882806705,0.00441873821328068,0.7676204502957299,0.004180291422605552,0.41031746031746036,0.041912892090997425
tuned,clinc150,75,mahalanobis_diag,5,3,0.7636900336692011,0.009288476833840311,0.7738095238095237,0.008220968641031657,0.8700428812490729,0.007514991243715558,0.7451237547571092,0.010607130716866576,0.37966269841269845,0.032181872999181536
tuned,stackoverflow,25,euclidean,1,3,0.9347371427283241,0.02627449446146722,0.8418743865067638,0.005451162519818201,0.9366833321852578,0.010336746765902786,0.9685148996228361,0.004972359433438314,0.2015636523998229,0.06837363458707356
tuned,stackoverflow,25,euclidean,2,3,0.828725865922733,0.07716510194852749,0.8763969531693521,0.01458151355239088,0.9009141703299631,0.021122826838441234,0.9408733026916796,0.014463103425701857,0.2663434265038937,0.07628763958018238
tuned,stackoverflow,25,euclidean,3,3,0.7342964685743478,0.07772271564896552,0.8712613009656508,0.0306181665176311,0.8611858225155498,0.016961280747440206,0.9164178831667811,0.007184630907211855,0.3935727149915787,0.07725139778589418
tuned,stackoverflow,25,euclidean,4,3,0.6644727403689789,0.03957609950825488,0.890417429073449,0.00879777844627494,0.8570262857578804,0.023790514606413987,0.9139833513951167,0.012057940913096981,0.3973696761315884,0.08828065891040428
tuned,stackoverflow,25,euclidean,5,3,0.6823442982174667,0.0944440640059511,0.8721762364316062,0.03400353094407633,0.8520503730346127,0.008339460660615665,0.9156075376512086,0.001545057445336919,0.3835424048076903,0.054268321444803355
tuned,stackoverflow,25,mahalanobis_diag,1,3,0.9385207147185749,0.02446563460681386,0.8307401143942981,0.01876373448719336,0.9377389443444984,0.011687491961244108,0.9697398167842729,0.004487674578538037,0.1995623199619164,0.07683385242854347
tuned,stackoverflow,25,mahalanobis_diag,2,3,0.907040201354369,0.03340450351725557,0.8487785731821141,0.005293570983462332,0.9259143773990575,0.017029002934319058,0.9640589747524562,0.006877411328788521,0.23941001062395414,0.07903420849457939
tuned,stackoverflow,25,mahalanobis_diag,3,3,0.8754361493944112,0.024076778351664233,0.8447736876062849,0.02393250235984426,0.9105261454467527,0.01839652260194527,0.9598236062225,0.006402212691634735,0.31606589691805226,0.08977829527080983
tuned,stackoverflow,25,mahalanobis_diag,4,3,0.8753631803766035,0.026837044868291266,0.8432200769265797,0.03315544565926012,0.9073159670610599,0.020511318621937783,0.9578926105704076,0.008218347029169102,0.32944784386538273,0.0980375429586717
tuned,stackoverflow,25,mahalanobis_diag,5,3,0.8647134474559679,0.049287233685234286,0.8481056539488723,0.010637791280812462,0.9048534221269658,0.023081138651540378,0.9559586814666069,0.009699323356648967,0.32989943571659625,0.09699271458778082
tuned,stackoverflow,50,euclidean,1,3,0.7736145825022875,0.059093627463054015,0.8663010853341473,0.005948355215848379,0.8957816518960855,0.018702018188648015,0.8380550466483238,0.03062122945492342,0.2649435028535542,0.02085910879418207
tuned,stackoverflow,50,euclidean,2,3,0.5466698149568753,0.09448863389968282,0.9111631774273742,0.007591322623275264,0.8517971138306519,0.045917477067928446,0.7818092909962701,0.04625696722602599,0.41145084692212325,0.1658427713006557
tuned,stackoverflow,50,euclidean,3,3,0.4278558193279842,0.04384825578410974,0.9102727675099161,0.00646297803411979,0.8125730572496069,0.016317320809826053,0.7301551045493184,0.004468890927422908,0.4887016026216435,0.06997244198995797
tuned,stackoverflow,50,euclidean,4,3,0.4102119406950233,0.04933683881425211,0.8995868050179996,0.004338173684114837,0.7946971848762789,0.04037425229364254,0.7042816710310232,0.03485733682885409,0.513533942726134,0.10525195111654737
tuned,stackoverflow,50,euclidean,5,3,0.44421629066127655,0.05211600237343478,0.8964711692083823,0.0085864567780858,0.8028714863135001,0.03873019409326476,0.7208585933113051,0.03555457817106415,0.4951613389586491,0.10287179842964425
tuned,stackoverflow,50,mahalanobis_diag,1,3,0.790219571500888,0.04629012460496893,0.8322375535749171,0.0032941275542504238,0.8874807075983998,0.023772671547461266,0.8432654185602594,0.04378064929316837,0.27941381029216245,0.029207547855270844
tuned,stackoverflow,50,mahalanobis_diag,2,3,0.7637852047962522,0.04925542480096309,0.8444871340001509,0.013207724775182457,0.8728221800189053,0.03960661552393719,0.8329955402882444,0.041958236225861055,0.3850671544835693,0.15688342906739083
tuned,stackoverflow,50,mahalanobis_diag,3,3,0.730741157745228,0.04114816700126026,0.861293406685661,0.001942826182305279,0.8642879017002031,0.03123194227798819,0.837505360235759,0.030839428603086732,0.44774087273417346,0.11996293219772752
tuned,stackoverflow,50,mahalanobis_diag,4,3,0.7170066365156266,0.06456336387566801,0.8497163273642503,0.0009532777062112838,0.8528317817042003,0.04340898946955256,0.8269090268405285,0.03780130816140031,0.4676674627460662,0.15858243169955086
tuned,stackoverflow,50,mahalanobis_diag,5,3,0.7342696125779296,0.05140650610621071,0.8341291875331627,0.006395672112212874,0.8534074396987585,0.042871620354014844,0.8267172622853663,0.03450785009055052,0.4608765101594736,0.1584659024510058
tuned,stackoverflow,75,euclidean,1,3,0.6281487526289746,0.06317671211773135,0.8726531877712941,0.001335937022021446,0.878815716384359,0.012480664818218952,0.6048642599531928,0.05425817693335467,0.32421666704744323,0.07959557850054676
tuned,stackoverflow,75,euclidean,2,3,0.36488994650371476,0.13240781499368587,0.9041164654902704,0.02459081358155875,0.7923109697120893,0.08340893049201416,0.45936514258749245,0.09098187948961559,0.4919164441106166,0.18563603377173069
tuned,stackoverflow,75,euclidean,3,3,0.29883167916068454,0.04995057258541468,0.9119848784956878,0.003816516683400675,0.7787040413323352,0.042606409455643326,0.4388464007573063,0.027286900918976304,0.5326021134932525,0.08105085273907353
tuned,stackoverflow,75,euclidean,4,3,0.2528321973534662,0.09001477608265057,0.9049346642770749,0.0024313437236958787,0.7518500107506788,0.07475015491495204,0.40212364134377476,0.06538782334892686,0.5679935680644866,0.12519162734939399
tuned,stackoverflow,75,euclidean,5,3,0.3082755995388677,0.10246184291328705,0.902189455284517,0.0012600491511287528,0.7652696210497574,0.08329488110587858,0.42639703554216896,0.08173002891692192,0.5414979128571459,0.13666935460488808
tuned,stackoverflow,75,mahalanobis_diag,1,3,0.6313391913113686,0.05386781235029621,0.8359178314918864,0.004415163782742022,0.8685312507822344,0.016835567983342094,0.6197708077223814,0.0518020394710956,0.3434378215589871,0.07731874834578241
tuned,stackoverflow,75,mahalanobis_diag,2,3,0.5659602022127156,0.11289412115979613,0.8464584203812494,0.01561353261551817,0.8279524177776713,0.08181851683932606,0.5615328452050931,0.12479754161250263,0.4645299204388449,0.1989262287512419
tuned,stackoverflow,75,mahalanobis_diag,3,3,0.5625444889087303,0.10920218474621064,0.8543225052540144,0.01569457321223922,0.8221416101195501,0.06622088257277642,0.5625674242533779,0.10853476521914361,0.5109217040968369,0.14295474188546195
tuned,stackoverflow,75,mahalanobis_diag,4,3,0.5306979190343688,0.11273094680414877,0.867014589061398,0.01111413698465959,0.8103430248298183,0.0836006973395807,0.5535637173572653,0.12134838971409465,0.5396367001794639,0.17197990563352905
tuned,stackoverflow,75,mahalanobis_diag,5,3,0.5495423031907533,0.12717191603630926,0.8485373117000048,0.018924457597309586,0.8108633377692476,0.09539440777237843,0.556692648904959,0.13630612778358653,0.5166293712136789,0.18163208639909412
