dataset,kir,seed,recipe,coverage_target,k,distance,boundary,rule,fusion,fusion_weight,threshold,f1_u,f1_k,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
stackoverflow,0.5,13,existing,0.8,2,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,5.221594196725343,0.8804448563484708,0.8367074203034928,0.8622704507512521,0.7897196261682243,0.04809619238476954,0.2102803738317757,0.9095892051124946,0.8622637650019196
stackoverflow,0.5,42,existing,0.8,2,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,3.371615632677127,0.8973580321894928,0.8509621499522293,0.8789649415692822,0.7881724022719679,0.014014014014014014,0.21182759772803209,0.9242932653111959,0.8797570645805578
stackoverflow,0.5,87,existing,0.8,2,euclidean,mean_std_0.25,nearest_sphere,inverse_margin,0.5,2.676656212380613,0.8614945264159923,0.8459742705106829,0.8529215358931552,0.8022712090848363,0.0937917222963952,0.19772879091516365,0.9012747346049464,0.8477031915465394
stackoverflow,0.25,13,no_projection,0.8,5,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,4.5538270175161815,0.9277796439368492,0.7582180029709125,0.8849749582637729,0.8024032042723631,0.07769367764915405,0.19759679572763686,0.9087099807757926,0.9467355519963512
stackoverflow,0.25,42,no_projection,0.8,5,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,4.546789542718285,0.9269869579756995,0.7548928177378015,0.8831385642737897,0.7862391449565799,0.0745604273314044,0.21376085504342018,0.8959844163436302,0.9386622678023666
stackoverflow,0.25,87,no_projection,0.8,5,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,2.5620093468986727,0.9398545935228024,0.8202105203745793,0.908347245409015,0.7879598662207358,0.05094549499443826,0.2120401337792642,0.9212718702683398,0.9586269066532443
stackoverflow,0.75,13,existing,0.8,1,euclidean,mean_std_3.0,nearest_sphere,inverse_margin,1.0,6.576161801042678,0.7254342753435312,0.8542440590099827,0.8148580968280468,0.7864618125139167,0.066711140760507,0.21353818748608328,0.8995255353936694,0.6433768326287573
stackoverflow,0.75,42,existing,0.8,1,euclidean,mean_std_3.0,nearest_sphere,inverse_margin,1.0,4.513218994385725,0.7525458248472505,0.8602869113764976,0.8287145242070116,0.7882431529726119,0.014009339559706471,0.21175684702738812,0.9270535734577895,0.7260999080331898
stackoverflow,0.75,87,existing,0.8,1,euclidean,mean_std_3.0,nearest_sphere,inverse_margin,1.0,3.470763781502912,0.7350872623078927,0.86805545134661,0.8265442404006678,0.7927887825506343,0.05744822979291917,0.2072112174493657,0.8882468550127928,0.6057453625986279
