k,distance,boundary,rule,fusion,fusion_weight,threshold,utility,known_coverage,known_correct_accept_rate,known_wrong_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,none,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,0.25,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,0.5,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,1.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,none,2.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.25,1.325130147137817,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,0.5,1.4879176153951006,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,1.0,1.8178486182153193,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,ratio,2.0,2.48075151221976,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.25,1.6463306097327595,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,2.156585478282998,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,1.0,3.136213323415964,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,2.0,5.128733034557197,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.25,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,0.5,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,1.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.3384050251187956,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,none,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,none,0.25,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,none,0.5,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,none,1.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,none,2.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,0.25,1.325130147137817,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,0.5,1.4879176153951006,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,1.0,1.8178486182153193,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,ratio,2.0,2.48075151221976,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.0,1.151548882264282,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.25,1.6463306097327595,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,0.5,2.156585478282998,0.792,0.802,0.8,0.002
1,euclidean,mean_std_0.0,normalized_union,inverse_margin,1.0,3.136213323415964,0.792,0.802,0.8,0.002
