dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,loss,mode,trainable_parameters,base_trainable_parameter_count,device,elapsed_seconds
clinc150,42,val,last2_long,75,1.0,normalized_union,1.0,0.8467998841587026,0.7917852796949413,0.8229032258064516,0.7393333333333333,0.08625,138,391,0.9050854166666666,0.8960765660675534,1,warmup,0.1539755394776999,last2_minilm_plus_projection,198016,0,cuda,3.744203805923462
clinc150,42,val,last2_long,75,1.25,normalized_union,1.0,0.8680369377420316,0.8347272005888478,0.8516129032258064,0.8,0.089375,143,300,0.9257662499999999,0.9225453537257691,2,finetune,0.11575432967836574,last2_minilm_plus_projection,3746944,3548928,cuda,7.667476654052734
clinc150,42,val,last2_long,75,2.0,normalized_union,0.95,0.8740694789081885,0.8599046123722487,0.8641935483870967,0.8566666666666667,0.119375,191,215,0.9335037500000001,0.9351482744828683,3,finetune,0.08102625179088722,last2_minilm_plus_projection,3746944,3548928,cuda,11.57347297668457
clinc150,42,val,last2_long,75,1.25,normalized_union,1.0,0.8797878609310548,0.8470415297943755,0.8651612903225806,0.7993333333333333,0.066875,107,301,0.9356579166666666,0.9356982975430044,4,finetune,0.06304563073662378,last2_minilm_plus_projection,3746944,3548928,cuda,15.513038635253906
clinc150,42,val,last2_long,75,1.0,nearest_sphere,1.05,0.8794788273615635,0.8494987374135621,0.8654838709677419,0.8053333333333333,0.071875,115,292,0.9345020833333333,0.9323259089459036,5,finetune,0.050150770046827144,last2_minilm_plus_projection,3746944,3548928,cuda,19.49079203605652
clinc150,42,val,last2_long,75,1.25,normalized_union,1.05,0.8812632857576678,0.8615334685922184,0.8703225806451613,0.8386666666666667,0.093125,149,242,0.9408029166666667,0.942378115094143,6,finetune,0.043195485674097374,last2_minilm_plus_projection,3746944,3548928,cuda,23.344151258468628
clinc150,42,val,last2_long,75,0.5,nearest_sphere,1.2,0.8872814948764316,0.8651214750072853,0.8761290322580645,0.836,0.08,128,246,0.9408325,0.9409925183207545,7,finetune,0.03678131000912291,last2_minilm_plus_projection,3746944,3548928,cuda,27.221991300582886
clinc150,42,val,last2_long,75,1.0,nearest_sphere,1.1,0.8875562218890555,0.8655307244308426,0.8764516129032258,0.83,0.075,120,255,0.9436995833333334,0.9456264858365528,8,finetune,0.031419885897282826,last2_minilm_plus_projection,3746944,3548928,cuda,31.161418914794922
clinc150,42,val,last2_long,75,1.5,nearest_sphere,1.05,0.891661594643944,0.8732030827221916,0.8819354838709678,0.8526666666666667,0.084375,135,221,0.9468162499999999,0.948974010712141,9,finetune,0.02762392089086569,last2_minilm_plus_projection,3746944,3548928,cuda,35.06999444961548
