dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,loss,mode,trainable_parameters,base_trainable_parameter_count,device,elapsed_seconds
clinc150,42,val,projection_only,75,1.0,normalized_union,1.0,0.8467998841587026,0.7917852796949413,0.8229032258064516,0.7393333333333333,0.08625,138,391,0.9050854166666666,0.8960765660675534,1,warmup,0.1539755394776999,trainable_projection_only,198016,0,cuda,3.6533515453338623
clinc150,42,val,projection_only,75,2.0,nearest_sphere,0.95,0.8487084870848709,0.8146542040640344,0.8293548387096774,0.8186666666666667,0.1375,220,272,0.8937316666666666,0.8713170040639642,2,finetune,0.1211852627980002,trainable_projection_only,198016,0,cuda,7.461611270904541
clinc150,42,val,projection_only,75,1.25,normalized_union,1.0,0.8513311396948848,0.8150958700210832,0.8332258064516129,0.7866666666666666,0.110625,177,320,0.9081279166666667,0.9030330323372361,3,finetune,0.09853903229458857,trainable_projection_only,198016,0,cuda,11.139736413955688
clinc150,42,val,projection_only,75,1.25,normalized_union,1.0,0.8546754020250149,0.8180376903975415,0.8374193548387097,0.7846666666666666,0.103125,165,323,0.9117337499999999,0.9053157616350401,4,finetune,0.08459307291245056,trainable_projection_only,198016,0,cuda,14.81152629852295
clinc150,42,val,projection_only,75,1.0,normalized_union,1.05,0.8540968626256473,0.8239908541961177,0.8374193548387097,0.8126666666666666,0.12375,198,281,0.9082387500000001,0.9003953632980115,5,finetune,0.0734406728297472,trainable_projection_only,198016,0,cuda,18.494879722595215
clinc150,42,val,projection_only,75,1.0,normalized_union,1.05,0.8574893875075803,0.827247078673139,0.8412903225806452,0.8106666666666666,0.11625,186,284,0.91162875,0.9038756354058354,6,finetune,0.06771825010872494,trainable_projection_only,198016,0,cuda,22.079682111740112
clinc150,42,val,projection_only,75,1.5,normalized_union,1.0,0.8640538885486834,0.8442485443247754,0.8519354838709677,0.83,0.118125,189,255,0.9191616666666668,0.9154549887380471,7,finetune,0.06143872493530734,trainable_projection_only,198016,0,cuda,25.768409967422485
clinc150,42,val,projection_only,75,1.5,normalized_union,1.0,0.8640243902439024,0.8410286103297158,0.8509677419354839,0.8246666666666667,0.114375,183,263,0.9204745833333334,0.9164283165920261,8,finetune,0.05483159662808402,trainable_projection_only,198016,0,cuda,29.462735414505005
clinc150,42,val,projection_only,75,1.5,normalized_union,1.0,0.8664238008500303,0.8417503220908071,0.8529032258064516,0.822,0.108125,173,267,0.92322625,0.9193054006370678,9,finetune,0.05138293031792519,trainable_projection_only,198016,0,cuda,33.1239972114563
