dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,loss,mode,trainable_parameters,base_trainable_parameter_count,device,elapsed_seconds
clinc150,13,val,projection_only,75,1.25,normalized_union,1.0,0.8580115536637276,0.8293526178817887,0.8432258064516129,0.8146666666666667,0.118125,189,278,0.921565,0.917029267402682,1,warmup,0.15898710703950816,trainable_projection_only,198016,0,cuda,17.521325826644897
clinc150,13,val,projection_only,75,1.25,normalized_union,1.0,0.8634708737864077,0.8364782406205601,0.8493548387096774,0.818,0.110625,177,273,0.9238933333333335,0.9199197112043557,2,finetune,0.12480076961219311,trainable_projection_only,198016,0,cuda,21.222748041152954
clinc150,13,val,projection_only,75,3.0,nearest_sphere,0.85,0.8634550475606014,0.8378296597338635,0.8509677419354839,0.832,0.120625,193,252,0.9113758333333333,0.8926988442928325,3,finetune,0.1046598849155135,trainable_projection_only,198016,0,cuda,24.780805826187134
clinc150,13,val,projection_only,75,2.0,normalized_union,0.9,0.868002357100766,0.8287093220333379,0.8519354838709677,0.786,0.079375,127,321,0.9301887500000001,0.9286976092048105,4,finetune,0.08787120297803717,trainable_projection_only,198016,0,cuda,28.344656705856323
clinc150,13,val,projection_only,75,2.5,normalized_union,0.85,0.8673349056603774,0.8261525540623668,0.8512903225806452,0.786,0.080625,129,321,0.9291487500000001,0.9267283359125533,5,finetune,0.07736486521691589,trainable_projection_only,198016,0,cuda,32.019758224487305
clinc150,13,val,projection_only,75,2.5,nearest_sphere,0.85,0.8704084631207758,0.8297397194820315,0.854516129032258,0.7853333333333333,0.074375,119,322,0.9223208333333333,0.9083250125787378,6,finetune,0.07091286402763956,trainable_projection_only,198016,0,cuda,35.72517538070679
clinc150,13,val,projection_only,75,2.0,nearest_sphere,0.9,0.871298739372618,0.831913004119227,0.8554838709677419,0.7833333333333333,0.07125,114,325,0.9248345833333333,0.9121130159994053,7,finetune,0.0629668979574058,trainable_projection_only,198016,0,cuda,39.3847930431366
clinc150,13,val,projection_only,75,2.5,nearest_sphere,0.85,0.870844365989997,0.8308337198392097,0.8554838709677419,0.7873333333333333,0.075,120,319,0.92727375,0.9163805900303428,8,finetune,0.0586450550768335,trainable_projection_only,198016,0,cuda,43.0662899017334
clinc150,13,val,projection_only,75,2.0,normalized_union,0.9,0.8716295427901524,0.8330426550590491,0.8567741935483871,0.7833333333333333,0.070625,113,325,0.9318225000000001,0.927878940232559,9,finetune,0.054508385201126844,trainable_projection_only,198016,0,cuda,46.74177432060242
