dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,loss,mode,trainable_parameters,base_trainable_parameter_count,device,elapsed_seconds
clinc150,13,val,lora_long,75,1.25,normalized_union,1.0,0.8618281202550866,0.8317334965995556,0.8467741935483871,0.8173333333333334,0.113125,181,274,0.9224245833333333,0.9185672743643892,1,warmup,0.15750414215154568,lora_minilm_plus_projection,198016,0,cuda,4.664458513259888
clinc150,13,val,lora_long,75,2.0,nearest_sphere,0.95,0.8669767441860465,0.8433058222753186,0.853225806451613,0.8486666666666667,0.12625,202,227,0.9161141666666667,0.8967084981103115,2,finetune,0.1235828242754027,lora_minilm_plus_projection,535936,0,cuda,10.316211223602295
clinc150,13,val,lora_long,75,2.0,normalized_union,0.95,0.8713431896822901,0.8558815395512828,0.8609677419354839,0.8706666666666667,0.134375,215,194,0.9342566666666665,0.9328157740889366,3,finetune,0.10007867838997962,lora_minilm_plus_projection,535936,0,cuda,15.778016567230225
clinc150,13,val,lora_long,75,2.5,nearest_sphere,0.9,0.8785450061652281,0.8598591505936752,0.8683870967741936,0.854,0.109375,175,219,0.9281925,0.9178211188055871,4,finetune,0.08370985106517703,lora_minilm_plus_projection,535936,0,cuda,21.345624923706055
clinc150,13,val,lora_long,75,2.0,normalized_union,0.95,0.8807225163500467,0.8639848168452243,0.8706451612903225,0.8686666666666667,0.11625,186,197,0.93948125,0.9382632734498875,5,finetune,0.06959186380697509,lora_minilm_plus_projection,535936,0,cuda,26.912582635879517
clinc150,13,val,lora_long,75,3.0,nearest_sphere,0.85,0.8884781269254467,0.8691069776561414,0.8780645161290322,0.864,0.09875,158,204,0.9383591666666666,0.9321894478392534,6,finetune,0.06263189282962832,lora_minilm_plus_projection,535936,0,cuda,32.510390520095825
clinc150,13,val,lora_long,75,3.0,nearest_sphere,0.85,0.8936959208899876,0.8748185279843902,0.8835483870967742,0.8733333333333333,0.09625,154,190,0.9414120833333333,0.9361037105400923,7,finetune,0.05481714515362756,lora_minilm_plus_projection,535936,0,cuda,37.981571674346924
clinc150,13,val,lora_long,75,2.5,nearest_sphere,0.9,0.8932098765432098,0.8747639212922623,0.8832258064516129,0.8713333333333333,0.095625,153,193,0.9414820833333333,0.9359808728988511,8,finetune,0.047261780917139375,lora_minilm_plus_projection,535936,0,cuda,43.45789289474487
clinc150,13,val,lora_long,75,3.0,nearest_sphere,0.85,0.8934984520123839,0.878609187318825,0.8848387096774194,0.8753333333333333,0.098125,157,187,0.9443320833333334,0.9419622906183599,9,finetune,0.04368417414883941,lora_minilm_plus_projection,535936,0,cuda,48.871336460113525
