dataset,seed,source_center_id,source_intent,source_boundary,radial_level,method,direction_count,acceptance_rate,score_median
clinc150,42,17,card_declined,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,17,card_declined,frozen_k2,1.01,mogb,24,0.0,1.250725404057964
clinc150,42,17,card_declined,frozen_k2,1.15,frozen_k1,24,0.0,2.987771853208245
clinc150,42,17,card_declined,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,17,card_declined,frozen_k2,1.15,mogb,24,0.0,1.410089189355515
clinc150,42,17,card_declined,frozen_k2,1.35,frozen_k1,24,0.0,3.6726895161315554
clinc150,42,17,card_declined,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,17,card_declined,frozen_k2,1.35,mogb,24,0.0,1.640082546248113
clinc150,42,18,carry_on,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.2911663730749927
clinc150,42,18,carry_on,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,18,carry_on,frozen_k2,0.75,mogb,24,1.0,0.8491907574960045
clinc150,42,18,carry_on,frozen_k2,0.9,frozen_k1,24,0.0,2.746206516026655
clinc150,42,18,carry_on,frozen_k2,0.9,frozen_k2,24,1.0,0.8999999999999999
clinc150,42,18,carry_on,frozen_k2,0.9,mogb,24,0.0,1.015981997458509
clinc150,42,18,carry_on,frozen_k2,0.99,frozen_k1,24,0.0,3.019464852493463
clinc150,42,18,carry_on,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,18,carry_on,frozen_k2,0.99,mogb,24,0.0,1.1162831969081144
clinc150,42,18,carry_on,frozen_k2,1.01,frozen_k1,24,0.0,3.080206672721406
clinc150,42,18,carry_on,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,18,carry_on,frozen_k2,1.01,mogb,24,0.0,1.1385895510787332
clinc150,42,18,carry_on,frozen_k2,1.15,frozen_k1,24,0.0,3.50554095788089
clinc150,42,18,carry_on,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,18,carry_on,frozen_k2,1.15,mogb,24,0.0,1.2948714305987896
clinc150,42,18,carry_on,frozen_k2,1.35,frozen_k1,24,0.0,4.113476781005547
clinc150,42,18,carry_on,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,42,18,carry_on,frozen_k2,1.35,mogb,24,0.0,1.5184379247730089
clinc150,42,19,carry_on,frozen_k2,0.75,frozen_k1,24,0.08333333333333333,1.628473726656512
clinc150,42,19,carry_on,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,19,carry_on,frozen_k2,0.75,mogb,24,1.0,0.8565520692874615
clinc150,42,19,carry_on,frozen_k2,0.9,frozen_k1,24,0.0,1.9238836040011513
clinc150,42,19,carry_on,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,19,carry_on,frozen_k2,0.9,mogb,24,0.0,1.021412621708894
clinc150,42,19,carry_on,frozen_k2,0.99,frozen_k1,24,0.0,2.102981181318812
clinc150,42,19,carry_on,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,19,carry_on,frozen_k2,0.99,mogb,24,0.0,1.1207486668720419
clinc150,42,19,carry_on,frozen_k2,1.01,frozen_k1,24,0.0,2.142923835469239
clinc150,42,19,carry_on,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,19,carry_on,frozen_k2,1.01,mogb,24,0.0,1.1428553703557986
clinc150,42,19,carry_on,frozen_k2,1.15,frozen_k1,24,0.0,2.4236798295717628
clinc150,42,19,carry_on,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,19,carry_on,frozen_k2,1.15,mogb,24,0.0,1.2978589349228336
clinc150,42,19,carry_on,frozen_k2,1.35,frozen_k1,24,0.0,2.8273743522340844
clinc150,42,19,carry_on,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,19,carry_on,frozen_k2,1.35,mogb,24,0.0,1.5198671952962886
clinc150,42,20,change_language,frozen_k2,0.75,frozen_k1,24,0.0,2.0569473129273557
clinc150,42,20,change_language,frozen_k2,0.75,frozen_k2,24,1.0,0.7499999999999999
clinc150,42,20,change_language,frozen_k2,0.75,mogb,24,0.16666666666666666,1.166318175620793
clinc150,42,20,change_language,frozen_k2,0.9,frozen_k1,24,0.0,2.452860610931644
clinc150,42,20,change_language,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,20,change_language,frozen_k2,0.9,mogb,24,0.0,1.3101942181299129
clinc150,42,20,change_language,frozen_k2,0.99,frozen_k1,24,0.0,2.691498206782565
clinc150,42,20,change_language,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,20,change_language,frozen_k2,0.99,mogb,24,0.0,1.4004056004755263
clinc150,42,20,change_language,frozen_k2,1.01,frozen_k1,24,0.0,2.744611929979368
clinc150,42,20,change_language,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,20,change_language,frozen_k2,1.01,mogb,24,0.0,1.4209568914479758
clinc150,42,20,change_language,frozen_k2,1.15,frozen_k1,24,0.0,3.074797523293819
clinc150,42,20,change_language,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,20,change_language,frozen_k2,1.15,mogb,24,0.0,1.568000155940666
clinc150,42,20,change_language,frozen_k2,1.35,frozen_k1,24,0.0,3.5962627898361426
clinc150,42,20,change_language,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,20,change_language,frozen_k2,1.35,mogb,24,0.0,1.7856577839672436
clinc150,42,21,change_language,frozen_k2,0.75,frozen_k1,24,0.0,2.2097904489781435
clinc150,42,21,change_language,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,21,change_language,frozen_k2,0.75,mogb,24,1.0,0.8998129971500011
clinc150,42,21,change_language,frozen_k2,0.9,frozen_k1,24,0.0,2.646157344920323
clinc150,42,21,change_language,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,21,change_language,frozen_k2,0.9,mogb,24,0.0,1.0685216751109796
clinc150,42,21,change_language,frozen_k2,0.99,frozen_k1,24,0.0,2.9084201732606263
clinc150,42,21,change_language,frozen_k2,0.99,frozen_k2,24,1.0,0.9899999999999999
clinc150,42,21,change_language,frozen_k2,0.99,mogb,24,0.0,1.1704768760277058
clinc150,42,21,change_language,frozen_k2,1.01,frozen_k1,24,0.0,2.966734380824084
clinc150,42,21,change_language,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,21,change_language,frozen_k2,1.01,mogb,24,0.0,1.193189620815529
clinc150,42,21,change_language,frozen_k2,1.15,frozen_k1,24,0.0,3.3752018814814626
clinc150,42,21,change_language,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,21,change_language,frozen_k2,1.15,mogb,24,0.0,1.352629545614486
clinc150,42,21,change_language,frozen_k2,1.35,frozen_k1,24,0.0,3.925607214431853
clinc150,42,21,change_language,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,42,21,change_language,frozen_k2,1.35,mogb,24,0.0,1.5814138535078481
clinc150,42,22,change_speed,frozen_k2,0.75,frozen_k1,24,0.0,2.079383456522123
clinc150,42,22,change_speed,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,22,change_speed,frozen_k2,0.75,mogb,24,0.9583333333333334,0.9608196056339108
clinc150,42,22,change_speed,frozen_k2,0.9,frozen_k1,24,0.0,2.4851095246475454
clinc150,42,22,change_speed,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,22,change_speed,frozen_k2,0.9,mogb,24,0.0,1.095795373388833
clinc150,42,22,change_speed,frozen_k2,0.99,frozen_k1,24,0.0,2.729212409709386
clinc150,42,22,change_speed,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,22,change_speed,frozen_k2,0.99,mogb,24,0.0,1.179576144398327
clinc150,42,22,change_speed,frozen_k2,1.01,frozen_k1,24,0.0,2.783508251110057
clinc150,42,22,change_speed,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,22,change_speed,frozen_k2,1.01,mogb,24,0.0,1.1984218219972687
clinc150,42,22,change_speed,frozen_k2,1.15,frozen_k1,24,0.0,3.1639850528365616
clinc150,42,22,change_speed,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,22,change_speed,frozen_k2,1.15,mogb,24,0.0,1.3322491942655312
clinc150,42,22,change_speed,frozen_k2,1.35,frozen_k1,24,0.0,3.708430304862713
clinc150,42,22,change_speed,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,22,change_speed,frozen_k2,1.35,mogb,24,0.0,1.527907971578436
clinc150,42,23,change_speed,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.1153109335062865
clinc150,42,23,change_speed,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,23,change_speed,frozen_k2,0.75,mogb,24,0.875,0.9913014985271045
clinc150,42,23,change_speed,frozen_k2,0.9,frozen_k1,24,0.0,2.5346144296864854
clinc150,42,23,change_speed,frozen_k2,0.9,frozen_k2,24,1.0,0.9000000000000001
clinc150,42,23,change_speed,frozen_k2,0.9,mogb,24,0.0,1.1748620046003095
clinc150,42,23,change_speed,frozen_k2,0.99,frozen_k1,24,0.0,2.7864916797423693
clinc150,42,23,change_speed,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,23,change_speed,frozen_k2,0.99,mogb,24,0.0,1.2859239390705925
clinc150,42,23,change_speed,frozen_k2,1.01,frozen_k1,24,0.0,2.8424867703960457
clinc150,42,23,change_speed,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,23,change_speed,frozen_k2,1.01,mogb,24,0.0,1.310675619948984
clinc150,42,23,change_speed,frozen_k2,1.15,frozen_k1,24,0.0,3.3318919996841476
clinc150,42,23,change_speed,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,23,change_speed,frozen_k2,1.15,mogb,24,0.0,1.4845115610348842
clinc150,42,23,change_speed,frozen_k2,1.35,frozen_k1,24,0.0,4.092330580895846
clinc150,42,23,change_speed,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,42,23,change_speed,frozen_k2,1.35,mogb,24,0.0,1.7341415761412455
clinc150,42,24,change_user_name,frozen_k2,0.75,frozen_k1,24,0.0,2.3525742642189744
clinc150,42,24,change_user_name,frozen_k2,0.75,frozen_k2,24,1.0,0.7499999999999999
clinc150,42,24,change_user_name,frozen_k2,0.75,mogb,24,1.0,0.9012628930868398
clinc150,42,24,change_user_name,frozen_k2,0.9,frozen_k1,24,0.0,2.8195825575596585
clinc150,42,24,change_user_name,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,24,change_user_name,frozen_k2,0.9,mogb,24,0.0,1.0518507050105872
clinc150,42,24,change_user_name,frozen_k2,0.99,frozen_k1,24,0.0,3.1000118714615676
clinc150,42,24,change_user_name,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,24,change_user_name,frozen_k2,0.99,mogb,24,0.0,1.1430603088460334
clinc150,42,24,change_user_name,frozen_k2,1.01,frozen_k1,24,0.0,3.1623464938702894
clinc150,42,24,change_user_name,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,24,change_user_name,frozen_k2,1.01,mogb,24,0.0,1.1643919716273927
clinc150,42,24,change_user_name,frozen_k2,1.15,frozen_k1,24,0.0,3.5988244409770997
clinc150,42,24,change_user_name,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,24,change_user_name,frozen_k2,1.15,mogb,24,0.0,1.308389331740205
clinc150,42,24,change_user_name,frozen_k2,1.35,frozen_k1,24,0.0,4.222666556929241
clinc150,42,24,change_user_name,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,24,change_user_name,frozen_k2,1.35,mogb,24,0.0,1.5177006417611687
clinc150,42,25,change_user_name,frozen_k2,0.75,frozen_k1,24,0.0,2.426684423900399
clinc150,42,25,change_user_name,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,25,change_user_name,frozen_k2,0.75,mogb,24,0.0,1.039697580817157
clinc150,42,25,change_user_name,frozen_k2,0.9,frozen_k1,24,0.0,2.9077537067633
clinc150,42,25,change_user_name,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,25,change_user_name,frozen_k2,0.9,mogb,24,0.0,1.1964436913526342
clinc150,42,25,change_user_name,frozen_k2,0.99,frozen_k1,24,0.0,3.196695030429211
clinc150,42,25,change_user_name,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,25,change_user_name,frozen_k2,0.99,mogb,24,0.0,1.2932602133851074
clinc150,42,25,change_user_name,frozen_k2,1.01,frozen_k1,24,0.0,3.2609269312006064
clinc150,42,25,change_user_name,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,25,change_user_name,frozen_k2,1.01,mogb,24,0.0,1.3149974923801668
clinc150,42,25,change_user_name,frozen_k2,1.15,frozen_k1,24,0.0,3.7107314928067576
clinc150,42,25,change_user_name,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,25,change_user_name,frozen_k2,1.15,mogb,24,0.0,1.469003920978585
clinc150,42,25,change_user_name,frozen_k2,1.35,frozen_k1,24,0.0,4.353713469376785
clinc150,42,25,change_user_name,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,25,change_user_name,frozen_k2,1.35,mogb,24,0.0,1.693296884160315
clinc150,42,26,change_volume,frozen_k2,0.75,frozen_k1,24,0.125,1.2654151980436683
clinc150,42,26,change_volume,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,26,change_volume,frozen_k2,0.75,mogb,24,1.0,0.8773071473794949
clinc150,42,26,change_volume,frozen_k2,0.9,frozen_k1,24,0.041666666666666664,1.4915044544235827
clinc150,42,26,change_volume,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,26,change_volume,frozen_k2,0.9,mogb,24,0.0,1.0500318168996574
clinc150,42,26,change_volume,frozen_k2,0.99,frozen_k1,24,0.0,1.6287415163192693
clinc150,42,26,change_volume,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,26,change_volume,frozen_k2,0.99,mogb,24,0.0,1.153818938271959
clinc150,42,26,change_volume,frozen_k2,1.01,frozen_k1,24,0.0,1.6593615112102933
clinc150,42,26,change_volume,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,26,change_volume,frozen_k2,1.01,mogb,24,0.0,1.1768943062307677
clinc150,42,26,change_volume,frozen_k2,1.15,frozen_k1,24,0.0,1.8746968823013428
clinc150,42,26,change_volume,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,26,change_volume,frozen_k2,1.15,mogb,24,0.0,1.3385142426844316
clinc150,42,26,change_volume,frozen_k2,1.35,frozen_k1,24,0.0,2.184572837600153
clinc150,42,26,change_volume,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,26,change_volume,frozen_k2,1.35,mogb,24,0.0,1.5696059867704966
clinc150,42,27,change_volume,frozen_k2,0.75,frozen_k1,24,0.0,2.215385273490214
clinc150,42,27,change_volume,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,27,change_volume,frozen_k2,0.75,mogb,24,0.0,1.2220845396339024
clinc150,42,27,change_volume,frozen_k2,0.9,frozen_k1,24,0.0,2.8938427888358724
clinc150,42,27,change_volume,frozen_k2,0.9,frozen_k2,24,1.0,0.8999999999999999
clinc150,42,27,change_volume,frozen_k2,0.9,mogb,24,0.0,1.4383377068474865
clinc150,42,27,change_volume,frozen_k2,0.99,frozen_k1,24,0.0,3.236470291573948
clinc150,42,27,change_volume,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,27,change_volume,frozen_k2,0.99,mogb,24,0.0,1.5698511922442995
clinc150,42,27,change_volume,frozen_k2,1.01,frozen_k1,24,0.0,3.297760152758599
clinc150,42,27,change_volume,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,27,change_volume,frozen_k2,1.01,mogb,24,0.0,1.5992133617803317
clinc150,42,27,change_volume,frozen_k2,1.15,frozen_k1,24,0.0,3.728784646408408
clinc150,42,27,change_volume,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,27,change_volume,frozen_k2,1.15,mogb,24,0.0,1.8058592734498324
clinc150,42,27,change_volume,frozen_k2,1.35,frozen_k1,24,0.0,4.3490440431282895
clinc150,42,27,change_volume,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,27,change_volume,frozen_k2,1.35,mogb,24,0.0,2.1035854166929875
clinc150,42,28,confirm_reservation,frozen_k2,0.75,frozen_k1,24,0.0,2.375131366713834
clinc150,42,28,confirm_reservation,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,28,confirm_reservation,frozen_k2,0.75,mogb,24,0.0,1.2690668693772689
clinc150,42,28,confirm_reservation,frozen_k2,0.9,frozen_k1,24,0.0,2.844439315186995
clinc150,42,28,confirm_reservation,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,28,confirm_reservation,frozen_k2,0.9,mogb,24,0.0,1.4298348594846986
clinc150,42,28,confirm_reservation,frozen_k2,0.99,frozen_k1,24,0.0,3.126420454378993
clinc150,42,28,confirm_reservation,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,28,confirm_reservation,frozen_k2,0.99,mogb,24,0.0,1.5331938480149492
clinc150,42,28,confirm_reservation,frozen_k2,1.01,frozen_k1,24,0.0,3.1891129923744996
clinc150,42,28,confirm_reservation,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,28,confirm_reservation,frozen_k2,1.01,mogb,24,0.0,1.556512049385069
clinc150,42,28,confirm_reservation,frozen_k2,1.15,frozen_k1,24,0.0,3.6349263912358794
clinc150,42,28,confirm_reservation,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,28,confirm_reservation,frozen_k2,1.15,mogb,24,0.0,1.6976027940956602
clinc150,42,28,confirm_reservation,frozen_k2,1.35,frozen_k1,24,0.0,4.419539113907078
clinc150,42,28,confirm_reservation,frozen_k2,1.35,frozen_k2,24,0.0,1.3499999999999999
clinc150,42,28,confirm_reservation,frozen_k2,1.35,mogb,24,0.0,1.941323034617719
clinc150,42,29,confirm_reservation,frozen_k2,0.75,frozen_k1,24,0.0,1.9377148731972196
clinc150,42,29,confirm_reservation,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,29,confirm_reservation,frozen_k2,0.75,mogb,24,1.0,0.9494850740094496
clinc150,42,29,confirm_reservation,frozen_k2,0.9,frozen_k1,24,0.0,2.317636563474814
clinc150,42,29,confirm_reservation,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,29,confirm_reservation,frozen_k2,0.9,mogb,24,0.0,1.1330297873671138
clinc150,42,29,confirm_reservation,frozen_k2,0.99,frozen_k1,24,0.0,2.546072046420956
clinc150,42,29,confirm_reservation,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,29,confirm_reservation,frozen_k2,0.99,mogb,24,0.0,1.243585835882627
clinc150,42,29,confirm_reservation,frozen_k2,1.01,frozen_k1,24,0.0,2.5968721470478267
clinc150,42,29,confirm_reservation,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,29,confirm_reservation,frozen_k2,1.01,mogb,24,0.0,1.268186565374898
clinc150,42,29,confirm_reservation,frozen_k2,1.15,frozen_k1,24,0.0,2.952765833587402
clinc150,42,29,confirm_reservation,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,29,confirm_reservation,frozen_k2,1.15,mogb,24,0.0,1.4406536797471707
clinc150,42,29,confirm_reservation,frozen_k2,1.35,frozen_k1,24,0.0,3.461839577062717
clinc150,42,29,confirm_reservation,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,29,confirm_reservation,frozen_k2,1.35,mogb,24,0.0,1.6876214703931558
clinc150,42,30,cook_time,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.6768861517000158
clinc150,42,30,cook_time,frozen_k2,0.75,frozen_k2,24,1.0,0.7499999999999999
clinc150,42,30,cook_time,frozen_k2,0.75,mogb,24,1.0,0.8258710204505804
clinc150,42,30,cook_time,frozen_k2,0.9,frozen_k1,24,0.0,3.2091365541099997
clinc150,42,30,cook_time,frozen_k2,0.9,frozen_k2,24,1.0,0.9000000000000001
clinc150,42,30,cook_time,frozen_k2,0.9,mogb,24,1.0,0.9814924016152248
clinc150,42,30,cook_time,frozen_k2,0.99,frozen_k1,24,0.0,3.528684556396926
clinc150,42,30,cook_time,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,30,cook_time,frozen_k2,0.99,mogb,24,0.0,1.075474250341689
clinc150,42,30,cook_time,frozen_k2,1.01,frozen_k1,24,0.0,3.5997102012415425
clinc150,42,30,cook_time,frozen_k2,1.01,frozen_k2,24,0.0,1.0100000000000002
clinc150,42,30,cook_time,frozen_k2,1.01,mogb,24,0.0,1.096405802031979
clinc150,42,30,cook_time,frozen_k2,1.15,frozen_k1,24,0.0,4.097009166643116
clinc150,42,30,cook_time,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,30,cook_time,frozen_k2,1.15,mogb,24,0.0,1.2433020153976204
clinc150,42,30,cook_time,frozen_k2,1.35,frozen_k1,24,0.0,4.8077024168517095
clinc150,42,30,cook_time,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,30,cook_time,frozen_k2,1.35,mogb,24,0.0,1.4539967936058882
clinc150,42,31,cook_time,frozen_k2,0.75,frozen_k1,24,0.0,2.0496708248474436
clinc150,42,31,cook_time,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,31,cook_time,frozen_k2,0.75,mogb,24,1.0,0.9182442144030613
clinc150,42,31,cook_time,frozen_k2,0.9,frozen_k1,24,0.0,2.4548352090254055
clinc150,42,31,cook_time,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,31,cook_time,frozen_k2,0.9,mogb,24,0.0,1.0754653170410053
clinc150,42,31,cook_time,frozen_k2,0.99,frozen_k1,24,0.0,2.698261195734367
clinc150,42,31,cook_time,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,31,cook_time,frozen_k2,0.99,mogb,24,0.0,1.1713413742122982
clinc150,42,31,cook_time,frozen_k2,1.01,frozen_k1,24,0.0,2.752380685614101
clinc150,42,31,cook_time,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,31,cook_time,frozen_k2,1.01,mogb,24,0.0,1.1927680188708885
clinc150,42,31,cook_time,frozen_k2,1.15,frozen_k1,24,0.0,3.13141527698341
clinc150,42,31,cook_time,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,31,cook_time,frozen_k2,1.15,mogb,24,0.0,1.3437394894533519
clinc150,42,31,cook_time,frozen_k2,1.35,frozen_k1,24,0.0,3.673335170110459
clinc150,42,31,cook_time,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,31,cook_time,frozen_k2,1.35,mogb,24,0.0,1.5616572234121036
clinc150,42,32,credit_limit,frozen_k2,0.75,frozen_k1,24,0.0,1.9081256244614198
clinc150,42,32,credit_limit,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,32,credit_limit,frozen_k2,0.75,mogb,24,1.0,0.9237294665195253
clinc150,42,32,credit_limit,frozen_k2,0.9,frozen_k1,24,0.0,2.28662803745007
clinc150,42,32,credit_limit,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,32,credit_limit,frozen_k2,0.9,mogb,24,0.0,1.1050870453146397
clinc150,42,32,credit_limit,frozen_k2,0.99,frozen_k1,24,0.0,2.5139227438103333
clinc150,42,32,credit_limit,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,32,credit_limit,frozen_k2,0.99,mogb,24,0.0,1.214135415119622
clinc150,42,32,credit_limit,frozen_k2,1.01,frozen_k1,24,0.0,2.564447323493334
clinc150,42,32,credit_limit,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,32,credit_limit,frozen_k2,1.01,mogb,24,0.0,1.2383861466991557
clinc150,42,32,credit_limit,frozen_k2,1.15,frozen_k1,24,0.0,2.9182362213104684
clinc150,42,32,credit_limit,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,32,credit_limit,frozen_k2,1.15,mogb,24,0.0,1.408283171377577
clinc150,42,32,credit_limit,frozen_k2,1.35,frozen_k1,24,0.0,3.737266432249879
clinc150,42,32,credit_limit,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,42,32,credit_limit,frozen_k2,1.35,mogb,24,0.0,1.6513099670607385
clinc150,42,33,credit_limit,frozen_k2,0.75,frozen_k1,24,0.0,1.8639417870204786
clinc150,42,33,credit_limit,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,42,33,credit_limit,frozen_k2,0.75,mogb,24,0.0,1.0595206993725543
clinc150,42,33,credit_limit,frozen_k2,0.9,frozen_k1,24,0.0,2.323546922248057
clinc150,42,33,credit_limit,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,33,credit_limit,frozen_k2,0.9,mogb,24,0.0,1.2598767061631726
clinc150,42,33,credit_limit,frozen_k2,0.99,frozen_k1,24,0.0,2.6401436100920628
clinc150,42,33,credit_limit,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,42,33,credit_limit,frozen_k2,0.99,mogb,24,0.0,1.380799241346062
clinc150,42,33,credit_limit,frozen_k2,1.01,frozen_k1,24,0.0,2.6866812214034113
clinc150,42,33,credit_limit,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,33,credit_limit,frozen_k2,1.01,mogb,24,0.0,1.4077252321402571
clinc150,42,33,credit_limit,frozen_k2,1.15,frozen_k1,24,0.0,3.0154536085282286
clinc150,42,33,credit_limit,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,42,33,credit_limit,frozen_k2,1.15,mogb,24,0.0,1.5966435756060875
clinc150,42,33,credit_limit,frozen_k2,1.35,frozen_k1,24,0.0,3.4920412704773045
clinc150,42,33,credit_limit,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,42,33,credit_limit,frozen_k2,1.35,mogb,24,0.0,1.8675066970006828
clinc150,42,34,credit_limit_change,frozen_k2,0.75,frozen_k1,24,0.0,2.4452362993430716
clinc150,42,34,credit_limit_change,frozen_k2,0.75,frozen_k2,24,1.0,0.7499999999999999
clinc150,42,34,credit_limit_change,frozen_k2,0.75,mogb,24,0.375,1.0085483274048381
clinc150,42,34,credit_limit_change,frozen_k2,0.9,frozen_k1,24,0.0,2.9278017842272908
clinc150,42,34,credit_limit_change,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,42,34,credit_limit_change,frozen_k2,0.9,mogb,24,0.0,1.175828272244766
clinc150,42,34,credit_limit_change,frozen_k2,0.99,frozen_k1,24,0.0,3.21774769610421
clinc150,42,34,credit_limit_change,frozen_k2,0.99,frozen_k2,24,1.0,0.9900000000000001
clinc150,42,34,credit_limit_change,frozen_k2,0.99,mogb,24,0.0,1.278047517450323
clinc150,42,34,credit_limit_change,frozen_k2,1.01,frozen_k1,24,0.0,3.282210971205732
clinc150,42,34,credit_limit_change,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,42,34,credit_limit_change,frozen_k2,1.01,mogb,24,0.0,1.300908870693989
clinc150,42,34,credit_limit_change,frozen_k2,1.15,frozen_k1,24,0.0,3.74407058218737
