dataset,kir,variant,n_seeds,mean_oos_f1,std_oos_f1,mean_oos_precision,std_oos_precision,mean_oos_recall,std_oos_recall,mean_f1_all,std_f1_all,mean_f1_u,std_f1_u,mean_f1_k,std_f1_k,mean_accuracy,std_accuracy,mean_id_recall,std_id_recall,mean_auroc,std_auroc,mean_aupr_oos,std_aupr_oos,mean_fpr95,std_fpr95,mean_false_accept_rate,std_false_accept_rate,mean_false_reject_rate,std_false_reject_rate,mean_effective_cluster_count,std_effective_cluster_count,mean_minimum_cluster_size,std_minimum_cluster_size,mean_scoring_seconds,std_scoring_seconds,mean_samples_per_second,std_samples_per_second,mean_selected_balls,std_selected_balls,mean_filtered_balls,std_filtered_balls,mean_mean_balls_per_intent,std_mean_balls_per_intent,mean_mean_ball_radius,std_mean_ball_radius,mean_delta_vs_reference_oos_f1,std_delta_vs_reference_oos_f1,mean_delta_vs_single_oos_f1,std_delta_vs_single_oos_f1,mean_delta_vs_reference_false_accept_rate,std_delta_vs_reference_false_accept_rate,mean_delta_vs_single_false_accept_rate,std_delta_vs_single_false_accept_rate
banking77,0.75,default_mean_std,5,0.5472226642871021,0.004504020578926504,0.3866508864567241,0.005627895612248364,0.9368421052631579,0.02967097969415706,0.6306726513208039,0.02206122947444366,0.5472226642871021,0.004504020578926504,0.6321114442006952,0.022421001516715392,0.6101948051948052,0.011879745458860383,0.5128448275862069,0.024389468327116692,0.8031945326678767,0.017981803198911683,0.48414648479301575,0.031234943562438323,0.5143965517241379,0.051612307268648044,0.06315789473684211,0.029670979694157055,0.48715517241379314,0.02438946832711671,141.4,11.545561917897283,10.0,0.0,0.6090513002243825,0.22279335872887457,5477.491354523954,1465.0392408060102,141.4,11.545561917897283,1093.6,70.58895097676407,2.4787097838640486,0.16027027982017467,0.4532578230720582,0.005602252161537017,0.07087823270124044,0.005093758205500169,0.010615492889273336,0.04041397710877336,0.05552631578947369,0.02782513660607643,-0.41684210526315785,0.059831538668085237
banking77,0.75,get_085,5,0.47706744000186196,0.004549192994072088,0.31430460139580546,0.004581099352638214,0.9897368421052631,0.007750882355275353,0.4169916194062685,0.021958093112198956,0.47706744000186196,0.004549192994072088,0.4159558293959996,0.02226104330401845,0.4614285714285714,0.01255868329989334,0.2924137931034483,0.019614673945980696,0.7630772459165154,0.02291869318558679,0.4236495805552294,0.02980468195339413,0.5555172413793104,0.040787342555294634,0.010263157894736842,0.0077508823552753375,0.7075862068965517,0.019614673945980696,114.2,5.357238094391549,10.0,0.0,0.557395513379015,0.08304197260292678,5632.208039722563,895.6735990105516,114.2,5.357238094391549,832.0,90.8845421400141,2.1718830928597854,0.11466488626845323,0.47610098678380364,0.008614628539289845,0.0007230084160002259,0.0029728329303498236,-0.059539731395966876,0.041710310734020865,0.002631578947368421,0.007384850105474885,-0.4697368421052632,0.056040893260649594
banking77,0.75,get_090,5,0.49447369114740913,0.0027202682621351904,0.3299910550563401,0.0028764647310347844,0.9860526315789473,0.010301883753191266,0.4874213473022161,0.01613516506877463,0.49447369114740913,0.0027202682621351904,0.4872997551669542,0.016377492268823946,0.4991558441558442,0.008613386091987318,0.344051724137931,0.013536129923928724,0.8129175362976406,0.027174150052496664,0.5135655995336138,0.04779848720178275,0.4876724137931035,0.06953335733589963,0.01394736842105263,0.010301883753191254,0.6559482758620689,0.013536129923928724,147.4,14.17039166713468,10.0,0.0,0.6791315183974802,0.17257348866273878,4746.834359264079,1056.0617639462473,147.4,14.17039166713468,923.6,73.09103912245331,2.5574107683000604,0.22368685900312277,0.47103023034231206,0.007726705946712557,0.018129259561547408,0.0046685940724854975,-0.0421334802504197,0.04030476704059745,0.00631578947368421,0.009368938483640999,-0.4660526315789474,0.05353986010906839
banking77,0.75,get_095,5,0.4839812398032023,0.005134829735357405,0.3203396440664561,0.005128900725044787,0.9897368421052631,0.009276082490533985,0.44984939623694703,0.025485941576175383,0.4839812398032023,0.005134829735357405,0.4492609161754599,0.02584147661832272,0.47649350649350647,0.013235448448452402,0.3118103448275862,0.02093203925896004,0.8064956896551724,0.021486765561886893,0.4987245794872785,0.04726696065383235,0.5130172413793104,0.041265108212228716,0.010263157894736842,0.009276082490533983,0.6881896551724138,0.02093203925896004,133.6,13.831124321616084,10.0,0.0,0.5653651161817834,0.11406607913703945,5605.348050991029,989.2265807803051,133.6,13.831124321616084,1026.8,89.46060585531488,2.3254882896897415,0.21230369284622602,0.4628632032889179,0.008675205263564457,0.007636808217340507,0.0036487507239073326,-0.0526259315946266,0.04091133669426594,0.002631578947368421,0.0076156821728883065,-0.4697368421052632,0.051986174381943195
banking77,0.75,min_get_10,5,0.47825282271177655,0.003685662589199449,0.3151600900043163,0.003364455055903662,0.9913157894736843,0.007535695296461225,0.4328964255874784,0.01589755792244498,0.47825282271177655,0.003685662589199449,0.43211441874050766,0.016113636285263105,0.4643506493506494,0.00861277415023727,0.2942241379310345,0.013754660868246608,0.8068343920145191,0.022196571782144486,0.49180529761576536,0.03511885463876898,0.49801724137931036,0.08419726568100035,0.008684210526315789,0.007535695296461239,0.7057758620689655,0.013754660868246608,148.0,10.559356040971437,10.0,0.0,0.6723303288104944,0.2470184470419764,4979.247144736237,1390.638893009062,148.0,10.559356040971437,819.0,59.62801355067935,2.576946677037421,0.15164784770035,0.45398643626308016,0.007158532570545805,0.0019083911259148544,0.0042273127818894425,-0.05835434868605225,0.04084018110619116,0.0010526315789473684,0.004870198821926776,-0.4713157894736842,0.04956877759145728
banking77,0.75,min_get_20,5,0.4785486051347193,0.006986422314844185,0.31549815634186323,0.005742039170692218,0.9905263157894737,0.004689086758211995,0.4336176548494448,0.02140485563163861,0.4785486051347193,0.006986422314844185,0.43284298329280213,0.02165411007282806,0.4651948051948052,0.01358097905428258,0.29577586206896556,0.016951770257505785,0.7920644283121596,0.02116220485564974,0.4589693802010827,0.02850990990798434,0.5103448275862069,0.050631417401272034,0.009473684210526316,0.004689086758211964,0.7042241379310344,0.016951770257505785,130.6,8.590692637965812,10.0,0.0,0.5086447321926244,0.12857065088019526,6398.48027950172,1737.4263897259918,130.6,8.590692637965812,615.2,37.59920211919397,2.3062591824388554,0.1219560670204869,0.4676908333696311,0.0051183644908950636,0.002204173548857535,0.005210664533584384,-0.05805856626310957,0.04244119580290983,0.0018421052631578945,0.002564945880212885,-0.4705263157894737,0.05253774530221524
banking77,0.75,min_select_20,5,0.4527909935718749,0.001982555327811345,0.2932703045291224,0.001986587106418563,0.9928947368421053,0.003790752708128402,0.32136771144829374,0.010987933226769997,0.4527909935718749,0.001982555327811345,0.3191017927909906,0.011143343751191425,0.40649350649350646,0.007102156770853049,0.21612068965517245,0.010490178578612327,0.7247438747731397,0.0182186883816549,0.38062712346788513,0.02366187011952998,0.6151724137931034,0.05347121309828442,0.007105263157894737,0.0037907527081284037,0.7838793103448276,0.010490178578612327,59.8,6.180614856144977,20.2,0.4472135954999579,0.42408452059607954,0.19696981027548466,8340.678367979544,2985.8161859083198,59.8,6.180614856144977,1175.2,63.45234432233375,1.3460664394706947,0.12170769514444985,0.485226874289328,0.01495170008122633,-0.02355343801398687,0.003944646569432065,-0.08381617782595398,0.04229566618189064,-0.0005263157894736841,0.0023902502795506513,-0.47289473684210526,0.05358188131766339
banking77,0.75,min_select_5,5,0.4898891593332097,0.004629664065367364,0.325370874122514,0.004100311936999292,0.9910526315789474,0.003990987075816605,0.4729930316609571,0.01684007114336911,0.4898891593332097,0.004629664065367364,0.47270171911488373,0.017054277137820324,0.48824675324675326,0.009643458374715006,0.3267241379310345,0.013116486254054253,0.8320032894736842,0.014318087711778548,0.5411842752907786,0.02201139908658971,0.46448275862068966,0.055792414801171836,0.008947368421052631,0.003990987075816606,0.6732758620689655,0.013116486254054253,294.8,12.93058390019569,5.0,0.0,1.1009797462029383,0.32899085632382175,3015.792626925846,938.1605586857996,294.8,12.93058390019569,940.2,69.207658535743,5.082758620689655,0.222941101727512,0.4270957181121676,0.0042563501858768815,0.01354472774734794,0.001887300262889761,-0.04671801206461916,0.04338605578680726,0.0013157894736842105,0.0020804458290581444,-0.47105263157894733,0.0515598111655175
banking77,0.75,select_085,5,0.4763444315858617,0.004103773735430716,0.3133950399203348,0.0035621303984882816,0.9923684210526316,0.003767847648230635,0.42392825044969384,0.01695295795086065,0.4763444315858617,0.004103773735430716,0.4230245231887255,0.01717652787796856,0.4599350649350649,0.009159067315142915,0.2876724137931035,0.012201397797159091,0.7977400181488203,0.02025121227313486,0.4766882118952923,0.03278835104006226,0.5010344827586207,0.04486238702211726,0.0076315789473684215,0.003767847648230619,0.7123275862068965,0.012201397797159091,141.4,11.545561917897283,10.0,0.0,0.5715470739989541,0.06570136931578303,5447.569897173701,642.4641958920209,141.4,11.545561917897283,1093.6,70.58895097676407,2.4787097838640486,0.16027027982017467,0.4532578230720582,0.005602252161537017,0.0,0.0,-0.0602627398119671,0.0417220916417998,0.0,0.0,-0.4723684210526316,0.05248334388205032
banking77,0.75,select_095,5,0.4763444315858617,0.004103773735430716,0.3133950399203348,0.0035621303984882816,0.9923684210526316,0.003767847648230635,0.42392825044969384,0.01695295795086065,0.4763444315858617,0.004103773735430716,0.4230245231887255,0.01717652787796856,0.4599350649350649,0.009159067315142915,0.2876724137931035,0.012201397797159091,0.7977400181488203,0.02025121227313486,0.4766882118952923,0.03278835104006226,0.5010344827586207,0.04486238702211726,0.0076315789473684215,0.003767847648230619,0.7123275862068965,0.012201397797159091,141.4,11.545561917897283,10.0,0.0,0.6020134648075327,0.10755748996446128,5267.71488554905,1067.3156857270326,141.4,11.545561917897283,1093.6,70.58895097676407,2.4787097838640486,0.16027027982017467,0.4532578230720582,0.005602252161537017,0.0,0.0,-0.0602627398119671,0.0417220916417998,0.0,0.0,-0.4723684210526316,0.05248334388205032
banking77,0.75,select_100,5,0.4763444315858617,0.004103773735430716,0.3133950399203348,0.0035621303984882816,0.9923684210526316,0.003767847648230635,0.42392825044969384,0.01695295795086065,0.4763444315858617,0.004103773735430716,0.4230245231887255,0.01717652787796856,0.4599350649350649,0.009159067315142915,0.2876724137931035,0.012201397797159091,0.7977400181488203,0.02025121227313486,0.4766882118952923,0.03278835104006226,0.5010344827586207,0.04486238702211726,0.0076315789473684215,0.003767847648230619,0.7123275862068965,0.012201397797159091,141.4,11.545561917897283,10.0,0.0,0.6464635513955728,0.18381894884975614,5050.578299029941,1296.090092580492,141.4,11.545561917897283,1093.6,70.58895097676407,2.4787097838640486,0.16027027982017467,0.4532578230720582,0.005602252161537017,0.0,0.0,-0.0602627398119671,0.0417220916417998,0.0,0.0,-0.4723684210526316,0.05248334388205032
clinc150,0.25,default_mahalanobis_mean,5,0.9199555090496478,0.0028252728347433797,0.8554838196174284,0.0051510218706582985,0.9949561403508772,0.001550672765760001,0.47425988769849514,0.03602418827574281,0.9199555090496478,0.0028252728347433797,0.4625310555576753,0.03689842737875256,0.861438596491228,0.005439162392742662,0.3275438596491228,0.028516193366005433,0.9077009849184364,0.023288137348211328,0.9648126094390875,0.010161123275710286,0.2966666666666667,0.06074648488830453,0.005043859649122807,0.0015506727657599727,0.6724561403508772,0.028516193366005433,66.8,6.180614856144977,10.0,0.0,0.8348679731949232,0.08037531223812908,6876.707445001627,639.9809201215337,66.8,6.180614856144977,230.6,46.854028642156266,1.7578947368421052,0.16264775937223616,0.6162921966426571,0.01360062467248405,-0.003880594994189757,0.000976723821172308,-0.02211674208501919,0.006693338904868643,-0.0015350877192982456,0.0008771929824561403,-0.05530701754385965,0.012819478436857094
clinc150,0.25,default_mean_std,5,0.9436326807582848,0.005310729051824136,0.9194479383148755,0.007234575279184911,0.9691666666666666,0.007174438548249606,0.7380475306719918,0.028637691708179924,0.9436326807582848,0.005310729051824136,0.7326373951434052,0.029262203719864772,0.9064561403508773,0.008969185646786044,0.6601754385964913,0.033128409799704966,0.9334534472145275,0.012939282729297442,0.9755439565368802,0.00629282591798244,0.24649122807017543,0.05274111408967515,0.030833333333333334,0.007174438548249614,0.3398245614035088,0.033128409799704946,66.8,6.180614856144977,10.0,0.0,0.5303995660040528,0.03692157889101083,10786.254080978666,712.4263876132858,66.8,6.180614856144977,230.6,46.854028642156266,1.7578947368421052,0.16264775937223616,0.6162921966426571,0.01360062467248405,0.019796576714447213,0.003115667743409875,0.0015604296236177762,0.0032043650412726535,0.024254385964912282,0.005869250328210978,-0.029517543859649126,0.007359735377868969
clinc150,0.25,get_085,5,0.9205741816695303,0.002466588203363597,0.8591432492773039,0.004496339061961118,0.9914912280701754,0.00382799519922717,0.47168227472426905,0.030573567996105475,0.9205741816695303,0.002466588203363597,0.4598693298046569,0.03132574988701576,0.8628421052631579,0.004560391250703759,0.3496491228070175,0.02518475895691812,0.8314786857494614,0.018948248758176908,0.9221096228703365,0.011989749545366642,0.40280701754385967,0.06089197959862881,0.008508771929824561,0.0038279951992271685,0.6503508771929825,0.02518475895691812,50.4,9.6591925128346,10.0,0.0,0.504788692004513,0.02176915898559527,11309.452189841015,510.2891537843347,50.4,9.6591925128346,100.6,47.41096919490256,1.5492118226600984,0.2367253936621476,0.6400925376087804,0.020104000016107997,-0.0032619223743073577,0.0016744269817501058,-0.021498069465136792,0.005301575209304516,0.0019298245614035089,0.0021841929119278476,-0.0518421052631579,0.012649726547141306
clinc150,0.25,get_090,5,0.9274596713943188,0.0017594708279697682,0.8719198275100389,0.0032720936701209325,0.9905701754385966,0.0029706616631894637,0.5631828289533907,0.019397804499637315,0.9274596713943188,0.0017594708279697682,0.5535965962575768,0.019869863490748495,0.8758245614035088,0.0031807167532377704,0.41789473684210526,0.017822351016421472,0.9127345721760541,0.013589719038724076,0.9677186762553861,0.0068581631566092295,0.2943859649122807,0.0483913270059177,0.009429824561403509,0.002970661663189488,0.5821052631578947,0.017822351016421472,60.8,8.043631020876083,10.2,0.4472135954999579,0.5192912003956736,0.041332915377540635,11033.710360710456,901.355401550389,60.8,8.043631020876083,145.6,44.11689018958612,1.6,0.2116745005493706,0.636650943842834,0.012323763955831367,0.003623567350481216,0.0013380680367326557,-0.014612579740348219,0.006209595548039341,0.002850877192982456,0.0010402229145290722,-0.05092105263157894,0.012518645681108446
clinc150,0.25,get_095,5,0.9253267784545625,0.002859353212935729,0.8672612797056859,0.00581143672613464,0.9917543859649122,0.002349665830873494,0.5409870482022103,0.03064021737083523,0.9253267784545625,0.002859353212935729,0.5308728447745169,0.03137277619720795,0.8716491228070176,0.00535533320355931,0.39263157894736844,0.031380958285818626,0.9090767928593413,0.011980702324516479,0.9644760657965591,0.003771768685890391,0.2931578947368421,0.044197819115059815,0.00824561403508772,0.0023496658308734862,0.6073684210526316,0.031380958285818626,62.4,7.829431652425353,10.0,0.0,0.5297258696053178,0.04435841656518918,10823.543399182538,946.778459158482,62.4,7.829431652425353,187.4,54.12762695703554,1.642105263157895,0.20603767506382512,0.6275966585341092,0.0135902983217687,0.0014906744107248348,0.0008957338966433138,-0.016745472680104602,0.00574409628988552,0.0016666666666666663,0.0010698518348816201,-0.052105263157894745,0.01301881909628297
clinc150,0.25,min_get_10,5,0.923483269230182,0.002823415406152588,0.8626887977460422,0.004525173365292689,0.9935087719298246,0.0021520298991837246,0.5181127556540537,0.029849159850440298,0.923483269230182,0.002823415406152588,0.507445110559945,0.030561442686317275,0.8681754385964912,0.005196359736303832,0.3673684210526316,0.02409807344450036,0.9075320483225606,0.017055452883760445,0.9653132504097751,0.008113739102351495,0.29789473684210527,0.05824785981719918,0.006491228070175439,0.0021520298991837008,0.6326315789473684,0.02409807344450036,69.2,5.06951674225463,10.0,0.0,0.9566291953902691,0.8712609103358031,8535.330090594067,3584.635652366843,69.2,5.06951674225463,189.0,36.069377593742864,1.8210526315789473,0.1334083353224903,0.6209084237084015,0.012147182987331443,-0.00035283481365562254,0.0009732444774160707,-0.018588981904485057,0.005386737881593014,-8.771929824561378e-05,0.00039837504659177516,-0.05385964912280702,0.01213355611750458
clinc150,0.25,min_get_20,5,0.92402602841806,0.002548697517396976,0.8638686027199775,0.004248646550067692,0.9932017543859649,0.002120513114672562,0.5228569278541108,0.02741982812858882,0.92402602841806,0.002548697517396976,0.5122998462603225,0.02807623982184797,0.8690877192982456,0.004688512381698409,0.373859649122807,0.022818822855613086,0.909082486919052,0.01753255608202066,0.9642346987236579,0.012181135834368716,0.2929824561403509,0.03319454022530613,0.006798245614035088,0.0021205131146725567,0.626140350877193,0.022818822855613086,67.8,4.08656334834051,10.0,0.0,0.6519311041920446,0.23583214399439678,9417.408800218473,2341.3821212059693,67.8,4.08656334834051,156.6,27.509998182479038,1.7842105263157895,0.10754114074580284,0.6308850069144929,0.015960790654096373,0.00018992437422240548,0.0008733503735297358,-0.01804622271660703,0.006452830485822812,0.0002192982456140349,0.00034674097150969095,-0.053552631578947366,0.012678018313338226
clinc150,0.25,min_select_20,5,0.9220154862512651,0.0036624083743835353,0.8600037246984001,0.005871693535355048,0.9936842105263158,0.0019700258492522434,0.5005992420148375,0.03909061493243133,0.9220154862512651,0.0036624083743835353,0.48950934085072106,0.04002381917059031,0.8654736842105264,0.006843679530992826,0.3528070175438597,0.031526515927471035,0.893223376423515,0.01426035309484936,0.9571052855711442,0.006256488834626896,0.32210526315789473,0.04839450708918366,0.00631578947368421,0.001970025849252255,0.6471929824561403,0.031526515927471035,45.0,2.5495097567963922,20.4,0.5477225575051661,0.5762904333998449,0.25750925393426666,10997.94289091456,3108.886551553173,45.0,2.5495097567963922,252.4,48.0499739854248,1.1842105263157894,0.06709236202095771,0.6348188435209764,0.009327273525050837,-0.0018206177925726764,0.001237086579317963,-0.020056764883402113,0.006521846402848155,-0.000263157894736842,0.0003603437878323461,-0.05403508771929825,0.01256867867339094
clinc150,0.25,min_select_5,5,0.9247973283649881,0.0026576030205055145,0.864856487852262,0.00487724055723381,0.9936842105263158,0.0021227798316368397,0.5310142176741406,0.029786659795933593,0.9247973283649881,0.0026576030205055145,0.5206515042349078,0.030501735745070015,0.8705964912280703,0.004983197375058875,0.3787719298245614,0.02642812281628208,0.9065784087411511,0.013915444130292737,0.9632455553570882,0.007798410058270818,0.2924561403508772,0.044054828873355455,0.00631578947368421,0.002122779831636853,0.6212280701754386,0.02642812281628208,105.6,15.372052563011877,5.0,0.0,0.6807032256037928,0.07060954298568176,8442.44654370585,829.7394445255745,105.6,15.372052563011877,191.8,35.6749211631925,2.778947368421053,0.40452769902662844,0.5976659401968366,0.019248341347661853,0.0009612243211504001,0.0003034243668437377,-0.017274922769679034,0.006065940214369021,-0.00026315789473684205,0.000588438941447313,-0.05403508771929825,0.012444668240688714
clinc150,0.25,select_085,5,0.9238361040438378,0.002953427786593938,0.8633739679713855,0.004976878282898536,0.993421052631579,0.002176472943122709,0.5224035964713533,0.032761230904904334,0.9238361040438378,0.002953427786593938,0.5118395831141827,0.033546947063194055,0.8688771929824561,0.005504132586605518,0.37105263157894736,0.02669320009597006,0.9060657894736842,0.014568116456954683,0.963469654341278,0.007327991478902422,0.2968421052631579,0.045311921237322285,0.006578947368421052,0.00217647294312272,0.6289473684210527,0.02669320009597006,66.8,6.180614856144977,10.0,0.0,0.545666325208731,0.03815913625634444,10485.495319469217,707.3852147108456,66.8,6.180614856144977,230.6,46.854028642156266,1.7578947368421052,0.16264775937223616,0.6162921966426571,0.01360062467248405,0.0,0.0,-0.018236147090829435,0.005935620766615255,0.0,0.0,-0.0537719298245614,0.012344562966808083
clinc150,0.25,select_095,5,0.9238361040438378,0.002953427786593938,0.8633739679713855,0.004976878282898536,0.993421052631579,0.002176472943122709,0.5224035964713533,0.032761230904904334,0.9238361040438378,0.002953427786593938,0.5118395831141827,0.033546947063194055,0.8688771929824561,0.005504132586605518,0.37105263157894736,0.02669320009597006,0.9060657894736842,0.014568116456954683,0.963469654341278,0.007327991478902422,0.2968421052631579,0.045311921237322285,0.006578947368421052,0.00217647294312272,0.6289473684210527,0.02669320009597006,66.8,6.180614856144977,10.0,0.0,0.5522292474051937,0.037705240632485364,10360.84402211644,715.3108373362734,66.8,6.180614856144977,230.6,46.854028642156266,1.7578947368421052,0.16264775937223616,0.6162921966426571,0.01360062467248405,0.0,0.0,-0.018236147090829435,0.005935620766615255,0.0,0.0,-0.0537719298245614,0.012344562966808083
clinc150,0.25,select_100,5,0.9238361040438378,0.002953427786593938,0.8633739679713855,0.004976878282898536,0.993421052631579,0.002176472943122709,0.5224035964713533,0.032761230904904334,0.9238361040438378,0.002953427786593938,0.5118395831141827,0.033546947063194055,0.8688771929824561,0.005504132586605518,0.37105263157894736,0.02669320009597006,0.9060657894736842,0.014568116456954683,0.963469654341278,0.007327991478902422,0.2968421052631579,0.045311921237322285,0.006578947368421052,0.00217647294312272,0.6289473684210527,0.02669320009597006,66.8,6.180614856144977,10.0,0.0,0.5964884257991798,0.11294515638509056,9796.933814635984,1603.7211323815086,66.8,6.180614856144977,230.6,46.854028642156266,1.7578947368421052,0.16264775937223616,0.6162921966426571,0.01360062467248405,0.0,0.0,-0.018236147090829435,0.005935620766615255,0.0,0.0,-0.0537719298245614,0.012344562966808083
clinc150,0.5,default_mahalanobis_mean,5,0.8069911983389402,0.0031636230614300043,0.6790668399696675,0.004369906529910622,0.9943188405797102,0.0010165610386521926,0.40733427876929273,0.016819739385673823,0.8069911983389402,0.0031636230614300043,0.40200551984169736,0.01700255335825001,0.7117192982456141,0.005884912448065049,0.2793777777777778,0.014286659580717554,0.8885307826086957,0.01244202394332805,0.9039100815085414,0.01345666886001673,0.36595555555555553,0.022323325563130842,0.005681159420289855,0.0010165610386521843,0.7206222222222223,0.014286659580717554,135.2,9.418067742376882,10.0,0.0,1.9233216161839664,0.28204283516869205,3009.859789607627,396.0001854757294,135.2,9.418067742376882,708.8,65.3008422610306,1.8166486486486488,0.11501033713505145,0.5942227759572641,0.004412209166887107,-0.0062039032956611615,0.001341738262739599,-0.0824421073436992,0.004098642144037261,-0.0033623188405797104,0.0007831452803539886,-0.08249275362318839,0.004024708395990672
clinc150,0.5,default_mean_std,5,0.8676835206897643,0.004208014953633079,0.7886576518848324,0.006575567430346302,0.9643478260869566,0.0038453620757743826,0.7030255934576071,0.01617997634383556,0.8676835206897643,0.004208014953633079,0.700830154427845,0.016345868223329053,0.8191929824561404,0.006774974317907834,0.6036444444444444,0.015777464785627866,0.9068037874396137,0.004477673145039198,0.9144391383433785,0.006202496096272222,0.32480000000000003,0.022274161524172758,0.035652173913043476,0.003845362075774377,0.39635555555555557,0.015777464785627894,135.2,9.418067742376882,10.0,0.0,1.7365105172037147,0.3015960161016038,3360.196701685954,560.6546991165264,135.2,9.418067742376882,708.8,65.3008422610306,1.8166486486486488,0.11501033713505145,0.5942227759572641,0.004412209166887107,0.054488419055162975,0.0036066470429077955,-0.021749784992875054,0.003141828008828448,0.026608695652173914,0.0031976151583818224,-0.052521739130434786,0.0048821438643750934
clinc150,0.5,get_085,5,0.8110209551538444,0.0037442331737143116,0.6868753415677731,0.005243765654553873,0.9899710144927536,0.0019073256668245856,0.42401875426741303,0.02241651276551526,0.8110209551538444,0.0037442331737143116,0.4188587249222606,0.02266912613493084,0.7197192982456141,0.00712915627479998,0.30791111111111114,0.01679035584443392,0.8373964057971015,0.00924375904831585,0.8424636929324614,0.012062716520207342,0.4203555555555555,0.018309816566968912,0.010028985507246378,0.001907325666824591,0.6920888888888889,0.01679035584443392,109.8,5.540758070878027,10.0,0.0,3.325022016011644,2.7026764629144227,2901.8029515066887,1836.4904289941278,109.8,5.540758070878027,449.0,41.29769969380861,1.679015434192673,0.07332523926654165,0.6180549480138446,0.006328500416485198,-0.0021741464807567778,0.0009766441116507748,-0.0784123505287948,0.0036098415741222497,0.0009855072463768114,0.002241462600484777,-0.07814492753623188,0.0054866127578603015
clinc150,0.5,get_090,5,0.8236733606750974,0.004563461684708864,0.70562198649938,0.007026388582938261,0.9892173913043478,0.002384927818055009,0.5061080211098532,0.026062869724630438,0.8236733606750974,0.004563461684708864,0.5018738165823166,0.02635235282001517,0.7426666666666666,0.008585205624626174,0.3670222222222222,0.021984057073982,0.8905194460547504,0.0035304577779730895,0.8991383456327997,0.008514906802067047,0.3462222222222222,0.019863733315632494,0.010782608695652174,0.002384927818054981,0.6329777777777779,0.021984057073982,132.2,11.903780911962384,10.0,0.0,1.981766751781106,0.527149355046813,3055.7799351163294,859.5018607192482,132.2,11.903780911962384,531.8,74.80441163460883,1.768,0.16775643720055042,0.6135549510374487,0.0063343350891941225,0.010478259040496197,0.0018325893785178908,-0.06575994500754183,0.004889960177189855,0.0017391304347826083,0.0015337688759794726,-0.07739130434782608,0.0053249777017025605
clinc150,0.5,get_095,5,0.8175869969096077,0.004234038453878512,0.6960957802889065,0.006106277854038505,0.9904927536231884,0.0024198993002599156,0.4722272303403455,0.024374968324573323,0.8175869969096077,0.004234038453878512,0.46762243345275534,0.02464693795238731,0.7315438596491228,0.008065788281197746,0.3368,0.01920236610935048,0.8841807407407408,0.003685011598628799,0.8945459503391746,0.006475837786073719,0.3662222222222222,0.03414854984900711,0.009507246376811595,0.0024198993002599186,0.6632,0.01920236610935048,125.4,9.44986772394196,10.0,0.0,1.915648238582071,0.5372366752284619,3170.3877450275245,879.2165315680832,125.4,9.44986772394196,636.8,57.660211584766145,1.6803963963963966,0.11657604745274465,0.6042489701797285,0.006850121700894825,0.004391895275006474,0.001825063728686914,-0.07184630877303155,0.004512648417430459,0.0004637681159420289,0.0015005425049906993,-0.07866666666666666,0.004756626834720221
clinc150,0.5,min_get_10,5,0.8143313649994429,0.003462325102783184,0.6911322581062119,0.005208676873017692,0.9910144927536232,0.0023278809281462075,0.4577980234246506,0.021334906130263256,0.8143313649994429,0.003462325102783184,0.4530442455369867,0.02157487527629224,0.726,0.0065577436082198464,0.32080000000000003,0.017093497427998386,0.8752434653784219,0.0017111408331062965,0.8801809045783671,0.007310773466156106,0.36444444444444446,0.017788885418835117,0.008985507246376812,0.0023278809281462335,0.6792,0.017093497427998386,138.2,10.756393447619885,10.0,0.0,1.698095617594663,0.33012786886641277,3454.8180399415346,636.0250948977986,138.2,10.756393447619885,567.0,45.00555521266236,1.861861039121313,0.13134470908054668,0.5936945795412517,0.00449117086189884,0.0011362633648416497,0.0008714087139153012,-0.07510194068319638,0.003853908124817231,-5.7971014492753586e-05,0.0012021125422218965,-0.07918840579710144,0.004478237418446172
clinc150,0.5,min_get_20,5,0.8147665505652798,0.004482688945179284,0.6914041584793205,0.006869480078694991,0.9917681159420291,0.002145710785312648,0.45589608412343424,0.029038169078040695,0.8147665505652798,0.004482688945179284,0.45111114457087637,0.029366752300892928,0.7259298245614035,0.008892504650875105,0.32106666666666667,0.02258066473231219,0.8864314074074073,0.0038307398974334462,0.8974735030180728,0.00500406611906884,0.3546666666666667,0.026668518454222568,0.008231884057971015,0.0021457107853126664,0.6789333333333334,0.02258066473231219,134.6,9.316651759081692,10.0,0.0,1.6941315974108875,0.14873748093948774,3384.3942948706026,282.8152133889574,134.6,9.316651759081692,466.2,28.065993657805883,1.8136838208071082,0.117478925648182,0.6043602721331145,0.00595570706164697,0.001571448930678554,0.001496410699002087,-0.07466675511735947,0.004034630523920709,-0.0008115942028985509,0.0014258984204346486,-0.07994202898550724,0.004237241000951802
