dataset,kir,seed,workpoint,target_calibration_coverage,radius_multiplier,calibration_known_recall,selected_using_test_oos,selected_using_test_known,selected_split,selected_balls,mean_balls_per_intent,minimum_ball_size,fit_and_score_seconds,oos_precision,oos_recall,oos_f1,id_recall,oos_rejection,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,accuracy,f1_all,f1_k,f1_u
clinc150,0.5,123,calibration_coverage_0.80,0.8,1.28010319967542,0.8,False,False,calibration_known,133,1.7972972972972974,10,1.1346867239917628,0.8640986132511557,0.8127536231884058,0.8376400298730395,0.804,0.8127536231884058,0.8777375845410629,0.8801827937512003,0.3662222222222222,0.1872463768115942,0.196,0.7933333333333333,0.7461989229830851,0.7449797082245524,0.8376400298730395
clinc150,0.5,123,calibration_coverage_0.85,0.85,1.3361002483816025,0.85,False,False,calibration_known,133,1.7972972972972974,10,1.1557000169996172,0.8818782098312545,0.6968115942028985,0.7784974093264249,0.8568888888888889,0.6968115942028985,0.8777375845410629,0.8801827937512003,0.3662222222222222,0.3031884057971014,0.1431111111111111,0.7412280701754386,0.7435637025552415,0.7430979197982924,0.7784974093264249
clinc150,0.5,123,calibration_coverage_0.90,0.9,1.4035504289930123,0.9,False,False,calibration_known,133,1.7972972972972974,10,1.176633222028613,0.8971511347175277,0.5385507246376812,0.673066473464952,0.9053333333333332,0.5385507246376812,0.8777375845410629,0.8801827937512003,0.3662222222222222,0.4614492753623188,0.0946666666666666,0.6621052631578948,0.7289246187901351,0.7296693940611376,0.673066473464952
clinc150,0.5,123,calibration_coverage_0.95,0.95,1.5192092554390269,0.95,False,False,calibration_known,133,1.7972972972972974,10,1.1994518050341867,0.9121510673234812,0.3220289855072464,0.4760068551842331,0.9524444444444444,0.3220289855072464,0.8777375845410629,0.8801827937512003,0.3662222222222222,0.6779710144927537,0.0475555555555555,0.5452631578947369,0.6827010758392864,0.6854569987813538,0.4760068551842331
clinc150,0.75,13,default_radius,,1.0,0.2892857142857143,False,False,paper_default_radius,214,1.927927927927928,10,1.8590498359990304,0.4893572181243414,0.9923076923076924,0.655469301340861,0.2788690476190476,0.9923076923076924,0.8736878052503052,0.7563153321585463,0.3431547619047619,0.0076923076923076,0.7211309523809524,0.5703508771929825,0.4044135320379743,0.4021719626691986,0.655469301340861
clinc150,0.75,13,calibration_coverage_0.80,0.8,1.3190465979224852,0.8,False,False,calibration_known,214,1.927927927927928,10,1.879979669000022,0.7530332681017613,0.8222222222222222,0.7861082737487232,0.812202380952381,0.8222222222222222,0.8736878052503052,0.7563153321585463,0.3431547619047619,0.1777777777777777,0.187797619047619,0.7896491228070175,0.781917100423099,0.7818796792326916,0.7861082737487232
clinc150,0.75,13,calibration_coverage_0.85,0.85,1.3773276401702357,0.85,False,False,calibration_known,214,1.927927927927928,10,1.90160828595981,0.7726829268292683,0.676923076923077,0.7216400911161731,0.8613095238095239,0.676923076923077,0.8736878052503052,0.7563153321585463,0.3431547619047619,0.3230769230769231,0.1386904761904762,0.7528070175438597,0.779224295559616,0.7797384402421468,0.7216400911161731
clinc150,0.75,13,calibration_coverage_0.90,0.9,1.45501983967014,0.9,False,False,calibration_known,214,1.927927927927928,10,1.923102502012625,0.7753366406803686,0.4675213675213675,0.5833111170354572,0.905654761904762,0.4675213675213675,0.8736878052503052,0.7563153321585463,0.3431547619047619,0.5324786324786325,0.0943452380952381,0.6857894736842105,0.7610686894070069,0.7626558105888958,0.5833111170354572
clinc150,0.75,13,calibration_coverage_0.95,0.95,1.6186654668915332,0.95,False,False,calibration_known,214,1.927927927927928,10,1.9450616840040311,0.7752613240418118,0.1901709401709401,0.3054221002059025,0.9616071428571428,0.1901709401709401,0.8736878052503052,0.7563153321585463,0.3431547619047619,0.8098290598290598,0.0383928571428571,0.5950877192982457,0.729647924717573,0.73343565529357,0.3054221002059025
clinc150,0.75,42,default_radius,,1.0,0.2691964285714285,False,False,paper_default_radius,201,1.827272727272728,10,1.6903597860364243,0.4893482387681924,0.9914529914529916,0.6552746787176953,0.2794642857142857,0.9914529914529916,0.8730611518111517,0.7662877682881035,0.3580357142857143,0.0085470085470085,0.7205357142857143,0.5710526315789474,0.4001079859395502,0.3978297118968882,0.6552746787176953
clinc150,0.75,42,calibration_coverage_0.80,0.8,1.345911089908857,0.8,False,False,calibration_known,201,1.827272727272728,10,1.7130764430039562,0.7392335045436587,0.7995726495726496,0.7682200780127284,0.8035714285714286,0.7995726495726496,0.8730611518111517,0.7662877682881035,0.3580357142857143,0.2004273504273504,0.1964285714285714,0.78,0.7747648393233637,0.7748232746922087,0.7682200780127284
clinc150,0.75,42,calibration_coverage_0.85,0.85,1.3947848470071806,0.85,False,False,calibration_known,201,1.827272727272728,10,1.7340168910450302,0.7670909948137671,0.6952991452991453,0.7294328625868639,0.8529761904761904,0.6952991452991453,0.8730611518111517,0.7662877682881035,0.3580357142857143,0.3047008547008547,0.1470238095238095,0.7571929824561403,0.7688296737031732,0.7691814309452832,0.7294328625868639
clinc150,0.75,42,calibration_coverage_0.90,0.9,1.4650993983840128,0.9,False,False,calibration_known,201,1.827272727272728,10,1.7559930290444754,0.7921036397285626,0.5487179487179488,0.6483211310275183,0.899702380952381,0.5487179487179488,0.8730611518111517,0.7662877682881035,0.3580357142857143,0.4512820512820513,0.100297619047619,0.714561403508772,0.756467988926181,0.7574335858717047,0.6483211310275183
clinc150,0.75,42,calibration_coverage_0.95,0.95,1.598809017685379,0.95,False,False,calibration_known,201,1.827272727272728,10,1.776974442997016,0.810062893081761,0.2752136752136752,0.4108452950558213,0.955059523809524,0.2752136752136752,0.8730611518111517,0.7662877682881035,0.3580357142857143,0.7247863247863248,0.0449404761904761,0.6217543859649123,0.7205462818143392,0.7233114691961118,0.4108452950558213
clinc150,0.75,87,default_radius,,1.0,0.2790178571428571,False,False,paper_default_radius,209,1.9174311926605505,10,1.7771091989707202,0.494772775762748,0.9910256410256412,0.6600256154831364,0.2952380952380952,0.9910256410256412,0.8467474308099309,0.7363958796168435,0.394047619047619,0.0089743589743589,0.7047619047619048,0.5794736842105264,0.4206219092079394,0.4184843761161966,0.6600256154831364
clinc150,0.75,87,calibration_coverage_0.80,0.8,1.3465550226745626,0.8,False,False,calibration_known,209,1.9174311926605505,10,1.7982103129616007,0.7168378740509156,0.6858974358974359,0.7010264249836209,0.8113095238095238,0.6858974358974359,0.8467474308099309,0.7363958796168435,0.394047619047619,0.3141025641025641,0.1886904761904762,0.7285964912280701,0.7539839782840307,0.7544568135813557,0.7010264249836209
clinc150,0.75,87,calibration_coverage_0.85,0.85,1.3986073255484055,0.85,False,False,calibration_known,209,1.9174311926605505,10,1.8187863149796613,0.7397790055248619,0.5722222222222222,0.6453012048192771,0.8598214285714285,0.5722222222222222,0.8467474308099309,0.7363958796168435,0.394047619047619,0.4277777777777777,0.1401785714285714,0.7015789473684211,0.7521976677410812,0.7531521004457401,0.6453012048192771
clinc150,0.75,87,calibration_coverage_0.90,0.9,1.461742741003348,0.9,False,False,calibration_known,209,1.9174311926605505,10,1.8397831289912567,0.7577125658389767,0.4303418803418803,0.5489234123739438,0.9041666666666668,0.4303418803418803,0.8467474308099309,0.7363958796168435,0.394047619047619,0.5696581196581196,0.0958333333333333,0.6614035087719298,0.7425075447284804,0.7442359744816459,0.5489234123739438
clinc150,0.75,87,calibration_coverage_0.95,0.95,1.5722887116437962,0.95,False,False,calibration_known,209,1.9174311926605505,10,1.8615264010149983,0.7830065359477124,0.2559829059829059,0.385829307568438,0.950595238095238,0.2559829059829059,0.8467474308099309,0.7363958796168435,0.394047619047619,0.744017094017094,0.0494047619047619,0.6057894736842105,0.7220638401765467,0.7250659342176905,0.385829307568438
clinc150,0.75,100,default_radius,,1.0,0.2883928571428571,False,False,paper_default_radius,207,1.864864864864865,10,1.6795027169864625,0.4961340206185567,0.9871794871794872,0.660377358490566,0.3017857142857143,0.9871794871794872,0.8705214692714692,0.7670461789457552,0.3714285714285714,0.0128205128205128,0.6982142857142857,0.5821052631578948,0.4278446100282795,0.425768424774152,0.660377358490566
clinc150,0.75,100,calibration_coverage_0.80,0.8,1.3342026955490935,0.8,False,False,calibration_known,207,1.864864864864865,10,1.7017125569982454,0.7493936944219887,0.7923076923076923,0.7702534275031159,0.8154761904761905,0.7923076923076923,0.8705214692714692,0.7670461789457552,0.3714285714285714,0.2076923076923077,0.1845238095238095,0.7798245614035088,0.7817346226953849,0.7818371333667444,0.7702534275031159
clinc150,0.75,100,calibration_coverage_0.85,0.85,1.3987254942332674,0.85,False,False,calibration_known,207,1.864864864864865,10,1.723428710014559,0.765871000507872,0.6444444444444445,0.6999303782780227,0.862797619047619,0.6444444444444445,0.8705214692714692,0.7670461789457552,0.3714285714285714,0.3555555555555555,0.1372023809523809,0.7398245614035087,0.7765914120192686,0.7772758855348154,0.6999303782780227
clinc150,0.75,100,calibration_coverage_0.90,0.9,1.4764813476939709,0.9,False,False,calibration_known,207,1.864864864864865,10,1.7447713700239549,0.7781593406593407,0.4841880341880342,0.5969441517386723,0.9038690476190476,0.4841880341880342,0.8705214692714692,0.7670461789457552,0.3714285714285714,0.5158119658119659,0.0961309523809523,0.6919298245614035,0.7684887979745004,0.7700204466016061,0.5969441517386723
clinc150,0.75,100,calibration_coverage_0.95,0.95,1.5999666493098113,0.95,False,False,calibration_known,207,1.864864864864865,10,1.7671815479989164,0.8115763546798029,0.2816239316239316,0.4181472081218274,0.9544642857142858,0.2816239316239316,0.8705214692714692,0.7670461789457552,0.3714285714285714,0.7183760683760684,0.0455357142857142,0.6291228070175439,0.7456856663376564,0.7486101168574406,0.4181472081218274
clinc150,0.75,123,default_radius,,1.0,0.2870535714285714,False,False,paper_default_radius,206,1.855855855855856,10,1.6822408150183037,0.4994645534375669,0.9965811965811966,0.665430161221287,0.3044642857142857,0.9965811965811966,0.8575068681318679,0.7342064418772013,0.3919642857142857,0.0034188034188034,0.6955357142857143,0.5878947368421052,0.4368665176793386,0.4348257708619997,0.665430161221287
clinc150,0.75,123,calibration_coverage_0.80,0.8,1.3129721688286395,0.8,False,False,calibration_known,206,1.855855855855856,10,1.7031369209871627,0.7327403642524354,0.7393162393162394,0.7360136141246544,0.812202380952381,0.7393162393162394,0.8575068681318679,0.7342064418772013,0.3919642857142857,0.2606837606837607,0.187797619047619,0.7582456140350877,0.7768858742309664,0.7772508051247727,0.7360136141246544
clinc150,0.75,123,calibration_coverage_0.85,0.85,1.3658730791455755,0.85,False,False,calibration_known,206,1.855855855855856,10,1.7252367539913394,0.75,0.6128205128205129,0.6745061147695203,0.8577380952380953,0.6128205128205129,0.8575068681318679,0.7342064418772013,0.3919642857142857,0.3871794871794872,0.1422619047619047,0.7252631578947368,0.7742521280528981,0.7751427174572141,0.6745061147695203
clinc150,0.75,123,calibration_coverage_0.90,0.9,1.4394682264938707,0.9,False,False,calibration_known,206,1.855855855855856,10,1.7462785189854912,0.7620087336244541,0.4474358974358974,0.5638126009693053,0.9026785714285714,0.4474358974358974,0.8575068681318679,0.7342064418772013,0.3919642857142857,0.5525641025641026,0.0973214285714285,0.6771929824561403,0.7666616595826107,0.7684728118916581,0.5638126009693053
clinc150,0.75,123,calibration_coverage_0.95,0.95,1.579819263837133,0.95,False,False,calibration_known,206,1.855855855855856,10,1.7683566589839756,0.7708333333333334,0.2213675213675213,0.3439575033200531,0.9541666666666668,0.2213675213675213,0.8575068681318679,0.7342064418772013,0.3919642857142857,0.7786324786324786,0.0458333333333333,0.6031578947368421,0.7372383633943971,0.7407497996450608,0.3439575033200531
banking77,0.25,13,default_radius,,1.0,0.2851239669421487,False,False,paper_default_radius,47,2.473684210526316,10,0.2573547710198909,0.8278121587186021,0.9801724137931036,0.8975725281231498,0.3776315789473684,0.9801724137931036,0.8268370009074409,0.9089321509176868,0.4342105263157895,0.0198275862068965,0.6223684210526316,0.8305194805194805,0.5220544414587288,0.5022903316342857,0.8975725281231498
banking77,0.25,13,calibration_coverage_0.80,0.8,1.489423754732027,0.7975206611570248,False,False,calibration_known,47,2.473684210526316,10,0.2700680490233935,0.912121212121212,0.6487068965517241,0.7581863979848866,0.8092105263157895,0.6487068965517241,0.8268370009074409,0.9089321509176868,0.4342105263157895,0.3512931034482758,0.1907894736842105,0.675,0.57843563675432,0.5689750703737638,0.7581863979848866
banking77,0.25,13,calibration_coverage_0.85,0.85,1.533901953384261,0.8471074380165289,False,False,calibration_known,47,2.473684210526316,10,0.283985318033956,0.91283459162663,0.5732758620689655,0.7042626423087106,0.8328947368421052,0.5732758620689655,0.8268370009074409,0.9089321509176868,0.4342105263157895,0.4267241379310345,0.1671052631578947,0.6214285714285714,0.5521641224239556,0.5441589371668633,0.7042626423087106
banking77,0.25,13,calibration_coverage_0.90,0.9,1.6080485875837438,0.8966942148760331,False,False,calibration_known,47,2.473684210526316,10,0.29819750104798,0.9205526770293608,0.4594827586206896,0.6129959746981024,0.8789473684210526,0.4594827586206896,0.8268370009074409,0.9089321509176868,0.4342105263157895,0.5405172413793103,0.1210526315789473,0.5464285714285714,0.5268962225929377,0.5223646566926659,0.6129959746981024
banking77,0.25,13,calibration_coverage_0.95,0.95,1.9139735275352936,0.9462809917355371,False,False,calibration_known,47,2.473684210526316,10,0.3120152320479974,0.9178885630498532,0.1349137931034482,0.235249906050357,0.963157894736842,0.1349137931034482,0.8268370009074409,0.9089321509176868,0.4342105263157895,0.8650862068965517,0.0368421052631578,0.3142857142857143,0.4252363158950629,0.4352356006237316,0.235249906050357
banking77,0.25,42,default_radius,,1.0,0.3873517786561264,False,False,paper_default_radius,40,2.1052631578947367,10,0.2413128589978441,0.841025641025641,0.9896551724137932,0.9093069306930692,0.4289473684210526,0.9896551724137932,0.8640250680580763,0.936922059461883,0.3868421052631579,0.0103448275862068,0.5710526315789474,0.8512987012987013,0.6009923308051042,0.5847652466004745,0.9093069306930692
banking77,0.25,42,calibration_coverage_0.80,0.8,1.332986436218947,0.7984189723320159,False,False,calibration_known,40,2.1052631578947367,10,0.2534626679844223,0.91115598182736,0.7780172413793104,0.8393396884445478,0.7684210526315789,0.7780172413793104,0.8640250680580763,0.936922059461883,0.3868421052631579,0.2219827586206896,0.231578947368421,0.7737012987012987,0.6803733485298901,0.6720066990606975,0.8393396884445478
banking77,0.25,42,calibration_coverage_0.85,0.85,1.3856777672890417,0.849802371541502,False,False,calibration_known,40,2.1052631578947367,10,0.2656756169744767,0.91846921797005,0.7137931034482758,0.803298569003153,0.8065789473684211,0.7137931034482758,0.8640250680580763,0.936922059461883,0.3868421052631579,0.2862068965517241,0.1934210526315789,0.7334415584415584,0.6641579325202634,0.6568347411264271,0.803298569003153
banking77,0.25,42,calibration_coverage_0.90,0.9,1.4876752602245926,0.8972332015810277,False,False,calibration_known,40,2.1052631578947367,10,0.2782575350138359,0.9342857142857144,0.5637931034482758,0.7032258064516129,0.8789473684210526,0.5637931034482758,0.8640250680580763,0.936922059461883,0.3868421052631579,0.4362068965517241,0.1210526315789473,0.6360389610389611,0.6265700796832597,0.6225355677480833,0.7032258064516129
banking77,0.25,42,calibration_coverage_0.95,0.95,1.586617849091932,0.9486166007905138,False,False,calibration_known,40,2.1052631578947367,10,0.292075133009348,0.9488977955911824,0.4081896551724138,0.5708257986738999,0.9328947368421052,0.4081896551724138,0.8640250680580763,0.936922059461883,0.3868421052631579,0.5918103448275862,0.0671052631578947,0.5269480519480519,0.5757008395535722,0.5759574206525023,0.5708257986738999
banking77,0.25,87,default_radius,,1.0,0.4113207547169811,False,False,paper_default_radius,35,1.8421052631578947,10,0.2575385590316728,0.8363368885619713,0.9801724137931036,0.9025600317523318,0.4144736842105263,0.9801724137931036,0.889722663339383,0.9476142319483434,0.3592105263157895,0.0198275862068965,0.5855263157894737,0.8402597402597403,0.5704707487833717,0.5529923654692158,0.9025600317523318
banking77,0.25,87,calibration_coverage_0.80,0.8,1.3584018885604816,0.8,False,False,calibration_known,35,1.8421052631578947,10,0.2698868870502338,0.9304889741131352,0.8366379310344828,0.8810712664548344,0.8092105263157895,0.8366379310344828,0.889722663339383,0.9476142319483434,0.3592105263157895,0.1633620689655172,0.1907894736842105,0.827922077922078,0.7454065722274756,0.7382663251628778,0.8810712664548344
banking77,0.25,87,calibration_coverage_0.85,0.85,1.4349902390022724,0.8490566037735849,False,False,calibration_known,35,1.8421052631578947,10,0.2824607840157114,0.9443254817987152,0.7603448275862069,0.8424068767908309,0.8631578947368421,0.7603448275862069,0.889722663339383,0.9476142319483434,0.3592105263157895,0.2396551724137931,0.1368421052631579,0.7831168831168831,0.7212448314515789,0.7148678816968815,0.8424068767908309
banking77,0.25,87,calibration_coverage_0.90,0.9,1.5736110944073547,0.8981132075471698,False,False,calibration_known,35,1.8421052631578947,10,0.2958809710107744,0.9565217391304348,0.5689655172413793,0.7135135135135136,0.9210526315789472,0.5689655172413793,0.889722663339383,0.9476142319483434,0.3592105263157895,0.4310344827586206,0.0789473684210526,0.65,0.6307895084904177,0.6264356134892022,0.7135135135135136
banking77,0.25,87,calibration_coverage_0.95,0.95,1.688636852207456,0.9471698113207548,False,False,calibration_known,35,1.8421052631578947,10,0.3089597370126284,0.9554140127388536,0.3879310344827586,0.5518087063151441,0.9447368421052632,0.3879310344827586,0.889722663339383,0.9476142319483434,0.3592105263157895,0.6120689655172413,0.0552631578947368,0.5165584415584416,0.5529894791361429,0.5530516250740902,0.5518087063151441
banking77,0.25,100,default_radius,,1.0,0.3225806451612903,False,False,paper_default_radius,47,2.473684210526316,10,0.2406781659810803,0.8297948902482908,0.9939655172413792,0.9044910766817024,0.3776315789473684,0.9939655172413792,0.8788242967332125,0.943364998588182,0.3815789473684211,0.0060344827586206,0.6223684210526316,0.8412337662337662,0.5420944839644022,0.5230209790845443,0.9044910766817024
banking77,0.25,100,calibration_coverage_0.80,0.8,1.388814145702295,0.7983870967741935,False,False,calibration_known,47,2.473684210526316,10,0.2530819099629298,0.9253499222395024,0.7693965517241379,0.8401976935749588,0.8105263157894737,0.7693965517241379,0.8788242967332125,0.943364998588182,0.3815789473684211,0.230603448275862,0.1894736842105263,0.7724025974025974,0.651824114268621,0.641909715357761,0.8401976935749588
banking77,0.25,100,calibration_coverage_0.85,0.85,1.4449445738807891,0.8467741935483871,False,False,calibration_known,47,2.473684210526316,10,0.2654161179671064,0.933066361556064,0.7030172413793103,0.8018682399213373,0.8460526315789474,0.7030172413793103,0.8788242967332125,0.943364998588182,0.3815789473684211,0.2969827586206897,0.1539473684210526,0.7301948051948052,0.6232418886617237,0.6138405017533229,0.8018682399213373
banking77,0.25,100,calibration_coverage_0.90,0.9,1.5435189851882989,0.8991935483870968,False,False,calibration_known,47,2.473684210526316,10,0.2784590819501318,0.948051948051948,0.5663793103448276,0.7091203453858608,0.9052631578947368,0.5663793103448276,0.8788242967332125,0.943364998588182,0.3815789473684211,0.4336206896551724,0.0947368421052631,0.637012987012987,0.5660454025900027,0.5585151424428523,0.7091203453858608
banking77,0.25,100,calibration_coverage_0.95,0.95,1.736336688122281,0.9475806451612904,False,False,calibration_known,47,2.473684210526316,10,0.291760402964428,0.9594240837696336,0.315948275862069,0.4753566796368352,0.9592105263157896,0.315948275862069,0.8788242967332125,0.943364998588182,0.3815789473684211,0.684051724137931,0.0407894736842105,0.4571428571428571,0.4686382873930476,0.4682846878012693,0.4753566796368352
banking77,0.25,123,default_radius,,1.0,0.38,False,False,paper_default_radius,48,2.526315789473684,10,0.2557201419840567,0.8330893118594437,0.9810344827586208,0.9010292953285828,0.4,0.9810344827586208,0.8858025181488203,0.944132023551134,0.4118421052631579,0.0189655172413793,0.6,0.8376623376623377,0.5581741558238851,0.5401291484815326,0.9010292953285828
banking77,0.25,123,calibration_coverage_0.80,0.8,1.358256835287773,0.8,False,False,calibration_known,48,2.526315789473684,10,0.2699418530100956,0.9344497607655502,0.8418103448275862,0.8857142857142857,0.8197368421052631,0.8418103448275862,0.8858025181488203,0.944132023551134,0.4118421052631579,0.1581896551724138,0.1802631578947368,0.8344155844155844,0.7420491873405731,0.7344878663735356,0.8857142857142857
banking77,0.25,123,calibration_coverage_0.85,0.85,1.420822059627887,0.848,False,False,calibration_known,48,2.526315789473684,10,0.2830151530215516,0.9427821522309712,0.7741379310344828,0.8501775147928994,0.8565789473684211,0.7741379310344828,0.8858025181488203,0.944132023551134,0.4118421052631579,0.2258620689655172,0.1434210526315789,0.7912337662337663,0.7115027028832877,0.7042040285722555,0.8501775147928994
banking77,0.25,123,calibration_coverage_0.90,0.9,1.492204732710078,0.9,False,False,calibration_known,48,2.526315789473684,10,0.2963679789681919,0.9488459139114162,0.655603448275862,0.775426969156258,0.8921052631578947,0.655603448275862,0.8858025181488203,0.944132023551134,0.4118421052631579,0.3443965517241379,0.1078947368421052,0.7097402597402598,0.6677006681674746,0.6620308628522755,0.775426969156258
banking77,0.25,123,calibration_coverage_0.95,0.95,1.667604248602856,0.948,False,False,calibration_known,48,2.526315789473684,10,0.3099558959947899,0.954599761051374,0.3443965517241379,0.506176750079189,0.95,0.3443965517241379,0.8858025181488203,0.944132023551134,0.4118421052631579,0.655603448275862,0.05,0.4834415584415584,0.5552504634185531,0.5578332904364143,0.506176750079189
banking77,0.5,13,default_radius,,1.0,0.3036437246963562,False,False,paper_default_radius,102,2.6842105263157894,10,0.4259358129929751,0.6033606877686596,0.9897435897435898,0.7496965282835639,0.3322368421052631,0.9897435897435898,0.8481039136302294,0.8088798253683434,0.4671052631578947,0.0102564102564102,0.6677631578947368,0.6646103896103897,0.4863692965093084,0.479439632515249,0.7496965282835639
banking77,0.5,13,calibration_coverage_0.80,0.8,1.4943786846034557,0.7995951417004049,False,False,calibration_known,102,2.6842105263157894,10,0.4389301150222309,0.8016717325227963,0.6762820512820513,0.7336578581363005,0.8282894736842106,0.6762820512820513,0.8481039136302294,0.8088798253683434,0.4671052631578947,0.3237179487179487,0.1717105263157894,0.725,0.7392736770264693,0.7394214617341053,0.7336578581363005
banking77,0.5,13,calibration_coverage_0.85,0.85,1.5825229451763163,0.8502024291497976,False,False,calibration_known,102,2.6842105263157894,10,0.4526572210015729,0.825187969924812,0.5628205128205128,0.6692073170731707,0.8776315789473684,0.5628205128205128,0.8481039136302294,0.8088798253683434,0.4671052631578947,0.4371794871794872,0.1223684210526315,0.6847402597402598,0.72611886661208,0.7276165389683671,0.6692073170731707
banking77,0.5,13,calibration_coverage_0.90,0.9,1.7139374665729823,0.8987854251012146,False,False,calibration_known,102,2.6842105263157894,10,0.4659742349758744,0.8461538461538461,0.4019230769230769,0.5449804432855281,0.925,0.4019230769230769,0.8481039136302294,0.8088798253683434,0.4671052631578947,0.5980769230769231,0.075,0.6175324675324675,0.6923293981305068,0.6962070022053746,0.5449804432855281
banking77,0.5,13,calibration_coverage_0.95,0.95,1.906469679839842,0.9493927125506072,False,False,calibration_known,102,2.6842105263157894,10,0.4794449600158259,0.8688524590163934,0.2038461538461538,0.3302180685358255,0.968421052631579,0.2038461538461538,0.8481039136302294,0.8088798253683434,0.4671052631578947,0.7961538461538461,0.031578947368421,0.5305194805194805,0.6502035575739955,0.6586242283381578,0.3302180685358255
banking77,0.5,42,default_radius,,1.0,0.301010101010101,False,False,paper_default_radius,94,2.473684210526316,10,0.5854041089769453,0.5947712418300654,0.9916666666666668,0.7435712569093967,0.306578947368421,0.9916666666666668,0.8298523954116059,0.7726589961195081,0.4585526315789474,0.0083333333333333,0.6934210526315789,0.6532467532467533,0.4544525439718033,0.446844156789235,0.7435712569093967
banking77,0.5,42,calibration_coverage_0.80,0.8,1.5016999102201525,0.8,False,False,calibration_known,94,2.473684210526316,10,0.5985982790007256,0.7764791818845873,0.6814102564102564,0.7258449982929327,0.7986842105263158,0.6814102564102564,0.8298523954116059,0.7726589961195081,0.4585526315789474,0.3185897435897435,0.2013157894736842,0.7194805194805195,0.7194073636888155,0.719237952251865,0.7258449982929327
banking77,0.5,42,calibration_coverage_0.85,0.85,1.5854967862040217,0.8484848484848485,False,False,calibration_known,94,2.473684210526316,10,0.6125944780069403,0.7914438502673797,0.5692307692307692,0.6621923937360179,0.8460526315789474,0.5692307692307692,0.8298523954116059,0.7726589961195081,0.4585526315789474,0.4307692307692308,0.1539473684210526,0.6795454545454546,0.7053991027197696,0.7065361213772366,0.6621923937360179
banking77,0.5,42,calibration_coverage_0.90,0.9,1.7204080069454262,0.898989898989899,False,False,calibration_known,94,2.473684210526316,10,0.6261879539815709,0.800557880055788,0.367948717948718,0.5041721563460694,0.905921052631579,0.367948717948718,0.8298523954116059,0.7726589961195081,0.4585526315789474,0.632051282051282,0.094078947368421,0.5928571428571429,0.666235662735628,0.6705004918511426,0.5041721563460694
banking77,0.5,42,calibration_coverage_0.95,0.95,1.891154815070656,0.9494949494949496,False,False,calibration_known,94,2.473684210526316,10,0.6402059859829023,0.7910447761194029,0.1698717948717948,0.2796833773087071,0.9539473684210528,0.1698717948717948,0.8298523954116059,0.7726589961195081,0.4585526315789474,0.8301282051282052,0.0460526315789473,0.5061688311688312,0.63444020379174,0.6437759097518199,0.2796833773087071
banking77,0.5,87,default_radius,,1.0,0.3231707317073171,False,False,paper_default_radius,87,2.289473684210526,10,0.4377758100163191,0.6135914658237851,0.9955128205128204,0.7592275727206063,0.3565789473684211,0.9955128205128204,0.8420888157894736,0.7785285142001181,0.3802631578947368,0.0044871794871794,0.6434210526315789,0.6795454545454546,0.511439502557496,0.5049187638689931,0.7592275727206063
banking77,0.5,87,calibration_coverage_0.80,0.8,1.491889718251979,0.7987804878048781,False,False,calibration_known,87,2.289473684210526,10,0.4512477350072004,0.782780410742496,0.6352564102564102,0.7013446567586695,0.819078947368421,0.6352564102564102,0.8420888157894736,0.7785285142001181,0.3802631578947368,0.3647435897435897,0.1809210526315789,0.6996753246753247,0.7178855185428454,0.718320804379271,0.7013446567586695
banking77,0.5,87,calibration_coverage_0.85,0.85,1.615001413299067,0.8495934959349594,False,False,calibration_known,87,2.289473684210526,10,0.4655145170399919,0.7969483568075117,0.4352564102564102,0.5630182421227198,0.8861842105263158,0.4352564102564102,0.8420888157894736,0.7785285142001181,0.3802631578947368,0.5647435897435897,0.1138157894736842,0.6178571428571429,0.6877747815735723,0.6910578484012264,0.5630182421227198
banking77,0.5,87,calibration_coverage_0.90,0.9,1.6830428703343316,0.8983739837398373,False,False,calibration_known,87,2.289473684210526,10,0.4796574609936215,0.791476407914764,0.3333333333333333,0.4691023906179521,0.9098684210526315,0.3333333333333333,0.8420888157894736,0.7785285142001181,0.3802631578947368,0.6666666666666666,0.0901315789473684,0.5717532467532468,0.6688207207057522,0.6740764662343784,0.4691023906179521
banking77,0.5,87,calibration_coverage_0.95,0.95,1.7812306418099373,0.9491869918699188,False,False,calibration_known,87,2.289473684210526,10,0.4930948300170712,0.7899343544857768,0.2314102564102564,0.3579573624194348,0.936842105263158,0.2314102564102564,0.8420888157894736,0.7785285142001181,0.3802631578947368,0.7685897435897436,0.0631578947368421,0.5279220779220779,0.6523389001002892,0.660085782670838,0.3579573624194348
banking77,0.5,100,default_radius,,1.0,0.2631578947368421,False,False,paper_default_radius,105,2.763157894736842,10,0.4598189949756488,0.5982872713117945,0.9852564102564104,0.7444901913296198,0.3210526315789473,0.9852564102564104,0.8173414304993253,0.773111002756248,0.4730263157894737,0.0147435897435897,0.6789473684210526,0.6561688311688312,0.4681933295043734,0.4609223594563406,0.7444901913296198
banking77,0.5,100,calibration_coverage_0.80,0.8,1.5100751920246414,0.7995951417004049,False,False,calibration_known,105,2.763157894736842,10,0.4738574789953418,0.7666666666666667,0.575,0.6571428571428571,0.8203947368421053,0.575,0.8173414304993253,0.773111002756248,0.4730263157894737,0.425,0.1796052631578947,0.6681818181818182,0.6986552292193223,0.6997476600634398,0.6571428571428571
