dataset,kir,seed,recipe,coverage_target,k,distance,boundary,rule,fusion,fusion_weight,threshold,f1_u,f1_k,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
stackoverflow,0.5,13,existing,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.8379559387250488,0.85261070720423,0.8320367816539095,0.83889816360601,0.8404539385847797,0.13827655310621242,0.1595460614152203,0.910345724827492,0.8641068062832762
stackoverflow,0.5,42,existing,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.7170071957148962,0.9040924711027803,0.8636670183608357,0.8873121869782972,0.8292682926829268,0.034367701034367704,0.17073170731707318,0.9371061673099763,0.9076607905444384
stackoverflow,0.5,87,existing,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.5968389578171966,0.8349547131834955,0.8408278879385784,0.8335559265442404,0.8406813627254509,0.1692256341789052,0.1593186372745491,0.9016024929253256,0.8514041421461074
stackoverflow,0.25,13,no_projection,0.85,4,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,8.931986955566753,0.9196530472494864,0.7499789515081521,0.8736227045075126,0.8391188251001335,0.10307212822796082,0.16088117489986647,0.918333378907109,0.9477524406243366
stackoverflow,0.25,42,no_projection,0.85,4,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,7.96916851146271,0.9327665286944848,0.7758160822306499,0.8918196994991653,0.8149632598530394,0.0721121744936568,0.1850367401469606,0.9110743186796473,0.9469192587501933
stackoverflow,0.25,87,no_projection,0.85,4,euclidean,mean_std_0.0,nearest_sphere,inverse_margin,0.5,5.846856255280681,0.9348633142085724,0.8216635038474296,0.9023372287145242,0.8401337792642141,0.07563959955506118,0.15986622073578596,0.9202744037410575,0.9594697222027704
stackoverflow,0.75,13,no_projection,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.7686319687153016,0.7294589178356713,0.8728771770505778,0.8297161936560935,0.8396793587174348,0.15010006671114076,0.16032064128256512,0.9021341177648455,0.6389615300270717
stackoverflow,0.75,42,no_projection,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.7389687511948175,0.787257019438445,0.8828999563264073,0.8550918196994992,0.8336673346693386,0.027351567711807873,0.16633266533066132,0.9303430818348579,0.7143293300839993
stackoverflow,0.75,87,no_projection,0.85,1,euclidean,mean_std_0.0,nearest_sphere,max_ratio,2.0,1.6590321236851577,0.6922390722569135,0.8765163231001112,0.8213689482470785,0.8437569552637436,0.22244488977955912,0.1562430447362564,0.8822803259163183,0.5660898940024199
