stage,protocol,dataset,kir,seed,gate,representation,downstream_source,test_used_for_selection,oos_used_for_training,gate_replay_max_abs_delta,oos_f1,f1_all,known_macro_f1,overall_accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,router_error_rate,expert_error_rate,gate_id_recall,gate_oos_rejection,known_count,oos_count,gate_accept_known_count,stage_count_correct_oos_rejection,stage_count_oos_accepted_by_gate,stage_count_known_rejected_by_gate,stage_count_known_wrong_domain,stage_count_known_wrong_expert,stage_count_correct_known_prediction
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.75,13,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,1.1102230246251565e-16,0.8118617439120188,0.7847299049519963,0.7936926343747618,0.8001818181818182,0.7366071428571429,0.03411214953271028,0.26339285714285715,0.9490976858032932,0.9116473281412413,0.023434343434343436,0.033535353535353536,0.7366071428571429,0.9658878504672898,3360,2140,2475,2067,73,885,58,83,2334
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.75,42,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,1.1102230246251565e-16,0.8133123276880662,0.7814126855976055,0.7900838473646054,0.7981818181818182,0.7401785714285715,0.035046728971962614,0.2598214285714286,0.9458939697374276,0.9072021940975634,0.022919179734620022,0.04221954161640531,0.7401785714285715,0.9649532710280374,3360,2140,2487,2065,75,873,57,105,2325
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.75,87,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.7987271280827367,0.7755073822300338,0.790732456151561,0.7885454545454545,0.7380952380952381,0.0616822429906542,0.2619047619047619,0.9312264964396973,0.890510079946826,0.02661290322580645,0.034274193548387094,0.7380952380952381,0.9383177570093458,3360,2140,2480,2008,132,880,66,85,2329
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.75,13,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.7398554752640356,0.8298094990047842,0.8522505293614658,0.8070116861435727,0.8289913159652639,0.11207471647765177,0.17100868403473615,0.9111332144683706,0.702504992927427,0.0,0.059092130002686004,0.8289913159652639,0.8879252835223482,4491,1499,3723,1331,168,768,0,220,3503
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.75,42,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.784524449220849,0.8462666174245681,0.8543209437345467,0.8303839732888146,0.8301046537519483,0.02601734489659773,0.16989534624805167,0.9463934168834298,0.8207156062769201,0.0,0.05740343347639485,0.8301046537519483,0.9739826551034023,4491,1499,3728,1460,39,763,0,214,3514
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.75,87,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.7304643261608154,0.8511928305761591,0.8786274920944356,0.8202003338898164,0.8341865123525484,0.13827655310621242,0.1658134876474516,0.8968653234951244,0.6340560126275422,0.0,0.03335112059765208,0.8341865123525484,0.8617234468937875,4493,1497,3748,1290,207,745,0,125,3623
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.75,13,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.8698334361505243,0.7045754885223392,0.8009597327968342,0.7982843137254902,0.8763157894736842,0.173828125,0.12368421052631579,0.9218929893092105,0.9550321678233844,0.0,0.14264264264264265,0.8763157894736842,0.826171875,1520,2560,1332,2115,445,188,0,190,1142
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.75,42,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.8681790312691601,0.6996892088401723,0.792079728266383,0.7958333333333333,0.8625,0.1703125,0.1375,0.9181566097861842,0.9525944055654714,0.0,0.14340198321891687,0.8625,0.8296875,1520,2560,1311,2124,436,209,0,188,1123
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.75,87,trainable_k1_current_h1,checkpoint_declared_trainable_representation,cascade_full/gpu_kir75 fixed Router and Expert components,False,False,0.0,0.860135551447936,0.6988171806904553,0.7959983890108331,0.7892156862745098,0.8585526315789473,0.18203125,0.14144736842105263,0.9091280324835527,0.947154035802699,0.0,0.1371647509578544,0.8585526315789473,0.81796875,1520,2560,1305,2094,466,215,0,179,1126
