index,dataset,kir,method,target_known_recall,achieved_known_recall_mean,achieved_known_recall_std,achieved_known_recall_count,oos_f1_mean,oos_f1_std,oos_f1_count,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_count,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_count,auroc_mean,auroc_std,auroc_count,aupr_oos_mean,aupr_oos_std,aupr_oos_count
14,banking77,0.25,msp,0.9,0.9,0.0,5,0.8213257936052865,0.02450042683116688,5,0.2797413793103448,0.03668480773979966,5,0.1,0.0,5,0.9028337114337568,0.01302097289308862,5,0.9590935961029754,0.005295158143418519,5
15,banking77,0.25,msp,0.95,0.95,0.0,5,0.6803063660125874,0.03681191513130509,5,0.47508620689655173,0.043340297543982644,5,0.05,0.0,5,0.9028337114337568,0.01302097289308862,5,0.9590935961029754,0.005295158143418519,5
16,banking77,0.25,trainable_k1,0.75,0.75,0.0,5,0.9272406064560798,0.00930109662108671,5,0.06474137931034482,0.017344519089599022,5,0.25,0.0,5,0.922975612522686,0.014044005787949702,5,0.9670141428061454,0.005979889497426346,5
17,banking77,0.25,trainable_k1,0.85,0.85,0.0,5,0.9033561680418408,0.023521223655508097,5,0.1350862068965517,0.040241865006081144,5,0.15,0.0,5,0.922975612522686,0.014044005787949702,5,0.9670141428061454,0.005979889497426346,5
18,banking77,0.25,trainable_k1,0.9,0.9,0.0,5,0.8575270651880439,0.028124362565907387,5,0.2239655172413793,0.04355965472337333,5,0.1,0.0,5,0.922975612522686,0.014044005787949702,5,0.9670141428061454,0.005979889497426346,5
19,banking77,0.25,trainable_k1,0.95,0.95,0.0,5,0.7318337669704593,0.048954432596209047,5,0.41163793103448276,0.05925274117291251,5,0.05,0.0,5,0.922975612522686,0.014044005787949702,5,0.9670141428061454,0.005979889497426346,5
20,banking77,0.5,energy,0.75,0.75,0.0,5,0.7969741833930242,0.02367723293545682,5,0.17551282051282052,0.04068215584351775,5,0.25,0.0,5,0.8605619095816465,0.016933755377274366,5,0.8485549539397382,0.020351428994461036,5
21,banking77,0.5,energy,0.85,0.85,0.0,5,0.750120071785071,0.03662766991572945,5,0.3108974358974359,0.05265782763567397,5,0.15,0.0,5,0.8605619095816465,0.016933755377274366,5,0.8485549539397382,0.020351428994461036,5
22,banking77,0.5,energy,0.9,0.9,0.0,5,0.6884166327272399,0.03699249147562386,5,0.42294871794871797,0.04588463150428499,5,0.1,0.0,5,0.8605619095816465,0.016933755377274366,5,0.8485549539397382,0.020351428994461036,5
23,banking77,0.5,energy,0.95,0.95,0.0,5,0.5453852436443983,0.07194066754898935,5,0.6041025641025641,0.0681971149138822,5,0.05,0.0,5,0.8605619095816465,0.016933755377274366,5,0.8485549539397382,0.020351428994461036,5
24,banking77,0.5,knn,0.75,0.75,0.0,5,0.8288215554716405,0.01603899940377021,5,0.11961538461538464,0.02911061110932658,5,0.25,0.0,5,0.8911925607287449,0.009830208550696896,5,0.8739353770805935,0.008948951961527472,5
25,banking77,0.5,knn,0.85,0.85,0.0,5,0.788899686482694,0.023713597573429102,5,0.2528205128205128,0.03736855111928701,5,0.15,0.0,5,0.8911925607287449,0.009830208550696896,5,0.8739353770805935,0.008948951961527472,5
26,banking77,0.5,knn,0.9,0.9,0.0,5,0.7372392765451877,0.030526795702281197,5,0.3584615384615385,0.04245893711838392,5,0.1,0.0,5,0.8911925607287449,0.009830208550696896,5,0.8739353770805935,0.008948951961527472,5
27,banking77,0.5,knn,0.95,0.95,0.0,5,0.5735479485281861,0.03961058187851396,5,0.5774358974358974,0.0403270856001844,5,0.05,0.0,5,0.8911925607287449,0.009830208550696896,5,0.8739353770805935,0.008948951961527472,5
28,banking77,0.5,lof,0.75,0.75,0.0,5,0.7973628780644296,0.014167608743332614,5,0.17525641025641026,0.024260089437458353,5,0.25,0.0,5,0.8619310053981106,0.014894855628079845,5,0.8392979625889012,0.01873211812980234,5
29,banking77,0.5,lof,0.85,0.85,0.0,5,0.7351736436476092,0.03091457607212837,5,0.33294871794871794,0.043753463279847145,5,0.15,0.0,5,0.8619310053981106,0.014894855628079845,5,0.8392979625889012,0.01873211812980234,5
30,banking77,0.5,lof,0.9,0.9,0.0,5,0.6615527932498231,0.04010790879724328,5,0.4564102564102564,0.0484515320017869,5,0.1,0.0,5,0.8619310053981106,0.014894855628079845,5,0.8392979625889012,0.01873211812980234,5
31,banking77,0.5,lof,0.95,0.95,0.0,5,0.5263177123773024,0.05521396239824176,5,0.6238461538461538,0.05371894313992979,5,0.05,0.0,5,0.8619310053981106,0.014894855628079845,5,0.8392979625889012,0.01873211812980234,5
32,banking77,0.5,msp,0.75,0.75,0.0,5,0.8298304460703794,0.011198933379315766,5,0.11794871794871795,0.020194851284645335,5,0.25,0.0,5,0.8851917172739542,0.012144644046962066,5,0.8708518156322078,0.010317791139245509,5
33,banking77,0.5,msp,0.85,0.85,0.0,5,0.8060697713168017,0.012202226388299844,5,0.22602564102564102,0.019609518144026228,5,0.15,0.0,5,0.8851917172739542,0.012144644046962066,5,0.8708518156322078,0.010317791139245509,5
34,banking77,0.5,msp,0.9,0.9,0.0,5,0.7440996973775824,0.01392956943320148,5,0.3496153846153846,0.019430585838033917,5,0.1,0.0,5,0.8851917172739542,0.012144644046962066,5,0.8708518156322078,0.010317791139245509,5
35,banking77,0.5,msp,0.95,0.95,0.0,5,0.5990115145219852,0.04010754158971945,5,0.5506410256410257,0.04216175295488551,5,0.05,0.0,5,0.8851917172739542,0.012144644046962066,5,0.8708518156322078,0.010317791139245509,5
36,banking77,0.5,trainable_k1,0.75,0.75,0.0,5,0.8414278138208374,0.011208759498139707,5,0.09666666666666666,0.020729028834545186,5,0.25,0.0,5,0.9014173414304993,0.011115850513844113,5,0.8863032438146086,0.010931170548119639,5
37,banking77,0.5,trainable_k1,0.85,0.85,0.0,5,0.8240049744611581,0.018020621810681973,5,0.19653846153846155,0.02984936430878211,5,0.15,0.0,5,0.9014173414304993,0.011115850513844113,5,0.8863032438146086,0.010931170548119639,5
38,banking77,0.5,trainable_k1,0.9,0.9,0.0,5,0.7761586910552434,0.029078422124517566,5,0.3032051282051282,0.04222262232067607,5,0.1,0.0,5,0.9014173414304993,0.011115850513844113,5,0.8863032438146086,0.010931170548119639,5
39,banking77,0.5,trainable_k1,0.95,0.95,0.0,5,0.627142208271455,0.03779115197570628,5,0.5199999999999999,0.04223575858310196,5,0.05,0.0,5,0.9014173414304993,0.011115850513844113,5,0.8863032438146086,0.010931170548119639,5
40,banking77,0.75,energy,0.75,0.75,0.0,5,0.6011119350716869,0.015590929284252092,5,0.24210526315789474,0.028434451032860922,5,0.25,0.0,5,0.8299745916515426,0.015041736696205649,5,0.610374204496978,0.025285083415742166,5
41,banking77,0.75,energy,0.85,0.85,0.0,5,0.6010270634655586,0.02964766731277081,5,0.3728947368421053,0.04507995359432487,5,0.15,0.0,5,0.8299745916515426,0.015041736696205649,5,0.610374204496978,0.025285083415742166,5
42,banking77,0.75,energy,0.9,0.9,0.0,5,0.5540963506111392,0.039741865850590676,5,0.49868421052631573,0.05073899864383907,5,0.1,0.0,5,0.8299745916515426,0.015041736696205649,5,0.610374204496978,0.025285083415742166,5
43,banking77,0.75,energy,0.95,0.95,0.0,5,0.4407787175119216,0.04534301808972131,5,0.6731578947368421,0.04311695747801167,5,0.05,0.0,5,0.8299745916515426,0.015041736696205649,5,0.610374204496978,0.025285083415742166,5
44,banking77,0.75,knn,0.75,0.75,0.0,5,0.6515970885869162,0.01745210435927976,5,0.14763157894736842,0.033486777478998746,5,0.25,0.0,5,0.8702055353901997,0.008479569971078283,5,0.6467273465274715,0.025175635542529728,5
45,banking77,0.75,knn,0.85,0.85,0.0,5,0.6398705272717663,0.027839371696187172,5,0.31342105263157893,0.04366359691196842,5,0.15,0.0,5,0.8702055353901997,0.008479569971078283,5,0.6467273465274715,0.025175635542529728,5
46,banking77,0.75,knn,0.9,0.9,0.0,5,0.6129988882376252,0.0251201929701019,5,0.4226315789473684,0.034126922134942554,5,0.1,0.0,5,0.8702055353901997,0.008479569971078283,5,0.6467273465274715,0.025175635542529728,5
47,banking77,0.75,knn,0.95,0.95,0.0,5,0.45056404175086584,0.0349035839276084,5,0.6642105263157895,0.034025308325542035,5,0.05,0.0,5,0.8702055353901997,0.008479569971078283,5,0.6467273465274715,0.025175635542529728,5
48,banking77,0.75,lof,0.75,0.75,0.0,5,0.6144796755640267,0.011617267071100838,5,0.21789473684210528,0.021310103205169094,5,0.25,0.0,5,0.8377869782214156,0.00562585902708918,5,0.5930981348438567,0.011199257486170486,5
49,banking77,0.75,lof,0.85,0.85,0.0,5,0.5905111576036477,0.01777905660162521,5,0.3889473684210526,0.025928064774222707,5,0.15,0.0,5,0.8377869782214156,0.00562585902708918,5,0.5930981348438567,0.011199257486170486,5
50,banking77,0.75,lof,0.9,0.9,0.0,5,0.5425154880089578,0.017149484181825398,5,0.5139473684210526,0.021044406287920755,5,0.1,0.0,5,0.8377869782214156,0.00562585902708918,5,0.5930981348438567,0.011199257486170486,5
51,banking77,0.75,lof,0.95,0.95,0.0,5,0.4269916557074901,0.03363804777401155,5,0.6865789473684211,0.03158442934873638,5,0.05,0.0,5,0.8377869782214156,0.00562585902708918,5,0.5930981348438567,0.011199257486170486,5
52,banking77,0.75,msp,0.75,0.75,0.0,5,0.6530021828944962,0.014748946187233967,5,0.145,0.028577178388597774,5,0.25,0.0,5,0.8754419237749547,0.015671796094582947,5,0.6821952848147954,0.023298529029374942,5
53,banking77,0.75,msp,0.85,0.85,0.0,5,0.6773944944138194,0.012491663772271736,5,0.25315789473684214,0.020775311632011732,5,0.15,0.0,5,0.8754419237749547,0.015671796094582947,5,0.6821952848147954,0.023298529029374942,5
54,banking77,0.75,msp,0.9,0.9,0.0,5,0.6508996078189282,0.017133751867235116,5,0.37,0.02465833005288942,5,0.1,0.0,5,0.8754419237749547,0.015671796094582947,5,0.6821952848147954,0.023298529029374942,5
55,banking77,0.75,msp,0.95,0.95,0.0,5,0.5462811845634803,0.03020421599423188,5,0.5663157894736842,0.032863142722273045,5,0.05,0.0,5,0.8754419237749547,0.015671796094582947,5,0.6821952848147954,0.023298529029374942,5
56,banking77,0.75,trainable_k1,0.75,0.75,0.0,5,0.6653319020815864,0.015248348020353306,5,0.12078947368421052,0.030254575442072478,5,0.25,0.0,5,0.8890411751361162,0.016986688566853356,5,0.6985107098502167,0.03324601660180583,5
57,banking77,0.75,trainable_k1,0.85,0.85,0.0,5,0.6885460050430925,0.02920094836467175,5,0.2336842105263158,0.0496751915319872,5,0.15,0.0,5,0.8890411751361162,0.016986688566853356,5,0.6985107098502167,0.03324601660180583,5
58,banking77,0.75,trainable_k1,0.9,0.9,0.0,5,0.6642467994659438,0.04770709083332301,5,0.3489473684210526,0.06889637527704771,5,0.1,0.0,5,0.8890411751361162,0.016986688566853356,5,0.6985107098502167,0.03324601660180583,5
59,banking77,0.75,trainable_k1,0.95,0.95,0.0,5,0.5407842154249144,0.06732201139400414,5,0.5702631578947368,0.06972815238809255,5,0.05,0.0,5,0.8890411751361162,0.016986688566853356,5,0.6985107098502167,0.03324601660180583,5
60,clinc150,0.25,energy,0.75,0.75,0.0,5,0.9524623824492396,0.004472874013475292,5,0.033903508771929824,0.008701195069036462,5,0.25,0.0,5,0.964695213911973,0.007173517891675615,5,0.9900840001477492,0.0022061703009953696,5
61,clinc150,0.25,energy,0.85,0.85,0.0,5,0.9526212319745262,0.007953121109869454,5,0.056271929824561404,0.015122518263616864,5,0.15,0.0,5,0.964695213911973,0.007173517891675615,5,0.9900840001477492,0.0022061703009953696,5
62,clinc150,0.25,energy,0.9,0.9,0.0,5,0.9429186097122864,0.0136469916394202,5,0.08543859649122806,0.02512262171596859,5,0.1,0.0,5,0.964695213911973,0.007173517891675615,5,0.9900840001477492,0.0022061703009953696,5
63,clinc150,0.25,energy,0.95,0.95,0.0,5,0.9090319558970389,0.023647303336952252,5,0.1556578947368421,0.03993257870207578,5,0.05,0.0,5,0.964695213911973,0.007173517891675615,5,0.9900840001477492,0.0022061703009953696,5
64,clinc150,0.25,knn,0.75,0.75,0.0,5,0.9322633370375577,0.009112617790202926,5,0.07219298245614035,0.016978556805491204,5,0.25,0.0,5,0.9330260080024623,0.010672221794325204,5,0.9809509473932263,0.003077044529651281,5
65,clinc150,0.25,knn,0.85,0.85,0.0,5,0.8988542764557697,0.011359972888449045,5,0.15293859649122807,0.019446945053119412,5,0.15,0.0,5,0.9330260080024623,0.010672221794325204,5,0.9809509473932263,0.003077044529651281,5
66,clinc150,0.25,knn,0.9,0.9,0.0,5,0.867994594076977,0.01577420041003795,5,0.21377192982456142,0.02535546762300077,5,0.1,0.0,5,0.9330260080024623,0.010672221794325204,5,0.9809509473932263,0.003077044529651281,5
67,clinc150,0.25,knn,0.95,0.95,0.0,5,0.8027489174559708,0.02505128404118338,5,0.32052631578947366,0.035797911372070945,5,0.05,0.0,5,0.9330260080024623,0.010672221794325204,5,0.9809509473932263,0.003077044529651281,5
68,clinc150,0.25,lof,0.75,0.75,0.0,5,0.9302491624210507,0.011354530203201943,5,0.07587719298245614,0.021073180760588117,5,0.25,0.0,5,0.9184855147737766,0.015576437356472668,5,0.9726943047748978,0.007018006116598875,5
69,clinc150,0.25,lof,0.85,0.85,0.0,5,0.9025849010049161,0.02418181781417101,5,0.14596491228070177,0.041316220152707424,5,0.15,0.0,5,0.9184855147737766,0.015576437356472668,5,0.9726943047748978,0.007018006116598875,5
70,clinc150,0.25,lof,0.9,0.9,0.0,5,0.8579995939329267,0.03751509832333542,5,0.22837719298245612,0.05812408883574463,5,0.1,0.0,5,0.9184855147737766,0.015576437356472668,5,0.9726943047748978,0.007018006116598875,5
71,clinc150,0.25,lof,0.95,0.95,0.0,5,0.7416805346813468,0.0636469677304864,5,0.39995614035087723,0.08044306842492852,5,0.05,0.0,5,0.9184855147737766,0.015576437356472668,5,0.9726943047748978,0.007018006116598875,5
72,clinc150,0.25,msp,0.75,0.75,0.0,5,0.9541379010677385,0.004131571179891266,5,0.030657894736842106,0.0080626037134155,5,0.25,0.0,5,0.9662575023084026,0.0063032335246881056,5,0.990419761482574,0.0017480737468104576,5
73,clinc150,0.25,msp,0.85,0.85,0.0,5,0.9533036115840108,0.008923485233392871,5,0.05495614035087719,0.017019719746949328,5,0.15,0.0,5,0.9662575023084026,0.0063032335246881056,5,0.990419761482574,0.0017480737468104576,5
74,clinc150,0.25,msp,0.9,0.9,0.0,5,0.9457733061137595,0.011411568869709732,5,0.08026315789473684,0.021195490259140762,5,0.1,0.0,5,0.9662575023084026,0.0063032335246881056,5,0.990419761482574,0.0017480737468104576,5
75,clinc150,0.25,msp,0.95,0.95,0.0,5,0.9111273253044103,0.02169727857965993,5,0.15219298245614035,0.03673065588675685,5,0.05,0.0,5,0.9662575023084026,0.0063032335246881056,5,0.990419761482574,0.0017480737468104576,5
76,clinc150,0.25,trainable_k1,0.75,0.75,0.0,5,0.9518092982487462,0.0066468400315144605,5,0.03513157894736842,0.01292502261518156,5,0.25,0.0,5,0.9588536088027085,0.012065791586742374,5,0.9876229578269167,0.004416140820934197,5
77,clinc150,0.25,trainable_k1,0.85,0.85,0.0,5,0.9476240934222251,0.01306793025347586,5,0.06552631578947368,0.024640282956318423,5,0.15,0.0,5,0.9588536088027085,0.012065791586742374,5,0.9876229578269167,0.004416140820934197,5
78,clinc150,0.25,trainable_k1,0.9,0.9,0.0,5,0.9340940789712379,0.018793665064501596,5,0.10127192982456142,0.0341311494785571,5,0.1,0.0,5,0.9588536088027085,0.012065791586742374,5,0.9876229578269167,0.004416140820934197,5
79,clinc150,0.25,trainable_k1,0.95,0.95,0.0,5,0.8790940669846691,0.0421013812344396,5,0.2039035087719298,0.06731534596052498,5,0.05,0.0,5,0.9588536088027085,0.012065791586742374,5,0.9876229578269167,0.004416140820934197,5
80,clinc150,0.5,energy,0.75,0.7497777777777778,0.0,5,0.9009644879352505,0.002622921171827194,5,0.04643478260869565,0.0050471417645632285,5,0.25022222222222223,0.0,5,0.9514069951690821,0.002192131543231298,5,0.9664689079617128,0.0027123191673228114,5
81,clinc150,0.5,energy,0.85,0.8497777777777777,0.0,5,0.910790470450251,0.004546231562936501,5,0.08185507246376812,0.008432242259020305,5,0.15022222222222223,0.0,5,0.9514069951690821,0.002192131543231298,5,0.9664689079617128,0.0027123191673228114,5
82,clinc150,0.5,energy,0.9,0.9,0.0,5,0.9038406742270441,0.006161489329307445,5,0.12162318840579711,0.010981261846492457,5,0.1,0.0,5,0.9514069951690821,0.002192131543231298,5,0.9664689079617128,0.0027123191673228114,5
83,clinc150,0.5,energy,0.95,0.9497777777777777,0.0,5,0.8554330961978879,0.011053736526983604,5,0.22799999999999998,0.017417371768423347,5,0.050222222222222224,0.0,5,0.9514069951690821,0.002192131543231298,5,0.9664689079617128,0.0027123191673228114,5
84,clinc150,0.5,knn,0.75,0.7497777777777778,0.0,5,0.8762399199355155,0.0048546764088356325,5,0.0929855072463768,0.008899542030418579,5,0.25022222222222223,0.0,5,0.921179078904992,0.0059213518435926055,5,0.945231496406282,0.003960398392086565,5
85,clinc150,0.5,knn,0.85,0.8497777777777777,0.0,5,0.8536944871758807,0.005920229936045617,5,0.1822608695652174,0.009938690443809491,5,0.15022222222222223,0.0,5,0.921179078904992,0.0059213518435926055,5,0.945231496406282,0.003960398392086565,5
86,clinc150,0.5,knn,0.9,0.9,0.0,5,0.8223746249358733,0.010821758026985935,5,0.256,0.016809595083538034,5,0.1,0.0,5,0.921179078904992,0.0059213518435926055,5,0.945231496406282,0.003960398392086565,5
87,clinc150,0.5,knn,0.95,0.9497777777777777,0.0,5,0.7628697310371556,0.022154100138632605,5,0.3627246376811594,0.03025384448413379,5,0.050222222222222224,0.0,5,0.921179078904992,0.0059213518435926055,5,0.945231496406282,0.003960398392086565,5
88,clinc150,0.5,lof,0.75,0.7497777777777778,0.0,5,0.8809476375827889,0.003624066977083714,5,0.08428985507246377,0.006733751944413855,5,0.25022222222222223,0.0,5,0.9106862737520128,0.006801807296707896,5,0.9278866907728363,0.00938400313119208,5
89,clinc150,0.5,lof,0.85,0.8497777777777777,0.0,5,0.8600305885008757,0.009991953691516516,5,0.17153623188405795,0.016850778921538013,5,0.15022222222222223,0.0,5,0.9106862737520128,0.006801807296707896,5,0.9278866907728363,0.00938400313119208,5
90,clinc150,0.5,lof,0.9,0.9,0.0,5,0.8206682091849812,0.017212428621904564,5,0.2584347826086956,0.026244772236261617,5,0.1,0.0,5,0.9106862737520128,0.006801807296707896,5,0.9278866907728363,0.00938400313119208,5
91,clinc150,0.5,lof,0.95,0.9497777777777777,0.0,5,0.7067717981315906,0.0335193740142109,5,0.43472463768115943,0.041356641191426825,5,0.050222222222222224,0.0,5,0.9106862737520128,0.006801807296707896,5,0.9278866907728363,0.00938400313119208,5
92,clinc150,0.5,msp,0.75,0.7497777777777778,0.0,5,0.9005910606184658,0.004854596951099354,5,0.0471304347826087,0.00933090255500899,5,0.25022222222222223,0.0,5,0.9525042447665056,0.0024835720714899588,5,0.9670744247033278,0.002747245574871707,5
93,clinc150,0.5,msp,0.85,0.8497777777777777,0.0,5,0.9102592211388394,0.007845292610507197,5,0.08278260869565217,0.014492173901448814,5,0.15022222222222223,0.0,5,0.9525042447665056,0.0024835720714899588,5,0.9670744247033278,0.002747245574871707,5
94,clinc150,0.5,msp,0.9,0.9,0.0,5,0.904366255640665,0.005880904860590268,5,0.12069565217391305,0.010383529523250673,5,0.1,0.0,5,0.9525042447665056,0.0024835720714899588,5,0.9670744247033278,0.002747245574871707,5
95,clinc150,0.5,msp,0.95,0.9497777777777777,0.0,5,0.8670506674244092,0.01265765484684335,5,0.20944927536231886,0.02016587379382592,5,0.050222222222222224,0.0,5,0.9525042447665056,0.0024835720714899588,5,0.9670744247033278,0.002747245574871707,5
96,clinc150,0.5,trainable_k1,0.75,0.7497777777777778,0.0,5,0.9053014567156625,0.0045537801272437185,5,0.03802898550724638,0.008814168197657287,5,0.25022222222222223,0.0,5,0.9532673752012883,0.0054882480901170365,5,0.9649131913639692,0.006769500983847939,5
97,clinc150,0.5,trainable_k1,0.85,0.8497777777777777,0.0,5,0.9163781758012444,0.006991645290487005,5,0.07142028985507247,0.012973402743457913,5,0.15022222222222223,0.0,5,0.9532673752012883,0.0054882480901170365,5,0.9649131913639692,0.006769500983847939,5
98,clinc150,0.5,trainable_k1,0.9,0.9,0.0,5,0.9061577602161408,0.009046141441070583,5,0.11744927536231883,0.01606461433238885,5,0.1,0.0,5,0.9532673752012883,0.0054882480901170365,5,0.9649131913639692,0.006769500983847939,5
99,clinc150,0.5,trainable_k1,0.95,0.9497777777777777,0.0,5,0.8456639234112451,0.02423554734154393,5,0.24278260869565216,0.037184350315994485,5,0.050222222222222224,0.0,5,0.9532673752012883,0.0054882480901170365,5,0.9649131913639692,0.006769500983847939,5
100,clinc150,0.75,energy,0.75,0.75,0.0,5,0.8216469436259578,0.003418308018130371,5,0.0523931623931624,0.006686361441233486,5,0.25,0.0,5,0.9454128764753765,0.0015931843990587692,5,0.9252442154474835,0.002816788525523227,5
101,clinc150,0.75,energy,0.85,0.85,0.0,5,0.8530682736513,0.0051931485329700456,5,0.09598290598290597,0.009587328489099205,5,0.15,0.0,5,0.9454128764753765,0.0015931843990587692,5,0.9252442154474835,0.002816788525523227,5
102,clinc150,0.75,energy,0.9,0.9,0.0,5,0.8590048460430276,0.007398061974693295,5,0.13897435897435897,0.013002272822329101,5,0.1,0.0,5,0.9454128764753765,0.0015931843990587692,5,0.9252442154474835,0.002816788525523227,5
103,clinc150,0.75,energy,0.95,0.95,0.0,5,0.8169148334225863,0.00994269085246681,5,0.25982905982905985,0.015103074399207087,5,0.05,0.0,5,0.9454128764753765,0.0015931843990587692,5,0.9252442154474835,0.002816788525523227,5
104,clinc150,0.75,knn,0.75,0.75,0.0,5,0.7889123237983389,0.006533170811756305,5,0.1147008547008547,0.012104658421331616,5,0.25,0.0,5,0.9120517144892146,0.0039908675188907025,5,0.8788409014669248,0.011604531181499777,5
105,clinc150,0.75,knn,0.85,0.85,0.0,5,0.7962546878837681,0.007546428695994819,5,0.195982905982906,0.012607199763014904,5,0.15,0.0,5,0.9120517144892146,0.0039908675188907025,5,0.8788409014669248,0.011604531181499777,5
106,clinc150,0.75,knn,0.9,0.9,0.0,5,0.782943286076603,0.006690671589329948,5,0.26427350427350427,0.010267977807332913,5,0.1,0.0,5,0.9120517144892146,0.0039908675188907025,5,0.8788409014669248,0.011604531181499777,5
107,clinc150,0.75,knn,0.95,0.95,0.0,5,0.7405669119775778,0.011296470475495422,5,0.3696581196581197,0.015226514317367405,5,0.05,0.0,5,0.9120517144892146,0.0039908675188907025,5,0.8788409014669248,0.011604531181499777,5
108,clinc150,0.75,lof,0.75,0.75,0.0,5,0.798363678931814,0.002423652893422408,5,0.09709401709401709,0.0045668547033820665,5,0.25,0.0,5,0.9044742826617826,0.0035177163894792567,5,0.8505836922943448,0.009144262586862724,5
109,clinc150,0.75,lof,0.85,0.85,0.0,5,0.8015914130431078,0.01079900727559265,5,0.18692307692307691,0.018114819544258406,5,0.15,0.0,5,0.9044742826617826,0.0035177163894792567,5,0.8505836922943448,0.009144262586862724,5
110,clinc150,0.75,lof,0.9,0.9,0.0,5,0.7757380704406993,0.0129238092527213,5,0.27521367521367524,0.01955799473760498,5,0.1,0.0,5,0.9044742826617826,0.0035177163894792567,5,0.8505836922943448,0.009144262586862724,5
111,clinc150,0.75,lof,0.95,0.95,0.0,5,0.6758814668631253,0.02410001985859214,5,0.45247863247863246,0.029924296330041355,5,0.05,0.0,5,0.9044742826617826,0.0035177163894792567,5,0.8505836922943448,0.009144262586862724,5
112,clinc150,0.75,msp,0.75,0.75,0.0,5,0.8249156684988446,0.0026820514301028353,5,0.04598290598290598,0.005265262506414166,5,0.25,0.0,5,0.9488943833943834,0.0030695181463683096,5,0.9262512934769254,0.004115731331993792,5
113,clinc150,0.75,msp,0.85,0.85,0.0,5,0.8575396863590428,0.0048392470112651196,5,0.0876923076923077,0.00898656069171991,5,0.15,0.0,5,0.9488943833943834,0.0030695181463683096,5,0.9262512934769254,0.004115731331993792,5
