run_id,dataset,kir,seed,representation,k_gate,distance,boundary,oos_precision,oos_recall,oos_f1,id_recall,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,scoring_seconds,samples_per_second,peak_rss_kib,effective_cluster_count,minimum_cluster_size,run_relative_path,manifest_sha256
protocol_v2__clinc150__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.75,42,frozen_minilm,2,euclidean,mean_std,0.7279461279461279,0.923931623931624,0.8143126177024482,0.7595238095238095,0.9194700091575092,0.8698639917741688,0.3038690476190476,0.07606837606837606,0.24047619047619048,1.7758629960007966,3209.707062333227,1816548,224,13,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__clinc150__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,00fce8f3e153ee3fd576a09d7d95834bec3d7b39ac6799883bfcd274e28b1128
protocol_v2__clinc150__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.75,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.6941915227629514,0.9448717948717948,0.8003619909502262,0.7101190476190475,0.9168961131461132,0.8684865357462346,0.3047619047619048,0.05512820512820513,0.2898809523809524,3.5550224439939484,1603.3654048035323,1816548,224,13,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__clinc150__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,4bc7e73bf8ded223043338180942350401fae821c78bf2074fb29717f37d0d4b
protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,banking77,0.25,42,frozen_minilm,1,euclidean,mean_std,0.933799784714747,0.7478448275862069,0.8305409286740068,0.8381578947368421,0.8740902903811252,0.9448640043513232,0.43026315789473685,0.2521551724137931,0.1618421052631579,0.0862816299777478,35697.05394757074,1816548,19,37,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,d69c1fb09876a407127351ec0f17b938ad9460dfa77ef9f0bd3bfa34d5930cc4
protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,banking77,0.25,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.9389946315275745,0.8293103448275863,0.8807507438773174,0.8355263157894737,0.8951565335753177,0.9538199166654344,0.3605263157894737,0.1706896551724138,0.16447368421052633,0.1640912649454549,18770.042396978377,1850388,19,37,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,7a832c09f1a3c4257c0440e02dfb331a324b8001ceb2be3879f0e574fed3d3a9
protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,banking77,0.25,42,frozen_minilm,2,euclidean,mean_std,0.9286068418443233,0.8073275862068966,0.8637306894166474,0.8105263157894737,0.8910157667876588,0.9509217377324066,0.3605263157894737,0.19267241379310346,0.18947368421052632,0.22301115200389177,13810.968520292881,1858932,38,16,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,3a371bd87f60d99c4245eb3907f7211e75be493679ca83752f4e48f2a6ed6d29
protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,banking77,0.25,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.9267063673843335,0.8719827586206896,0.8985121030424161,0.7894736842105263,0.9019776542649727,0.9561198156943544,0.33421052631578946,0.12801724137931034,0.21052631578947367,0.39297225803602487,7837.7033925831165,1858932,38,16,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,affea2bdfa0c5a67736d9f87ea9884c40ac1b57f08be75660ba9b47ae58614fc
protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,banking77,0.50,42,frozen_minilm,1,euclidean,mean_std,0.8356877323420074,0.7205128205128205,0.7738382099827883,0.8546052631578948,0.8773304655870444,0.8497814596475093,0.43223684210526314,0.2794871794871795,0.14539473684210527,0.16506720706820488,18659.066538439463,1858932,38,37,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,5b13a6845ea0842a17e5985cc04931739d06ff3a45cb90a6789e376e52cb4920
protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,banking77,0.50,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.8457943925233645,0.8121794871794872,0.828646173969915,0.8480263157894736,0.8936930668016194,0.8716482117008572,0.41118421052631576,0.18782051282051282,0.15197368421052632,0.31677340902388096,9723.03833674311,1858932,38,37,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,1d4339f5316e989cfefeeb46c0d2281566f9910d378f550ad1bb915d9819e91f
protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,banking77,0.50,42,frozen_minilm,2,euclidean,mean_std,0.8308196721311475,0.8121794871794872,0.8213938411669368,0.8302631578947368,0.8958835188933874,0.8686110999710643,0.3539473684210526,0.18782051282051282,0.16973684210526316,0.38917305902577937,7914.216898030386,1858932,76,9,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,4260a6e6b195a88723ff2cdce5d40c999d8932ef2c6f7a68a1b4184d38e2fb3a
protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,banking77,0.50,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.8282019704433498,0.8621794871794872,0.8448492462311558,0.8164473684210527,0.9064161605937922,0.8798618600978043,0.32763157894736844,0.13782051282051283,0.18355263157894736,0.6977021748898551,4414.491040516297,1858932,76,9,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,60a2ecb582e00ff1d02549dabdb90148f90e9648f9853fe91a11c424b06cbfa2
protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,banking77,0.75,42,frozen_minilm,1,euclidean,mean_std,0.5577190542420027,0.5276315789473685,0.5422582826233941,0.8629310344827587,0.8062840290381126,0.5604805292097631,0.6232758620689656,0.4723684210526316,0.13706896551724138,0.23471547092776746,13122.270925838779,1858932,58,32,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,a3f048169300cb4d752eb8224464cf7d0df3229c5af8b47f72cafb148fecf223
protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,banking77,0.75,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.5978260869565217,0.6513157894736842,0.6234256926952141,0.8564655172413793,0.8354191243194193,0.6142363068255166,0.5758620689655173,0.34868421052631576,0.14353448275862069,0.49021128297317773,6283.005118363472,1858932,58,32,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,a6486629b52ce4d35a87a350eee08536b68d005388df1ec233d600749e96db97
protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,banking77,0.75,42,frozen_minilm,2,euclidean,mean_std,0.5573593073593074,0.6776315789473685,0.6116389548693587,0.8237068965517241,0.8420689655172413,0.588402432402816,0.5094827586206897,0.3223684210526316,0.17629310344827587,0.5072141319978982,6072.3860115411035,1858932,116,7,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,c2e44e7e4ed2ed140a6633827b2c08f3faae21893b6bfde4276b5c01ce788f1f
protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,banking77,0.75,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.5748116254036598,0.7026315789473684,0.6323268206039077,0.8297413793103449,0.854535503629764,0.6038092382942997,0.4831896551724138,0.29736842105263156,0.17025862068965517,1.0260084959445521,3001.9244598598825,1858932,116,7,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__banking77__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,cac511cca3f74e60a659d29bcbbe827d1d6b18fea5f663eb83d28389b4980f95
protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,stackoverflow,0.25,42,frozen_minilm,1,euclidean,mean_std,0.9505977893074667,0.9364444444444444,0.9434680398522333,0.854,0.9445958518518518,0.9674047062539405,0.16066666666666668,0.06355555555555556,0.146,0.09486795600969344,63245.802401254754,1858932,5,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,ef164d084b583465d5863405169f061338d65971b1c220aa880a6f4988c18742
protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.25,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.9491071428571428,0.9448888888888889,0.9469933184855234,0.848,0.9409893333333332,0.9699344287091447,0.16333333333333333,0.05511111111111111,0.152,0.10602999303955585,56587.761896406264,1858932,5,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,3c8e4ddc8966c97e873cd0ff0c1354cc89c22d57987f28f794313db303f12cff
protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,stackoverflow,0.25,42,frozen_minilm,2,euclidean,mean_std,0.9468013468013468,0.9373333333333334,0.9420435510887772,0.842,0.9443568888888889,0.969290556441559,0.172,0.06266666666666666,0.158,0.20210687501821667,29687.263233668804,1858932,10,200,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,e6b743a24bf7375baf00df014199735be8e7fd31face1fb1bb1527e39c27f38c
protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.25,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.9480722086026299,0.9453333333333334,0.9467007900300434,0.8446666666666667,0.9497191111111111,0.9759360956155918,0.16133333333333333,0.05466666666666667,0.15533333333333332,0.26390603894833475,22735.364540766073,1858932,10,200,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.25__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,2fa0929ccf2edc1c8eea00b5c39add24e0074331d062e9ad447f1765f32dccea
protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,stackoverflow,0.50,42,frozen_minilm,1,euclidean,mean_std,0.8609096901779829,0.8706666666666667,0.8657606894265827,0.8593333333333333,0.9257206666666667,0.8760969712353145,0.203,0.12933333333333333,0.14066666666666666,0.13643058890011162,43978.40724995281,1858932,10,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,d3b230c3a6d28d03b10b2ef6549ee6b0e798dddcab29c46f3a3f4ce1ecde1687
protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.50,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.8354075917859365,0.895,0.8641776633408432,0.8236666666666667,0.9115714444444444,0.8636195201245849,0.22233333333333333,0.105,0.17633333333333334,0.18677750299684703,32123.78313089069,1858932,10,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,8d9d3f3ad5da7cc4c86d9624a734c406f79e7e0fe56a6ab763ec6bc3d569f9a7
protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,stackoverflow,0.50,42,frozen_minilm,2,euclidean,mean_std,0.8197781885397413,0.5913333333333334,0.6870642912470952,0.87,0.8610924444444445,0.774026107525847,0.353,0.4086666666666667,0.13,0.22373261209577322,26817.7264985919,1858932,20,118,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,862fba46356c1b90a30fc4b7018f4684179fcc3dbc374993423885924fb31662
protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.50,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.8730636833046471,0.6763333333333333,0.7622088655146506,0.9016666666666666,0.9098588888888889,0.891384409035196,0.302,0.32366666666666666,0.09833333333333333,0.43703454500064254,13728.89184307199,1858932,20,118,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,c27cc3278f8e28f5c210db8f09c96bfd175082c4a477c13957fadf3d213b0c93
protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,stackoverflow,0.75,42,frozen_minilm,1,euclidean,mean_std,0.6901027582477015,0.8506666666666667,0.762018512988952,0.8726666666666667,0.9265225185185184,0.7366593892495885,0.2268888888888889,0.14933333333333335,0.12733333333333333,0.16194261191412807,37050.16196219911,1858932,15,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,5dcf5d378ffe490804ed8e6faf4fee921bb778c7bc608e94712a929ad5050f5e
protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.75,42,frozen_minilm,1,mahalanobis_diag,mean_std,0.6484759095378564,0.8793333333333333,0.7464629315223543,0.8411111111111111,0.9225745185185185,0.7500675706483118,0.2308888888888889,0.12066666666666667,0.15888888888888889,0.26149820105638355,22944.70851333427,1858932,15,600,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,d0b2a4294e279a572f3b14f8173feefa81040fde82a0c1cbe236972aa4130483
protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,stackoverflow,0.75,42,frozen_minilm,2,euclidean,mean_std,0.6118855465884079,0.556,0.5826056584002794,0.8824444444444445,0.8402862222222222,0.5802312511045901,0.5044444444444445,0.444,0.11755555555555555,0.308478664024733,19450.291704838735,1858932,30,118,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,36752d4b097297067625be7b6b55c52252f079dbd9ca0d0f4a666046d2e30d6c
protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,stackoverflow,0.75,42,frozen_minilm,2,mahalanobis_diag,mean_std,0.6722627737226278,0.614,0.6418118466898954,0.9002222222222223,0.8790251851851851,0.6979897737451664,0.4262222222222222,0.386,0.09977777777777778,0.5993105620145798,10011.50385174429,1858932,30,118,artifacts/s2c/runs/protocol_v2/smoke_gate/protocol_v2__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,2ebd43c447521868b88a2885fe203940625d6cbc27d177131495504cc55f9e33
