dataset,kir,data_seed,label_ratio,representation,k_variant,requested_k,effective_cluster_count,train_known_count,minimum_cluster_size,minimum_cluster_ratio,invalid_cluster_ratio,covariance_condition_median,oos_f1,id_recall,auroc,aupr_oos,fpr95,near_oos_f1,medium_oos_f1,far_oos_f1,status
banking77_oos,50,87,0.1,ce_recon,frozen_selected_k,1,25,304,10,0.03289473684210526,0.0,2431.8512347989663,0.9207920792079208,0.701,0.9114441558441558,0.9606413213763422,0.36,0.5418994413407822,0.9165059244971067,0.8613815484469171,complete
banking77_oos,50,87,0.2,frozen,k1,1,25,599,20,0.0333889816360601,0.0,4554.02363897361,0.8922610015174507,0.795,0.9073051948051948,0.9666040077989229,0.412,0.3165644171779141,0.9039812646370023,0.9191959006700827,complete
banking77_oos,50,87,0.2,frozen,k2,2,50,599,3,0.005008347245409015,0.0,3888.7944682807215,0.902954898911353,0.553,0.8948243506493507,0.9613812458237159,0.465,0.5511319281811085,0.8480392156862745,0.8391507736595898,complete
banking77_oos,50,87,0.2,frozen,frozen_selected_k,1,25,599,20,0.0333889816360601,0.0,4554.02363897361,0.8922610015174507,0.795,0.9073051948051948,0.9666040077989229,0.412,0.3165644171779141,0.9039812646370023,0.9191959006700827,complete
banking77_oos,50,87,0.2,ce_recon,k1,1,25,599,20,0.0333889816360601,0.0,2609.0397254413874,0.8960840820478048,0.824,0.9090025974025974,0.9676168539953167,0.41,0.20108695652173914,0.9425221618530168,0.9127849355797819,complete
banking77_oos,50,87,0.2,ce_recon,k2,2,50,599,1,0.001669449081803005,0.08,1663.999706144622,0.9085113165444693,0.656,0.9021538961038962,0.9597370130700124,0.423,0.5071942446043165,0.8990174672489083,0.8426349496797805,complete
banking77_oos,50,87,0.2,ce_recon,frozen_selected_k,1,25,599,20,0.0333889816360601,0.0,2609.0397254413874,0.8960840820478048,0.824,0.9090025974025974,0.9676168539953167,0.41,0.20108695652173914,0.9425221618530168,0.9127849355797819,complete
banking77_oos,50,87,0.4,frozen,k1,1,25,1186,39,0.03288364249578415,0.0,3746.3534848885047,0.8511321091103583,0.858,0.9045655844155844,0.965057847663617,0.396,0.21606648199445982,0.8473821017452655,0.9426957223567393,complete
banking77_oos,50,87,0.4,frozen,k2,2,50,1186,3,0.002529510961214165,0.0,3578.0911223482453,0.8883291351805206,0.77,0.9014025974025972,0.9649442468191984,0.437,0.46218487394957986,0.8681849551414769,0.9099415204678363,complete
banking77_oos,50,87,0.4,frozen,frozen_selected_k,1,25,1186,39,0.03288364249578415,0.0,3746.3534848885047,0.8511321091103583,0.858,0.9045655844155844,0.965057847663617,0.396,0.21606648199445982,0.8473821017452655,0.9426957223567393,complete
banking77_oos,50,87,0.4,ce_recon,k1,1,25,1186,39,0.03288364249578415,0.0,2299.591823903468,0.8914835164835165,0.852,0.9115711038961039,0.9674243041326388,0.41,0.15273775216138327,0.9440885264997088,0.9257028112449799,complete
banking77_oos,50,87,0.4,ce_recon,k2,2,50,1186,1,0.0008431703204047217,0.02,2073.6395625664563,0.9007989347536618,0.778,0.9083275974025975,0.9653881292504531,0.431,0.48034006376195537,0.9044992743105951,0.8925459825750242,complete
banking77_oos,50,87,0.4,ce_recon,frozen_selected_k,1,25,1186,39,0.03288364249578415,0.0,2299.591823903468,0.8914835164835165,0.852,0.9115711038961039,0.9674243041326388,0.41,0.15273775216138327,0.9440885264997088,0.9257028112449799,complete
banking77_oos,50,87,0.6,frozen,k1,1,25,1773,58,0.032712915961646924,0.0,3933.262137162978,0.8534667619728378,0.872,0.9061074675324676,0.966057730832502,0.398,0.13119533527696792,0.8694362017804155,0.9481781376518219,complete
banking77_oos,50,87,0.6,frozen,k2,2,50,1773,6,0.00338409475465313,0.0,3666.534456078171,0.8913006613532305,0.811,0.9135457792207792,0.9695744127292258,0.408,0.47058823529411764,0.8782731776362349,0.9253259581193204,complete
banking77_oos,50,87,0.6,frozen,frozen_selected_k,1,25,1773,58,0.032712915961646924,0.0,3933.262137162978,0.8534667619728378,0.872,0.9061074675324676,0.966057730832502,0.398,0.13119533527696792,0.8694362017804155,0.9481781376518219,complete
banking77_oos,50,87,0.6,ce_recon,k1,1,25,1773,58,0.032712915961646924,0.0,2444.6418502228694,0.8881624225739848,0.849,0.9114584415584416,0.968221054855925,0.419,0.10194902548725637,0.9415509259259259,0.9241587142139628,complete
banking77_oos,50,87,0.6,ce_recon,k2,2,50,1773,3,0.001692047377326565,0.0,2040.0573605451436,0.8647804200659608,0.81,0.8937564935064934,0.9604263506187192,0.476,0.38072289156626504,0.8627092846270928,0.9042448173741362,complete
banking77_oos,50,87,0.6,ce_recon,frozen_selected_k,1,25,1773,58,0.032712915961646924,0.0,2444.6418502228694,0.8881624225739848,0.849,0.9114584415584416,0.968221054855925,0.419,0.10194902548725637,0.9415509259259259,0.9241587142139628,complete
banking77_oos,50,87,1.0,frozen,k1,1,25,2938,96,0.03267528931245745,0.0,3913.7739323354926,0.8502155172413793,0.879,0.9088487012987013,0.9670200006811454,0.385,0.09895052473763119,0.8680089485458613,0.9508329947175945,complete
banking77_oos,50,87,1.0,frozen,k2,2,50,2938,8,0.002722940776038121,0.0,3690.347358656585,0.8714436248682824,0.867,0.9120366883116884,0.9685789027947492,0.398,0.4186046511627907,0.8543616622987645,0.9457928802588996,complete
banking77_oos,50,87,1.0,frozen,frozen_selected_k,1,25,2938,96,0.03267528931245745,0.0,3913.7739323354926,0.8502155172413793,0.879,0.9088487012987013,0.9670200006811454,0.385,0.09895052473763119,0.8680089485458613,0.9508329947175945,complete
banking77_oos,50,87,1.0,ce_recon,k1,1,25,2938,96,0.03267528931245745,0.0,2483.460452802064,0.889500860585198,0.854,0.9143655844155845,0.9687916211597836,0.401,0.12298682284040996,0.9446559297218156,0.9271457085828343,complete
banking77_oos,50,87,1.0,ce_recon,k2,2,50,2938,6,0.0020422055820285907,0.0,2033.4463517436798,0.8422373610613123,0.851,0.8872483766233765,0.9563912219500779,0.494,0.43309002433090027,0.8175565018015067,0.9225387306346826,complete
banking77_oos,50,87,1.0,ce_recon,frozen_selected_k,1,25,2938,96,0.03267528931245745,0.0,2483.460452802064,0.889500860585198,0.854,0.9143655844155845,0.9687916211597836,0.401,0.12298682284040996,0.9446559297218156,0.9271457085828343,complete
stackoverflow,50,13,0.1,frozen,k1,1,10,600,60,0.1,0.0,4038.3063097934028,0.8418498862774829,0.7246328437917223,0.8849646333164771,0.8474881535293498,0.29806408544726304,0.47387480600103465,0.8032369942196532,0.5848012078510317,complete
stackoverflow,50,13,0.1,frozen,k2,2,20,600,15,0.025,0.0,4323.042379508572,0.8113022800391663,0.5811081441922563,0.8706743705479494,0.8323859183777943,0.36181575433911883,0.45811412383650346,0.7348564242297212,0.4807612743069921,complete
stackoverflow,50,13,0.1,frozen,frozen_selected_k,2,20,600,15,0.025,0.0,4323.042379508572,0.8113022800391663,0.5811081441922563,0.8706743705479494,0.8323859183777943,0.36181575433911883,0.45811412383650346,0.7348564242297212,0.4807612743069921,complete
stackoverflow,50,13,0.1,ce_recon,k1,1,10,600,60,0.1,0.0,1300.8417799704685,0.90583513430071,0.8164218958611482,0.9433989251310809,0.9167821486412957,0.15320427236315087,0.6469907407407407,0.866698982064954,0.6809744779582366,complete
stackoverflow,50,13,0.1,ce_recon,k2,2,20,600,2,0.0033333333333333335,0.0,1629.6378430307304,0.8885482140119577,0.7893858477970628,0.918947039606583,0.8669325962389365,0.1802403204272363,0.5978687605159843,0.8472718608529902,0.650415512465374,complete
stackoverflow,50,13,0.1,ce_recon,frozen_selected_k,2,20,600,2,0.0033333333333333335,0.0,1629.6378430307304,0.8885482140119577,0.7893858477970628,0.918947039606583,0.8669325962389365,0.1802403204272363,0.5978687605159843,0.8472718608529902,0.650415512465374,complete
stackoverflow,50,13,0.2,frozen,k1,1,10,1200,120,0.1,0.0,3739.594126751256,0.8038277511961722,0.7893858477970628,0.8779084649048875,0.8374061958228249,0.3144192256341789,0.3943298969072165,0.7792272955343703,0.646498599439776,complete
stackoverflow,50,13,0.2,frozen,k2,2,20,1200,37,0.030833333333333334,0.0,3888.643519101906,0.8296386273914363,0.7129506008010681,0.8688706964440673,0.8059111939509065,0.3317757009345794,0.4587251828631139,0.7861377108983129,0.5672981056829511,complete
stackoverflow,50,13,0.2,frozen,frozen_selected_k,2,20,1200,37,0.030833333333333334,0.0,3888.643519101906,0.8296386273914363,0.7129506008010681,0.8688706964440673,0.8059111939509065,0.3317757009345794,0.4587251828631139,0.7861377108983129,0.5672981056829511,complete
stackoverflow,50,13,0.2,ce_recon,k1,1,10,1200,120,0.1,0.0,1145.7844182377328,0.9000616903146206,0.8090787716955942,0.9386426390832397,0.9095812685825051,0.16121495327102803,0.6347237880496054,0.8607594936708861,0.6723940435280642,complete
stackoverflow,50,13,0.2,ce_recon,k2,2,20,1200,7,0.005833333333333334,0.0,1392.7817583016904,0.9084329767149151,0.8414552736982643,0.9446545516489141,0.91649492529377,0.1451935914552737,0.6642685851318945,0.87625250501002,0.7095990279465371,complete
stackoverflow,50,13,0.2,ce_recon,frozen_selected_k,2,20,1200,7,0.005833333333333334,0.0,1392.7817583016904,0.9084329767149151,0.8414552736982643,0.9446545516489141,0.91649492529377,0.1451935914552737,0.6642685851318945,0.87625250501002,0.7095990279465371,complete
stackoverflow,50,13,0.4,frozen,k1,1,10,2400,240,0.1,0.0,3659.1776793600748,0.7762635846127307,0.8154205607476636,0.87770121908258,0.8392138784209168,0.30106809078771696,0.3279380717804363,0.7624867162592986,0.6775320139697323,complete
stackoverflow,50,13,0.4,frozen,k2,2,20,2400,50,0.020833333333333332,0.0,3714.7984784676173,0.7741823844955875,0.8170894526034713,0.8722306651576408,0.8271542862682543,0.3190921228304406,0.37945205479452054,0.7545551982851019,0.6559714795008913,complete
stackoverflow,50,13,0.4,frozen,frozen_selected_k,2,20,2400,50,0.020833333333333332,0.0,3714.7984784676173,0.7741823844955875,0.8170894526034713,0.8722306651576408,0.8271542862682543,0.3190921228304406,0.37945205479452054,0.7545551982851019,0.6559714795008913,complete
stackoverflow,50,13,0.4,ce_recon,k1,1,10,2400,240,0.1,0.0,1190.178048326878,0.9073125291103866,0.8247663551401869,0.9429601303184918,0.9179622785019794,0.1491989319092123,0.658271322266743,0.8695652173913043,0.6945898778359512,complete
stackoverflow,50,13,0.4,ce_recon,k2,2,20,2400,6,0.0025,0.0,1642.8133638819686,0.8644875723527409,0.8861815754339119,0.9351142204301796,0.9072517238226233,0.1795727636849132,0.39740470397404704,0.895987328405491,0.7778501628664495,complete
stackoverflow,50,13,0.4,ce_recon,frozen_selected_k,2,20,2400,6,0.0025,0.0,1642.8133638819686,0.8644875723527409,0.8861815754339119,0.9351142204301796,0.9072517238226233,0.1795727636849132,0.39740470397404704,0.895987328405491,0.7778501628664495,complete
stackoverflow,50,13,0.6,frozen,k1,1,10,3600,360,0.1,0.0,3392.2046853951415,0.7742273441592457,0.8277703604806409,0.8811141419465544,0.8381642700687675,0.2823765020026702,0.3485838779956427,0.7567712523464736,0.6848154869933454,complete
stackoverflow,50,13,0.6,frozen,k2,2,20,3600,67,0.01861111111111111,0.0,3543.620897492644,0.7324408582431688,0.8457943925233645,0.8724233067826799,0.8212953116062471,0.32142857142857145,0.3652830188679245,0.7147317627022424,0.6487900588620014,complete
stackoverflow,50,13,0.6,frozen,frozen_selected_k,2,20,3600,67,0.01861111111111111,0.0,3543.620897492644,0.7324408582431688,0.8457943925233645,0.8724233067826799,0.8212953116062471,0.32142857142857145,0.3652830188679245,0.7147317627022424,0.6487900588620014,complete
stackoverflow,50,13,0.6,ce_recon,k1,1,10,3600,360,0.1,0.0,1082.478947212429,0.9084967320261438,0.8287716955941254,0.9448163126430877,0.9194460478989567,0.14886515353805074,0.654524089306698,0.8734270910436713,0.6977018267530937,complete
stackoverflow,50,13,0.6,ce_recon,k2,2,20,3600,27,0.0075,0.0,1540.5760907285267,0.8647140864714087,0.9125500667556742,0.9413824310837964,0.9138945695363501,0.17089452603471295,0.4356955380577428,0.8929447017161536,0.8188105117565698,complete
stackoverflow,50,13,0.6,ce_recon,frozen_selected_k,2,20,3600,27,0.0075,0.0,1540.5760907285267,0.8647140864714087,0.9125500667556742,0.9413824310837964,0.9138945695363501,0.17089452603471295,0.4356955380577428,0.8929447017161536,0.8188105117565698,complete
stackoverflow,50,13,1.0,frozen,k1,1,10,5997,599,0.09988327497081874,0.0,3448.9470794225153,0.7662360644133782,0.835781041388518,0.882464194075735,0.8409754767124513,0.2780373831775701,0.3402985074626866,0.7453996154902499,0.7013301088270859,complete
stackoverflow,50,13,1.0,frozen,k2,2,20,5997,111,0.018509254627313655,0.0,3540.953546444237,0.735515425131678,0.8775033377837116,0.8899441071729575,0.8465934536530902,0.2987316421895861,0.3806398687448728,0.7217288336293665,0.6937370956641431,complete
stackoverflow,50,13,1.0,frozen,frozen_selected_k,2,20,5997,111,0.018509254627313655,0.0,3540.953546444237,0.735515425131678,0.8775033377837116,0.8899441071729575,0.8465934536530902,0.2987316421895861,0.3806398687448728,0.7217288336293665,0.6937370956641431,complete
stackoverflow,50,13,1.0,ce_recon,k1,1,10,5997,599,0.09988327497081874,0.0,1023.4343280609536,0.9074218142212541,0.8274365821094793,0.9438082885842892,0.9168198580196586,0.14886515353805074,0.6530612244897959,0.8720613709477852,0.6967741935483871,complete
stackoverflow,50,13,1.0,ce_recon,k2,2,20,5997,52,0.008671002167750541,0.0,1507.8386633024168,0.8500707213578501,0.9138851802403204,0.937763488704155,0.9064527680725916,0.1588785046728972,0.40427426536064115,0.8787121842908687,0.8215767634854771,complete
stackoverflow,50,13,1.0,ce_recon,frozen_selected_k,2,20,5997,52,0.008671002167750541,0.0,1507.8386633024168,0.8500707213578501,0.9138851802403204,0.937763488704155,0.9064527680725916,0.1588785046728972,0.40427426536064115,0.8787121842908687,0.8215767634854771,complete
stackoverflow,50,42,0.1,frozen,k1,1,10,600,60,0.1,0.0,4146.275581846915,0.8532110091743119,0.7484129635816906,0.9103889500370177,0.8845446297620607,0.28032074841296356,0.4395992928697702,0.8243430152143845,0.625559423172551,complete
stackoverflow,50,42,0.1,frozen,k2,2,20,600,10,0.016666666666666666,0.0,4462.624852742956,0.8227349465391108,0.6034079518877381,0.8957102776013568,0.8606729182545945,0.3187437353825593,0.44148936170212766,0.7517255804225057,0.5145194274028629,complete
stackoverflow,50,42,0.1,frozen,frozen_selected_k,1,10,600,60,0.1,0.0,4146.275581846915,0.8532110091743119,0.7484129635816906,0.9103889500370177,0.8845446297620607,0.28032074841296356,0.4395992928697702,0.8243430152143845,0.625559423172551,complete
stackoverflow,50,42,0.1,ce_recon,k1,1,10,600,60,0.1,0.0,1308.8747743750314,0.9023431357131625,0.835282325425994,0.9359303618129767,0.9020154974558843,0.15870364183093885,0.5714285714285714,0.8832583471465782,0.7053197848176928,complete
stackoverflow,50,42,0.1,ce_recon,k2,2,20,600,3,0.005,0.0,1168.6314237125962,0.8851689612015019,0.810892081523555,0.9175256111440542,0.8686257350423037,0.18977614433678583,0.5730843528654218,0.8492307692307692,0.6758304696449027,complete
stackoverflow,50,42,0.1,ce_recon,frozen_selected_k,1,10,600,60,0.1,0.0,1308.8747743750314,0.9023431357131625,0.835282325425994,0.9359303618129767,0.9020154974558843,0.15870364183093885,0.5714285714285714,0.8832583471465782,0.7053197848176928,complete
stackoverflow,50,42,0.2,frozen,k1,1,10,1200,120,0.1,0.0,3770.754000419017,0.8557418538437204,0.7928499832943535,0.9091034458001825,0.8831601607441572,0.26862679585699967,0.42618741976893454,0.8444661140906875,0.6740273396424816,complete
stackoverflow,50,42,0.2,frozen,k2,2,20,1200,25,0.020833333333333332,0.0,4087.9153364251247,0.851761102603369,0.748747076511861,0.91366619988961,0.8879996375949705,0.2930170397594387,0.47415730337078654,0.814498933901919,0.6296114117068372,complete
stackoverflow,50,42,0.2,frozen,frozen_selected_k,1,10,1200,120,0.1,0.0,3770.754000419017,0.8557418538437204,0.7928499832943535,0.9091034458001825,0.8831601607441572,0.26862679585699967,0.42618741976893454,0.8444661140906875,0.6740273396424816,complete
stackoverflow,50,42,0.2,ce_recon,k1,1,10,1200,120,0.1,0.0,1260.0075151457522,0.9055651899731988,0.8416304710992315,0.9400353689250003,0.914868924837219,0.1526896090878717,0.6009327115256495,0.8857280617164899,0.7113276492082826,complete
stackoverflow,50,42,0.2,ce_recon,k2,2,20,1200,11,0.009166666666666667,0.0,1544.59038501646,0.8104181431608788,0.8797193451386569,0.9143386620834,0.886485728612298,0.2632809889742733,0.3462897526501767,0.8232458489555436,0.739652870493992,complete
stackoverflow,50,42,0.2,ce_recon,frozen_selected_k,1,10,1200,120,0.1,0.0,1260.0075151457522,0.9055651899731988,0.8416304710992315,0.9400353689250003,0.914868924837219,0.1526896090878717,0.6009327115256495,0.8857280617164899,0.7113276492082826,complete
stackoverflow,50,42,0.4,frozen,k1,1,10,2400,240,0.1,0.0,3483.1701078487094,0.8493017213380968,0.817574340126963,0.9092234009262632,0.8824801154930443,0.2579351820915469,0.4286671131949096,0.8412982366470738,0.7039045553145337,complete
stackoverflow,50,42,0.4,frozen,k2,2,20,2400,42,0.0175,0.0,3692.2307493412145,0.8052993459667952,0.8112261944537253,0.8851514394447906,0.8454474783890007,0.3297694620781824,0.42119205298013246,0.7732760933726858,0.6918103448275862,complete
stackoverflow,50,42,0.4,frozen,frozen_selected_k,1,10,2400,240,0.1,0.0,3483.1701078487094,0.8493017213380968,0.817574340126963,0.9092234009262632,0.8824801154930443,0.2579351820915469,0.4286671131949096,0.8412982366470738,0.7039045553145337,complete
stackoverflow,50,42,0.4,ce_recon,k1,1,10,2400,240,0.1,0.0,1162.902035784109,0.9025383892196803,0.8312729702639492,0.9369449636739982,0.9130531434757252,0.15703307718008688,0.5923984272608126,0.8790998324156093,0.7010065127294257,complete
stackoverflow,50,42,0.4,ce_recon,k2,2,20,2400,16,0.006666666666666667,0.0,1182.402994278372,0.8111913357400722,0.9011025726695623,0.9235950506693351,0.8872990830411831,0.2084864684263281,0.48776223776223776,0.798196166854566,0.7666666666666667,complete
stackoverflow,50,42,0.4,ce_recon,frozen_selected_k,1,10,2400,240,0.1,0.0,1162.902035784109,0.9025383892196803,0.8312729702639492,0.9369449636739982,0.9130531434757252,0.15703307718008688,0.5923984272608126,0.8790998324156093,0.7010065127294257,complete
stackoverflow,50,42,0.6,frozen,k1,1,10,3599,359,0.09974993053626008,0.0,3576.2836569990613,0.8444370970408333,0.833611760775142,0.9154177008058287,0.8929453223178642,0.2522552622786502,0.4209780297661233,0.8356236786469344,0.7308108108108108,complete
stackoverflow,50,42,0.6,frozen,k2,2,20,3599,62,0.01722700750208391,0.0,3642.6373197378707,0.8137763932156455,0.856331440026729,0.9084343280801684,0.8853146481262093,0.31540260608085535,0.4091254752851711,0.7971830985915493,0.7523970671178793,complete
stackoverflow,50,42,0.6,frozen,frozen_selected_k,1,10,3599,359,0.09974993053626008,0.0,3576.2836569990613,0.8444370970408333,0.833611760775142,0.9154177008058287,0.8929453223178642,0.2522552622786502,0.4209780297661233,0.8356236786469344,0.7308108108108108,complete
stackoverflow,50,42,0.6,ce_recon,k1,1,10,3599,359,0.09974993053626008,0.0,1285.1496473445877,0.9051507537688442,0.8366187771466755,0.9395307993147397,0.9157667943101383,0.1533578349482125,0.5951742627345844,0.883265695870136,0.7063063063063063,complete
stackoverflow,50,42,0.6,ce_recon,k2,2,20,3599,30,0.008335648791330925,0.0,1291.280042896154,0.7946178284432817,0.9238222519211493,0.9305929161146893,0.9029301864186664,0.1951219512195122,0.509469696969697,0.7837284167398303,0.7766116941529235,complete
stackoverflow,50,42,0.6,ce_recon,frozen_selected_k,1,10,3599,359,0.09974993053626008,0.0,1285.1496473445877,0.9051507537688442,0.8366187771466755,0.9395307993147397,0.9157667943101383,0.1533578349482125,0.5951742627345844,0.883265695870136,0.7063063063063063,complete
stackoverflow,50,42,1.0,frozen,k1,1,10,5995,598,0.09974979149291076,0.0,3458.796434578745,0.8435800230756552,0.8292682926829268,0.9133612953637457,0.8881461000338005,0.2509188105579686,0.40509915014164305,0.8392116182572614,0.7193849533223503,complete
stackoverflow,50,42,1.0,frozen,k2,2,20,5995,173,0.028857381150959132,0.0,3540.953515817757,0.7940709370037057,0.8596725693284331,0.902501900497223,0.8674287348600297,0.28399599064483794,0.40030911901081917,0.7752424415288077,0.7404803749267721,complete
stackoverflow,50,42,1.0,frozen,frozen_selected_k,1,10,5995,598,0.09974979149291076,0.0,3458.796434578745,0.8435800230756552,0.8292682926829268,0.9133612953637457,0.8881461000338005,0.2509188105579686,0.40509915014164305,0.8392116182572614,0.7193849533223503,complete
stackoverflow,50,42,1.0,ce_recon,k1,1,10,5995,598,0.09974979149291076,0.0,1253.5191848051531,0.9054287962234461,0.8392916805880387,0.9399054918600523,0.9178721332649084,0.1530237220180421,0.5941931127616475,0.8846799328698154,0.7111111111111111,complete
stackoverflow,50,42,1.0,ce_recon,k2,2,20,5995,49,0.00817347789824854,0.0,1353.3188881178792,0.7722583110431792,0.9278316070831941,0.9286001671567993,0.8993500032025536,0.20046775810223855,0.3576719576719577,0.7808340727595386,0.7940298507462686,complete
stackoverflow,50,42,1.0,ce_recon,frozen_selected_k,1,10,5995,598,0.09974979149291076,0.0,1253.5191848051531,0.9054287962234461,0.8392916805880387,0.9399054918600523,0.9178721332649084,0.1530237220180421,0.5941931127616475,0.8846799328698154,0.7111111111111111,complete
stackoverflow,50,87,0.1,frozen,k1,1,10,600,60,0.1,0.0,3995.381355193701,0.8080321285140563,0.7615230460921844,0.8527003941126577,0.7792252078877306,0.3423513694054776,0.4259587020648968,0.7742402315484804,0.6059602649006622,complete
stackoverflow,50,87,0.1,frozen,k2,2,20,600,7,0.011666666666666667,0.0,4333.765769243756,0.8130881714202982,0.6315965263861055,0.850930499182611,0.7985831322461338,0.3944555778223113,0.43931159420289856,0.7542517006802721,0.49886415265788275,complete
stackoverflow,50,87,0.1,frozen,frozen_selected_k,1,10,600,60,0.1,0.0,3995.381355193701,0.8080321285140563,0.7615230460921844,0.8527003941126577,0.7792252078877306,0.3423513694054776,0.4259587020648968,0.7742402315484804,0.6059602649006622,complete
stackoverflow,50,87,0.1,ce_recon,k1,1,10,600,60,0.1,0.0,1054.1082333314635,0.8664516129032258,0.8269873079492318,0.892974756812245,0.8225643427043253,0.22745490981963928,0.4297752808988764,0.8692458374142997,0.7002314814814815,complete
stackoverflow,50,87,0.1,ce_recon,k2,2,20,600,3,0.005,0.0,1561.9843402444542,0.8075962018990505,0.8052772211088844,0.8766532843167422,0.8215967152626278,0.34802939211756845,0.4636363636363636,0.762252346193952,0.6748466257668712,complete
stackoverflow,50,87,0.1,ce_recon,frozen_selected_k,1,10,600,60,0.1,0.0,1054.1082333314635,0.8664516129032258,0.8269873079492318,0.892974756812245,0.8225643427043253,0.22745490981963928,0.4297752808988764,0.8692458374142997,0.7002314814814815,complete
stackoverflow,50,87,0.2,frozen,k1,1,10,1200,120,0.1,0.0,3399.3780131684935,0.8078379713485921,0.7915831663326653,0.8651174177460395,0.7953229432305122,0.3012692050768203,0.46105919003115264,0.7704144949118888,0.6295198577356254,complete
stackoverflow,50,87,0.2,frozen,k2,2,20,1200,20,0.016666666666666666,0.0,3890.5691830373,0.7881519639407598,0.7434869739478958,0.8414490306826382,0.7853507116207581,0.489311957247829,0.2784019975031211,0.7862931234081963,0.5769020251778872,complete
stackoverflow,50,87,0.2,frozen,frozen_selected_k,1,10,1200,120,0.1,0.0,3399.3780131684935,0.8078379713485921,0.7915831663326653,0.8651174177460395,0.7953229432305122,0.3012692050768203,0.46105919003115264,0.7704144949118888,0.6295198577356254,complete
stackoverflow,50,87,0.2,ce_recon,k1,1,10,1200,120,0.1,0.0,1046.148230046935,0.8780565766341697,0.8283233132932531,0.9024685998610482,0.8394428558041633,0.2047428189712759,0.47918088737201364,0.8744504152418173,0.7022016222479722,complete
stackoverflow,50,87,0.2,ce_recon,k2,2,20,1200,5,0.004166666666666667,0.0,1280.4247988944132,0.7425925925925926,0.8667334669338678,0.8701897564599604,0.8092385772572217,0.375751503006012,0.03346456692913386,0.7740128815457855,0.7523277467411545,complete
stackoverflow,50,87,0.2,ce_recon,frozen_selected_k,1,10,1200,120,0.1,0.0,1046.148230046935,0.8780565766341697,0.8283233132932531,0.9024685998610482,0.8394428558041633,0.2047428189712759,0.47918088737201364,0.8744504152418173,0.7022016222479722,complete
stackoverflow,50,87,0.4,frozen,k1,1,10,2400,240,0.1,0.0,3426.341506222917,0.786593707250342,0.8156312625250501,0.8691884213464758,0.8032596607352929,0.30561122244488975,0.44802146210596916,0.7424202478249406,0.6690647482014388,complete
stackoverflow,50,87,0.4,frozen,k2,2,20,2400,32,0.013333333333333334,0.0,3833.5286236860256,0.6935663815544812,0.8273213092852372,0.8169353838964087,0.7994474883234703,0.6182364729458918,0.14084507042253522,0.6926286509040334,0.6645962732919255,complete
stackoverflow,50,87,0.4,frozen,frozen_selected_k,1,10,2400,240,0.1,0.0,3426.341506222917,0.786593707250342,0.8156312625250501,0.8691884213464758,0.8032596607352929,0.30561122244488975,0.44802146210596916,0.7424202478249406,0.6690647482014388,complete
stackoverflow,50,87,0.4,ce_recon,k1,1,10,2400,240,0.1,0.0,918.4684851112706,0.8746991817744264,0.8293253173012692,0.9029352652791117,0.8457134761386826,0.2094188376753507,0.4549895324494068,0.8750916646296749,0.7047949162333911,complete
stackoverflow,50,87,0.4,ce_recon,k2,2,20,2400,17,0.007083333333333333,0.0,1140.7009330366138,0.6734444896299309,0.9111556446225785,0.86627360194354,0.8350328251639574,0.5477621910487642,0.002317497103128621,0.6756843800322061,0.8178137651821862,complete
stackoverflow,50,87,0.4,ce_recon,frozen_selected_k,1,10,2400,240,0.1,0.0,918.4684851112706,0.8746991817744264,0.8293253173012692,0.9029352652791117,0.8457134761386826,0.2094188376753507,0.4549895324494068,0.8750916646296749,0.7047949162333911,complete
stackoverflow,50,87,0.6,frozen,k1,1,10,3600,360,0.1,0.0,3211.64305265212,0.7689900921258473,0.8179692718770875,0.8664040363771601,0.7987412550239575,0.302939211756847,0.4340136054421769,0.715927750410509,0.680628272251309,complete
stackoverflow,50,87,0.6,frozen,k2,2,20,3600,63,0.0175,0.0,3467.3861284390778,0.6940932251368183,0.8450233800935204,0.829669686502511,0.7851763993257601,0.5537742150968604,0.12773403324584426,0.6964028776978417,0.6911124922311995,complete
stackoverflow,50,87,0.6,frozen,frozen_selected_k,1,10,3600,360,0.1,0.0,3211.64305265212,0.7689900921258473,0.8179692718770875,0.8664040363771601,0.7987412550239575,0.302939211756847,0.4340136054421769,0.715927750410509,0.680628272251309,complete
stackoverflow,50,87,0.6,ce_recon,k1,1,10,3600,360,0.1,0.0,924.1276465273515,0.8671419313026572,0.832999331997328,0.9014187698940381,0.8457432921351232,0.20273881095524382,0.40145985401459855,0.8774509803921569,0.7096399535423926,complete
stackoverflow,50,87,0.6,ce_recon,k2,2,20,3600,27,0.0075,0.0,1282.5650401630144,0.6518302828618968,0.9181696726786908,0.8822057778217762,0.8465262061276775,0.4331997327989312,0.0,0.6446886446886447,0.8233676975945017,complete
stackoverflow,50,87,0.6,ce_recon,frozen_selected_k,1,10,3600,360,0.1,0.0,924.1276465273515,0.8671419313026572,0.832999331997328,0.9014187698940381,0.8457432921351232,0.20273881095524382,0.40145985401459855,0.8774509803921569,0.7096399535423926,complete
stackoverflow,50,87,1.0,frozen,k1,1,10,5997,599,0.09988327497081874,0.0,3324.8737727764465,0.7608426270136307,0.8316633266533067,0.8666166333557189,0.800674678934526,0.3092852371409486,0.4397463002114165,0.7091611479028698,0.6840148698884758,complete
