k,distance,boundary,rule,fusion_weight,threshold,utility,known_coverage,correct_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.9,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.95,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.0,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.05,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.1,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.15,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.2,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.25,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.3,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.35,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.4,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.75,0.006,0.006,0.006
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.8,0.016,0.016,0.016
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.85,0.032,0.032,0.032
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.9,0.066,0.076,0.074
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.95,0.144,0.154,0.152
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.0,0.218,0.238,0.234
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.05,0.328,0.358,0.352
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.1,0.39,0.47,0.454
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.15,0.494,0.584,0.566
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.2,0.568,0.668,0.648
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.25,0.6,0.73,0.704
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.3,0.63,0.77,0.742
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.35,0.644,0.804,0.772
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.4,0.656,0.836,0.8
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.45,0.648,0.858,0.816
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.5,0.648,0.878,0.832
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.55,0.626,0.906,0.85
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.6,0.632,0.922,0.864
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.65,0.612,0.942,0.876
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.7,0.576,0.956,0.88
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.75,0.576,0.966,0.888
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.8,0.574,0.974,0.894
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.85,0.578,0.978,0.898
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.9,0.558,0.988,0.902
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.95,0.562,0.992,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.0,0.554,0.994,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.05,0.554,0.994,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.1,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.15,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.2,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.25,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.3,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.35,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.4,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.85,0.004,0.004,0.004
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.9,0.01,0.01,0.01
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.95,0.026,0.026,0.026
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.0,0.046,0.046,0.046
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.05,0.096,0.096,0.096
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.1,0.134,0.144,0.142
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.15,0.206,0.216,0.214
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.2,0.302,0.322,0.318
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.25,0.392,0.422,0.416
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.3,0.454,0.524,0.51
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.35,0.534,0.614,0.598
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.4,0.592,0.682,0.664
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.45,0.62,0.72,0.7
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.5,0.628,0.768,0.74
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.55,0.644,0.804,0.772
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.6,0.662,0.832,0.798
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.65,0.67,0.85,0.814
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.7,0.652,0.872,0.828
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.75,0.658,0.888,0.842
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.8,0.626,0.916,0.858
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.85,0.626,0.926,0.866
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.9,0.598,0.948,0.878
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.95,0.578,0.958,0.882
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.0,0.572,0.972,0.892
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.05,0.574,0.974,0.894
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.1,0.572,0.982,0.9
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.15,0.56,0.99,0.904
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.2,0.562,0.992,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.25,0.554,0.994,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.3,0.546,0.996,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.35,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.4,0.53,1.0,0.906
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.85,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.9,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.95,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.05,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.1,0.008,0.008,0.008
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.15,0.018,0.018,0.018
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.2,0.028,0.028,0.028
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.25,0.048,0.048,0.048
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.3,0.08,0.08,0.08
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.35,0.112,0.112,0.112
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.4,0.162,0.162,0.162
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.45,0.196,0.206,0.204
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.5,0.28,0.29,0.288
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.55,0.348,0.358,0.356
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.6,0.418,0.438,0.434
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.65,0.47,0.51,0.502
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.7,0.53,0.58,0.57
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.75,0.566,0.626,0.614
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.8,0.594,0.684,0.666
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.85,0.632,0.732,0.712
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.9,0.652,0.752,0.732
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.95,0.664,0.794,0.768
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.0,0.648,0.818,0.784
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.05,0.67,0.84,0.806
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.1,0.678,0.848,0.814
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.15,0.684,0.874,0.836
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.2,0.65,0.89,0.842
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.25,0.648,0.908,0.856
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.3,0.626,0.926,0.866
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.35,0.604,0.944,0.876
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.4,0.586,0.956,0.882
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.85,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.9,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.95,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.05,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.1,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.15,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.2,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.25,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.3,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.35,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.5,0.004,0.004,0.004
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.55,0.008,0.008,0.008
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.6,0.014,0.014,0.014
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.65,0.024,0.024,0.024
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.7,0.036,0.036,0.036
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.75,0.05,0.05,0.05
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.8,0.074,0.074,0.074
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.85,0.094,0.094,0.094
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.9,0.122,0.122,0.122
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.95,0.154,0.154,0.154
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.0,0.19,0.19,0.19
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.05,0.218,0.218,0.218
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.1,0.262,0.262,0.262
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.15,0.3,0.3,0.3
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.2,0.36,0.37,0.368
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.25,0.406,0.416,0.414
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.3,0.444,0.454,0.452
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.35,0.484,0.494,0.492
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.4,0.49,0.52,0.514
1,euclidean,mean_std_0.0,normalized_union,0.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.6,0.002,0.002,0.002
1,euclidean,mean_std_0.0,normalized_union,0.0,0.65,0.006,0.006,0.006
1,euclidean,mean_std_0.0,normalized_union,0.0,0.7,0.016,0.026,0.024
1,euclidean,mean_std_0.0,normalized_union,0.0,0.75,0.052,0.062,0.06
1,euclidean,mean_std_0.0,normalized_union,0.0,0.8,0.14,0.16,0.156
1,euclidean,mean_std_0.0,normalized_union,0.0,0.85,0.25,0.27,0.266
1,euclidean,mean_std_0.0,normalized_union,0.0,0.9,0.33,0.4,0.386
1,euclidean,mean_std_0.0,normalized_union,0.0,0.95,0.454,0.534,0.518
1,euclidean,mean_std_0.0,normalized_union,0.0,1.0,0.526,0.646,0.622
1,euclidean,mean_std_0.0,normalized_union,0.0,1.05,0.57,0.71,0.682
1,euclidean,mean_std_0.0,normalized_union,0.0,1.1,0.618,0.768,0.738
1,euclidean,mean_std_0.0,normalized_union,0.0,1.15,0.64,0.81,0.776
1,euclidean,mean_std_0.0,normalized_union,0.0,1.2,0.634,0.834,0.794
1,euclidean,mean_std_0.0,normalized_union,0.0,1.25,0.634,0.864,0.818
1,euclidean,mean_std_0.0,normalized_union,0.0,1.3,0.64,0.89,0.84
1,euclidean,mean_std_0.0,normalized_union,0.0,1.35,0.638,0.918,0.862
1,euclidean,mean_std_0.0,normalized_union,0.0,1.4,0.608,0.948,0.88
1,euclidean,mean_std_0.0,normalized_union,0.0,1.45,0.566,0.966,0.886
1,euclidean,mean_std_0.0,normalized_union,0.0,1.5,0.56,0.97,0.888
1,euclidean,mean_std_0.0,normalized_union,0.0,1.55,0.538,0.978,0.89
1,euclidean,mean_std_0.0,normalized_union,0.0,1.6,0.526,0.986,0.894
1,euclidean,mean_std_0.0,normalized_union,0.0,1.65,0.496,0.996,0.896
1,euclidean,mean_std_0.0,normalized_union,0.0,1.7,0.498,0.998,0.898
1,euclidean,mean_std_0.0,normalized_union,0.0,1.75,0.498,0.998,0.898
1,euclidean,mean_std_0.0,normalized_union,0.0,1.8,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,1.85,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,1.9,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,1.95,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.0,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.05,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.1,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.15,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.2,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.25,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.3,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.35,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,2.4,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.75,0.006,0.006,0.006
1,euclidean,mean_std_0.0,normalized_union,0.25,0.8,0.016,0.016,0.016
1,euclidean,mean_std_0.0,normalized_union,0.25,0.85,0.032,0.032,0.032
1,euclidean,mean_std_0.0,normalized_union,0.25,0.9,0.066,0.076,0.074
1,euclidean,mean_std_0.0,normalized_union,0.25,0.95,0.144,0.154,0.152
1,euclidean,mean_std_0.0,normalized_union,0.25,1.0,0.218,0.238,0.234
1,euclidean,mean_std_0.0,normalized_union,0.25,1.05,0.33,0.36,0.354
1,euclidean,mean_std_0.0,normalized_union,0.25,1.1,0.4,0.47,0.456
1,euclidean,mean_std_0.0,normalized_union,0.25,1.15,0.504,0.584,0.568
1,euclidean,mean_std_0.0,normalized_union,0.25,1.2,0.578,0.668,0.65
1,euclidean,mean_std_0.0,normalized_union,0.25,1.25,0.61,0.73,0.706
1,euclidean,mean_std_0.0,normalized_union,0.25,1.3,0.632,0.772,0.744
1,euclidean,mean_std_0.0,normalized_union,0.25,1.35,0.646,0.806,0.774
1,euclidean,mean_std_0.0,normalized_union,0.25,1.4,0.656,0.836,0.8
1,euclidean,mean_std_0.0,normalized_union,0.25,1.45,0.648,0.858,0.816
1,euclidean,mean_std_0.0,normalized_union,0.25,1.5,0.65,0.88,0.834
1,euclidean,mean_std_0.0,normalized_union,0.25,1.55,0.646,0.906,0.854
1,euclidean,mean_std_0.0,normalized_union,0.25,1.6,0.636,0.926,0.868
1,euclidean,mean_std_0.0,normalized_union,0.25,1.65,0.594,0.954,0.882
1,euclidean,mean_std_0.0,normalized_union,0.25,1.7,0.566,0.966,0.886
1,euclidean,mean_std_0.0,normalized_union,0.25,1.75,0.546,0.976,0.89
1,euclidean,mean_std_0.0,normalized_union,0.25,1.8,0.542,0.982,0.894
1,euclidean,mean_std_0.0,normalized_union,0.25,1.85,0.526,0.986,0.894
1,euclidean,mean_std_0.0,normalized_union,0.25,1.9,0.498,0.998,0.898
1,euclidean,mean_std_0.0,normalized_union,0.25,1.95,0.498,0.998,0.898
1,euclidean,mean_std_0.0,normalized_union,0.25,2.0,0.498,0.998,0.898
1,euclidean,mean_std_0.0,normalized_union,0.25,2.05,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.1,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.15,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.2,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.25,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.3,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.35,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.25,2.4,0.5,1.0,0.9
1,euclidean,mean_std_0.0,normalized_union,0.5,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.85,0.004,0.004,0.004
1,euclidean,mean_std_0.0,normalized_union,0.5,0.9,0.01,0.01,0.01
1,euclidean,mean_std_0.0,normalized_union,0.5,0.95,0.026,0.026,0.026
1,euclidean,mean_std_0.0,normalized_union,0.5,1.0,0.046,0.046,0.046
1,euclidean,mean_std_0.0,normalized_union,0.5,1.05,0.096,0.096,0.096
1,euclidean,mean_std_0.0,normalized_union,0.5,1.1,0.134,0.144,0.142
1,euclidean,mean_std_0.0,normalized_union,0.5,1.15,0.206,0.216,0.214
1,euclidean,mean_std_0.0,normalized_union,0.5,1.2,0.302,0.322,0.318
1,euclidean,mean_std_0.0,normalized_union,0.5,1.25,0.392,0.422,0.416
1,euclidean,mean_std_0.0,normalized_union,0.5,1.3,0.464,0.524,0.512
1,euclidean,mean_std_0.0,normalized_union,0.5,1.35,0.544,0.614,0.6
1,euclidean,mean_std_0.0,normalized_union,0.5,1.4,0.602,0.682,0.666
1,euclidean,mean_std_0.0,normalized_union,0.5,1.45,0.63,0.72,0.702
1,euclidean,mean_std_0.0,normalized_union,0.5,1.5,0.638,0.768,0.742
1,euclidean,mean_std_0.0,normalized_union,0.5,1.55,0.646,0.806,0.774
1,euclidean,mean_std_0.0,normalized_union,0.5,1.6,0.664,0.834,0.8
1,euclidean,mean_std_0.0,normalized_union,0.5,1.65,0.67,0.85,0.814
1,euclidean,mean_std_0.0,normalized_union,0.5,1.7,0.652,0.872,0.828
1,euclidean,mean_std_0.0,normalized_union,0.5,1.75,0.66,0.89,0.844
1,euclidean,mean_std_0.0,normalized_union,0.5,1.8,0.638,0.918,0.862
1,euclidean,mean_std_0.0,normalized_union,0.5,1.85,0.622,0.932,0.87
1,euclidean,mean_std_0.0,normalized_union,0.5,1.9,0.578,0.958,0.882
1,euclidean,mean_std_0.0,normalized_union,0.5,1.95,0.542,0.972,0.886
1,euclidean,mean_std_0.0,normalized_union,0.5,2.0,0.548,0.978,0.892
1,euclidean,mean_std_0.0,normalized_union,0.5,2.05,0.542,0.982,0.894
