k,distance,boundary,rule,fusion_weight,threshold,utility,known_coverage,correct_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.55,0.002,0.002,0.002
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.6,0.004,0.004,0.004
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.65,0.014,0.014,0.014
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.7,0.034,0.034,0.034
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.75,0.114,0.114,0.114
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.8,0.202,0.202,0.202
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.85,0.31,0.31,0.31
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.9,0.416,0.426,0.424
1,euclidean,mean_std_0.0,nearest_sphere,0.0,0.95,0.522,0.532,0.53
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.0,0.62,0.63,0.628
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.05,0.714,0.724,0.722
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.1,0.758,0.768,0.766
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.15,0.79,0.8,0.798
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.2,0.818,0.828,0.826
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.25,0.844,0.854,0.852
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.3,0.854,0.864,0.862
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.35,0.876,0.886,0.884
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.4,0.872,0.892,0.888
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.45,0.862,0.902,0.894
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.5,0.864,0.914,0.904
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.55,0.85,0.92,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.6,0.856,0.926,0.912
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.65,0.834,0.944,0.922
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.7,0.818,0.958,0.93
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.75,0.824,0.964,0.936
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.8,0.826,0.966,0.938
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.85,0.824,0.974,0.944
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.9,0.82,0.98,0.948
1,euclidean,mean_std_0.0,nearest_sphere,0.0,1.95,0.808,0.988,0.952
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.0,0.81,0.99,0.954
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.05,0.812,0.992,0.956
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.1,0.808,0.998,0.96
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.15,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.2,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.25,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.3,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.35,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.0,2.4,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.65,0.002,0.002,0.002
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.7,0.006,0.006,0.006
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.75,0.014,0.014,0.014
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.8,0.04,0.04,0.04
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.85,0.096,0.096,0.096
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.9,0.178,0.178,0.178
1,euclidean,mean_std_0.0,nearest_sphere,0.25,0.95,0.282,0.282,0.282
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.0,0.36,0.36,0.36
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.05,0.47,0.47,0.47
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.1,0.542,0.552,0.55
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.15,0.636,0.646,0.644
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.2,0.718,0.728,0.726
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.25,0.748,0.758,0.756
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.3,0.782,0.792,0.79
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.35,0.81,0.82,0.818
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.4,0.834,0.844,0.842
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.45,0.846,0.856,0.854
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.5,0.858,0.868,0.866
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.55,0.876,0.886,0.884
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.6,0.87,0.89,0.886
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.65,0.87,0.9,0.894
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.7,0.868,0.908,0.9
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.75,0.858,0.918,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.8,0.852,0.922,0.908
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.85,0.856,0.936,0.92
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.9,0.832,0.952,0.928
1,euclidean,mean_std_0.0,nearest_sphere,0.25,1.95,0.822,0.962,0.934
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.0,0.826,0.966,0.938
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.05,0.828,0.968,0.94
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.1,0.826,0.976,0.946
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.15,0.814,0.984,0.95
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.2,0.808,0.988,0.952
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.25,0.81,0.99,0.954
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.3,0.814,0.994,0.958
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.35,0.808,0.998,0.96
1,euclidean,mean_std_0.0,nearest_sphere,0.25,2.4,0.81,1.0,0.962
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.75,0.004,0.004,0.004
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.8,0.006,0.006,0.006
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.85,0.022,0.022,0.022
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.9,0.042,0.042,0.042
1,euclidean,mean_std_0.0,nearest_sphere,0.5,0.95,0.084,0.084,0.084
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.0,0.15,0.15,0.15
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.05,0.24,0.24,0.24
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.1,0.326,0.326,0.326
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.15,0.418,0.418,0.418
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.2,0.51,0.51,0.51
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.25,0.564,0.574,0.572
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.3,0.652,0.662,0.66
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.35,0.716,0.726,0.724
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.4,0.744,0.754,0.752
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.45,0.776,0.786,0.784
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.5,0.8,0.81,0.808
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.55,0.828,0.838,0.836
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.6,0.838,0.848,0.846
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.65,0.848,0.858,0.856
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.7,0.86,0.87,0.868
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.75,0.872,0.882,0.88
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.8,0.878,0.888,0.886
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.85,0.864,0.894,0.888
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.9,0.876,0.906,0.9
1,euclidean,mean_std_0.0,nearest_sphere,0.5,1.95,0.862,0.912,0.902
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.0,0.858,0.918,0.906
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.05,0.862,0.932,0.918
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.1,0.834,0.944,0.922
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.15,0.834,0.954,0.93
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.2,0.826,0.966,0.938
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.25,0.826,0.966,0.938
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.3,0.824,0.974,0.944
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.35,0.82,0.98,0.948
1,euclidean,mean_std_0.0,nearest_sphere,0.5,2.4,0.808,0.988,0.952
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.85,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.9,0.004,0.004,0.004
1,euclidean,mean_std_0.0,nearest_sphere,1.0,0.95,0.006,0.006,0.006
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.0,0.012,0.012,0.012
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.05,0.026,0.026,0.026
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.1,0.052,0.052,0.052
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.15,0.084,0.084,0.084
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.2,0.138,0.138,0.138
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.25,0.196,0.196,0.196
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.3,0.258,0.258,0.258
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.35,0.34,0.34,0.34
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.4,0.4,0.4,0.4
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.45,0.482,0.482,0.482
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.5,0.544,0.544,0.544
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.55,0.604,0.614,0.612
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.6,0.656,0.666,0.664
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.65,0.708,0.718,0.716
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.7,0.73,0.74,0.738
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.75,0.762,0.772,0.77
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.8,0.786,0.796,0.794
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.85,0.808,0.818,0.816
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.9,0.82,0.83,0.828
1,euclidean,mean_std_0.0,nearest_sphere,1.0,1.95,0.832,0.842,0.84
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.0,0.846,0.856,0.854
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.05,0.852,0.862,0.86
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.1,0.864,0.874,0.872
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.15,0.87,0.88,0.878
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.2,0.878,0.888,0.886
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.25,0.88,0.89,0.888
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.3,0.87,0.9,0.894
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.35,0.878,0.908,0.902
1,euclidean,mean_std_0.0,nearest_sphere,1.0,2.4,0.872,0.912,0.904
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.75,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.8,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.85,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.9,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,0.95,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.0,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.05,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.1,0.0,0.0,0.0
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.15,0.002,0.002,0.002
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.2,0.002,0.002,0.002
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.25,0.006,0.006,0.006
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.3,0.008,0.008,0.008
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.35,0.014,0.014,0.014
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.4,0.024,0.024,0.024
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.45,0.04,0.04,0.04
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.5,0.056,0.056,0.056
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.55,0.086,0.086,0.086
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.6,0.128,0.128,0.128
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.65,0.16,0.16,0.16
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.7,0.198,0.198,0.198
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.75,0.24,0.24,0.24
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.8,0.282,0.282,0.282
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.85,0.358,0.358,0.358
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.9,0.402,0.402,0.402
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.95,0.452,0.452,0.452
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.0,0.506,0.506,0.506
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.05,0.54,0.54,0.54
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.1,0.602,0.602,0.602
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.15,0.63,0.64,0.638
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.2,0.666,0.676,0.674
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.25,0.708,0.718,0.716
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.3,0.724,0.734,0.732
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.35,0.75,0.76,0.758
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.4,0.772,0.782,0.78
1,euclidean,mean_std_0.0,normalized_union,0.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.55,0.002,0.002,0.002
1,euclidean,mean_std_0.0,normalized_union,0.0,0.6,0.004,0.004,0.004
1,euclidean,mean_std_0.0,normalized_union,0.0,0.65,0.014,0.014,0.014
1,euclidean,mean_std_0.0,normalized_union,0.0,0.7,0.034,0.034,0.034
1,euclidean,mean_std_0.0,normalized_union,0.0,0.75,0.114,0.114,0.114
1,euclidean,mean_std_0.0,normalized_union,0.0,0.8,0.202,0.202,0.202
1,euclidean,mean_std_0.0,normalized_union,0.0,0.85,0.31,0.31,0.31
1,euclidean,mean_std_0.0,normalized_union,0.0,0.9,0.416,0.426,0.424
1,euclidean,mean_std_0.0,normalized_union,0.0,0.95,0.522,0.532,0.53
1,euclidean,mean_std_0.0,normalized_union,0.0,1.0,0.62,0.63,0.628
1,euclidean,mean_std_0.0,normalized_union,0.0,1.05,0.714,0.724,0.722
1,euclidean,mean_std_0.0,normalized_union,0.0,1.1,0.758,0.768,0.766
1,euclidean,mean_std_0.0,normalized_union,0.0,1.15,0.79,0.8,0.798
1,euclidean,mean_std_0.0,normalized_union,0.0,1.2,0.818,0.828,0.826
1,euclidean,mean_std_0.0,normalized_union,0.0,1.25,0.844,0.854,0.852
1,euclidean,mean_std_0.0,normalized_union,0.0,1.3,0.838,0.868,0.862
1,euclidean,mean_std_0.0,normalized_union,0.0,1.35,0.85,0.89,0.882
1,euclidean,mean_std_0.0,normalized_union,0.0,1.4,0.846,0.896,0.886
1,euclidean,mean_std_0.0,normalized_union,0.0,1.45,0.836,0.906,0.892
1,euclidean,mean_std_0.0,normalized_union,0.0,1.5,0.82,0.92,0.9
1,euclidean,mean_std_0.0,normalized_union,0.0,1.55,0.806,0.926,0.902
1,euclidean,mean_std_0.0,normalized_union,0.0,1.6,0.788,0.938,0.908
1,euclidean,mean_std_0.0,normalized_union,0.0,1.65,0.774,0.954,0.918
1,euclidean,mean_std_0.0,normalized_union,0.0,1.7,0.756,0.966,0.924
1,euclidean,mean_std_0.0,normalized_union,0.0,1.75,0.742,0.972,0.926
1,euclidean,mean_std_0.0,normalized_union,0.0,1.8,0.736,0.976,0.928
1,euclidean,mean_std_0.0,normalized_union,0.0,1.85,0.728,0.988,0.936
1,euclidean,mean_std_0.0,normalized_union,0.0,1.9,0.722,0.992,0.938
1,euclidean,mean_std_0.0,normalized_union,0.0,1.95,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.0,2.0,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.0,2.05,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.0,2.1,0.708,0.998,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.15,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.2,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.25,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.3,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.35,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.0,2.4,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.25,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.65,0.002,0.002,0.002
1,euclidean,mean_std_0.0,normalized_union,0.25,0.7,0.006,0.006,0.006
1,euclidean,mean_std_0.0,normalized_union,0.25,0.75,0.014,0.014,0.014
1,euclidean,mean_std_0.0,normalized_union,0.25,0.8,0.04,0.04,0.04
1,euclidean,mean_std_0.0,normalized_union,0.25,0.85,0.096,0.096,0.096
1,euclidean,mean_std_0.0,normalized_union,0.25,0.9,0.178,0.178,0.178
1,euclidean,mean_std_0.0,normalized_union,0.25,0.95,0.282,0.282,0.282
1,euclidean,mean_std_0.0,normalized_union,0.25,1.0,0.36,0.36,0.36
1,euclidean,mean_std_0.0,normalized_union,0.25,1.05,0.47,0.47,0.47
1,euclidean,mean_std_0.0,normalized_union,0.25,1.1,0.542,0.552,0.55
1,euclidean,mean_std_0.0,normalized_union,0.25,1.15,0.636,0.646,0.644
1,euclidean,mean_std_0.0,normalized_union,0.25,1.2,0.718,0.728,0.726
1,euclidean,mean_std_0.0,normalized_union,0.25,1.25,0.748,0.758,0.756
1,euclidean,mean_std_0.0,normalized_union,0.25,1.3,0.782,0.792,0.79
1,euclidean,mean_std_0.0,normalized_union,0.25,1.35,0.81,0.82,0.818
1,euclidean,mean_std_0.0,normalized_union,0.25,1.4,0.834,0.844,0.842
1,euclidean,mean_std_0.0,normalized_union,0.25,1.45,0.846,0.856,0.854
1,euclidean,mean_std_0.0,normalized_union,0.25,1.5,0.85,0.87,0.866
1,euclidean,mean_std_0.0,normalized_union,0.25,1.55,0.85,0.89,0.882
1,euclidean,mean_std_0.0,normalized_union,0.25,1.6,0.844,0.894,0.884
1,euclidean,mean_std_0.0,normalized_union,0.25,1.65,0.844,0.904,0.892
1,euclidean,mean_std_0.0,normalized_union,0.25,1.7,0.842,0.912,0.898
1,euclidean,mean_std_0.0,normalized_union,0.25,1.75,0.814,0.924,0.902
1,euclidean,mean_std_0.0,normalized_union,0.25,1.8,0.784,0.934,0.904
1,euclidean,mean_std_0.0,normalized_union,0.25,1.85,0.778,0.948,0.914
1,euclidean,mean_std_0.0,normalized_union,0.25,1.9,0.77,0.96,0.922
1,euclidean,mean_std_0.0,normalized_union,0.25,1.95,0.75,0.97,0.926
1,euclidean,mean_std_0.0,normalized_union,0.25,2.0,0.736,0.976,0.928
1,euclidean,mean_std_0.0,normalized_union,0.25,2.05,0.726,0.986,0.934
1,euclidean,mean_std_0.0,normalized_union,0.25,2.1,0.728,0.988,0.936
1,euclidean,mean_std_0.0,normalized_union,0.25,2.15,0.714,0.994,0.938
1,euclidean,mean_std_0.0,normalized_union,0.25,2.2,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.25,2.25,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.25,2.3,0.706,0.996,0.938
1,euclidean,mean_std_0.0,normalized_union,0.25,2.35,0.708,0.998,0.94
1,euclidean,mean_std_0.0,normalized_union,0.25,2.4,0.7,1.0,0.94
1,euclidean,mean_std_0.0,normalized_union,0.5,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.7,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.5,0.75,0.004,0.004,0.004
1,euclidean,mean_std_0.0,normalized_union,0.5,0.8,0.006,0.006,0.006
1,euclidean,mean_std_0.0,normalized_union,0.5,0.85,0.022,0.022,0.022
1,euclidean,mean_std_0.0,normalized_union,0.5,0.9,0.042,0.042,0.042
1,euclidean,mean_std_0.0,normalized_union,0.5,0.95,0.084,0.084,0.084
1,euclidean,mean_std_0.0,normalized_union,0.5,1.0,0.15,0.15,0.15
1,euclidean,mean_std_0.0,normalized_union,0.5,1.05,0.24,0.24,0.24
1,euclidean,mean_std_0.0,normalized_union,0.5,1.1,0.326,0.326,0.326
1,euclidean,mean_std_0.0,normalized_union,0.5,1.15,0.418,0.418,0.418
1,euclidean,mean_std_0.0,normalized_union,0.5,1.2,0.51,0.51,0.51
1,euclidean,mean_std_0.0,normalized_union,0.5,1.25,0.564,0.574,0.572
1,euclidean,mean_std_0.0,normalized_union,0.5,1.3,0.652,0.662,0.66
1,euclidean,mean_std_0.0,normalized_union,0.5,1.35,0.716,0.726,0.724
1,euclidean,mean_std_0.0,normalized_union,0.5,1.4,0.744,0.754,0.752
1,euclidean,mean_std_0.0,normalized_union,0.5,1.45,0.776,0.786,0.784
1,euclidean,mean_std_0.0,normalized_union,0.5,1.5,0.8,0.81,0.808
1,euclidean,mean_std_0.0,normalized_union,0.5,1.55,0.828,0.838,0.836
1,euclidean,mean_std_0.0,normalized_union,0.5,1.6,0.838,0.848,0.846
1,euclidean,mean_std_0.0,normalized_union,0.5,1.65,0.848,0.858,0.856
1,euclidean,mean_std_0.0,normalized_union,0.5,1.7,0.852,0.872,0.868
1,euclidean,mean_std_0.0,normalized_union,0.5,1.75,0.864,0.884,0.88
1,euclidean,mean_std_0.0,normalized_union,0.5,1.8,0.852,0.892,0.884
1,euclidean,mean_std_0.0,normalized_union,0.5,1.85,0.838,0.898,0.886
1,euclidean,mean_std_0.0,normalized_union,0.5,1.9,0.85,0.91,0.898
1,euclidean,mean_std_0.0,normalized_union,0.5,1.95,0.836,0.916,0.9
1,euclidean,mean_std_0.0,normalized_union,0.5,2.0,0.806,0.926,0.902
1,euclidean,mean_std_0.0,normalized_union,0.5,2.05,0.784,0.944,0.912
1,euclidean,mean_std_0.0,normalized_union,0.5,2.1,0.772,0.952,0.916
