k,distance,boundary,rule,fusion_weight,threshold,utility,known_coverage,correct_accept_rate
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.75,0.00267379679144385,0.00267379679144385,0.00267379679144385
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.8,0.0106951871657754,0.0106951871657754,0.0106951871657754
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.85,0.026737967914438502,0.026737967914438502,0.026737967914438502
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.9,0.0374331550802139,0.0374331550802139,0.0374331550802139
1,euclidean,mean_std_0.0,nearest_sphere,2.0,1.95,0.045454545454545456,0.045454545454545456,0.045454545454545456
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.0,0.0481283422459893,0.06149732620320856,0.058823529411764705
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.05,0.07754010695187166,0.09090909090909091,0.08823529411764706
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.1,0.09893048128342247,0.11229946524064172,0.10962566844919786
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.15,0.14705882352941177,0.16042780748663102,0.15775401069518716
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.2,0.1657754010695187,0.17914438502673796,0.17647058823529413
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.25,0.21657754010695188,0.22994652406417113,0.22727272727272727
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.3,0.2700534759358289,0.28342245989304815,0.2807486631016043
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.35,0.3074866310160428,0.32085561497326204,0.3181818181818182
1,euclidean,mean_std_0.0,nearest_sphere,2.0,2.4,0.34759358288770054,0.3609625668449198,0.3582887700534759
1,euclidean,mean_std_0.0,normalized_union,0.0,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.0,0.6,0.00267379679144385,0.00267379679144385,0.00267379679144385
1,euclidean,mean_std_0.0,normalized_union,0.0,0.65,0.00267379679144385,0.00267379679144385,0.00267379679144385
