dataset,configuration_type,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,f1_all_mean,f1_all_std,known_macro_f1_mean,known_macro_f1_std,overall_accuracy_mean,overall_accuracy_std,known_recall_mean,known_recall_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,router_error_rate_mean,router_error_rate_std,expert_error_rate_mean,expert_error_rate_std,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,selected_test_direct,1,1.5,0.8,normalized_union,3,0.9595124248797688,0.004773509394639547,0.6658163884833092,0.02176158733206546,0.7185790740400225,0.036511476501847134,0.924673202614379,0.007626536620990192,0.6152777777777777,0.03939404056578565,0.03046296296296296,0.01176399729569477,0.3847222222222222,0.039394040565785646,0.0,0.0,0.04475644740770319,0.012636347583580409,93.99,1.9612424879768895,True
