dataset,seed,k,radius_lambda,threshold,acceptance_mode,split,full_pipeline_evaluation_mode,direct_pipeline_verified,oos_f1,f1_all,known_macro_f1,overall_accuracy,known_recall,false_accept_rate,false_reject_rate,router_error_rate,expert_error_rate,stage_count_correct_oos_rejection,stage_count_oos_accepted_by_gate,stage_count_known_rejected_by_gate,stage_count_known_wrong_domain,stage_count_known_wrong_expert,stage_count_correct_known_prediction,selected_by_validation,paper_known_f1,paper_accuracy
banking77_oos,13,1,0.75,1.0,normalized_union,test,direct_pipeline,True,0.887185534591195,0.7165434640456494,0.7834829513733447,0.8193627450980392,0.8217105263157894,0.118359375,0.17828947368421053,0.0,0.13050440352281825,2257,303,271,0,163,1086,True,70.28,77.84
banking77_oos,42,1,0.75,1.0,normalized_union,test,direct_pipeline,True,0.8848934922806332,0.7068898758572802,0.7699885987977129,0.8147058823529412,0.8072368421052631,0.115625,0.19276315789473683,0.0,0.1361043194784026,2264,296,293,0,167,1060,True,70.28,77.84
banking77_oos,87,1,0.75,1.0,normalized_union,test,direct_pipeline,True,0.8755669493196608,0.7061100628265299,0.778272658302868,0.8066176470588236,0.8085526315789474,0.1328125,0.19144736842105264,0.0,0.12855980471928397,2220,340,291,0,158,1071,True,70.28,77.84
