dataset,configuration_type,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,f1_all_mean,f1_all_std,known_macro_f1_mean,known_macro_f1_std,overall_accuracy_mean,overall_accuracy_std,known_recall_mean,known_recall_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,router_error_rate_mean,router_error_rate_std,expert_error_rate_mean,expert_error_rate_std,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,selected_test_direct,1,0.75,1.0,normalized_union,3,0.8825486587304963,0.005024709889559998,0.7098478009098198,0.004745240121224083,0.7772480694913085,0.0055564811726754315,0.8135620915032679,0.0052656480536999875,0.8125,0.00653494053761022,0.122265625,0.007540850122692841,0.1875,0.006534940537610236,0.0,0.0,0.13172284257350161,0.0031982673463207467,86.49,1.7648658730496294,True
