dataset,method,method_label,majority_label,observed_cells,mean_ball_count,mean_train_support,mean_radius,mean_oos_assignment_share,mean_false_accept_share,mean_known_false_reject_share,total_oos_false_accepts,total_known_false_rejects
banking77,mogb_partition_ours_boundary,MOGB partition + S2C boundary,wrong_exchange_rate_for_cash_withdrawal,12,2.6666666666666665,75.83333333333333,0.47242198464109036,0.011664931282671756,0.03426428004942917,0.022345782990017157,28,180
clinc150,mogb_minilm,MOGB-Fair,accept_reservations,9,2.2222222222222223,52.55555555555556,0.6821894128811407,0.009706825437183942,0.014077425842131723,0.011934345426522526,4,193
clinc150,mogb_minilm,MOGB-Fair,account_blocked,7,2.5714285714285716,72.14285714285714,0.527887911874999,0.00675112390787448,0.0,0.016748406600278664,0,146
clinc150,mogb_minilm,MOGB-Fair,alarm,3,2.3333333333333335,75.0,0.5175189546931573,0.0007679920723398984,0.0,0.009225344586033494,0,55
clinc150,mogb_minilm,MOGB-Fair,application_status,8,1.75,83.125,0.5518468026725544,0.008853579915507833,0.0,0.008642589084336369,0,118
clinc150,mogb_minilm,MOGB-Fair,apr,8,1.0,95.25,0.4875471560666998,0.0028363734377750394,0.0,0.012982618374320286,0,167
clinc150,mogb_minilm,MOGB-Fair,are_you_a_bot,8,1.75,84.375,0.6088825456630513,0.012886210614328463,0.0,0.01588877368258161,0,223
clinc150,mogb_minilm,MOGB-Fair,balance,4,1.5,58.75,0.5685869609091019,0.018731884057971014,0.0,0.007946089594699371,0,68
clinc150,mogb_minilm,MOGB-Fair,bill_balance,4,2.75,47.0,0.5805904478323851,0.0230733903459876,0.0,0.01782906903941069,0,98
clinc150,mogb_minilm,MOGB-Fair,bill_due,8,1.875,69.25,0.6183073953307597,0.0216392849459211,0.0,0.015760348610905365,0,180
clinc150,mogb_minilm,MOGB-Fair,book_flight,9,2.111111111111111,76.44444444444444,0.6497882189694769,0.014216763263292631,0.0,0.017013043994417682,0,252
clinc150,mogb_minilm,MOGB-Fair,book_hotel,5,1.8,55.8,0.6733483068607274,0.015824600520252693,0.0,0.012404230787309364,0,135
clinc150,mogb_minilm,MOGB-Fair,calculator,10,2.1,44.1,0.7596927260654172,0.05025200473312601,0.0,0.018362231575070963,0,281
clinc150,mogb_minilm,MOGB-Fair,calendar,13,1.7692307692307692,52.61538461538461,0.5898489323740685,0.02074283072830864,0.002262443438914027,0.014483526765577829,1,258
clinc150,mogb_minilm,MOGB-Fair,calendar_update,7,1.7142857142857142,36.714285714285715,0.6340165143950701,0.00691032905563798,0.008403361344537815,0.015332730040416211,2,201
clinc150,mogb_minilm,MOGB-Fair,calories,4,1.5,62.0,0.7258016602093178,0.01125145465391461,0.0,0.020091681558180585,0,111
clinc150,mogb_minilm,MOGB-Fair,cancel,10,2.0,43.3,0.7025516900090752,0.028471889729898885,0.0,0.018446900851908657,0,234
clinc150,mogb_minilm,MOGB-Fair,cancel_reservation,10,2.3,72.2,0.5579649164240628,0.002656031801912809,0.0,0.011316741986105196,0,158
clinc150,mogb_minilm,MOGB-Fair,car_rental,6,2.0,79.5,0.6588314674838741,0.01832277181247433,0.0,0.014503686713248878,0,140
clinc150,mogb_minilm,MOGB-Fair,card_declined,10,1.3,86.2,0.5397931941598293,0.002344711416221714,0.0,0.011504339246842691,0,173
clinc150,mogb_minilm,MOGB-Fair,carry_on,7,1.7142857142857142,90.71428571428571,0.6266222355709585,0.0023772642308111415,0.0,0.010151597062683782,0,114
clinc150,mogb_minilm,MOGB-Fair,change_accent,8,1.625,94.25,0.5844481257852534,0.004515331318821022,0.0,0.0156496575478798,0,170
clinc150,mogb_minilm,MOGB-Fair,change_ai_name,10,1.3,41.2,0.600601286272726,0.022632366171839856,0.25639831200806806,0.0156708105502726,75,204
clinc150,mogb_minilm,MOGB-Fair,change_language,8,2.375,57.375,0.6423037674998322,0.008478957636566331,0.0,0.016348572769750925,0,214
clinc150,mogb_minilm,MOGB-Fair,change_speed,11,1.2727272727272727,85.18181818181819,0.6188188712556671,0.004456103901183992,0.0,0.012731940706849439,0,235
clinc150,mogb_minilm,MOGB-Fair,change_user_name,4,1.25,31.25,0.692050296699888,0.029435887656711457,0.11948529411764706,0.024290601957310066,13,160
clinc150,mogb_minilm,MOGB-Fair,change_volume,9,2.0,70.0,0.4942345138909547,0.002698582669978551,0.0,0.011450297027101812,0,174
clinc150,mogb_minilm,MOGB-Fair,confirm_reservation,11,2.1818181818181817,53.27272727272727,0.5506325717698977,0.009427659805234176,0.00267379679144385,0.018024392538208547,1,265
clinc150,mogb_minilm,MOGB-Fair,cook_time,9,1.4444444444444444,57.44444444444444,0.712451429826626,0.010004965653325683,0.0,0.014798406066626774,0,230
clinc150,mogb_minilm,MOGB-Fair,credit_limit,12,2.25,62.833333333333336,0.5024926091884312,0.012836888882369432,0.0,0.017175722203894968,0,274
clinc150,mogb_minilm,MOGB-Fair,credit_limit_change,14,2.142857142857143,78.21428571428571,0.5238966719989483,0.005448057853664261,0.0,0.012201095866395912,0,234
clinc150,mogb_minilm,MOGB-Fair,credit_score,9,1.2222222222222223,97.22222222222223,0.4601906307137147,0.007214062034809556,0.0,0.014358947573460314,0,187
clinc150,mogb_minilm,MOGB-Fair,current_location,13,2.769230769230769,79.61538461538461,0.5265070139919246,0.011127585278262976,0.00926682117499908,0.013899267971339948,3,238
clinc150,mogb_minilm,MOGB-Fair,damaged_card,11,2.727272727272727,69.72727272727273,0.5641090001449072,0.010721615023674521,0.0958650231663607,0.017838852443784196,27,258
clinc150,mogb_minilm,MOGB-Fair,date,13,1.7692307692307692,85.07692307692308,0.550086759865347,0.016431420825453565,0.0,0.01428562361844346,0,259
clinc150,mogb_minilm,MOGB-Fair,definition,2,2.0,32.0,0.8157884849776211,0.045299145299145305,0.0,0.01316369227033725,0,63
clinc150,mogb_minilm,MOGB-Fair,direct_deposit,8,1.25,89.75,0.46642521535887677,0.0036338721664808623,0.0,0.008604784291494251,0,136
clinc150,mogb_minilm,MOGB-Fair,directions,10,2.2,40.1,0.6298685007201608,0.018619482094310472,0.0,0.016236386805398788,0,215
clinc150,mogb_minilm,MOGB-Fair,distance,9,1.6666666666666667,47.55555555555556,0.7052432227621019,0.03612169436349452,0.0,0.015400623847507967,0,196
clinc150,mogb_minilm,MOGB-Fair,do_you_have_pets,7,1.2857142857142858,98.28571428571429,0.5803439479027063,0.006328767850506982,0.0,0.007338902978297955,0,82
clinc150,mogb_minilm,MOGB-Fair,exchange_rate,6,1.1666666666666667,81.83333333333333,0.6885076505111883,0.00956769478508609,0.033154121863799284,0.012755778862239242,5,156
clinc150,mogb_minilm,MOGB-Fair,expiration_date,6,1.1666666666666667,89.16666666666667,0.5003590660617544,0.0018854596543383731,0.0,0.009978072901998274,0,90
clinc150,mogb_minilm,MOGB-Fair,find_phone,5,1.2,93.2,0.5233597904726663,0.0033541434410999634,0.0,0.009272344651822704,0,91
clinc150,mogb_minilm,MOGB-Fair,flight_status,10,1.9,83.3,0.6011586823372557,0.005515064836003052,0.0,0.017896522181906162,0,255
clinc150,mogb_minilm,MOGB-Fair,flip_coin,8,1.0,97.0,0.5972603488723811,0.0015849126718691937,0.0,0.006407412394408465,0,101
clinc150,mogb_minilm,MOGB-Fair,food_last,10,2.2,69.2,0.6559176157717574,0.011702702967005027,0.0,0.015808495537020437,0,268
clinc150,mogb_minilm,MOGB-Fair,freeze_account,12,2.5833333333333335,70.83333333333333,0.5201234133965088,0.019268997698631565,0.004901960784313725,0.012877347105926562,2,199
clinc150,mogb_minilm,MOGB-Fair,fun_fact,10,1.8,61.9,0.7878571522057616,0.07941984001251737,0.0,0.01544078529605496,0,202
clinc150,mogb_minilm,MOGB-Fair,gas,4,2.75,66.75,0.5958406091547432,0.012588257153474546,0.0,0.010974008474004066,0,96
clinc150,mogb_minilm,MOGB-Fair,gas_type,4,1.5,87.75,0.5111774949002743,0.008903753251579338,0.0,0.006355847707553356,0,54
clinc150,mogb_minilm,MOGB-Fair,goodbye,3,1.6666666666666667,22.0,0.6480660334233632,0.00639415335067509,0.0,0.008396505253696495,0,52
clinc150,mogb_minilm,MOGB-Fair,greeting,7,1.5714285714285714,51.42857142857143,0.6793584498142058,0.01980319388214125,0.0,0.011790166305758364,0,132
clinc150,mogb_minilm,MOGB-Fair,how_busy,8,2.25,45.375,0.7003852562518462,0.02353733937687027,0.004032258064516129,0.018077649331257394,1,195
clinc150,mogb_minilm,MOGB-Fair,how_old_are_you,3,3.0,77.33333333333333,0.5406057652757669,0.008234856930509104,0.0,0.009043935732563499,0,54
clinc150,mogb_minilm,MOGB-Fair,improve_credit_score,7,2.142857142857143,88.28571428571429,0.5330187762367825,0.005471412645325689,0.0,0.009922357005315767,0,122
clinc150,mogb_minilm,MOGB-Fair,income,8,2.375,76.0,0.5913768835675561,0.011721479004087699,0.0,0.005883070698870917,0,90
clinc150,mogb_minilm,MOGB-Fair,ingredient_substitution,7,2.0,65.14285714285714,0.7366293308839235,0.027298052824368615,0.0,0.021136957478728326,0,198
clinc150,mogb_minilm,MOGB-Fair,ingredients_list,10,1.9,60.9,0.7107957483494085,0.032437413209724424,0.016346153846153847,0.016454818760390448,2,255
clinc150,mogb_minilm,MOGB-Fair,insurance,3,2.0,95.0,0.5809345087417628,0.013831289483463396,0.0,0.005187817707926532,0,30
clinc150,mogb_minilm,MOGB-Fair,insurance_change,3,2.3333333333333335,93.66666666666667,0.5335114642866384,0.012396878483835005,0.14072039072039072,0.0067932224423933206,6,40
clinc150,mogb_minilm,MOGB-Fair,interest_rate,6,1.5,83.0,0.5710253159783839,0.008520694387399193,0.0,0.011957946744951509,0,111
clinc150,mogb_minilm,MOGB-Fair,international_fees,6,1.8333333333333333,86.33333333333333,0.614906773705238,0.00785024154589372,0.0,0.011283900321115101,0,129
clinc150,mogb_minilm,MOGB-Fair,international_visa,1,1.0,63.0,0.739930765104087,0.005555555555555556,0.0,0.011968633924886504,0,29
clinc150,mogb_minilm,MOGB-Fair,jump_start,9,1.3333333333333333,90.77777777777777,0.5659486306129478,0.004870920177937722,0.0,0.00850673046249125,0,110
clinc150,mogb_minilm,MOGB-Fair,last_maintenance,9,2.2222222222222223,88.0,0.5351204414144165,0.02216848016237795,0.007407407407407408,0.009962925189781402,2,139
clinc150,mogb_minilm,MOGB-Fair,lost_luggage,10,1.1,97.9,0.5886738091393249,0.0030604060318019126,0.0,0.004740324538996712,0,69
clinc150,mogb_minilm,MOGB-Fair,make_call,7,1.5714285714285714,35.857142857142854,0.739059917111903,0.032234516056026355,0.017213336947682296,0.023504468152950923,4,283
clinc150,mogb_minilm,MOGB-Fair,maybe,7,1.8571428571428572,50.714285714285715,0.6911325037829433,0.011325938871705464,0.0,0.014597457512081734,0,164
clinc150,mogb_minilm,MOGB-Fair,meal_suggestion,5,3.4,75.4,0.5512209496878715,0.01045261984392419,0.01,0.013950740422749167,1,140
clinc150,mogb_minilm,MOGB-Fair,meaning_of_life,8,1.25,93.875,0.5358871349121246,0.0016183819358876568,0.0,0.008398108507810882,0,110
clinc150,mogb_minilm,MOGB-Fair,measurement_conversion,12,2.25,63.833333333333336,0.6763055413230346,0.014252381231786267,0.0,0.015305679830747867,0,240
clinc150,mogb_minilm,MOGB-Fair,meeting_schedule,6,1.8333333333333333,62.833333333333336,0.548346206929219,0.0025003096742227176,0.0,0.011437881801968924,0,148
clinc150,mogb_minilm,MOGB-Fair,min_payment,3,2.0,76.0,0.594079866908873,0.005992815558032949,0.0,0.011562685870007411,0,68
clinc150,mogb_minilm,MOGB-Fair,mpg,6,1.6666666666666667,83.16666666666667,0.5711170192004138,0.015104303167804312,0.0,0.006696798222627063,0,71
clinc150,mogb_minilm,MOGB-Fair,new_card,7,3.0,74.0,0.5210123463691031,0.022645102164552965,0.0,0.01740852394120012,0,171
clinc150,mogb_minilm,MOGB-Fair,next_holiday,4,2.25,64.5,0.5074582223479376,0.008546079524340394,0.0,0.010851331626047806,0,91
clinc150,mogb_minilm,MOGB-Fair,next_song,6,2.3333333333333335,93.0,0.5455206780869385,0.007612631774531088,0.0,0.01554722130943253,0,141
clinc150,mogb_minilm,MOGB-Fair,no,7,1.8571428571428572,43.42857142857143,0.6968616937453113,0.029075091575091576,0.0,0.013966217918436318,0,133
clinc150,mogb_minilm,MOGB-Fair,nutrition_info,7,2.0,64.0,0.6736753040298344,0.018182677988169978,0.0,0.013867240809303018,0,161
clinc150,mogb_minilm,MOGB-Fair,oil_change_how,10,1.4,93.9,0.4468705788247408,0.005640067280799546,0.0,0.008438908113249106,0,118
clinc150,mogb_minilm,MOGB-Fair,oil_change_when,4,1.75,89.75,0.44859601091304546,0.005732998885172799,0.0,0.009317181852619486,0,70
clinc150,mogb_minilm,MOGB-Fair,order,7,2.2857142857142856,45.0,0.5865418277287817,0.024307521870450932,0.0,0.013727917169284272,0,135
clinc150,mogb_minilm,MOGB-Fair,order_checks,11,1.0909090909090908,90.0909090909091,0.6200972589326906,0.007730144251883383,0.0,0.012515720457871736,0,208
clinc150,mogb_minilm,MOGB-Fair,order_status,8,1.125,78.75,0.6438946112700245,0.01195803751295742,0.021847180291203062,0.014160784631828183,5,192
clinc150,mogb_minilm,MOGB-Fair,pay_bill,6,1.5,64.66666666666667,0.5731173929614674,0.015208834516614839,0.0,0.014995103253437406,0,154
clinc150,mogb_minilm,MOGB-Fair,payday,7,2.2857142857142856,85.14285714285714,0.4933294119515884,0.00391270120675155,0.0,0.01345777319862514,0,149
clinc150,mogb_minilm,MOGB-Fair,pin_change,4,1.0,97.5,0.5383854826686616,0.0024340393905611297,0.0,0.0076109525711541785,0,64
clinc150,mogb_minilm,MOGB-Fair,play_music,5,2.0,41.6,0.679390942202234,0.020620587142326275,0.04119106699751861,0.013127178168022485,6,130
clinc150,mogb_minilm,MOGB-Fair,plug_type,9,1.3333333333333333,92.11111111111111,0.6914992065882334,0.004487766238338321,0.0,0.013035359320832503,0,141
clinc150,mogb_minilm,MOGB-Fair,pto_balance,7,1.7142857142857142,51.142857142857146,0.43401933983796187,0.010070053897285018,0.02891618185735833,0.016734397181477435,6,173
clinc150,mogb_minilm,MOGB-Fair,pto_request,7,2.142857142857143,82.57142857142857,0.44953593625659627,0.007668977348611216,0.0,0.014139770803564449,0,153
clinc150,mogb_minilm,MOGB-Fair,pto_request_status,8,2.375,80.0,0.5011637742053787,0.005401417248528232,0.0,0.010344908177066564,0,112
clinc150,mogb_minilm,MOGB-Fair,pto_used,6,2.5,63.833333333333336,0.48118603023158163,0.011559698670682654,0.10196476964769648,0.012300186921035674,17,109
clinc150,mogb_minilm,MOGB-Fair,recipe,4,2.25,36.5,0.6777252098332875,0.022331846897064286,0.006756756756756757,0.014153257091317373,1,108
clinc150,mogb_minilm,MOGB-Fair,redeem_rewards,9,2.111111111111111,75.33333333333333,0.5369360909575177,0.004666453697727534,0.0,0.017041894578493047,0,225
clinc150,mogb_minilm,MOGB-Fair,reminder,4,2.0,59.0,0.4702697660011186,0.00010683760683760684,0.0,0.006404564133506405,0,55
clinc150,mogb_minilm,MOGB-Fair,reminder_update,8,1.5,34.0,0.6445447791589738,0.017459587513935337,0.14967185592185592,0.011394530324025856,32,181
clinc150,mogb_minilm,MOGB-Fair,repeat,6,2.3333333333333335,62.666666666666664,0.6322340903900966,0.00397497832280441,0.0,0.008056717976431906,0,90
clinc150,mogb_minilm,MOGB-Fair,replacement_card_duration,10,2.2,83.8,0.4725048291532633,0.0069550255236754096,0.0,0.014104135035067087,0,206
clinc150,mogb_minilm,MOGB-Fair,report_fraud,3,2.0,73.33333333333333,0.5697367909401487,0.0032404310665180235,0.0,0.01235048546332195,0,75
clinc150,mogb_minilm,MOGB-Fair,report_lost_card,6,2.6666666666666665,82.33333333333333,0.46835455074742605,0.005783141661288114,0.0,0.005679437217798508,0,53
clinc150,mogb_minilm,MOGB-Fair,reset_settings,4,1.5,98.0,0.5226394491024206,0.0012513935340022295,0.0,0.006556528409363136,0,55
clinc150,mogb_minilm,MOGB-Fair,restaurant_reservation,10,1.7,43.7,0.6241855372934018,0.01325819495785171,0.012417731320170345,0.015340260601545645,4,252
clinc150,mogb_minilm,MOGB-Fair,restaurant_reviews,4,1.25,58.0,0.7477415667261011,0.03192214790040877,0.0,0.010327405081234416,0,87
clinc150,mogb_minilm,MOGB-Fair,restaurant_suggestion,4,2.25,69.0,0.6145482157449115,0.020432924563359347,0.0,0.014738904319601493,0,112
clinc150,mogb_minilm,MOGB-Fair,rewards_balance,11,2.272727272727273,65.63636363636364,0.5748071988379398,0.013780379930265513,0.022499609300183188,0.016595470156079758,8,239
clinc150,mogb_minilm,MOGB-Fair,roll_dice,4,1.25,94.0,0.5504646309774548,0.001659234485321442,0.0,0.009049343217493195,0,77
clinc150,mogb_minilm,MOGB-Fair,rollover_401k,4,1.0,99.5,0.44494831156547493,0.00010683760683760684,0.0,0.008226888531042338,0,69
clinc150,mogb_minilm,MOGB-Fair,routing,3,1.0,98.0,0.6244999915719441,0.003733432429084603,0.0,0.010578272128284966,0,64
clinc150,mogb_minilm,MOGB-Fair,schedule_maintenance,5,2.6,71.6,0.4809933851854831,0.017698087191222203,0.0,0.014525736211053502,0,102
clinc150,mogb_minilm,MOGB-Fair,schedule_meeting,8,2.25,64.625,0.5437645088519073,0.0060776662950576,0.040930353430353436,0.011755765358512882,10,183
clinc150,mogb_minilm,MOGB-Fair,share_location,9,2.6666666666666665,48.0,0.6693926761760491,0.020320610612372628,0.0,0.01573260869909072,0,226
clinc150,mogb_minilm,MOGB-Fair,shopping_list,8,1.875,70.0,0.46329047090960357,0.004133820825754465,0.0,0.006164210425613274,0,73
clinc150,mogb_minilm,MOGB-Fair,shopping_list_update,12,2.3333333333333335,49.0,0.6419717698117027,0.024260257551161443,0.07933474046278925,0.022125559411640128,17,394
clinc150,mogb_minilm,MOGB-Fair,smart_home,5,2.0,32.8,0.626811128440745,0.014094388703084354,0.0,0.006289216597560909,0,54
clinc150,mogb_minilm,MOGB-Fair,spelling,8,1.375,53.5,0.8011760856109541,0.041070423585440746,0.0,0.01743525795366469,0,244
clinc150,mogb_minilm,MOGB-Fair,spending_history,7,2.0,63.857142857142854,0.6412416442222372,0.021681733598209574,0.0,0.017915626187467826,0,202
clinc150,mogb_minilm,MOGB-Fair,sync_device,11,1.6363636363636365,95.36363636363636,0.6043231339095105,0.013181587037422277,0.0,0.016912410568089502,0,245
clinc150,mogb_minilm,MOGB-Fair,taxes,9,1.1111111111111112,91.22222222222223,0.5978394172765031,0.005165197615617142,0.0,0.009076751680850618,0,131
clinc150,mogb_minilm,MOGB-Fair,tell_joke,11,1.2727272727272727,91.18181818181819,0.6652779965503323,0.005016433477531876,0.0,0.015144649843981213,0,221
clinc150,mogb_minilm,MOGB-Fair,text,10,1.8,74.4,0.6998879916904366,0.01778902873124841,0.0,0.017024283613732327,0,267
clinc150,mogb_minilm,MOGB-Fair,thank_you,7,2.142857142857143,53.857142857142854,0.726920513071181,0.02329323867081304,0.0,0.01979461845633033,0,187
clinc150,mogb_minilm,MOGB-Fair,time,5,1.8,60.4,0.6361128476182129,0.015220784681883079,0.05214932126696833,0.014790707279949768,5,115
clinc150,mogb_minilm,MOGB-Fair,timer,10,1.0,92.7,0.5613453308443483,0.004760747325392634,0.0,0.007016187785442435,0,103
clinc150,mogb_minilm,MOGB-Fair,timezone,9,1.5555555555555556,82.66666666666667,0.670166339054299,0.014713442686364119,0.12255059000403873,0.013305714436508777,28,179
clinc150,mogb_minilm,MOGB-Fair,tire_change,7,2.0,92.14285714285714,0.4681896882129334,0.006295057599405426,0.0,0.007268354656257407,0,98
clinc150,mogb_minilm,MOGB-Fair,tire_pressure,7,1.1428571428571428,91.42857142857143,0.5572587943901737,0.00479574773053034,0.0,0.012835712890671775,0,145
clinc150,mogb_minilm,MOGB-Fair,todo_list,5,1.8,47.2,0.6196236423926686,0.024635490621760646,0.08827838827838827,0.013582784253195077,11,109
clinc150,mogb_minilm,MOGB-Fair,todo_list_update,11,1.6363636363636365,56.27272727272727,0.6576180937044162,0.02619828366395872,0.15604814264970696,0.015212679188218975,58,234
clinc150,mogb_minilm,MOGB-Fair,traffic,11,1.4545454545454546,81.9090909090909,0.6969344758294227,0.014804727436306382,0.0,0.014513727594159347,0,223
clinc150,mogb_minilm,MOGB-Fair,transactions,5,1.2,58.6,0.641965139793015,0.004232627276105537,0.0,0.006753701756028236,0,65
clinc150,mogb_minilm,MOGB-Fair,transfer,9,2.0,74.33333333333333,0.6562548429564348,0.02683925300058023,0.0,0.01173249485831201,0,136
clinc150,mogb_minilm,MOGB-Fair,translate,12,2.1666666666666665,54.75,0.6495332863029868,0.011794749555047038,0.025201106083459022,0.02091822913108408,7,342
clinc150,mogb_minilm,MOGB-Fair,travel_alert,13,1.6153846153846154,83.38461538461539,0.6320217455938217,0.01304035644380654,0.0,0.01642177878831611,0,269
clinc150,mogb_minilm,MOGB-Fair,travel_notification,12,1.8333333333333333,79.41666666666667,0.5970890331396358,0.012532422076186378,0.0,0.01872983012780676,0,334
clinc150,mogb_minilm,MOGB-Fair,travel_suggestion,6,2.0,46.5,0.7211775964369744,0.03275486188529667,0.0,0.013432968492301396,0,163
clinc150,mogb_minilm,MOGB-Fair,uber,11,1.0909090909090908,94.0909090909091,0.6393701088624598,0.005787335598548413,0.04774935954993343,0.011592613290803272,11,168
clinc150,mogb_minilm,MOGB-Fair,update_playlist,7,2.2857142857142856,68.14285714285714,0.6432356828890283,0.00775601210383819,0.0,0.01169994123125855,0,160
clinc150,mogb_minilm,MOGB-Fair,user_name,7,2.5714285714285716,41.57142857142857,0.522034928392914,0.011978350279265611,0.02933466069354571,0.01703188820136639,6,202
clinc150,mogb_minilm,MOGB-Fair,vaccines,8,1.0,97.125,0.6586312058689824,0.006078424181971093,0.0,0.016096026845308094,0,176
clinc150,mogb_minilm,MOGB-Fair,w2,5,1.8,87.2,0.5235514411471485,0.0007751765143069491,0.0,0.007092882195362128,0,70
clinc150,mogb_minilm,MOGB-Fair,weather,3,1.6666666666666667,44.0,0.6512169430137887,0.012250712250712252,0.011111111111111112,0.010486865381873975,1,75
clinc150,mogb_minilm,MOGB-Fair,what_are_your_hobbies,10,1.5,89.7,0.5416921680669768,0.00668964775372098,0.0,0.01173307880378892,0,149
clinc150,mogb_minilm,MOGB-Fair,what_can_i_ask_you,6,1.5,61.333333333333336,0.67628119037881,0.021669144060448408,0.0,0.012475750665864255,0,142
clinc150,mogb_minilm,MOGB-Fair,what_is_your_name,3,2.0,47.666666666666664,0.6295789577333716,0.020749053048824215,0.23020361990950225,0.019535786153896232,19,83
clinc150,mogb_minilm,MOGB-Fair,what_song,8,1.25,89.125,0.6369803289907253,0.01851452331357938,0.0,0.014303392799711743,0,158
clinc150,mogb_minilm,MOGB-Fair,where_are_you_from,11,2.3636363636363638,66.9090909090909,0.6463916172238878,0.015367492918980334,0.0,0.011726296294939471,0,200
clinc150,mogb_minilm,MOGB-Fair,whisper_mode,10,1.3,81.5,0.5044610281205707,0.002496078546421796,0.0,0.010785545802168686,0,145
clinc150,mogb_minilm,MOGB-Fair,who_do_you_work_for,3,1.6666666666666667,71.0,0.6162676002352538,0.013301127214170693,0.0,0.00833819124456739,0,48
clinc150,mogb_minilm,MOGB-Fair,who_made_you,2,3.0,63.5,0.5514258407201361,0.010683760683760684,0.0,0.011272599272134587,0,54
clinc150,mogb_minilm,MOGB-Fair,yes,7,1.5714285714285714,41.57142857142857,0.6786019177923034,0.015739299474997415,0.01098901098901099,0.013484881356900047,2,161
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,accept_reservations,9,2.2222222222222223,52.55555555555556,0.6821894128811407,0.004624191315648219,0.013657182011612392,0.018818798890677887,14,222
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,account_blocked,7,2.5714285714285716,72.14285714285714,0.527887911874999,0.0006795835743204165,0.0,0.016807857689299845,0,99
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,alarm,3,2.3333333333333335,75.0,0.5175189546931573,0.0,0.0,0.004647480328831042,0,19
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,application_status,8,1.75,83.125,0.5518468026725544,0.0020305012810733635,0.019792946188690683,0.004402257456790194,10,49
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,apr,8,1.0,95.25,0.4875471560666998,0.00012588257153474543,0.0,0.00928698655480009,0,79
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,are_you_a_bot,8,1.75,84.375,0.6088825456630513,0.0009123369320737742,0.0,0.010441383644133639,0,95
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,balance,4,1.5,58.75,0.5685869609091019,0.00361668524712003,0.004761904761904762,0.0024387645135602693,2,15
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,bill_balance,4,2.75,47.0,0.5805904478323851,0.006222789415009095,0.023230159494239594,0.019314864042620148,8,66
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,bill_due,8,1.875,69.25,0.6183073953307597,0.0147156946155802,0.008748461354742703,0.016696050753790843,7,148
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,book_flight,9,2.111111111111111,76.44444444444444,0.6497882189694769,0.00373634988623547,0.0,0.01842752252997261,0,188
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,book_hotel,5,1.8,55.8,0.6733483068607274,0.006918617614269788,0.0,0.013789378049713022,0,111
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,calculator,10,2.1,44.1,0.7596927260654172,0.23233183711787833,0.002876891462731179,0.09565497539151849,2,977
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,calendar,13,1.7692307692307692,52.61538461538461,0.5898489323740685,0.0072220266385026105,0.013802994542161577,0.011434650579104337,14,122
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,calendar_update,7,1.7142857142857142,36.714285714285715,0.6340165143950701,0.0030276778903781188,0.0032967032967032967,0.018446056173328274,3,169
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,calories,4,1.5,62.0,0.7258016602093178,0.012526709401709402,0.0,0.017146852641875116,0,75
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,cancel,10,2.0,43.3,0.7025516900090752,0.006299027948913532,0.00196969696969697,0.020260529184427334,2,178
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,cancel_reservation,10,2.3,72.2,0.5579649164240628,2.898550724637681e-05,0.0,0.006082711949000239,0,57
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,car_rental,6,2.0,79.5,0.6588314674838741,0.0065267591125714695,0.0,0.0155940132548174,0,105
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,card_declined,10,1.3,86.2,0.5397931941598293,0.0003846153846153846,0.0,0.006257832113487562,0,65
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,carry_on,7,1.7142857142857142,90.71428571428571,0.6266222355709585,0.0003052503052503053,0.0,0.006871747498605465,0,57
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_accent,8,1.625,94.25,0.5844481257852534,2.7412280701754386e-05,0.0,0.01331253645348588,0,92
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_ai_name,10,1.3,41.2,0.600601286272726,0.018654173756576502,0.1817100332053016,0.01609089331474395,156,139
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_language,8,2.375,57.375,0.6423037674998322,0.0010716582076707934,0.0,0.011784637312414732,0,107
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_speed,11,1.2727272727272727,85.18181818181819,0.6188188712556671,0.00032837617505809727,0.0,0.00583045043404519,0,81
