dataset,kir,seed,method,method_label,selected_balls,selected_intents,minimum_ball_size,median_ball_size,maximum_ball_size,mean_structural_radius,median_structural_radius,tiny_support_lt20_ratio,zero_test_assignment_ratio,oos_assignment_gini,false_accept_gini,known_false_reject_gini,top1_false_accept_share,top10pct_false_accept_share,top10pct_known_false_reject_share,top10pct_oos_assignment_share,total_oos_assignments,total_oos_false_accepts,total_known_false_rejects,oos_f1,f1_all,f1_k,known_recall,false_accept_rate,false_reject_rate,accuracy,auroc,aupr_oos,trainable_oos_f1,trainable_f1_all,trainable_known_recall,trainable_false_accept_rate,trainable_false_reject_rate,trainable_minus_mogb_oos_f1,trainable_minus_mogb_f1_all,trainable_minus_mogb_known_recall,trainable_minus_mogb_false_accept_rate,trainable_minus_mogb_false_reject_rate
clinc150,0.5,13,mogb_minilm,MOGB-Fair,126,74,10,36.0,100,0.598824121768322,0.6018453814676435,0.30158730158730157,0.0,0.5912123303427652,0.937389770723104,0.35977459904638054,0.19444444444444445,1.0,0.2269180754226268,0.39507246376811594,3450,36,1538,0.8126636515115448,0.4490273375575833,0.4441788533715305,0.3164444444444444,0.010434782608695653,0.6835555555555556,0.7228070175438597,0.8834571336553945,0.8932833326886456,0.9070904645476772,0.8261993158424226,0.7453333333333334,0.0321739130434782,0.2546666666666666,0.09442681303613232,0.3771719782848393,0.428888888888889,0.021739130434782546,-0.428888888888889
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,126,74,10,36.0,100,0.598824121768322,0.6018453814676435,0.30158730158730157,0.12698412698412698,0.9253462157809984,0.9235209235209236,0.68998899889989,0.20454545454545456,0.9090909090909091,0.5099009900990099,0.8695652173913043,3450,88,1010,0.8596266939401688,0.6642467645684205,0.6616416988434637,0.5511111111111111,0.025507246376811593,0.4488888888888889,0.8047368421052632,0.9141612882447664,0.9261131280497885,0.9070904645476772,0.8261993158424226,0.7453333333333334,0.0321739130434782,0.2546666666666666,0.04746377060750839,0.1619525512740021,0.1942222222222223,0.0066666666666666055,-0.1942222222222223
clinc150,0.5,42,mogb_minilm,MOGB-Fair,129,74,10,32.0,100,0.5992815982523712,0.616469504821882,0.3643410852713178,0.007751937984496124,0.5934434333220986,0.9687421855463867,0.37489041891985075,0.45161290322580644,1.0,0.22554002541296062,0.40057971014492755,3450,31,1574,0.8099016937107664,0.4275814690032287,0.4224838660071282,0.3004444444444444,0.008985507246376812,0.6995555555555556,0.7175438596491228,0.8825811272141706,0.8902825110259178,0.8971451987433411,0.8075141354234163,0.739111111111111,0.0481159420289855,0.2608888888888889,0.08724350503257472,0.37993266642018764,0.43866666666666665,0.03913043478260869,-0.4386666666666667
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,129,74,10,32.0,100,0.5992815982523712,0.616469504821882,0.3643410852713178,0.11627906976744186,0.9159959555106167,0.9363575461766676,0.6746145020009515,0.24691358024691357,0.9382716049382716,0.48285198555956677,0.8481159420289855,3450,81,1108,0.8500063075564527,0.6145761911588284,0.6114371229401934,0.5075555555555555,0.023478260869565216,0.49244444444444446,0.7889473684210526,0.9126765861513688,0.9303871630432282,0.8971451987433411,0.8075141354234163,0.739111111111111,0.0481159420289855,0.2608888888888889,0.04713889118688841,0.19293794426458788,0.23155555555555551,0.024637681159420288,-0.23155555555555557
clinc150,0.5,87,mogb_minilm,MOGB-Fair,138,75,10,26.0,100,0.591002222163784,0.5985844099993576,0.3695652173913043,0.0,0.6031295946229784,0.9771460423634337,0.3555552337089283,0.5,1.0,0.22718187874750168,0.432463768115942,3450,26,1501,0.8176716417910448,0.4714741018932011,0.4668581346945632,0.3328888888888889,0.007536231884057971,0.6671111111111111,0.7321052631578947,0.8735846698872786,0.8785612625227123,0.9086720867208672,0.8234017136184874,0.7435555555555555,0.0281159420289855,0.2564444444444444,0.0910004449298224,0.35192761172528625,0.4106666666666666,0.02057971014492753,-0.4106666666666667
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,138,75,10,26.0,100,0.591002222163784,0.5985844099993576,0.3695652173913043,0.13043478260869565,0.9423482461667716,0.941285767372724,0.7170796322268973,0.3333333333333333,0.9358974358974359,0.5581622678396871,0.9304347826086956,3450,78,1023,0.8596558317399617,0.6598794870236049,0.6572158024273868,0.5453333333333333,0.022608695652173914,0.45466666666666666,0.8056140350877193,0.8928693075684381,0.9050570906553488,0.9086720867208672,0.8234017136184874,0.7435555555555555,0.0281159420289855,0.2564444444444444,0.04901625498090545,0.16352222659488247,0.1982222222222222,0.005507246376811586,-0.19822222222222224
clinc150,0.5,100,mogb_minilm,MOGB-Fair,150,75,10,24.0,100,0.5910007712713397,0.6063025960410856,0.36,0.006666666666666667,0.6128618357487923,0.974954954954955,0.3843010752688172,0.4594594594594595,1.0,0.2337063857801185,0.4481159420289855,3450,37,1519,0.814364113576712,0.4621121291551101,0.45741543602948864,0.3248888888888889,0.010724637681159421,0.6751111111111111,0.7266666666666667,0.8646879227053139,0.8739335266061747,0.9051512673753066,0.8249194600480021,0.748,0.037391304347826,0.252,0.09078715379859459,0.362807330892892,0.4231111111111111,0.026666666666666575,-0.4231111111111111
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,150,75,10,24.0,100,0.5910007712713397,0.6063025960410856,0.36,0.14,0.9521391304347826,0.9637460317460318,0.7356595191682911,0.4857142857142857,0.9809523809523809,0.5769980506822612,0.943768115942029,3450,105,1026,0.8553893364019947,0.6592934180407348,0.6566788057959181,0.544,0.030434782608695653,0.456,0.8001754385964912,0.9019826086956522,0.9173216280068845,0.9051512673753066,0.8249194600480021,0.748,0.037391304347826,0.252,0.04976193097331194,0.16562604200726727,0.20399999999999996,0.006956521739130344,-0.20400000000000001
clinc150,0.5,123,mogb_minilm,MOGB-Fair,133,74,10,29.0,97,0.5910051663305039,0.6055035259375822,0.3609022556390977,0.007518796992481203,0.6175177073117577,0.9438982070561017,0.37325113550158906,0.3076923076923077,1.0,0.2330779054916986,0.45971014492753626,3450,26,1566,0.8113744075829384,0.43749498188538677,0.4325099228760861,0.30400000000000005,0.007536231884057971,0.696,0.7198245614035088,0.8777375845410629,0.8801827937512003,0.9039116805233748,0.8087962224646499,0.7462222222222222,0.0388405797101449,0.2537777777777777,0.09253727294043634,0.3713012405792631,0.4422222222222222,0.03130434782608693,-0.44222222222222224
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,133,74,10,29.0,97,0.5910051663305039,0.6055035259375822,0.3609022556390977,0.09774436090225563,0.9515179252479022,0.9368992100504425,0.7163009186552332,0.22784810126582278,0.9746835443037974,0.5517560073937153,0.9434782608695652,3450,79,1082,0.8530937618625838,0.6319127043421816,0.6289636235752429,0.5191111111111111,0.02289855072463768,0.48088888888888887,0.7931578947368421,0.9046946215780999,0.9195336124425777,0.9039116805233748,0.8087962224646499,0.7462222222222222,0.0388405797101449,0.2537777777777777,0.050817918660790995,0.17688351812246828,0.22711111111111115,0.01594202898550722,-0.22711111111111115
clinc150,0.75,13,mogb_minilm,MOGB-Fair,214,111,10,22.5,100,0.5772766566375497,0.5853302159650879,0.4158878504672897,0.004672897196261682,0.6665947759405704,0.9828660436137071,0.4007062381152584,0.3333333333333333,1.0,0.2562938505984317,0.47606837606837604,2340,18,2423,0.655469301340861,0.40441353203797437,0.40217196266919863,0.2788690476190476,0.007692307692307693,0.7211309523809524,0.5703508771929825,0.8736878052503052,0.7563153321585463,0.8230088495575221,0.8206112737544194,0.7464285714285714,0.0461538461538461,0.2535714285714285,0.16753954821666106,0.4161977417164451,0.4675595238095238,0.03846153846153841,-0.46755952380952387
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,214,111,10,22.5,100,0.5772766566375497,0.5853302159650879,0.4158878504672897,0.13551401869158877,0.9330018372074447,0.9751598622725037,0.6986405153961897,0.2631578947368421,1.0,0.5306122448979592,0.9085470085470085,2340,38,1764,0.718701217608492,0.5901802618321985,0.5890327532984816,0.475,0.01623931623931624,0.525,0.6791228070175439,0.9047397741147741,0.8452472045512411,0.8230088495575221,0.8206112737544194,0.7464285714285714,0.0461538461538461,0.2535714285714285,0.10430763194903003,0.23043101192222093,0.27142857142857146,0.02991452991452986,-0.2714285714285715
clinc150,0.75,42,mogb_minilm,MOGB-Fair,201,110,10,24.0,99,0.5847554337209996,0.5887664924153301,0.4079601990049751,0.0,0.6143555725645278,0.9830845771144279,0.37375698952572933,0.55,1.0,0.24122263527467988,0.40726495726495726,2340,20,2421,0.6552746787176953,0.40010798593955027,0.39782971189688826,0.2794642857142857,0.008547008547008548,0.7205357142857143,0.5710526315789474,0.8730611518111517,0.7662877682881035,0.823141706334676,0.824382257045602,0.7398809523809524,0.0393162393162393,0.2601190476190476,0.1678670276169807,0.4242742711060517,0.4604166666666667,0.030769230769230754,-0.4604166666666667
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,201,110,10,24.0,99,0.5847554337209996,0.5887664924153301,0.4079601990049751,0.12935323383084577,0.9275843007186291,0.9598673300165836,0.6824027003944853,0.3,1.0,0.5100817438692098,0.8794871794871795,2340,30,1835,0.7124132613723978,0.566462772082466,0.5651596427138058,0.45386904761904767,0.01282051282051282,0.5461309523809523,0.67,0.90750814000814,0.8423195847620075,0.823141706334676,0.824382257045602,0.7398809523809524,0.0393162393162393,0.2601190476190476,0.11072844496227818,0.257919484963136,0.28601190476190474,0.02649572649572648,-0.28601190476190474
clinc150,0.75,87,mogb_minilm,MOGB-Fair,209,109,10,24.0,100,0.5738859121273395,0.5819227023048306,0.41626794258373206,0.004784688995215311,0.6795239847871428,0.9765322396901346,0.40991125695073083,0.42857142857142855,1.0,0.2635135135135135,0.5183760683760684,2340,21,2368,0.6600256154831364,0.42062190920793946,0.41848437611619665,0.2952380952380952,0.008974358974358974,0.7047619047619048,0.5794736842105264,0.8467474308099309,0.7363958796168435,0.8302650957290133,0.827797940585045,0.7508928571428571,0.0363247863247863,0.2491071428571428,0.17023948024587687,0.4071760313771055,0.45565476190476195,0.027350427350427326,-0.455654761904762
clinc150,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,209,109,10,24.0,100,0.5738859121273395,0.5819227023048306,0.41626794258373206,0.15311004784688995,0.9586308428413692,0.9608062709966407,0.728345624691813,0.2765957446808511,1.0,0.5753114382785957,0.9581196581196582,2340,47,1766,0.7166744803875605,0.5856304987682801,0.584460463218108,0.4744047619047619,0.020085470085470087,0.5255952380952381,0.6773684210526316,0.8799725274725276,0.7935775455856516,0.8302650957290133,0.827797940585045,0.7508928571428571,0.0363247863247863,0.2491071428571428,0.11359061534145276,0.24216744181676486,0.27648809523809526,0.016239316239316213,-0.2764880952380953
clinc150,0.75,100,mogb_minilm,MOGB-Fair,207,111,10,25.0,100,0.5834524805996752,0.5919779174585463,0.3961352657004831,0.00966183574879227,0.6245468433874231,0.971658615136876,0.3661201510639962,0.26666666666666666,1.0,0.2391304347826087,0.45427350427350427,2340,30,2346,0.660377358490566,0.42784461002827956,0.425768424774152,0.3017857142857143,0.01282051282051282,0.6982142857142857,0.5821052631578948,0.8705214692714692,0.7670461789457552,0.8333023601561048,0.840427967758085,0.762202380952381,0.0418803418803418,0.237797619047619,0.1729250016655388,0.4125833577298055,0.4604166666666667,0.02905982905982898,-0.4604166666666667
clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,207,111,10,25.0,100,0.5834524805996752,0.5919779174585463,0.3961352657004831,0.13043478260869565,0.9563070316693505,0.9577978306444261,0.7172733037052201,0.16981132075471697,1.0,0.5603296056503826,0.9534188034188035,2340,53,1699,0.723047739487828,0.6114717755954328,0.6104755616321078,0.4943452380952381,0.02264957264957265,0.5056547619047619,0.6898245614035088,0.8975778388278388,0.8258048777072083,0.8333023601561048,0.840427967758085,0.762202380952381,0.0418803418803418,0.237797619047619,0.11025462066827685,0.22895619216265228,0.2678571428571429,0.019230769230769152,-0.2678571428571429
clinc150,0.75,123,mogb_minilm,MOGB-Fair,206,111,10,24.0,100,0.5773516959143858,0.5899561982303707,0.4077669902912621,0.009708737864077669,0.6829806655049373,0.9696601941747574,0.3867646264607767,0.25,1.0,0.2374839537869063,0.49444444444444446,2340,8,2337,0.665430161221287,0.4368665176793386,0.43482577086199975,0.30446428571428574,0.003418803418803419,0.6955357142857143,0.5878947368421052,0.8575068681318679,0.7342064418772013,0.8327481057105895,0.8324034603041841,0.756547619047619,0.0371794871794871,0.2434523809523809,0.1673179444893026,0.3955369426248455,0.4520833333333333,0.03376068376068368,-0.4520833333333334
clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,206,111,10,24.0,100,0.5773516959143858,0.5899561982303707,0.4077669902912621,0.1262135922330097,0.9461248029209195,0.966752152408866,0.7283047500747051,0.2641509433962264,1.0,0.5763427881713941,0.9363247863247863,2340,53,1657,0.7278803309993634,0.6263243453865717,0.6254175955150288,0.5068452380952381,0.02264957264957265,0.49315476190476193,0.6970175438596491,0.893988603988604,0.8216003471646838,0.8327481057105895,0.8324034603041841,0.756547619047619,0.0371794871794871,0.2434523809523809,0.1048677747112261,0.20607911491761244,0.24970238095238095,0.014529914529914454,-0.24970238095238104
banking77,0.25,13,mogb_minilm,MOGB-Fair,47,19,10,22.0,92,0.4865429986331746,0.4853970390191186,0.44680851063829785,0.0,0.5198826118855466,0.9176688251618872,0.32926993837434226,0.5869565217391305,0.8695652173913043,0.2219873150105708,0.3448275862068966,2320,46,473,0.8975725281231498,0.5220544414587288,0.5022903316342857,0.37763157894736843,0.019827586206896553,0.6223684210526316,0.8305194805194805,0.8268370009074409,0.9089321509176868,0.9154867256637168,0.7691237472003842,0.8276315789473684,0.1081896551724137,0.1723684210526316,0.017914197540567,0.24706930574165542,0.44999999999999996,0.08836206896551715,-0.44999999999999996
banking77,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,47,19,10,22.0,92,0.4865429986331746,0.4853970390191186,0.44680851063829785,0.0851063829787234,0.7523110785033016,0.8962117280747277,0.627002889414237,0.5,0.8292682926829268,0.4012345679012346,0.5193965517241379,2320,82,324,0.916837361736993,0.6757053325275224,0.6630141730954451,0.5736842105263158,0.0353448275862069,0.4263157894736842,0.8665584415584415,0.876804673321234,0.9460288376458645,0.9154867256637168,0.7691237472003842,0.8276315789473684,0.1081896551724137,0.1723684210526316,-0.0013506360732762346,0.09341841467286183,0.2539473684210526,0.0728448275862068,-0.2539473684210526
banking77,0.25,42,mogb_minilm,MOGB-Fair,40,19,10,26.5,117,0.5118329052348395,0.5201348788530247,0.35,0.0,0.4937068965517242,0.8958333333333335,0.30817972350230427,0.5416666666666666,0.7916666666666666,0.18663594470046083,0.3310344827586207,2320,24,434,0.9093069306930693,0.6009923308051042,0.5847652466004745,0.42894736842105263,0.010344827586206896,0.5710526315789474,0.8512987012987013,0.8640250680580763,0.936922059461883,0.9191208791208793,0.7939882940487182,0.8171052631578948,0.0987068965517241,0.1828947368421052,0.009813948427809915,0.192995963243614,0.38815789473684215,0.08836206896551721,-0.38815789473684215
banking77,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,40,19,10,26.5,117,0.5118329052348395,0.5201348788530247,0.35,0.025,0.7638793103448276,0.8,0.5384328358208956,0.34375,0.625,0.34328358208955223,0.5810344827586207,2320,96,268,0.9243557772236076,0.7414261021053612,0.7317982244675587,0.6473684210526316,0.041379310344827586,0.3526315789473684,0.8814935064935064,0.8927574863883849,0.9482773280204737,0.9191208791208793,0.7939882940487182,0.8171052631578948,0.0987068965517241,0.1828947368421052,-0.005234898102728369,0.052562191943356984,0.16973684210526319,0.057327586206896514,-0.1697368421052632
banking77,0.25,87,mogb_minilm,MOGB-Fair,35,19,10,33.0,133,0.5100916510303692,0.5143111082358189,0.2571428571428571,0.0,0.5596551724137933,0.9366459627329193,0.30728731942215104,0.6521739130434783,0.9782608695652174,0.2292134831460674,0.4163793103448276,2320,46,445,0.9025600317523318,0.5704707487833717,0.5529923654692158,0.4144736842105263,0.019827586206896553,0.5855263157894737,0.8402597402597403,0.889722663339383,0.9476142319483434,0.9304952215464812,0.8149099652712799,0.8131578947368421,0.0767241379310344,0.1868421052631579,0.02793518979414944,0.24443921648790823,0.39868421052631575,0.05689655172413785,-0.39868421052631575
banking77,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,35,19,10,33.0,133,0.5100916510303692,0.5143111082358189,0.2571428571428571,0.0,0.7558866995073892,0.8909370199692781,0.46576819407008085,0.4731182795698925,0.8602150537634409,0.2943396226415094,0.6405172413793103,2320,93,265,0.9256026600166251,0.7446154701985688,0.7350898286291974,0.6513157894736843,0.04008620689655172,0.34868421052631576,0.8834415584415585,0.9108507259528131,0.9605395681608876,0.9304952215464812,0.8149099652712799,0.8131578947368421,0.0767241379310344,0.1868421052631579,0.004892561529856176,0.07029449507271113,0.1618421052631578,0.03663793103448268,-0.16184210526315787
banking77,0.25,100,mogb_minilm,MOGB-Fair,47,19,10,18.0,115,0.5002567247233777,0.5131136897305106,0.5531914893617021,0.0,0.4446074834922964,0.9209726443768997,0.3190139894741577,0.42857142857142855,0.9285714285714286,0.23044397463002114,0.28793103448275864,2320,14,473,0.9044910766817023,0.5420944839644022,0.5230209790845443,0.37763157894736843,0.00603448275862069,0.6223684210526316,0.8412337662337662,0.8788242967332125,0.943364998588182,0.9308176100628932,0.7976710049892831,0.8092105263157895,0.075,0.1907894736842105,0.026326533381190953,0.25557652102488093,0.43157894736842106,0.06896551724137931,-0.43157894736842106
banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,47,19,10,18.0,115,0.5002567247233777,0.5131136897305106,0.5531914893617021,0.0,0.8501283932501835,0.9176470588235295,0.5519148936170213,0.4235294117647059,0.8823529411764706,0.41,0.7849137931034482,2320,85,300,0.9207003089598352,0.6937340322158583,0.6817884387030174,0.6052631578947368,0.036637931034482756,0.39473684210526316,0.8727272727272727,0.8854423774954628,0.9435385836073291,0.9308176100628932,0.7976710049892831,0.8092105263157895,0.075,0.1907894736842105,0.010117301103057974,0.10393697277342484,0.20394736842105265,0.03836206896551724,-0.20394736842105265
banking77,0.25,123,mogb_minilm,MOGB-Fair,48,19,10,23.0,114,0.5097595853294,0.519812965284667,0.3958333333333333,0.0,0.5769755747126437,0.946969696969697,0.329952485380117,0.6590909090909091,0.9545454545454546,0.23026315789473684,0.3961206896551724,2320,44,456,0.9010292953285828,0.5581741558238851,0.5401291484815326,0.4,0.01896551724137931,0.6,0.8376623376623377,0.8858025181488203,0.9441320235511341,0.8867710460630814,0.7498148479796339,0.825,0.1577586206896551,0.175,-0.014258249265501344,0.19164069215574886,0.42499999999999993,0.13879310344827578,-0.425
banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,48,19,10,23.0,114,0.5097595853294,0.519812965284667,0.3958333333333333,0.020833333333333332,0.7647988505747128,0.8852272727272728,0.5609671125975475,0.43636363636363634,0.8090909090909091,0.41471571906354515,0.6275862068965518,2320,110,299,0.9153033754400497,0.7020024785083341,0.690776115511928,0.6065789473684211,0.04741379310344827,0.39342105263157895,0.8672077922077922,0.8923820326678765,0.953778820747426,0.8867710460630814,0.7498148479796339,0.825,0.1577586206896551,0.175,-0.028532329376968257,0.047812369471299854,0.21842105263157885,0.11034482758620683,-0.21842105263157896
banking77,0.5,13,mogb_minilm,MOGB-Fair,102,38,10,19.0,143,0.4565912814163675,0.4637174668537522,0.5392156862745098,0.0,0.582252388134741,0.9522058823529411,0.3334782188737564,0.375,1.0,0.2522167487684729,0.39294871794871794,1560,16,1015,0.7496965282835639,0.4863692965093084,0.479439632515249,0.33223684210526316,0.010256410256410256,0.6677631578947368,0.6646103896103897,0.8481039136302294,0.8088798253683434,0.8462021343377275,0.8199086432567366,0.8171052631578948,0.1358974358974359,0.1828947368421052,0.09650560605416358,0.33353934674742824,0.4848684210526316,0.12564102564102564,-0.4848684210526316
banking77,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,102,38,10,19.0,143,0.4565912814163675,0.4637174668537522,0.5392156862745098,0.06862745098039216,0.844205630970337,0.94173140954495,0.6393062659846547,0.2830188679245283,0.9811320754716981,0.47690217391304346,0.7442307692307693,1560,53,736,0.7925322114120431,0.6440544487832364,0.640147139240373,0.5157894736842106,0.03397435897435897,0.4842105263157895,0.7405844155844156,0.8681553643724697,0.8354461810245664,0.8462021343377275,0.8199086432567366,0.8171052631578948,0.1358974358974359,0.1828947368421052,0.0536699229256844,0.17585419447350026,0.3013157894736842,0.10192307692307692,-0.3013157894736843
banking77,0.5,42,mogb_minilm,MOGB-Fair,94,38,10,17.0,105,0.46399671189085784,0.4690853507962466,0.5531914893617021,0.0,0.6068194217130387,0.9206219312602291,0.3293431305260608,0.15384615384615385,1.0,0.2476280834914611,0.41410256410256413,1560,13,1054,0.7435712569093967,0.45445254397180335,0.44684415678923506,0.30657894736842106,0.008333333333333333,0.6934210526315789,0.6532467532467533,0.8298523954116059,0.7726589961195081,0.8414403032217309,0.8168639763258652,0.8197368421052631,0.1461538461538461,0.1802631578947368,0.09786904631233417,0.3624114323540618,0.513157894736842,0.13782051282051277,-0.5131578947368421
banking77,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,94,38,10,17.0,105,0.46399671189085784,0.4690853507962466,0.5531914893617021,0.031914893617021274,0.8476132024004364,0.9353518821603928,0.5906641217088642,0.3076923076923077,0.9615384615384616,0.43007915567282323,0.7243589743589743,1560,52,758,0.7882906429691584,0.6245478450630955,0.6202388240655674,0.5013157894736842,0.03333333333333333,0.4986842105263158,0.7344155844155844,0.8456321693657219,0.7903822285099552,0.8414403032217309,0.8168639763258652,0.8197368421052631,0.1461538461538461,0.1802631578947368,0.053149660252572506,0.1923161312627697,0.31842105263157894,0.11282051282051278,-0.318421052631579
