dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,823,4,redeem_rewards,685,1.0,0.5042111071369837,16,True,,purity_reached,0,0,0,1,1,0,1,0,0,0,24.167396149710747,0.8636983740355574,False,True,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,832,4,meeting_schedule,689,1.0,0.5944676701870449,12,True,,purity_reached,1,0,0,1,1,0,0,0,1,0,21.1651532994348,1.243258673041672,False,True,0.0,0.08333333333333333,0.0,1.0,0.0,0.0009900990099009901,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,855,4,shopping_list_update,712,1.0,0.6558599961578542,13,True,,purity_reached,1,0,0,1,1,0,0,0,1,0,22.906178091981857,1.011682729927398,False,True,0.0,0.07692307692307693,0.0,1.0,0.0,0.0009900990099009901,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,857,4,todo_list_update,717,1.0,0.6851022762773202,58,True,,purity_reached,13,31,13,59,28,31,15,0,13,13,21.994804241825943,1.0077841427570051,False,False,0.5344827586206896,0.4827586206896552,0.41935483870967744,0.4642857142857143,0.14772727272727273,0.01287128712871287,0.008985507246376812,Q3
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,869,4,user_name,742,1.0,0.4789925800789505,12,True,,purity_reached,0,0,0,1,1,0,1,0,0,0,23.464822356566454,0.9690390832081228,False,True,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,892,5,change_ai_name,770,1.0,0.675809180216438,12,True,,purity_reached,9,6,4,15,9,6,0,0,9,4,21.388392042919406,1.0708476660890631,False,True,0.5,0.75,0.6666666666666666,1.0,0.045454545454545456,0.00891089108910891,0.0017391304347826088,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,895,5,share_location,775,1.0,0.6953285770884671,10,True,,purity_reached,0,0,0,0,0,0,0,0,0,0,,,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,904,5,payday,800,1.0,0.4285402347001278,14,True,,purity_reached,0,0,0,1,1,0,1,0,0,0,23.688528846271304,0.5469861167368111,False,True,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,922,5,order,846,1.0,0.4279977124845859,22,True,,purity_reached,3,0,0,5,5,0,2,0,3,0,22.682019467594188,1.0021973810304594,False,False,0.0,0.22727272727272727,0.0,0.6,0.0,0.0029702970297029703,0.0,Q2
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,952,5,change_accent,886,1.0,0.5136214349748369,36,True,,purity_reached,9,0,0,21,21,0,12,0,9,0,22.038819509910493,0.973529121016788,False,False,0.0,0.5833333333333334,0.0,0.42857142857142855,0.0,0.00891089108910891,0.0,Q3
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,962,6,damaged_card,896,1.0,0.5499031259890612,16,True,,purity_reached,1,0,0,4,4,0,1,2,1,0,22.911305573484796,0.9579866867701781,False,True,0.0,0.25,0.0,0.25,0.0,0.0009900990099009901,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,982,6,todo_list_update,927,1.0,0.6092491206863634,14,True,,purity_reached,1,2,2,5,3,2,2,0,1,2,22.287083638102956,0.9603874077410184,False,True,0.14285714285714285,0.21428571428571427,1.0,0.3333333333333333,0.022727272727272728,0.0009900990099009901,0.0005797101449275362,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1018,7,shopping_list,972,1.0,0.5024458991755103,29,True,,purity_reached,2,0,0,9,9,0,7,0,2,0,23.38059708871291,0.86666417924865,False,False,0.0,0.3103448275862069,0.0,0.2222222222222222,0.0,0.0019801980198019802,0.0,Q2
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1036,7,user_name,999,1.0,0.5589726488831914,14,True,,purity_reached,3,0,0,8,8,0,3,2,3,0,21.888518772667616,0.9011378286497806,False,True,0.0,0.5714285714285714,0.0,0.375,0.0,0.0029702970297029703,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1042,8,current_location,1006,1.0,0.5563946629406025,46,True,,purity_reached,1,0,0,10,10,0,8,1,1,0,23.193198656377557,0.7285112147088142,False,False,0.0,0.21739130434782608,0.0,0.1,0.0,0.0009900990099009901,0.0,Q3
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1050,8,shopping_list,1019,1.0,0.44775668579782923,10,True,,purity_reached,0,0,0,0,0,0,0,0,0,0,,,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1052,8,shopping_list,1020,1.0,0.41997627697623785,34,True,,purity_reached,0,0,0,4,4,0,4,0,0,0,23.42940656536213,0.7396369710867563,False,False,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,Q2
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1062,9,current_location,1043,1.0,0.5215784384472169,10,True,,purity_reached,0,0,0,0,0,0,0,0,0,0,,,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1066,9,schedule_meeting,1048,1.0,0.4831275461697026,10,True,,purity_reached,0,0,0,4,4,0,4,0,0,0,23.395497638900917,0.9082813809889245,False,True,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,45,1,order_checks,0,1.0,0.6231421303223426,89,True,,purity_reached,19,26,0,56,30,26,11,0,19,0,0.6231421303223426,1.2017849041440636,False,False,0.29213483146067415,0.33707865168539325,0.0,0.6333333333333333,0.0,0.01207115628970775,0.007536231884057971,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,48,1,play_music,0,1.0,0.7215723140185061,48,True,,purity_reached,9,75,4,86,11,75,2,0,9,4,0.7215723140185061,1.2334666892126656,False,False,1.5625,0.22916666666666666,0.05333333333333334,0.8181818181818182,0.12903225806451613,0.005717916137229987,0.021739130434782608,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,87,2,calculator,2,1.0,0.6266787573402558,10,True,,purity_reached,3,2,0,5,3,2,0,0,3,0,0.6266787573402558,1.3399321630844112,False,True,0.2,0.3,0.0,1.0,0.0,0.0019059720457433292,0.0005797101449275362,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,99,2,book_hotel,4,1.0,0.6984752863500595,52,True,,purity_reached,25,99,0,129,30,99,5,0,25,0,0.6984752863500595,1.3785617521273497,False,False,1.9038461538461537,0.5769230769230769,0.0,0.8333333333333334,0.0,0.01588310038119441,0.028695652173913042,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,108,2,calendar,6,1.0,0.6730024648533958,73,True,,purity_reached,16,149,0,177,28,149,12,0,16,0,0.6730024648533958,1.4085674961718444,False,False,2.041095890410959,0.3835616438356164,0.0,0.5714285714285714,0.0,0.010165184243964422,0.043188405797101447,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,121,2,cancel_reservation,8,1.0,0.5533452530767639,34,True,,purity_reached,2,1,0,12,11,1,9,0,2,0,0.5533452530767639,0.8995195317248876,False,False,0.029411764705882353,0.3235294117647059,0.0,0.18181818181818182,0.0,0.0012706480304955528,0.0002898550724637681,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,128,2,card_declined,9,1.0,0.5467380533303463,85,True,,purity_reached,15,2,0,24,22,2,7,0,15,0,0.5467380533303463,1.1267424993462867,False,False,0.023529411764705882,0.25882352941176473,0.0,0.6818181818181818,0.0,0.009529860228716646,0.0005797101449275362,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,138,2,carry_on,10,1.0,0.6948213698727803,67,True,,purity_reached,15,6,0,33,27,6,12,0,15,0,0.6948213698727803,1.0783025767511305,False,False,0.08955223880597014,0.40298507462686567,0.0,0.5555555555555556,0.0,0.009529860228716646,0.0017391304347826088,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,198,2,credit_limit_change,18,1.0,0.568829774399021,80,True,,purity_reached,14,7,0,37,30,7,16,0,14,0,0.568829774399021,1.0343419084842131,False,False,0.0875,0.375,0.0,0.4666666666666667,0.0,0.008894536213468869,0.002028985507246377,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,201,2,credit_score,19,1.0,0.47624849005159425,89,True,,purity_reached,18,36,0,63,27,36,9,0,18,0,0.4762484900515942,1.5649083601659248,False,False,0.4044943820224719,0.30337078651685395,0.0,0.6666666666666666,0.0,0.011435832274459974,0.010434782608695653,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,203,2,rewards_balance,19,1.0,0.5850787427820702,10,True,,purity_reached,9,12,0,29,17,12,8,0,9,0,0.5850787427820702,1.2890774342574838,False,True,1.2,1.7,0.0,0.5294117647058824,0.0,0.005717916137229987,0.0034782608695652175,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,205,2,directions,20,1.0,0.6190359828808988,17,True,,purity_reached,5,19,0,24,5,19,0,0,5,0,0.6190359828808988,1.450037919983714,False,True,1.1176470588235294,0.29411764705882354,0.0,1.0,0.0,0.0031766200762388818,0.0055072463768115944,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,209,2,damaged_card,21,1.0,0.5972567001898631,42,True,,purity_reached,5,31,5,41,10,31,5,0,5,5,0.5972567001898631,1.1331889926782284,False,False,0.7380952380952381,0.23809523809523808,0.16129032258064516,0.5,0.16129032258064516,0.0031766200762388818,0.008985507246376812,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,219,2,directions,23,1.0,0.7190325580384436,13,True,,purity_reached,20,45,0,66,21,45,1,0,20,0,0.7190325580384436,1.420572268249523,False,True,3.4615384615384617,1.6153846153846154,0.0,0.9523809523809523,0.0,0.012706480304955527,0.013043478260869565,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,225,2,exchange_rate,24,1.0,0.707409502928898,91,True,,purity_reached,24,57,1,87,30,57,6,0,24,1,0.707409502928898,1.4271180016816811,False,False,0.6263736263736264,0.32967032967032966,0.017543859649122806,0.8,0.03225806451612903,0.015247776365946633,0.01652173913043478,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,238,2,replacement_card_duration,25,1.0,0.5059260548419523,63,True,,purity_reached,13,2,0,21,19,2,6,0,13,0,0.5059260548419523,1.1420689850288066,False,False,0.031746031746031744,0.30158730158730157,0.0,0.6842105263157895,0.0,0.008259212198221092,0.0005797101449275362,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,239,2,flight_status,26,1.0,0.6463838471115162,67,True,,purity_reached,19,14,0,37,23,14,4,0,19,0,0.6463838471115162,1.1626273490643115,False,False,0.208955223880597,0.34328358208955223,0.0,0.8260869565217391,0.0,0.01207115628970775,0.004057971014492754,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,242,2,food_last,27,1.0,0.7342324608836804,50,True,,purity_reached,29,36,0,66,30,36,1,0,29,0,0.7342324608836804,1.3219174987370796,False,False,0.72,0.6,0.0,0.9666666666666667,0.0,0.018424396442185513,0.010434782608695653,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,257,2,gas,29,1.0,0.642778115657413,80,True,,purity_reached,18,100,0,129,29,100,11,0,18,0,0.642778115657413,1.3878167466931557,False,False,1.25,0.3625,0.0,0.6206896551724138,0.0,0.011435832274459974,0.028985507246376812,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,261,2,how_busy,30,1.0,0.716028689707951,17,True,,purity_reached,9,28,1,38,10,28,1,0,9,1,0.716028689707951,1.2988051699636463,False,True,1.6470588235294117,0.5882352941176471,0.03571428571428571,0.9,0.03225806451612903,0.005717916137229987,0.008115942028985508,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,263,2,ingredient_substitution,31,1.0,0.7988867104960645,81,True,,purity_reached,25,108,0,137,29,108,4,0,25,0,0.7988867104960645,1.3174909183020311,False,False,1.3333333333333333,0.35802469135802467,0.0,0.8620689655172413,0.0,0.01588310038119441,0.03130434782608696,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,266,2,ingredients_list,32,1.0,0.6964540892665021,16,True,,purity_reached,2,16,0,18,2,16,0,0,2,0,0.6964540892665021,1.4362055971850083,False,True,1.0,0.125,0.0,1.0,0.0,0.0012706480304955528,0.00463768115942029,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,274,2,international_fees,33,1.0,0.6486017900334862,85,True,,purity_reached,21,28,0,59,31,28,10,0,21,0,0.6486017900334862,1.197151360781447,False,False,0.32941176470588235,0.36470588235294116,0.0,0.6774193548387096,0.0,0.013341804320203304,0.008115942028985508,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,285,2,carry_on,35,1.0,0.490669917608997,25,True,,purity_reached,2,2,0,5,3,2,1,0,2,0,0.490669917608997,1.6645568026640174,False,False,0.08,0.12,0.0,0.6666666666666666,0.0,0.0012706480304955528,0.0005797101449275362,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,287,2,make_call,36,1.0,0.7390170700173452,33,True,,purity_reached,31,126,1,167,41,126,10,0,31,1,0.7390170700173452,1.2688966901718273,False,False,3.8181818181818183,1.2424242424242424,0.007936507936507936,0.7560975609756098,0.03225806451612903,0.019695044472681066,0.036521739130434785,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,291,2,maybe,37,1.0,0.7365587538275702,39,True,,purity_reached,18,25,0,45,20,25,2,0,18,0,0.7365587538275702,1.3869899979354243,False,False,0.6410256410256411,0.5128205128205128,0.0,0.9,0.0,0.011435832274459974,0.007246376811594203,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,305,2,ingredients_list,38,1.0,0.7370577259251093,23,True,,purity_reached,12,61,0,74,13,61,1,0,12,0,0.7370577259251093,1.290272103037818,False,False,2.652173913043478,0.5652173913043478,0.0,0.9230769230769231,0.0,0.007623888182973317,0.017681159420289853,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,311,2,meaning_of_life,39,1.0,0.5419761747810443,99,True,,purity_reached,12,7,0,36,29,7,17,0,12,0,0.5419761747810443,1.0606862775203458,False,False,0.0707070707070707,0.29292929292929293,0.0,0.41379310344827586,0.0,0.007623888182973317,0.002028985507246377,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,314,2,measurement_conversion,40,1.0,0.7533171346635702,33,True,,purity_reached,16,46,0,66,20,46,4,0,16,0,0.7533171346635702,1.3778854380533785,False,False,1.393939393939394,0.6060606060606061,0.0,0.8,0.0,0.010165184243964422,0.013333333333333334,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,316,2,new_card,41,1.0,0.5851392739644035,64,True,,purity_reached,9,49,0,65,16,49,7,0,9,0,0.5851392739644035,1.4241809996430028,False,False,0.765625,0.25,0.0,0.5625,0.0,0.005717916137229987,0.014202898550724638,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,329,2,oil_change_how,44,1.0,0.4634207685808812,99,True,,purity_reached,10,12,0,43,31,12,21,0,10,0,0.4634207685808812,1.0070142873782308,False,False,0.12121212121212122,0.31313131313131315,0.0,0.3225806451612903,0.0,0.0063532401524777635,0.0034782608695652175,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,336,2,order_status,46,1.0,0.6837909318487551,98,True,,purity_reached,18,82,1,111,29,82,11,0,18,1,0.6837909318487551,1.376091297030727,False,False,0.8367346938775511,0.29591836734693877,0.012195121951219513,0.6206896551724138,0.03225806451612903,0.011435832274459974,0.023768115942028985,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,342,2,pin_change,47,1.0,0.5385744383539959,98,True,,purity_reached,16,10,0,37,27,10,11,0,16,0,0.5385744383539959,1.1733452179627395,False,False,0.10204081632653061,0.2755102040816326,0.0,0.5925925925925926,0.0,0.010165184243964422,0.002898550724637681,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,370,2,damaged_card,52,1.0,0.5167214612537091,21,True,,purity_reached,10,2,0,18,16,2,6,0,10,0,0.5167214612537091,1.2142377330732146,False,False,0.09523809523809523,0.7619047619047619,0.0,0.625,0.0,0.0063532401524777635,0.0005797101449275362,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,374,2,replacement_card_duration,52,1.0,0.40440869249463374,17,True,,purity_reached,3,0,0,3,3,0,0,0,3,0,0.4044086924946337,1.4934762347592965,False,True,0.0,0.17647058823529413,0.0,1.0,0.0,0.0019059720457433292,0.0,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,388,2,freeze_account,54,1.0,0.3709974278503669,12,True,,purity_reached,0,9,0,9,0,9,0,0,0,0,0.3709974278503669,2.331654001435953,False,True,0.75,0.0,0.0,0.0,0.0,0.0,0.0026086956521739132,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,393,2,roll_dice,55,1.0,0.5475137246906389,84,True,,purity_reached,15,5,0,29,24,5,9,0,15,0,0.5475137246906389,1.126194194109704,False,False,0.05952380952380952,0.2857142857142857,0.0,0.625,0.0,0.009529860228716646,0.0014492753623188406,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,436,2,taxes,60,1.0,0.6015985264327888,95,True,,purity_reached,15,44,0,74,30,44,15,0,15,0,0.6015985264327888,1.5096537535364036,False,False,0.4631578947368421,0.3157894736842105,0.0,0.5,0.0,0.009529860228716646,0.012753623188405797,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,439,2,tell_joke,61,1.0,0.6736749804635707,93,True,,purity_reached,20,42,0,72,30,42,10,0,20,0,0.6736749804635707,1.4219016199336405,False,False,0.45161290322580644,0.3225806451612903,0.0,0.6666666666666666,0.0,0.012706480304955527,0.01217391304347826,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,453,2,timezone,63,1.0,0.6946064907231361,77,True,,purity_reached,14,24,4,47,23,24,9,0,14,4,0.6946064907231361,1.0997758435518004,False,False,0.3116883116883117,0.2987012987012987,0.16666666666666666,0.6086956521739131,0.12903225806451613,0.008894536213468869,0.006956521739130435,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,461,2,todo_list_update,64,1.0,0.6548602276536197,32,True,,purity_reached,4,31,0,35,4,31,0,0,4,0,0.6548602276536197,1.5112765470242269,False,False,0.96875,0.125,0.0,1.0,0.0,0.0025412960609911056,0.008985507246376812,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,473,2,translate,66,1.0,0.754296540495885,43,True,,purity_reached,27,64,0,92,28,64,1,0,27,0,0.754296540495885,1.374737001521705,False,False,1.4883720930232558,0.6511627906976745,0.0,0.9642857142857143,0.0,0.017153748411689963,0.01855072463768116,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,476,2,travel_alert,67,1.0,0.616469504821882,81,True,,purity_reached,18,6,0,31,25,6,7,0,18,0,0.616469504821882,1.5633311428836976,False,False,0.07407407407407407,0.30864197530864196,0.0,0.72,0.0,0.011435832274459974,0.0017391304347826088,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,498,2,what_are_your_hobbies,71,1.0,0.5470353654623615,23,True,,purity_reached,6,6,0,13,7,6,1,0,6,0,0.5470353654623615,1.5900814629392073,False,False,0.2608695652173913,0.30434782608695654,0.0,0.8571428571428571,0.0,0.0038119440914866584,0.0017391304347826088,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,503,2,what_can_i_ask_you,72,1.0,0.6994061309852934,62,True,,purity_reached,26,108,0,143,35,108,9,0,26,0,0.6994061309852934,1.4589602376510604,False,False,1.7419354838709677,0.5645161290322581,0.0,0.7428571428571429,0.0,0.016518424396442185,0.03130434782608696,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,531,3,accept_reservations,76,1.0,0.7083565867696655,38,True,,purity_reached,12,14,0,31,17,14,5,0,12,0,0.7083565867696655,1.1942420057236858,False,False,0.3684210526315789,0.4473684210526316,0.0,0.7058823529411765,0.0,0.007623888182973317,0.004057971014492754,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,536,3,accept_reservations,85,1.0,0.7044223059330428,16,True,,purity_reached,12,11,0,36,25,11,13,0,12,0,0.7044223059330428,1.1430883834129368,False,True,0.6875,1.5625,0.0,0.48,0.0,0.007623888182973317,0.003188405797101449,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,542,3,book_flight,92,1.0,0.6806454653970387,85,True,,purity_reached,27,44,0,75,31,44,4,0,27,0,0.6806454653970387,1.3523817004918042,False,False,0.5176470588235295,0.36470588235294116,0.0,0.8709677419354839,0.0,0.017153748411689963,0.012753623188405797,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,548,3,calculator,105,1.0,0.7647199023370671,16,True,,purity_reached,26,65,0,92,27,65,1,0,26,0,0.7647199023370671,1.345948342965158,False,True,4.0625,1.6875,0.0,0.9629629629629629,0.0,0.016518424396442185,0.01884057971014493,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,553,3,measurement_conversion,107,1.0,0.6925049506321334,15,True,,purity_reached,2,15,0,18,3,15,1,0,2,0,0.6925049506321334,1.4616303400346928,False,True,1.0,0.2,0.0,0.6666666666666666,0.0,0.0012706480304955528,0.004347826086956522,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,557,3,cancel,114,1.0,0.7352522991114484,38,True,,purity_reached,25,96,0,126,30,96,5,0,25,0,0.7352522991114484,1.370421511855926,False,False,2.526315789473684,0.7894736842105263,0.0,0.8333333333333334,0.0,0.01588310038119441,0.02782608695652174,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,568,3,cancel_reservation,123,1.0,0.5441620938414653,34,True,,purity_reached,9,5,0,20,15,5,6,0,9,0,0.5441620938414653,1.1632600028612754,False,False,0.14705882352941177,0.4411764705882353,0.0,0.6,0.0,0.005717916137229987,0.0014492753623188406,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,572,3,change_language,141,1.0,0.6534801712104963,29,True,,purity_reached,17,21,0,39,18,21,1,0,17,0,0.6534801712104963,1.2991823040930472,False,False,0.7241379310344828,0.6206896551724138,0.0,0.9444444444444444,0.0,0.010800508259212199,0.00608695652173913,Q2
clinc150,0.5,42,mogb_minilm,MOGB-Fair,574,3,repeat,145,1.0,0.6443030740628561,10,True,,purity_reached,9,8,0,20,12,8,3,0,9,0,0.6443030740628561,1.4827475880902667,False,True,0.8,1.2,0.0,0.75,0.0,0.005717916137229987,0.002318840579710145,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,579,3,change_speed,148,1.0,0.608962180624867,76,True,,purity_reached,26,10,0,45,35,10,9,0,26,0,0.608962180624867,1.1989621592218154,False,False,0.13157894736842105,0.4605263157894737,0.0,0.7428571428571429,0.0,0.016518424396442185,0.002898550724637681,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,587,3,change_user_name,155,1.0,0.7117313690243441,11,True,,purity_reached,31,52,0,85,33,52,1,1,31,0,0.7117313690243441,1.3250271659826722,False,True,4.7272727272727275,3.0,0.0,0.9393939393939394,0.0,0.019695044472681066,0.015072463768115942,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,630,3,cook_time,187,1.0,0.7475658965506408,55,True,,purity_reached,23,29,0,61,32,29,9,0,23,0,0.7475658965506408,1.214901254588887,False,False,0.5272727272727272,0.5818181818181818,0.0,0.71875,0.0,0.014612452350698857,0.008405797101449276,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,639,3,credit_limit,192,1.0,0.5429741841895828,68,True,,purity_reached,14,16,0,34,18,16,4,0,14,0,0.5429741841895828,1.4083610391088297,False,False,0.23529411764705882,0.2647058823529412,0.0,0.7777777777777778,0.0,0.008894536213468869,0.00463768115942029,Q3
clinc150,0.5,42,mogb_minilm,MOGB-Fair,641,3,credit_limit,193,1.0,0.5081268518413047,13,True,,purity_reached,10,57,0,67,10,57,0,0,10,0,0.5081268518413047,1.8732360415466465,False,True,4.384615384615385,0.7692307692307693,0.0,1.0,0.0,0.0063532401524777635,0.01652173913043478,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,651,3,credit_score,202,1.0,0.3090888907903494,11,True,,purity_reached,1,2,0,5,3,2,2,0,1,0,0.3090888907903494,1.5778389728766111,False,True,0.18181818181818182,0.2727272727272727,0.0,0.3333333333333333,0.0,0.0006353240152477764,0.0005797101449275362,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,667,3,damaged_card,212,1.0,0.5920437948614478,10,True,,purity_reached,11,7,0,18,11,7,0,0,11,0,0.5920437948614478,1.3654212596792303,False,True,0.7,1.1,0.0,1.0,0.0,0.00698856416772554,0.002028985507246377,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,669,3,date,213,1.0,0.5780174959613658,88,True,,purity_reached,20,67,0,97,30,67,10,0,20,0,0.5780174959613658,1.5133796494970928,False,False,0.7613636363636364,0.3409090909090909,0.0,0.6666666666666666,0.0,0.012706480304955527,0.019420289855072465,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,688,3,replacement_card_duration,236,1.0,0.42413512808356746,11,True,,purity_reached,5,1,0,7,6,1,1,0,5,0,0.4241351280835674,1.5206495109178813,False,True,0.09090909090909091,0.5454545454545454,0.0,0.8333333333333334,0.0,0.0031766200762388818,0.0002898550724637681,Q1-small
clinc150,0.5,42,mogb_minilm,MOGB-Fair,699,3,freeze_account,249,1.0,0.6503170609641231,80,True,,purity_reached,11,114,0,145,31,114,20,0,11,0,0.6503170609641231,1.4333721468770315,False,False,1.425,0.3875,0.0,0.3548387096774194,0.0,0.00698856416772554,0.03304347826086956,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,703,3,jump_start,279,1.0,0.525378231168984,76,True,,purity_reached,2,5,0,25,20,5,18,0,2,0,0.525378231168984,0.8798783608038476,False,False,0.06578947368421052,0.2631578947368421,0.0,0.1,0.0,0.0012706480304955528,0.0014492753623188406,Q4-large
clinc150,0.5,42,mogb_minilm,MOGB-Fair,705,3,lost_luggage,283,1.0,0.5974263962692716,98,True,,purity_reached,7,1,0,31,30,1,23,0,7,0,0.5974263962692716,0.9384650875693143,False,False,0.01020408163265306,0.30612244897959184,0.0,0.23333333333333334,0.0,0.0044472681067344345,0.0002898550724637681,Q4-large
