dataset,kir,seed,comparator,trainable_oos_f1,comparator_oos_f1,delta_oos_f1,trainable_f1_all,comparator_f1_all,delta_f1_all,trainable_f1_k,comparator_f1_k,delta_f1_k,trainable_accuracy,comparator_accuracy,delta_accuracy,trainable_id_recall,comparator_id_recall,delta_id_recall,trainable_false_accept_rate,comparator_false_accept_rate,delta_false_accept_rate,trainable_false_reject_rate,comparator_false_reject_rate,delta_false_reject_rate,trainable_oos_precision,comparator_oos_precision,delta_oos_precision,trainable_oos_recall,comparator_oos_recall,delta_oos_recall,trainable_auroc,comparator_auroc,delta_auroc,trainable_aupr_oos,comparator_aupr_oos,delta_aupr_oos
stackoverflow,0.75,100,mogb_minilm,0.7201610583836641,0.4559889008786804,0.2641721575049837,0.8677509570516391,0.3475308153103965,0.5202201417412426,0.8775902836295038,0.3403002762725108,0.537290007356993,0.8288333333333333,0.411,0.41783333333333333,0.8388888888888889,0.2204444444444444,0.6184444444444446,0.1653333333333333,0.014,0.1513333333333333,0.1611111111111111,0.7795555555555556,-0.6184444444444445,0.6332827516439049,0.29657108482053335,0.33671166682337156,0.8346666666666667,0.986,-0.15133333333333332,0.9126514074074076,0.799214962962963,0.11343644444444456,0.7480205170589439,0.4853878502244323,0.2626326668345116
stackoverflow,0.75,123,mogb_minilm,0.7946912242686891,0.4559695817490494,0.3387216425196397,0.8842356034374308,0.3153855709596245,0.5688500324778063,0.8902052287153467,0.3060133035736628,0.5841919251416838,0.8608333333333333,0.4011666666666666,0.4596666666666667,0.8388888888888889,0.2053333333333333,0.6335555555555556,0.022,0.0006666666666666,0.0213333333333334,0.1611111111111111,0.7946666666666666,-0.6335555555555555,0.6692518248175184,0.2953694581280788,0.37388236668943964,0.978,0.9993333333333334,-0.021333333333333426,0.937789037037037,0.7810148148148148,0.15677422222222215,0.752448305020067,0.4367145936712419,0.3157337113488251
banking77,0.25,13,mogb_partition_ours_boundary,0.9154867256637168,0.916837361736993,-0.0013506360732762346,0.7691237472003842,0.6757053325275224,0.09341841467286183,0.7614204325444194,0.6630141730954451,0.0984062594489743,0.8717532467532467,0.8665584415584415,0.0051948051948051965,0.8276315789473684,0.5736842105263158,0.2539473684210526,0.1081896551724137,0.0353448275862069,0.0728448275862068,0.1723684210526316,0.4263157894736842,-0.2539473684210526,0.9404545454545453,0.8735362997658079,0.06691824568873739,0.8918103448275863,0.9646551724137931,-0.0728448275862068,0.9256567604355715,0.876804673321234,0.04885208711433753,0.968786301571126,0.9460288376458644,0.022757463925261567
banking77,0.25,42,mogb_partition_ours_boundary,0.9191208791208793,0.9243557772236076,-0.005234898102728369,0.7939882940487182,0.7414261021053612,0.052562191943356984,0.7874023685186046,0.7317982244675587,0.055604144051045856,0.8801948051948052,0.8814935064935064,-0.0012987012987012436,0.8171052631578948,0.6473684210526316,0.16973684210526319,0.0987068965517241,0.0413793103448275,0.0573275862068966,0.1828947368421052,0.3526315789473684,-0.1697368421052632,0.9376681614349779,0.8924558587479934,0.04521230268698451,0.9012931034482758,0.9586206896551726,-0.05732758620689671,0.9272203947368424,0.8927574863883849,0.034462908348457444,0.96790581565507,0.9482773280204736,0.019628487634596348
banking77,0.25,87,mogb_partition_ours_boundary,0.9304952215464812,0.9256026600166252,0.004892561529856065,0.8149099652712799,0.7446154701985688,0.07029449507271113,0.8088265307304798,0.7350898286291974,0.07373670210128247,0.8954545454545455,0.8834415584415585,0.01201298701298703,0.8131578947368421,0.6513157894736843,0.1618421052631578,0.0767241379310344,0.0400862068965517,0.0366379310344827,0.1868421052631579,0.3486842105263157,-0.16184210526315781,0.9378283712784586,0.8936597110754415,0.04416866020301713,0.9232758620689656,0.9599137931034483,-0.03663793103448265,0.9331040154264972,0.9108507259528132,0.02225328947368399,0.9722067940438386,0.9605395681608876,0.011667225882950993
banking77,0.25,100,mogb_partition_ours_boundary,0.9308176100628932,0.9207003089598352,0.010117301103057974,0.7976710049892831,0.6937340322158583,0.10393697277342484,0.7906632889327773,0.6817884387030174,0.10887485022975985,0.8918831168831168,0.8727272727272727,0.01915584415584415,0.8092105263157895,0.6052631578947368,0.20394736842105265,0.075,0.0366379310344827,0.0383620689655173,0.1907894736842105,0.3947368421052631,-0.2039473684210526,0.9367088607594939,0.8816568047337277,0.05505205602576624,0.925,0.9633620689655173,-0.038362068965517304,0.9305064655172413,0.8854423774954628,0.045064088021778415,0.9694606522842194,0.9435385836073292,0.025922068676890175
banking77,0.25,123,mogb_partition_ours_boundary,0.8867710460630814,0.9153033754400496,-0.028532329376968146,0.7498148479796339,0.7020024785083341,0.047812369471299854,0.7426066270278735,0.690776115511928,0.05183051151594553,0.837012987012987,0.8672077922077922,-0.03019480519480522,0.825,0.6065789473684211,0.21842105263157885,0.1577586206896551,0.0474137931034482,0.1103448275862069,0.175,0.3934210526315789,-0.2184210526315789,0.9362721609966457,0.8808290155440411,0.055443145452604536,0.8422413793103449,0.9525862068965518,-0.1103448275862069,0.8983904264972776,0.8923820326678765,0.006008393829401104,0.9567111504764728,0.953778820747426,0.0029323297290467787
banking77,0.5,13,mogb_partition_ours_boundary,0.8462021343377275,0.7925322114120431,0.0536699229256844,0.8199086432567366,0.6440544487832364,0.17585419447350026,0.819216709280921,0.640147139240373,0.17906957004054802,0.8314935064935065,0.7405844155844156,0.09090909090909094,0.8171052631578948,0.5157894736842106,0.3013157894736842,0.1358974358974359,0.0339743589743589,0.10192307692307698,0.1828947368421052,0.4842105263157895,-0.3013157894736843,0.8290282902829027,0.671868033883192,0.15716025639971065,0.8641025641025641,0.9660256410256411,-0.101923076923077,0.911104504048583,0.8681553643724697,0.04294913967611336,0.8997160473749267,0.8354461810245664,0.06426986635036036
banking77,0.5,42,mogb_partition_ours_boundary,0.8414403032217309,0.7882906429691584,0.053149660252572506,0.8168639763258652,0.6245478450630955,0.1923161312627697,0.8162172308812371,0.6202388240655674,0.1959784068156697,0.824025974025974,0.7344155844155844,0.08961038961038958,0.8197368421052631,0.5013157894736842,0.31842105263157894,0.1461538461538461,0.0333333333333333,0.11282051282051281,0.1802631578947368,0.4986842105263158,-0.318421052631579,0.8293897882938978,0.6654898499558695,0.1638999383380283,0.8538461538461539,0.9666666666666667,-0.11282051282051275,0.9006448211875844,0.8456321693657219,0.055012651821862435,0.8851886213770147,0.7903822285099552,0.0948063928670595
banking77,0.5,87,mogb_partition_ours_boundary,0.8554480174836091,0.807315133845746,0.048132883637863055,0.8324583407388371,0.6704466276399693,0.16201171309886775,0.8318533492455537,0.6668448248450803,0.1650085244004733,0.839935064935065,0.7613636363636364,0.07857142857142863,0.8203947368421053,0.5460526315789473,0.27434210526315794,0.1217948717948717,0.0237179487179487,0.09807692307692299,0.1796052631578947,0.4539473684210526,-0.2743421052631579,0.8338405356055995,0.6882060551287844,0.14563448047681504,0.8782051282051283,0.9762820512820513,-0.09807692307692295,0.9123578778677464,0.8597313596491227,0.05262651821862363,0.8918112259260201,0.8123224158427194,0.07948881008330078
banking77,0.5,100,mogb_partition_ours_boundary,0.8259473346178549,0.7884665792922674,0.03748075532558748,0.8064088330915219,0.6352506311074062,0.1711582019841157,0.8058946619987237,0.6312186324709624,0.1746760295277613,0.8107142857142857,0.7353896103896104,0.07532467532467535,0.8236842105263158,0.5059210526315789,0.31776315789473686,0.1756410256410256,0.0358974358974358,0.1397435897435898,0.1763157894736842,0.494078947368421,-0.3177631578947368,0.8275418275418275,0.6669623059866963,0.16057952155513122,0.8243589743589744,0.9641025641025642,-0.1397435897435898,0.8979318488529016,0.8451142881241566,0.052817560728744994,0.8847468854188911,0.8080232594803448,0.07672362593854631
banking77,0.5,123,mogb_partition_ours_boundary,0.809165302782324,0.7932692307692307,0.015896072013093288,0.8080381054482829,0.6661867764875642,0.14185132896071873,0.8080084423605449,0.6628425013748888,0.14516594098565616,0.8022727272727272,0.7474025974025974,0.05487012987012985,0.8296052631578947,0.5401315789473684,0.2894736842105263,0.2076923076923077,0.048076923076923,0.15961538461538471,0.1703947368421052,0.4598684210526316,-0.2894736842105264,0.8267558528428093,0.6799450549450547,0.14681079789775453,0.7923076923076923,0.951923076923077,-0.15961538461538471,0.8850476551956815,0.8543146929824561,0.030732962213225412,0.8700534389761899,0.8237952075554726,0.04625823142071728
banking77,0.75,13,mogb_partition_ours_boundary,0.6601269474899019,0.5330882352941176,0.12703871219578422,0.8297927993746245,0.5925310479835579,0.23726175139106653,0.8327180726829818,0.5935559240644104,0.23916214861857144,0.7824675324675324,0.5837662337662337,0.1987012987012987,0.8271551724137931,0.4676724137931034,0.3594827586206897,0.2473684210526315,0.0460526315789473,0.20131578947368417,0.1728448275862069,0.5323275862068966,-0.3594827586206897,0.5878725590955806,0.36989795918367346,0.2179745999119071,0.7526315789473685,0.9539473684210527,-0.20131578947368411,0.8678890653357532,0.7908053539019964,0.07708371143375681,0.6486885732336582,0.4739618569298445,0.17472671630381376
banking77,0.75,42,mogb_partition_ours_boundary,0.7272727272727273,0.5281539558089807,0.19911877146374657,0.8465133935600306,0.5627444167962178,0.28376897676381285,0.8485692671167083,0.5633408040546184,0.28522846306208993,0.812012987012987,0.5659090909090909,0.24610389610389605,0.8297413793103449,0.4375,0.39224137931034486,0.131578947368421,0.025,0.106578947368421,0.1702586206896551,0.5625,-0.39224137931034486,0.6255924170616114,0.36217008797653955,0.26342232908507185,0.868421052631579,0.975,-0.106578947368421,0.9112760889292196,0.8111757032667877,0.10010038566243196,0.7352194854120246,0.4973435548491359,0.23787593056288875
banking77,0.75,87,mogb_partition_ours_boundary,0.6984478935698448,0.5405201658499812,0.15792772771986363,0.8495955076276699,0.6217631906981547,0.22783231692951522,0.8522015009734945,0.6231639325058818,0.2290375684676127,0.8058441558441558,0.6,0.20584415584415583,0.8215517241379311,0.493103448275862,0.3284482758620691,0.1710526315789473,0.056578947368421,0.11447368421052628,0.1784482758620689,0.506896551724138,-0.32844827586206904,0.603448275862069,0.37876386687797153,0.22468440898409742,0.8289473684210527,0.943421052631579,-0.1144736842105264,0.8960509301270417,0.8051270417422868,0.09092388838475496,0.7163102904007737,0.4897792921646045,0.22653099823616918
banking77,0.75,100,mogb_partition_ours_boundary,0.6801573917931422,0.5249632892804699,0.1551941025126723,0.8422789425569616,0.5875678558933541,0.2547110866636074,0.8450741417080618,0.5886472449728866,0.25642689673517527,0.7951298701298701,0.5753246753246753,0.21980519480519478,0.8215517241379311,0.4616379310344828,0.3599137931034483,0.2039473684210526,0.0592105263157894,0.1447368421052632,0.1784482758620689,0.5383620689655172,-0.3599137931034483,0.5937193326790972,0.36405295315682273,0.22966637952227442,0.7960526315789473,0.9407894736842106,-0.14473684210526327,0.8930728221415608,0.8067343466424682,0.08633847549909257,0.7076481398306274,0.4953427880009771,0.21230535182965027
banking77,0.75,123,mogb_partition_ours_boundary,0.6666666666666666,0.5299326957137797,0.13673397095288697,0.8383752198051533,0.5657502333249466,0.2726249864802067,0.8413357121006444,0.5663677770768631,0.27496793502378125,0.788961038961039,0.5659090909090909,0.22305194805194806,0.8206896551724138,0.4331896551724138,0.38749999999999996,0.2263157894736842,0.0157894736842105,0.2105263157894737,0.1793103448275862,0.5668103448275862,-0.38749999999999996,0.5856573705179282,0.3625787687833253,0.22307860173460292,0.7736842105263158,0.9842105263157895,-0.21052631578947378,0.8769169691470055,0.8384363656987295,0.038480603448275974,0.6846870603739995,0.5662725130436645,0.11841454733033496
clinc150,0.25,13,mogb_partition_ours_boundary,0.9528118939883644,0.9441786283891548,0.008633265599209627,0.8010298070270482,0.7325053051951195,0.06852450183192871,0.7970355415806978,0.7269349545847502,0.07010058699594757,0.9229824561403508,0.9071929824561404,0.015789473684210353,0.736842105263158,0.6447368421052632,0.0921052631578948,0.0302631578947368,0.0263157894736842,0.003947368421052602,0.2631578947368421,0.3552631578947368,-0.09210526315789469,0.9364675984752219,0.9164086687306502,0.020058929744571685,0.9697368421052632,0.9736842105263158,-0.003947368421052588,0.9641397353031704,0.9367974761465064,0.027342259156663995,0.9897681447868008,0.9760167096490552,0.013751435137745571
clinc150,0.25,42,mogb_partition_ours_boundary,0.9479594040164112,0.9337242173594388,0.014235186656972432,0.7837064085470472,0.6447081265767621,0.13899828197028508,0.7793839612978534,0.637102439977218,0.14228152132063532,0.9150877192982456,0.8882456140350877,0.02684210526315789,0.7263157894736842,0.5333333333333333,0.19298245614035092,0.0372807017543859,0.0221491228070175,0.015131578947368399,0.2736842105263158,0.4666666666666667,-0.19298245614035087,0.9336452573373033,0.8934081346423562,0.04023712269494706,0.9627192982456141,0.9778508771929825,-0.015131578947368385,0.9437163357956296,0.9029739919975378,0.04074234379809183,0.9808865225779668,0.963986166612252,0.01690035596571482
clinc150,0.25,87,mogb_partition_ours_boundary,0.9473684210526316,0.939911448450348,0.007456972602283618,0.7856815672130488,0.693603729332261,0.09207783788078783,0.781426650006744,0.687121947250206,0.09430470275653802,0.9140350877192982,0.8996491228070176,0.014385964912280613,0.736842105263158,0.5894736842105264,0.1473684210526316,0.0407894736842105,0.0223684210526315,0.018421052631579,0.2631578947368421,0.4105263157894737,-0.1473684210526316,0.9358151476251605,0.9049939098660174,0.03082123775914314,0.9592105263157895,0.9776315789473685,-0.018421052631579005,0.9516970606340412,0.9158167897814712,0.03588027085257006,0.985925089762027,0.9696617122594282,0.016263377502598764
clinc150,0.25,100,mogb_partition_ours_boundary,0.9625347891243844,0.9469035853222584,0.015631203802126015,0.8293119919847214,0.7197737523748331,0.10953823960988829,0.8258061289020987,0.7137966515077956,0.11200947739430311,0.9380701754385964,0.9105263157894736,0.02754385964912276,0.7491228070175439,0.6070175438596491,0.14210526315789473,0.0140350877192982,0.0125,0.0015350877192982,0.2508771929824561,0.3929824561403509,-0.1421052631578948,0.9401923881221245,0.9095132296505757,0.030679158471548784,0.9859649122807018,0.9875,-0.0015350877192982226,0.9754012773160974,0.9423899661434288,0.033011311172668534,0.992405893833116,0.9777166664909376,0.014689227342178368
clinc150,0.25,123,mogb_partition_ours_boundary,0.9475392103839914,0.941851812480068,0.0056873979039233635,0.7847672034972499,0.7175239695263377,0.06724323397091225,0.7804837296318093,0.7116206052380817,0.06886312439372766,0.9140350877192982,0.9029824561403508,0.011052631578947425,0.7324561403508771,0.6342105263157894,0.09824561403508769,0.0394736842105263,0.0285087719298245,0.010964912280701799,0.2675438596491228,0.3657894736842105,-0.09824561403508769,0.9348986125933832,0.9139674025170206,0.020931210076362672,0.9605263157894737,0.9714912280701755,-0.010964912280701844,0.9593136349646044,0.9393303708833488,0.019983264081255614,0.9891291381746724,0.9802306829139829,0.008898455260689553
clinc150,0.5,13,mogb_partition_ours_boundary,0.9070904645476772,0.8596266939401688,0.04746377060750839,0.8261993158424226,0.6642467645684205,0.1619525512740021,0.8251207671930192,0.6616416988434637,0.1634790683495555,0.878421052631579,0.8047368421052632,0.0736842105263158,0.7453333333333334,0.5511111111111111,0.1942222222222223,0.0321739130434782,0.0255072463768115,0.006666666666666699,0.2546666666666666,0.4488888888888889,-0.1942222222222223,0.8535276073619629,0.7689844464775845,0.08454316088437841,0.9678260869565218,0.9744927536231885,-0.00666666666666671,0.9580215136876004,0.9141612882447664,0.04386022544283397,0.969613073854642,0.9261131280497884,0.04349994580485361
clinc150,0.5,42,mogb_partition_ours_boundary,0.8971451987433411,0.8500063075564527,0.04713889118688841,0.8075141354234163,0.6145761911588284,0.19293794426458788,0.8063190545791508,0.6114371229401934,0.1948819316389574,0.8642105263157894,0.7889473684210526,0.07526315789473681,0.739111111111111,0.5075555555555555,0.23155555555555551,0.0481159420289855,0.0234782608695652,0.024637681159420305,0.2608888888888889,0.4924444444444444,-0.23155555555555551,0.8483595970033584,0.7525128434219345,0.09584675358142392,0.9518840579710145,0.9765217391304348,-0.024637681159420333,0.9461893719806764,0.9126765861513688,0.03351278582930761,0.9595486046293606,0.9303871630432282,0.02916144158613243
clinc150,0.5,87,mogb_partition_ours_boundary,0.9086720867208672,0.8596558317399617,0.04901625498090545,0.8234017136184874,0.6598794870236049,0.16352222659488247,0.8222647753104556,0.6572158024273868,0.16504897288306886,0.8792982456140351,0.8056140350877193,0.0736842105263158,0.7435555555555555,0.5453333333333333,0.1982222222222222,0.0281159420289855,0.0226086956521739,0.0055072463768116,0.2564444444444444,0.4546666666666666,-0.1982222222222222,0.8531806615776082,0.767235494880546,0.0859451666970622,0.9718840579710145,0.9773913043478261,-0.005507246376811548,0.9497262479871176,0.8928693075684381,0.0568569404186795,0.9565369353120584,0.9050570906553488,0.05147984465670963
clinc150,0.5,100,mogb_partition_ours_boundary,0.9051512673753066,0.8553893364019947,0.04976193097331194,0.8249194600480021,0.6592934180407348,0.16562604200726727,0.8238497026169713,0.6566788057959181,0.16717089682105324,0.8757894736842106,0.8001754385964912,0.07561403508771936,0.748,0.544,0.20399999999999996,0.037391304347826,0.0304347826086956,0.006956521739130396,0.252,0.456,-0.20400000000000001,0.8541666666666666,0.765271105010295,0.08889556165637158,0.962608695652174,0.9695652173913044,-0.006956521739130417,0.959203607085346,0.9019826086956522,0.057220998389693856,0.9727051957009588,0.9173216280068844,0.055383567694074376
clinc150,0.5,123,mogb_partition_ours_boundary,0.9039116805233748,0.8530937618625838,0.050817918660790995,0.8087962224646499,0.6319127043421816,0.17688351812246828,0.8075280163572003,0.6289636235752429,0.17856439278195735,0.8692982456140351,0.7931578947368421,0.07614035087719306,0.7462222222222222,0.5191111111111111,0.22711111111111115,0.0388405797101449,0.0228985507246376,0.0159420289855073,0.2537777777777777,0.4808888888888888,-0.2271111111111111,0.8531000771803448,0.7570177408488659,0.09608233633147889,0.9611594202898551,0.9771014492753624,-0.01594202898550723,0.9531961352657006,0.9046946215781,0.048501513687600584,0.9661621473228263,0.9195336124425776,0.04662853488024876
clinc150,0.75,13,mogb_partition_ours_boundary,0.8230088495575221,0.718701217608492,0.10430763194903003,0.8206112737544194,0.5901802618321985,0.23043101192222093,0.820589866827606,0.5890327532984816,0.23155711352912445,0.8228070175438597,0.6791228070175439,0.14368421052631575,0.7464285714285714,0.475,0.27142857142857146,0.0461538461538461,0.0162393162393162,0.029914529914529902,0.2535714285714285,0.525,-0.2714285714285715,0.7237354085603112,0.5661583866207575,0.1575770219395537,0.9538461538461539,0.9837606837606838,-0.02991452991452992,0.9450418447293448,0.904739774114774,0.040302070614570806,0.9211589379942506,0.8452472045512411,0.0759117334430095
clinc150,0.75,42,mogb_partition_ours_boundary,0.823141706334676,0.7124132613723978,0.11072844496227818,0.824382257045602,0.566462772082466,0.257919484963136,0.8243933333912352,0.5651596427138058,0.2592336906774294,0.8259649122807018,0.67,0.15596491228070175,0.7398809523809524,0.4538690476190476,0.2860119047619048,0.0393162393162393,0.0128205128205128,0.026495726495726502,0.2601190476190476,0.5461309523809523,-0.28601190476190474,0.7200512491992314,0.55729794933655,0.1627532998626814,0.9606837606837607,0.9871794871794872,-0.026495726495726513,0.9525565984940986,0.90750814000814,0.04504845848595862,0.930801593658252,0.8423195847620075,0.08848200889624447
clinc150,0.75,87,mogb_partition_ours_boundary,0.8302650957290133,0.7166744803875605,0.11359061534145276,0.827797940585045,0.5856304987682801,0.24216744181676486,0.8277759124141166,0.584460463218108,0.24331544919600867,0.8312280701754386,0.6773684210526316,0.15385964912280703,0.7508928571428571,0.4744047619047619,0.27648809523809526,0.0363247863247863,0.02008547008547,0.0162393162393163,0.2491071428571428,0.5255952380952381,-0.2764880952380953,0.7293014230271668,0.5649174673564917,0.1643839556706751,0.9636752136752137,0.97991452991453,-0.016239316239316293,0.9461285358160358,0.8799725274725276,0.06615600834350821,0.9096249572475938,0.7935775455856516,0.11604741166194221
clinc150,0.75,100,mogb_partition_ours_boundary,0.8333023601561048,0.723047739487828,0.11025462066827685,0.840427967758085,0.6114717755954328,0.22895619216265228,0.8404915892545313,0.6104755616321078,0.23001602762242346,0.8385964912280702,0.6898245614035088,0.14877192982456144,0.762202380952381,0.4943452380952381,0.2678571428571429,0.0418803418803418,0.0226495726495726,0.0192307692307692,0.237797619047619,0.5056547619047619,-0.2678571428571429,0.7372574810917462,0.5737581535373808,0.16349932755436536,0.9581196581196582,0.9773504273504274,-0.019230769230769273,0.9543171296296296,0.8975778388278388,0.05673929080179074,0.9349668659863392,0.8258048777072083,0.10916198827913082
clinc150,0.75,123,mogb_partition_ours_boundary,0.8327481057105895,0.7278803309993634,0.1048677747112261,0.8324034603041841,0.6263243453865717,0.20607911491761244,0.8324003831130555,0.6254175955150288,0.20698278759802669,0.8343859649122807,0.6970175438596491,0.13736842105263158,0.756547619047619,0.5068452380952381,0.24970238095238095,0.0371794871794871,0.0226495726495726,0.014529914529914503,0.2434523809523809,0.4931547619047619,-0.24970238095238098,0.7336372517095409,0.5798681541582149,0.15376909755132595,0.962820512820513,0.9773504273504274,-0.014529914529914478,0.9521731277981278,0.893988603988604,0.05818452380952377,0.9255911521635528,0.8216003471646838,0.10399080499886904
stackoverflow,0.25,13,mogb_partition_ours_boundary,0.9348581679560488,0.9219723366064828,0.012885831349566002,0.8376694373285117,0.7426510492344759,0.09501838809403584,0.8182316912030043,0.7067867917600743,0.11144489944293001,0.9015,0.8766666666666667,0.024833333333333263,0.8333333333333334,0.5966666666666667,0.2366666666666667,0.0735555555555555,0.0297777777777777,0.0437777777777778,0.1666666666666666,0.4033333333333333,-0.23666666666666672,0.943426114505544,0.8782941058137194,0.06513200869182467,0.9264444444444445,0.9702222222222223,-0.043777777777777804,0.9283866666666668,0.9171888888888888,0.011197777777777973,0.962517810921802,0.9602080281454926,0.0023097827763094436
stackoverflow,0.25,42,mogb_partition_ours_boundary,0.9546207353428288,0.924728962312855,0.02989177302997381,0.8737185899712864,0.6790878181919392,0.19463077177934718,0.857538160896978,0.6299595893677561,0.2275785715292219,0.9298333333333332,0.8781666666666667,0.05166666666666653,0.844,0.5286666666666666,0.31533333333333335,0.0393333333333333,0.0048888888888888,0.0344444444444445,0.156,0.4713333333333333,-0.31533333333333335,0.9486504279131008,0.8636451301832209,0.08500529772987997,0.9606666666666667,0.9951111111111112,-0.0344444444444445,0.9535537777777778,0.9132197037037036,0.04033407407407419,0.9790898154769204,0.9581718414564746,0.020917974020445818
stackoverflow,0.25,87,mogb_partition_ours_boundary,0.961905807443188,0.9250285951960072,0.03687721224718077,0.886162434075719,0.7143219622203061,0.17184047185541296,0.8710137594022251,0.6721806356251658,0.1988331237770593,0.9398333333333332,0.879,0.060833333333333184,0.848,0.554,0.29399999999999993,0.0264444444444444,0.0115555555555555,0.0148888888888889,0.152,0.446,-0.29400000000000004,0.9505315686699932,0.869259331639633,0.08127223703036024,0.9735555555555556,0.9884444444444445,-0.01488888888888884,0.963934962962963,0.9243536296296296,0.03958133333333336,0.983611668321172,0.967807471900958,0.015804196420214023
stackoverflow,0.25,100,mogb_partition_ours_boundary,0.9664517539066768,0.922978859024753,0.04347289488192385,0.9008138022892632,0.7562760391461727,0.14453776314309053,0.8876862119657805,0.7229354751704566,0.16475073679532382,0.9478333333333332,0.8786666666666667,0.06916666666666649,0.8473333333333333,0.6206666666666667,0.22666666666666657,0.0173333333333333,0.0346666666666666,-0.0173333333333333,0.1526666666666666,0.3793333333333333,-0.2266666666666667,0.950763276714685,0.88418481579483,0.06657846091985498,0.9826666666666667,0.9653333333333334,0.01733333333333331,0.9700856296296296,0.922184148148148,0.047901481481481656,0.9856112004540502,0.9679691442633894,0.017642056190660727
stackoverflow,0.25,123,mogb_partition_ours_boundary,0.9561480828558836,0.9352716468590832,0.020876435996800446,0.8834991622766871,0.7802096502123624,0.10328951206432468,0.8689693781608477,0.7491972508830184,0.11977212727782938,0.9333333333333332,0.8976666666666666,0.035666666666666624,0.842,0.6553333333333333,0.18666666666666665,0.0357777777777777,0.0206666666666666,0.0151111111111111,0.158,0.3446666666666667,-0.18666666666666668,0.9482080419580418,0.895004061738424,0.05320398021961781,0.9642222222222223,0.9793333333333334,-0.015111111111111075,0.9488235555555556,0.9053122962962964,0.04351125925925925,0.9756586320026046,0.9475120370965284,0.028146594906076183
stackoverflow,0.5,13,mogb_partition_ours_boundary,0.8565782973818541,0.8025267783575941,0.054051519024259975,0.8523954175911279,0.6742800631117692,0.17811535447935867,0.8519771296120553,0.6614553915871868,0.1905217380248685,0.8496666666666667,0.7583333333333333,0.09133333333333338,0.8426666666666667,0.5466666666666666,0.29600000000000004,0.133,0.026,0.10700000000000001,0.1573333333333333,0.4533333333333333,-0.29600000000000004,0.8464041653107712,0.6823914058851005,0.16401275942567073,0.867,0.974,-0.10699999999999998,0.9058574444444444,0.8681834444444444,0.037673999999999985,0.8624639062641226,0.7995608395289127,0.06290306673520996
stackoverflow,0.5,42,mogb_partition_ours_boundary,0.8754826254826255,0.7966422962361224,0.07884032924650308,0.8576590966593717,0.6555490943987803,0.2021100022605914,0.8558767437770463,0.6414397742150462,0.2144369695620001,0.8648333333333333,0.7481666666666666,0.1166666666666667,0.835,0.5186666666666666,0.31633333333333336,0.093,0.0193333333333333,0.0736666666666667,0.165,0.4813333333333333,-0.31633333333333324,0.8460820895522387,0.6707706338349292,0.17531145571730955,0.907,0.9806666666666667,-0.07366666666666666,0.9267934444444444,0.8780657777777777,0.048727666666666725,0.9119942660488356,0.8405770675099432,0.07141719853889239
stackoverflow,0.5,87,mogb_partition_ours_boundary,0.8692120227457352,0.7937711577522004,0.07544086499353475,0.8595641369722073,0.6537524518375926,0.20581168513461479,0.8585993483948545,0.6397505812461318,0.2188487671487227,0.8601666666666666,0.7443333333333333,0.11583333333333334,0.84,0.5153333333333333,0.32466666666666666,0.1083333333333333,0.023,0.08533333333333329,0.16,0.4846666666666667,-0.32466666666666666,0.8478605388272583,0.6684150513112885,0.17944548751596978,0.8916666666666667,0.977,-0.08533333333333326,0.9198784444444444,0.8824311111111112,0.03744733333333328,0.8888527044060599,0.8324482984585813,0.05640440594747864
stackoverflow,0.5,100,mogb_partition_ours_boundary,0.9016032694121344,0.802642221623079,0.09896104778905546,0.8835864480412401,0.6469155736998627,0.23667087434137735,0.8817847659041507,0.6313429089075411,0.2504418569966096,0.892,0.7536666666666667,0.1383333333333333,0.8353333333333334,0.5196666666666667,0.31566666666666665,0.044,0.0076666666666666,0.0363333333333334,0.1646666666666666,0.4803333333333333,-0.31566666666666665,0.8530636525877453,0.6738343141693073,0.17922933841843802,0.956,0.9923333333333334,-0.03633333333333344,0.9465268888888888,0.9040705555555556,0.04245633333333321,0.9319233325702037,0.8805561601666922,0.05136717240351141
stackoverflow,0.5,123,mogb_partition_ours_boundary,0.8806571106458367,0.766770670826833,0.1138864398190037,0.874333776004836,0.5367119144518955,0.3376218615529405,0.8737014425407359,0.5137060388144017,0.3599954037263342,0.874,0.6991666666666667,0.17483333333333329,0.8416666666666667,0.419,0.4226666666666667,0.0886666666666666,0.017,0.0716666666666666,0.1583333333333333,0.581,-0.42266666666666663,0.8519788095980056,0.6285166240409207,0.22346218555708497,0.9113333333333334,0.983,-0.07166666666666655,0.9185344444444444,0.798943888888889,0.11959055555555542,0.8724901009917846,0.729467454597005,0.14302264639477957
stackoverflow,0.75,13,mogb_partition_ours_boundary,0.7781475318912923,0.5125977410947002,0.265549790796592,0.8731885403519126,0.482000118479956,0.3911884218719566,0.8795246075826206,0.4799602769723064,0.3995643306103142,0.849,0.529,0.31999999999999995,0.8437777777777777,0.3822222222222222,0.46155555555555555,0.0646666666666666,0.0166666666666666,0.047999999999999994,0.1562222222222222,0.6177777777777778,-0.46155555555555555,0.6661918328584995,0.34665099882491185,0.31954083403358763,0.9353333333333333,0.9833333333333334,-0.04800000000000004,0.9366668148148148,0.7910893333333333,0.14557748148148153,0.7860156586107498,0.4304253345469528,0.35559032406379704
