dataset,kir,seed,method,oos_f1,rank,is_best,metric,f1_all,known_recall,false_accept_rate
banking77,0.25,13,mogb_minilm,,7.0,False,f1_all,0.5220544414587288,,
banking77,0.25,13,mogb_partition_ours_boundary,,3.0,False,f1_all,0.6757053325275224,,
banking77,0.25,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6414134683819155,,
banking77,0.25,13,random_partition,,4.0,False,f1_all,0.660082507066534,,
banking77,0.25,13,single_centroid,,5.0,False,f1_all,0.6577315978802118,,
banking77,0.25,13,trainable_k1,,1.0,True,f1_all,0.7691237472003842,,
banking77,0.25,42,fixed_k2,,3.0,False,f1_all,0.7328515645102931,,
banking77,0.25,42,mogb_minilm,,7.0,False,f1_all,0.6009923308051042,,
banking77,0.25,42,mogb_partition_ours_boundary,,2.0,False,f1_all,0.7414261021053612,,
banking77,0.25,42,ours_partition_mogb_boundary,,4.0,False,f1_all,0.6893290130339611,,
banking77,0.25,42,random_partition,,6.0,False,f1_all,0.6812348007577484,,
banking77,0.25,42,single_centroid,,5.0,False,f1_all,0.683214457189832,,
banking77,0.25,42,trainable_k1,,1.0,True,f1_all,0.7939882940487182,,
banking77,0.25,87,fixed_k2,,5.0,False,f1_all,0.7161514662165342,,
banking77,0.25,87,mogb_minilm,,7.0,False,f1_all,0.5704707487833717,,
banking77,0.25,87,mogb_partition_ours_boundary,,2.0,False,f1_all,0.7446154701985688,,
banking77,0.25,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6487910161267313,,
banking77,0.25,87,random_partition,,4.0,False,f1_all,0.7275978268450344,,
banking77,0.25,87,single_centroid,,3.0,False,f1_all,0.737717671964054,,
banking77,0.25,87,trainable_k1,,1.0,True,f1_all,0.8149099652712799,,
banking77,0.25,100,fixed_k2,,2.0,False,f1_all,0.7293712113173935,,
banking77,0.25,100,mogb_minilm,,7.0,False,f1_all,0.5420944839644022,,
banking77,0.25,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6937340322158583,,
banking77,0.25,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6504733408607947,,
banking77,0.25,100,random_partition,,3.0,False,f1_all,0.7136135194336282,,
banking77,0.25,100,single_centroid,,4.0,False,f1_all,0.7055333084141744,,
banking77,0.25,100,trainable_k1,,1.0,True,f1_all,0.7976710049892831,,
banking77,0.25,123,fixed_k2,,4.0,False,f1_all,0.6824006303254772,,
banking77,0.25,123,mogb_minilm,,7.0,False,f1_all,0.5581741558238851,,
banking77,0.25,123,mogb_partition_ours_boundary,,2.0,False,f1_all,0.7020024785083341,,
banking77,0.25,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6445261174494565,,
banking77,0.25,123,random_partition,,3.0,False,f1_all,0.6832046230195502,,
banking77,0.25,123,single_centroid,,5.0,False,f1_all,0.6800751324725732,,
banking77,0.25,123,trainable_k1,,1.0,True,f1_all,0.7498148479796339,,
banking77,0.5,13,fixed_k2,,2.0,False,f1_all,0.748752682890136,,
banking77,0.5,13,mogb_minilm,,7.0,False,f1_all,0.4863692965093084,,
banking77,0.5,13,mogb_partition_ours_boundary,,6.0,False,f1_all,0.6440544487832364,,
banking77,0.5,13,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6528600498375109,,
banking77,0.5,13,random_partition,,3.0,False,f1_all,0.7238933303273655,,
banking77,0.5,13,single_centroid,,4.0,False,f1_all,0.7188516591530244,,
banking77,0.5,13,trainable_k1,,1.0,True,f1_all,0.8199086432567366,,
banking77,0.5,42,fixed_k2,,2.0,False,f1_all,0.7704182899538378,,
banking77,0.5,42,mogb_minilm,,7.0,False,f1_all,0.4544525439718033,,
banking77,0.5,42,mogb_partition_ours_boundary,,6.0,False,f1_all,0.6245478450630955,,
banking77,0.5,42,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6581230081747024,,
banking77,0.5,42,random_partition,,4.0,False,f1_all,0.7465585357599137,,
banking77,0.5,42,single_centroid,,3.0,False,f1_all,0.7482330614745255,,
banking77,0.5,42,trainable_k1,,1.0,True,f1_all,0.8168639763258652,,
banking77,0.5,87,fixed_k2,,2.0,False,f1_all,0.7731885201557746,,
banking77,0.5,87,mogb_minilm,,7.0,False,f1_all,0.511439502557496,,
banking77,0.5,87,mogb_partition_ours_boundary,,6.0,False,f1_all,0.6704466276399693,,
banking77,0.5,87,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6712600337001332,,
banking77,0.5,87,random_partition,,3.0,False,f1_all,0.771544281760677,,
banking77,0.5,87,single_centroid,,4.0,False,f1_all,0.7649150122137269,,
banking77,0.5,87,trainable_k1,,1.0,True,f1_all,0.8324583407388371,,
banking77,0.5,100,fixed_k2,,2.0,False,f1_all,0.7637773043902342,,
banking77,0.5,100,mogb_minilm,,7.0,False,f1_all,0.4681933295043734,,
banking77,0.5,100,mogb_partition_ours_boundary,,6.0,False,f1_all,0.6352506311074062,,
banking77,0.5,100,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6539493692794779,,
banking77,0.5,100,random_partition,,4.0,False,f1_all,0.7467078626343077,,
banking77,0.5,100,single_centroid,,3.0,False,f1_all,0.7478147458750691,,
banking77,0.5,100,trainable_k1,,1.0,True,f1_all,0.8064088330915219,,
banking77,0.5,123,fixed_k2,,2.0,False,f1_all,0.7520598836970233,,
banking77,0.5,123,mogb_minilm,,7.0,False,f1_all,0.5095860938475171,,
banking77,0.5,123,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6661867764875642,,
banking77,0.5,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6477110398893807,,
banking77,0.5,123,random_partition,,3.0,False,f1_all,0.7472988271034321,,
banking77,0.5,123,single_centroid,,4.0,False,f1_all,0.7458827406646478,,
banking77,0.5,123,trainable_k1,,1.0,True,f1_all,0.8080381054482829,,
banking77,0.75,13,fixed_k2,,2.0,False,f1_all,0.7935354037876169,,
banking77,0.75,13,mogb_minilm,,7.0,False,f1_all,0.433316973658012,,
banking77,0.75,13,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5925310479835579,,
banking77,0.75,13,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6535444406449934,,
banking77,0.75,13,random_partition,,3.0,False,f1_all,0.783194970314109,,
banking77,0.75,13,single_centroid,,4.0,False,f1_all,0.7744310270281128,,
banking77,0.75,13,trainable_k1,,1.0,True,f1_all,0.8297927993746245,,
banking77,0.75,42,fixed_k2,,2.0,False,f1_all,0.7953667217694224,,
banking77,0.75,42,mogb_minilm,,7.0,False,f1_all,0.4086718495158096,,
banking77,0.75,42,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5627444167962178,,
banking77,0.75,42,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6488693244201716,,
banking77,0.75,42,random_partition,,3.0,False,f1_all,0.7832318308942068,,
banking77,0.75,42,single_centroid,,4.0,False,f1_all,0.7788643892953979,,
banking77,0.75,42,trainable_k1,,1.0,True,f1_all,0.8465133935600306,,
banking77,0.75,87,fixed_k2,,2.0,False,f1_all,0.8116459750099474,,
banking77,0.75,87,mogb_minilm,,7.0,False,f1_all,0.4486180681538979,,
banking77,0.75,87,mogb_partition_ours_boundary,,6.0,False,f1_all,0.6217631906981547,,
banking77,0.75,87,ours_partition_mogb_boundary,,5.0,False,f1_all,0.663436567522859,,
banking77,0.75,87,random_partition,,3.0,False,f1_all,0.8019420124481477,,
banking77,0.75,87,single_centroid,,4.0,False,f1_all,0.7972512771702772,,
banking77,0.75,87,trainable_k1,,1.0,True,f1_all,0.8495955076276699,,
banking77,0.75,100,fixed_k2,,2.0,False,f1_all,0.8064794121159801,,
banking77,0.75,100,mogb_minilm,,7.0,False,f1_all,0.4099356051176451,,
banking77,0.75,100,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5875678558933541,,
banking77,0.75,100,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6574649693024167,,
banking77,0.75,100,random_partition,,3.0,False,f1_all,0.7905835894689673,,
banking77,0.75,100,single_centroid,,4.0,False,f1_all,0.7825669044411686,,
banking77,0.75,100,trainable_k1,,1.0,True,f1_all,0.8422789425569616,,
banking77,0.75,123,fixed_k2,,2.0,False,f1_all,0.8061184733064787,,
banking77,0.75,123,mogb_minilm,,7.0,False,f1_all,0.4190987558031048,,
banking77,0.75,123,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5657502333249466,,
banking77,0.75,123,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6604048509561068,,
banking77,0.75,123,random_partition,,3.0,False,f1_all,0.7857174094681736,,
banking77,0.75,123,single_centroid,,4.0,False,f1_all,0.7774791026057317,,
banking77,0.75,123,trainable_k1,,1.0,True,f1_all,0.8383752198051533,,
clinc150,0.25,13,fixed_k2,,4.0,False,f1_all,0.7854688163755604,,
clinc150,0.25,13,mogb_minilm,,7.0,False,f1_all,0.552799420888672,,
clinc150,0.25,13,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7325053051951195,,
clinc150,0.25,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5638965119717422,,
clinc150,0.25,13,random_partition,,3.0,False,f1_all,0.7887268550662173,,
clinc150,0.25,13,single_centroid,,2.0,False,f1_all,0.7888420911606385,,
clinc150,0.25,13,trainable_k1,,1.0,True,f1_all,0.8010298070270482,,
clinc150,0.25,42,fixed_k2,,2.0,False,f1_all,0.7797406831331793,,
clinc150,0.25,42,mogb_minilm,,7.0,False,f1_all,0.4690188607303663,,
clinc150,0.25,42,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6447081265767621,,
clinc150,0.25,42,ours_partition_mogb_boundary,,6.0,False,f1_all,0.565039328694321,,
clinc150,0.25,42,random_partition,,4.0,False,f1_all,0.7671566988956524,,
clinc150,0.25,42,single_centroid,,3.0,False,f1_all,0.772959365889378,,
clinc150,0.25,42,trainable_k1,,1.0,True,f1_all,0.7837064085470472,,
clinc150,0.25,87,fixed_k2,,4.0,False,f1_all,0.7612168144013597,,
clinc150,0.25,87,mogb_minilm,,7.0,False,f1_all,0.5165800461524818,,
clinc150,0.25,87,mogb_partition_ours_boundary,,5.0,False,f1_all,0.693603729332261,,
clinc150,0.25,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5744970786514769,,
clinc150,0.25,87,random_partition,,3.0,False,f1_all,0.7750222783622385,,
clinc150,0.25,87,single_centroid,,2.0,False,f1_all,0.7755840380803358,,
clinc150,0.25,87,trainable_k1,,1.0,True,f1_all,0.7856815672130488,,
clinc150,0.25,100,fixed_k2,,4.0,False,f1_all,0.8100742538418142,,
clinc150,0.25,100,mogb_minilm,,7.0,False,f1_all,0.5427412747637941,,
clinc150,0.25,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7197737523748331,,
clinc150,0.25,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5898180313867981,,
clinc150,0.25,100,random_partition,,1.0,True,f1_all,0.8311811774653984,,
clinc150,0.25,100,single_centroid,,3.0,False,f1_all,0.8152807577028962,,
clinc150,0.25,100,trainable_k1,,2.0,False,f1_all,0.8293119919847214,,
clinc150,0.25,123,fixed_k2,,4.0,False,f1_all,0.764172828238498,,
clinc150,0.25,123,mogb_minilm,,7.0,False,f1_all,0.5308783798214524,,
clinc150,0.25,123,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7175239695263377,,
clinc150,0.25,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5402239546626599,,
clinc150,0.25,123,random_partition,,2.0,False,f1_all,0.7769311252873595,,
clinc150,0.25,123,single_centroid,,3.0,False,f1_all,0.7692833882317327,,
clinc150,0.25,123,trainable_k1,,1.0,True,f1_all,0.7847672034972499,,
clinc150,0.5,13,fixed_k2,,4.0,False,f1_all,0.8075556552565762,,
clinc150,0.5,13,mogb_minilm,,7.0,False,f1_all,0.4490273375575833,,
clinc150,0.5,13,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6642467645684205,,
clinc150,0.5,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5702744817053852,,
clinc150,0.5,13,random_partition,,3.0,False,f1_all,0.8110612637258592,,
clinc150,0.5,13,single_centroid,,2.0,False,f1_all,0.8124978686870881,,
clinc150,0.5,13,trainable_k1,,1.0,True,f1_all,0.8261993158424226,,
clinc150,0.5,42,fixed_k2,,4.0,False,f1_all,0.7942523859174728,,
clinc150,0.5,42,mogb_minilm,,7.0,False,f1_all,0.4275814690032287,,
clinc150,0.5,42,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6145761911588284,,
clinc150,0.5,42,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5480715512929405,,
clinc150,0.5,42,random_partition,,2.0,False,f1_all,0.8006302876150952,,
clinc150,0.5,42,single_centroid,,3.0,False,f1_all,0.7957298066105891,,
clinc150,0.5,42,trainable_k1,,1.0,True,f1_all,0.8075141354234163,,
clinc150,0.5,87,fixed_k2,,4.0,False,f1_all,0.8075776287301073,,
clinc150,0.5,87,mogb_minilm,,7.0,False,f1_all,0.4714741018932011,,
clinc150,0.5,87,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6598794870236049,,
clinc150,0.5,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5858663327968165,,
clinc150,0.5,87,random_partition,,2.0,False,f1_all,0.8153861668677663,,
clinc150,0.5,87,single_centroid,,3.0,False,f1_all,0.8108151411942055,,
clinc150,0.5,87,trainable_k1,,1.0,True,f1_all,0.8234017136184874,,
clinc150,0.5,100,fixed_k2,,3.0,False,f1_all,0.8087313565669035,,
clinc150,0.5,100,mogb_minilm,,7.0,False,f1_all,0.4621121291551101,,
clinc150,0.5,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6592934180407348,,
clinc150,0.5,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5667031570646789,,
clinc150,0.5,100,random_partition,,2.0,False,f1_all,0.8155966771133115,,
clinc150,0.5,100,single_centroid,,4.0,False,f1_all,0.8071592671886425,,
clinc150,0.5,100,trainable_k1,,1.0,True,f1_all,0.8249194600480021,,
clinc150,0.5,123,fixed_k2,,4.0,False,f1_all,0.7865986685508901,,
clinc150,0.5,123,mogb_minilm,,7.0,False,f1_all,0.4374949818853867,,
clinc150,0.5,123,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6319127043421816,,
clinc150,0.5,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5495499821482573,,
clinc150,0.5,123,random_partition,,2.0,False,f1_all,0.79486107222835,,
clinc150,0.5,123,single_centroid,,3.0,False,f1_all,0.7872648732925318,,
clinc150,0.5,123,trainable_k1,,1.0,True,f1_all,0.8087962224646499,,
clinc150,0.75,13,fixed_k2,,3.0,False,f1_all,0.8164688472452872,,
clinc150,0.75,13,mogb_minilm,,7.0,False,f1_all,0.4044135320379743,,
clinc150,0.75,13,mogb_partition_ours_boundary,,5.0,False,f1_all,0.5901802618321985,,
clinc150,0.75,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5672671130796392,,
clinc150,0.75,13,random_partition,,1.0,True,f1_all,0.8221544652828386,,
clinc150,0.75,13,single_centroid,,4.0,False,f1_all,0.8134080136454842,,
clinc150,0.75,13,trainable_k1,,2.0,False,f1_all,0.8206112737544194,,
clinc150,0.75,42,fixed_k2,,4.0,False,f1_all,0.8088918204336192,,
clinc150,0.75,42,mogb_minilm,,7.0,False,f1_all,0.4001079859395502,,
clinc150,0.75,42,mogb_partition_ours_boundary,,5.0,False,f1_all,0.566462772082466,,
clinc150,0.75,42,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5603277096163237,,
clinc150,0.75,42,random_partition,,2.0,False,f1_all,0.8170358381627915,,
clinc150,0.75,42,single_centroid,,3.0,False,f1_all,0.8133838606458739,,
clinc150,0.75,42,trainable_k1,,1.0,True,f1_all,0.824382257045602,,
clinc150,0.75,87,fixed_k2,,4.0,False,f1_all,0.8119677662507678,,
clinc150,0.75,87,mogb_minilm,,7.0,False,f1_all,0.4206219092079394,,
clinc150,0.75,87,mogb_partition_ours_boundary,,5.0,False,f1_all,0.5856304987682801,,
clinc150,0.75,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5653426926135425,,
clinc150,0.75,87,random_partition,,2.0,False,f1_all,0.826043548437886,,
clinc150,0.75,87,single_centroid,,3.0,False,f1_all,0.8181404949315024,,
clinc150,0.75,87,trainable_k1,,1.0,True,f1_all,0.827797940585045,,
clinc150,0.75,100,fixed_k2,,4.0,False,f1_all,0.825395505579123,,
clinc150,0.75,100,mogb_minilm,,7.0,False,f1_all,0.4278446100282795,,
clinc150,0.75,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6114717755954328,,
clinc150,0.75,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5905465869699709,,
clinc150,0.75,100,random_partition,,2.0,False,f1_all,0.8370815199043767,,
clinc150,0.75,100,single_centroid,,3.0,False,f1_all,0.8298363090431602,,
clinc150,0.75,100,trainable_k1,,1.0,True,f1_all,0.840427967758085,,
clinc150,0.75,123,fixed_k2,,4.0,False,f1_all,0.8090054810359091,,
clinc150,0.75,123,mogb_minilm,,7.0,False,f1_all,0.4368665176793386,,
clinc150,0.75,123,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6263243453865717,,
clinc150,0.75,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.5629659710081564,,
clinc150,0.75,123,random_partition,,2.0,False,f1_all,0.8149519930006924,,
clinc150,0.75,123,single_centroid,,3.0,False,f1_all,0.8122792243667675,,
clinc150,0.75,123,trainable_k1,,1.0,True,f1_all,0.8324034603041841,,
stackoverflow,0.25,13,fixed_k2,,4.0,False,f1_all,0.7507401228212122,,
stackoverflow,0.25,13,mogb_minilm,,7.0,False,f1_all,0.5471203003166764,,
stackoverflow,0.25,13,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7426510492344759,,
stackoverflow,0.25,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.7010038284759069,,
stackoverflow,0.25,13,random_partition,,2.0,False,f1_all,0.8336274419133467,,
stackoverflow,0.25,13,single_centroid,,3.0,False,f1_all,0.8322180645352352,,
stackoverflow,0.25,13,trainable_k1,,1.0,True,f1_all,0.8376694373285117,,
stackoverflow,0.25,42,fixed_k2,,4.0,False,f1_all,0.7393272858651018,,
stackoverflow,0.25,42,mogb_minilm,,7.0,False,f1_all,0.497747469785648,,
stackoverflow,0.25,42,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6790878181919392,,
stackoverflow,0.25,42,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6785120202727949,,
stackoverflow,0.25,42,random_partition,,3.0,False,f1_all,0.7700352372619405,,
stackoverflow,0.25,42,single_centroid,,2.0,False,f1_all,0.7736911007070325,,
stackoverflow,0.25,42,trainable_k1,,1.0,True,f1_all,0.8737185899712864,,
stackoverflow,0.25,87,fixed_k2,,4.0,False,f1_all,0.789610759306775,,
stackoverflow,0.25,87,mogb_minilm,,7.0,False,f1_all,0.4994948099512815,,
stackoverflow,0.25,87,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7143219622203061,,
stackoverflow,0.25,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.685843022725534,,
stackoverflow,0.25,87,random_partition,,3.0,False,f1_all,0.7935896603192408,,
stackoverflow,0.25,87,single_centroid,,2.0,False,f1_all,0.7949681282490033,,
stackoverflow,0.25,87,trainable_k1,,1.0,True,f1_all,0.886162434075719,,
stackoverflow,0.25,100,fixed_k2,,4.0,False,f1_all,0.8350794566135348,,
stackoverflow,0.25,100,mogb_minilm,,7.0,False,f1_all,0.5480994069507599,,
stackoverflow,0.25,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.7562760391461727,,
stackoverflow,0.25,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.7416330310270048,,
stackoverflow,0.25,100,random_partition,,3.0,False,f1_all,0.8452107949578506,,
stackoverflow,0.25,100,single_centroid,,2.0,False,f1_all,0.8457686184068333,,
stackoverflow,0.25,100,trainable_k1,,1.0,True,f1_all,0.9008138022892632,,
stackoverflow,0.25,123,fixed_k2,,5.0,False,f1_all,0.725195842412521,,
stackoverflow,0.25,123,mogb_minilm,,7.0,False,f1_all,0.6110573406094942,,
stackoverflow,0.25,123,mogb_partition_ours_boundary,,4.0,False,f1_all,0.7802096502123624,,
stackoverflow,0.25,123,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6456605199826951,,
stackoverflow,0.25,123,random_partition,,3.0,False,f1_all,0.8007643525951026,,
stackoverflow,0.25,123,single_centroid,,2.0,False,f1_all,0.8039338618686337,,
stackoverflow,0.25,123,trainable_k1,,1.0,True,f1_all,0.8834991622766871,,
stackoverflow,0.5,13,fixed_k2,,4.0,False,f1_all,0.7312628392541963,,
stackoverflow,0.5,13,mogb_minilm,,7.0,False,f1_all,0.4585184886906548,,
stackoverflow,0.5,13,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6742800631117692,,
stackoverflow,0.5,13,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6412855588014174,,
stackoverflow,0.5,13,random_partition,,3.0,False,f1_all,0.7943742466569094,,
stackoverflow,0.5,13,single_centroid,,2.0,False,f1_all,0.7950521077520563,,
stackoverflow,0.5,13,trainable_k1,,1.0,True,f1_all,0.8523954175911279,,
stackoverflow,0.5,42,fixed_k2,,4.0,False,f1_all,0.7311336135664732,,
stackoverflow,0.5,42,mogb_minilm,,7.0,False,f1_all,0.4466999646755574,,
stackoverflow,0.5,42,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6555490943987803,,
stackoverflow,0.5,42,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6320607170210828,,
stackoverflow,0.5,42,random_partition,,3.0,False,f1_all,0.804679086233893,,
stackoverflow,0.5,42,single_centroid,,2.0,False,f1_all,0.8057545922611464,,
stackoverflow,0.5,42,trainable_k1,,1.0,True,f1_all,0.8576590966593717,,
stackoverflow,0.5,87,fixed_k2,,4.0,False,f1_all,0.7557664373099274,,
stackoverflow,0.5,87,mogb_minilm,,7.0,False,f1_all,0.4491968680096521,,
stackoverflow,0.5,87,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6537524518375926,,
stackoverflow,0.5,87,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6525984043794486,,
stackoverflow,0.5,87,random_partition,,3.0,False,f1_all,0.8082021444281459,,
stackoverflow,0.5,87,single_centroid,,2.0,False,f1_all,0.8098064648722701,,
stackoverflow,0.5,87,trainable_k1,,1.0,True,f1_all,0.8595641369722073,,
stackoverflow,0.5,100,fixed_k2,,4.0,False,f1_all,0.7290730029505788,,
stackoverflow,0.5,100,mogb_minilm,,7.0,False,f1_all,0.4367131651087204,,
stackoverflow,0.5,100,mogb_partition_ours_boundary,,5.0,False,f1_all,0.6469155736998627,,
stackoverflow,0.5,100,ours_partition_mogb_boundary,,6.0,False,f1_all,0.6426653129875843,,
stackoverflow,0.5,100,random_partition,,3.0,False,f1_all,0.8210659772876436,,
stackoverflow,0.5,100,single_centroid,,2.0,False,f1_all,0.8234804878073413,,
stackoverflow,0.5,100,trainable_k1,,1.0,True,f1_all,0.8835864480412401,,
stackoverflow,0.5,123,fixed_k2,,4.0,False,f1_all,0.6907056228977069,,
stackoverflow,0.5,123,mogb_minilm,,7.0,False,f1_all,0.3737734824619087,,
stackoverflow,0.5,123,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5367119144518955,,
stackoverflow,0.5,123,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6107376043090513,,
stackoverflow,0.5,123,random_partition,,3.0,False,f1_all,0.7618833015090988,,
stackoverflow,0.5,123,single_centroid,,2.0,False,f1_all,0.764888659601915,,
stackoverflow,0.5,123,trainable_k1,,1.0,True,f1_all,0.874333776004836,,
stackoverflow,0.75,13,fixed_k2,,4.0,False,f1_all,0.7504397605664747,,
stackoverflow,0.75,13,mogb_minilm,,7.0,False,f1_all,0.3204666793469222,,
stackoverflow,0.75,13,mogb_partition_ours_boundary,,6.0,False,f1_all,0.482000118479956,,
stackoverflow,0.75,13,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6174869731398304,,
stackoverflow,0.75,13,random_partition,,2.0,False,f1_all,0.8043886093853589,,
stackoverflow,0.75,13,single_centroid,,3.0,False,f1_all,0.8040321503299259,,
stackoverflow,0.75,13,trainable_k1,,1.0,True,f1_all,0.8731885403519126,,
stackoverflow,0.75,42,fixed_k2,,4.0,False,f1_all,0.7624431388355335,,
stackoverflow,0.75,42,mogb_minilm,,7.0,False,f1_all,0.3126891283998402,,
stackoverflow,0.75,42,mogb_partition_ours_boundary,,6.0,False,f1_all,0.4743805932023595,,
stackoverflow,0.75,42,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6129065162238279,,
stackoverflow,0.75,42,random_partition,,3.0,False,f1_all,0.8150305094887604,,
stackoverflow,0.75,42,single_centroid,,2.0,False,f1_all,0.817080080069515,,
stackoverflow,0.75,42,trainable_k1,,1.0,True,f1_all,0.871379383978064,,
stackoverflow,0.75,87,fixed_k2,,4.0,False,f1_all,0.7527535319131659,,
stackoverflow,0.75,87,mogb_minilm,,7.0,False,f1_all,0.3585894215736091,,
stackoverflow,0.75,87,mogb_partition_ours_boundary,,6.0,False,f1_all,0.5343256056277617,,
stackoverflow,0.75,87,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6262086079003412,,
stackoverflow,0.75,87,random_partition,,3.0,False,f1_all,0.8235608177007242,,
stackoverflow,0.75,87,single_centroid,,2.0,False,f1_all,0.8254313100140762,,
stackoverflow,0.75,87,trainable_k1,,1.0,True,f1_all,0.867446594850703,,
stackoverflow,0.75,100,fixed_k2,,4.0,False,f1_all,0.7451226584524806,,
stackoverflow,0.75,100,mogb_minilm,,7.0,False,f1_all,0.3475308153103965,,
stackoverflow,0.75,100,mogb_partition_ours_boundary,,6.0,False,f1_all,0.534075989269176,,
stackoverflow,0.75,100,ours_partition_mogb_boundary,,5.0,False,f1_all,0.6101044496597021,,
stackoverflow,0.75,100,random_partition,,3.0,False,f1_all,0.8107619099947612,,
stackoverflow,0.75,100,single_centroid,,2.0,False,f1_all,0.8140519438207918,,
stackoverflow,0.75,100,trainable_k1,,1.0,True,f1_all,0.8677509570516391,,
stackoverflow,0.75,123,fixed_k2,,4.0,False,f1_all,0.7125340870163612,,
stackoverflow,0.75,123,mogb_minilm,,7.0,False,f1_all,0.3153855709596245,,
stackoverflow,0.75,123,mogb_partition_ours_boundary,,6.0,False,f1_all,0.4544168060383442,,
stackoverflow,0.75,123,ours_partition_mogb_boundary,,5.0,False,f1_all,0.5942850274427153,,
stackoverflow,0.75,123,random_partition,,3.0,False,f1_all,0.8002166481086175,,
stackoverflow,0.75,123,single_centroid,,2.0,False,f1_all,0.8013030818231378,,
stackoverflow,0.75,123,trainable_k1,,1.0,True,f1_all,0.8842356034374308,,
banking77,0.25,13,fixed_k2,,3.0,False,known_recall,,0.8355263157894737,
banking77,0.25,13,mogb_minilm,,7.0,False,known_recall,,0.3776315789473684,
banking77,0.25,13,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5736842105263158,
banking77,0.25,13,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5421052631578948,
banking77,0.25,13,random_partition,,1.0,True,known_recall,,0.8539473684210526,
banking77,0.25,13,single_centroid,,2.0,False,known_recall,,0.8368421052631578,
banking77,0.25,13,trainable_k1,,4.0,False,known_recall,,0.8276315789473684,
banking77,0.25,42,fixed_k2,,2.0,False,known_recall,,0.8421052631578947,
banking77,0.25,42,mogb_minilm,,7.0,False,known_recall,,0.4289473684210526,
banking77,0.25,42,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6473684210526316,
banking77,0.25,42,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5671052631578948,
