dataset,seed,k,radius_lambda,threshold,acceptance_mode,split,full_pipeline_evaluation_mode,direct_pipeline_verified,oos_f1,f1_all,known_macro_f1,overall_accuracy,known_recall,false_accept_rate,false_reject_rate,router_error_rate,expert_error_rate,stage_count_correct_oos_rejection,stage_count_oos_accepted_by_gate,stage_count_known_rejected_by_gate,stage_count_known_wrong_domain,stage_count_known_wrong_expert,stage_count_correct_known_prediction,selected_by_validation,paper_known_f1,paper_accuracy
banking77_oos,13,1,0.5,0.95,normalized_union,test,direct_pipeline,True,0.9166534872687016,0.6748103621488487,0.7280200862121944,0.8588235294117647,0.655,0.05909090909090909,0.345,0.0,0.07480916030534351,2898,182,345,0,49,606,True,74.9,78.98
banking77_oos,42,1,0.5,0.95,normalized_union,test,direct_pipeline,True,0.9184185754628177,0.6660857607772925,0.710080877375014,0.8602941176470589,0.633,0.04967532467532468,0.367,0.0,0.07898894154818326,2927,153,367,0,50,583,True,74.9,78.98
banking77_oos,87,1,0.5,0.95,normalized_union,test,direct_pipeline,True,0.9167713567839196,0.6547202906260673,0.7008639798771269,0.8561274509803921,0.631,0.05227272727272727,0.369,0.0,0.09033280507131537,2919,161,369,0,57,574,True,74.9,78.98
