dataset,kir,seed,method,method_label,n_samples,n_known,n_oos,oos_f1,known_recall,false_accept_rate,false_reject_rate,source_oos_f1,source_known_recall,metric_recompute_delta,source_prediction_path,oos_false_accept_count,known_false_reject_count,oos_true_reject_count,oos_recall,oos_precision,oos_f1_reconstructed
clinc150,0.5,100,fixed_k2,Frozen K=2,5700,2250,3450,0.8901220865704772,0.7555555555555555,0.0701449275362318,0.2444444444444444,0.8901220865704772,0.7555555555555555,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/fixed_k2/predictions.tsv,241.99999999999972,549.9999999999999,3208.0000000000005,0.9298550724637682,0.8536455561468866,0.8901220865704774
clinc150,0.5,100,random_partition,Random K=2,5700,2250,3450,0.8901224025049815,0.8004444444444444,0.0936231884057971,0.1995555555555555,0.8901224025049815,0.8004444444444444,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/random_partition/predictions.tsv,323.0,448.9999999999999,3127.0,0.9063768115942029,0.8744407158836689,0.8901224025049815
clinc150,0.5,100,mogb_minilm,MOGB MiniLM,5700,2250,3450,0.814364113576712,0.3248888888888889,0.0107246376811594,0.6751111111111111,0.814364113576712,0.3248888888888889,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/mogb_minilm/predictions.tsv,36.99999999999993,1519.0,3413.0,0.9892753623188406,0.6920113544201135,0.8143641135767121
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours,5700,2250,3450,0.8553893364019947,0.544,0.0304347826086956,0.456,0.8553893364019947,0.544,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv,104.99999999999983,1026.0,3345.0,0.9695652173913043,0.7652711050102952,0.8553893364019945
clinc150,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB,5700,2250,3450,0.8321239699913909,0.4231111111111111,0.0194202898550724,0.5768888888888889,0.8321239699913909,0.4231111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv,66.99999999999977,1298.0,3383.0,0.9805797101449275,0.7227088229010895,0.8321239699913909
clinc150,0.5,123,trainable_k1,Trainable K=1,5700,2250,3450,0.9039116805233748,0.7462222222222222,0.0388405797101449,0.2537777777777777,0.9039116805233748,0.7462222222222222,-1.1102230246251563e-16,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/clinc150/seed_123/predictions.jsonl,133.99999999999991,570.9999999999999,3316.0,0.9611594202898551,0.8531000771803448,0.9039116805233747
clinc150,0.5,123,single_centroid,Frozen K=1,5700,2250,3450,0.8912092563849302,0.7871111111111111,0.0846376811594202,0.2128888888888888,0.8912092563849302,0.7871111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/single_centroid/predictions.tsv,291.9999999999997,478.9999999999998,3158.0000000000005,0.9153623188405798,0.8682980478416278,0.8912092563849303
clinc150,0.5,123,fixed_k2,Frozen K=2,5700,2250,3450,0.8893799199005662,0.7462222222222222,0.0666666666666666,0.2537777777777777,0.8893799199005662,0.7462222222222222,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/fixed_k2/predictions.tsv,229.99999999999974,570.9999999999999,3220.0000000000005,0.9333333333333335,0.8493801107887101,0.8893799199005663
clinc150,0.5,123,random_partition,Random K=2,5700,2250,3450,0.894237576100807,0.7977777777777778,0.0846376811594202,0.2022222222222222,0.894237576100807,0.7977777777777778,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/random_partition/predictions.tsv,291.9999999999997,454.99999999999994,3158.0000000000005,0.9153623188405798,0.8740658732355383,0.894237576100807
clinc150,0.5,123,mogb_minilm,MOGB MiniLM,5700,2250,3450,0.8113744075829384,0.304,0.0075362318840579,0.696,0.8113744075829384,0.304,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/mogb_minilm/predictions.tsv,25.999999999999755,1566.0,3424.0000000000005,0.9924637681159422,0.6861723446893788,0.8113744075829384
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours,5700,2250,3450,0.8530937618625838,0.5191111111111111,0.0228985507246376,0.4808888888888888,0.8530937618625838,0.5191111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,78.99999999999972,1081.9999999999998,3371.0000000000005,0.9771014492753625,0.7570177408488661,0.853093761862584
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,5700,2250,3450,0.8310479921645446,0.4115555555555555,0.016231884057971,0.5884444444444444,0.8310479921645446,0.4115555555555555,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,55.99999999999996,1324.0,3394.0,0.983768115942029,0.7193726155150487,0.8310479921645446
clinc150,0.75,13,trainable_k1,Trainable K=1,5700,3360,2340,0.8230088495575221,0.7464285714285714,0.0461538461538461,0.2535714285714285,0.8230088495575221,0.7464285714285714,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_13/predictions.jsonl,107.99999999999987,851.9999999999998,2232.0,0.9538461538461539,0.7237354085603113,0.8230088495575221
clinc150,0.75,13,single_centroid,Frozen K=1,5700,3360,2340,0.8122102009273571,0.781547619047619,0.1017094017094017,0.2184523809523809,0.8122102009273571,0.781547619047619,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/single_centroid/predictions.tsv,237.99999999999997,733.9999999999998,2102.0,0.8982905982905983,0.7411847672778561,0.8122102009273571
clinc150,0.75,13,fixed_k2,Frozen K=2,5700,3360,2340,0.8166102968808718,0.7592261904761904,0.0713675213675213,0.2407738095238095,0.8166102968808718,0.7592261904761904,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/fixed_k2/predictions.tsv,166.99999999999983,808.9999999999999,2173.0,0.9286324786324787,0.7287055667337358,0.8166102968808718
clinc150,0.75,13,random_partition,Random K=2,5700,3360,2340,0.818022235225278,0.7946428571428571,0.1038461538461538,0.2053571428571428,0.818022235225278,0.7946428571428572,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/random_partition/predictions.tsv,242.9999999999999,689.9999999999998,2097.0,0.8961538461538462,0.7524219590958019,0.8180222352252781
clinc150,0.75,13,mogb_minilm,MOGB MiniLM,5700,3360,2340,0.655469301340861,0.2788690476190476,0.0076923076923076,0.7211309523809524,0.655469301340861,0.2788690476190476,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/mogb_minilm/predictions.tsv,17.999999999999783,2423.0,2322.0,0.9923076923076923,0.4893572181243414,0.655469301340861
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,5700,3360,2340,0.718701217608492,0.475,0.0162393162393162,0.525,0.718701217608492,0.475,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,37.99999999999991,1764.0,2302.0,0.9837606837606837,0.5661583866207575,0.7187012176084919
clinc150,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,5700,3360,2340,0.6987364895722332,0.4244047619047619,0.0192307692307692,0.575595238095238,0.6987364895722332,0.4244047619047619,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,44.99999999999993,1933.9999999999998,2295.0,0.9807692307692307,0.54268148498463,0.6987364895722333
clinc150,0.75,42,trainable_k1,Trainable K=1,5700,3360,2340,0.823141706334676,0.7398809523809524,0.0393162393162393,0.2601190476190476,0.823141706334676,0.7398809523809524,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_42/predictions.jsonl,91.99999999999997,873.9999999999999,2248.0,0.9606837606837607,0.7200512491992312,0.8231417063346759
clinc150,0.75,42,single_centroid,Frozen K=1,5700,3360,2340,0.8075954272427824,0.7806547619047619,0.1094017094017094,0.2193452380952381,0.8075954272427824,0.7806547619047619,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/single_centroid/predictions.tsv,256.0,737.0,2084.0,0.8905982905982905,0.7387451258419,0.8075954272427824
clinc150,0.75,42,fixed_k2,Frozen K=2,5700,3360,2340,0.8098617855808741,0.7482142857142857,0.0735042735042735,0.2517857142857143,0.8098617855808741,0.7482142857142857,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/fixed_k2/predictions.tsv,172.0,846.0,2168.0,0.9264957264957265,0.7193098871930989,0.8098617855808741
clinc150,0.75,42,random_partition,Random K=2,5700,3360,2340,0.8092349833692036,0.7907738095238095,0.1162393162393162,0.2092261904761904,0.8092349833692036,0.7907738095238095,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/random_partition/predictions.tsv,271.9999999999999,702.9999999999998,2068.0,0.8837606837606837,0.7463009743774811,0.8092349833692037
clinc150,0.75,42,mogb_minilm,MOGB MiniLM,5700,3360,2340,0.6552746787176953,0.2794642857142857,0.0085470085470085,0.7205357142857143,0.6552746787176953,0.2794642857142857,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/mogb_minilm/predictions.tsv,19.99999999999989,2421.0,2320.0,0.9914529914529915,0.4893482387681924,0.6552746787176952
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,5700,3360,2340,0.7124132613723978,0.4538690476190476,0.0128205128205128,0.5461309523809523,0.7124132613723978,0.4538690476190476,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/mogb_partition_ours_boundary/predictions.tsv,29.99999999999995,1834.9999999999998,2310.0,0.9871794871794872,0.5572979493365501,0.7124132613723979
clinc150,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,5700,3360,2340,0.6984848484848485,0.4181547619047619,0.0149572649572649,0.5818452380952381,0.6984848484848485,0.4181547619047618,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_42/ours_partition_mogb_boundary/predictions.tsv,34.999999999999865,1955.0000000000002,2305.0,0.9850427350427351,0.5410798122065728,0.6984848484848486
clinc150,0.75,87,trainable_k1,Trainable K=1,5700,3360,2340,0.8302650957290133,0.7508928571428571,0.0363247863247863,0.2491071428571428,0.8302650957290133,0.7508928571428571,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl,84.99999999999994,836.9999999999998,2255.0,0.9636752136752137,0.7293014230271668,0.8302650957290133
clinc150,0.75,87,single_centroid,Frozen K=1,5700,3360,2340,0.8238724727838258,0.7961309523809523,0.0944444444444444,0.2038690476190476,0.8238724727838258,0.7961309523809523,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/single_centroid/predictions.tsv,220.9999999999999,684.9999999999999,2119.0,0.9055555555555556,0.7557061340941512,0.8238724727838258
clinc150,0.75,87,fixed_k2,Frozen K=2,5700,3360,2340,0.8191369606003752,0.7598214285714285,0.067094017094017,0.2401785714285714,0.8191369606003752,0.7598214285714285,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/fixed_k2/predictions.tsv,156.99999999999977,806.9999999999999,2183.0,0.9329059829059829,0.7301003344481606,0.8191369606003752
clinc150,0.75,87,random_partition,Random K=2,5700,3360,2340,0.8299531981279251,0.8035714285714286,0.0905982905982906,0.1964285714285714,0.8299531981279251,0.8035714285714286,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/random_partition/predictions.tsv,212.0,659.9999999999999,2128.0,0.9094017094017094,0.763271162123386,0.8299531981279251
clinc150,0.75,87,mogb_minilm,MOGB MiniLM,5700,3360,2340,0.6600256154831364,0.2952380952380952,0.0089743589743589,0.7047619047619048,0.6600256154831364,0.2952380952380952,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/mogb_minilm/predictions.tsv,20.99999999999983,2368.0,2319.0,0.9910256410256411,0.49477277576274803,0.6600256154831365
clinc150,0.75,87,mogb_partition_ours_boundary,MOGB partition + ours,5700,3360,2340,0.7166744803875605,0.4744047619047619,0.02008547008547,0.5255952380952381,0.7166744803875605,0.4744047619047619,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/mogb_partition_ours_boundary/predictions.tsv,46.9999999999998,1766.0,2293.0,0.9799145299145299,0.5649174673564917,0.7166744803875604
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,5700,3360,2340,0.6988393402565669,0.4285714285714285,0.0222222222222222,0.5714285714285714,0.6988393402565669,0.4285714285714286,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/ours_partition_mogb_boundary/predictions.tsv,51.99999999999994,1920.0,2288.0,0.9777777777777777,0.5437262357414449,0.6988393402565669
clinc150,0.75,100,trainable_k1,Trainable K=1,5700,3360,2340,0.8333023601561048,0.7622023809523809,0.0418803418803418,0.237797619047619,0.8333023601561048,0.762202380952381,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl,97.99999999999982,798.9999999999999,2242.0,0.9581196581196582,0.7372574810917462,0.8333023601561048
clinc150,0.75,100,single_centroid,Frozen K=1,5700,3360,2340,0.8267762771579565,0.8044642857142857,0.0974358974358974,0.1955357142857142,0.8267762771579565,0.8044642857142857,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/single_centroid/predictions.tsv,227.99999999999991,656.9999999999998,2112.0,0.9025641025641026,0.7627302275189599,0.8267762771579565
clinc150,0.75,100,fixed_k2,Frozen K=2,5700,3360,2340,0.8223022947088944,0.7723214285714286,0.0735042735042735,0.2276785714285714,0.8223022947088944,0.7723214285714286,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/fixed_k2/predictions.tsv,172.0,764.9999999999999,2168.0,0.9264957264957265,0.7391749062393453,0.8223022947088944
clinc150,0.75,100,random_partition,Random K=2,5700,3360,2340,0.8324132492113565,0.8151785714285714,0.0978632478632478,0.1848214285714285,0.8324132492113565,0.8151785714285714,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/random_partition/predictions.tsv,228.99999999999983,620.9999999999998,2111.0,0.9021367521367522,0.7726939970717424,0.8324132492113566
clinc150,0.75,100,mogb_minilm,MOGB MiniLM,5700,3360,2340,0.660377358490566,0.3017857142857142,0.0128205128205128,0.6982142857142857,0.660377358490566,0.3017857142857143,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_minilm/predictions.tsv,29.99999999999995,2346.0,2310.0,0.9871794871794872,0.4961340206185567,0.6603773584905661
clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours,5700,3360,2340,0.723047739487828,0.4943452380952381,0.0226495726495726,0.5056547619047619,0.723047739487828,0.4943452380952381,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv,52.999999999999886,1699.0,2287.0,0.9773504273504273,0.5737581535373808,0.7230477394878279
clinc150,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB,5700,3360,2340,0.7072982564419071,0.4497023809523809,0.0205128205128205,0.5502976190476191,0.7072982564419071,0.4497023809523809,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv,47.999999999999964,1849.0000000000002,2292.0,0.9794871794871794,0.5534894952909926,0.7072982564419071
clinc150,0.75,123,trainable_k1,Trainable K=1,5700,3360,2340,0.8327481057105895,0.756547619047619,0.0371794871794871,0.2434523809523809,0.8327481057105895,0.756547619047619,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl,86.99999999999982,817.9999999999998,2253.0,0.9628205128205128,0.7336372517095409,0.8327481057105895
clinc150,0.75,123,single_centroid,Frozen K=1,5700,3360,2340,0.8168740279937792,0.7907738095238095,0.1021367521367521,0.2092261904761904,0.8168740279937792,0.7907738095238095,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/single_centroid/predictions.tsv,238.9999999999999,702.9999999999998,2101.0,0.8978632478632479,0.7492867332382311,0.8168740279937793
clinc150,0.75,123,fixed_k2,Frozen K=2,5700,3360,2340,0.807280915744042,0.7505952380952381,0.0807692307692307,0.2494047619047619,0.807280915744042,0.7505952380952381,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/fixed_k2/predictions.tsv,188.99999999999986,838.0,2151.0,0.9192307692307692,0.719638675142188,0.807280915744042
clinc150,0.75,123,random_partition,Random K=2,5700,3360,2340,0.82063305978898,0.7982142857142858,0.1025641025641025,0.2017857142857143,0.82063305978898,0.7982142857142858,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/random_partition/predictions.tsv,239.99999999999986,678.0,2100.0,0.8974358974358975,0.755939524838013,0.82063305978898
clinc150,0.75,123,mogb_minilm,MOGB MiniLM,5700,3360,2340,0.665430161221287,0.3044642857142857,0.0034188034188034,0.6955357142857143,0.665430161221287,0.3044642857142857,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_minilm/predictions.tsv,7.9999999999999565,2337.0,2332.0,0.9965811965811966,0.4994645534375669,0.6654301612212868
clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + ours,5700,3360,2340,0.7278803309993634,0.5068452380952381,0.0226495726495726,0.4931547619047619,0.7278803309993634,0.5068452380952381,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_partition_ours_boundary/predictions.tsv,52.999999999999886,1657.0,2287.0,0.9773504273504273,0.579868154158215,0.7278803309993634
clinc150,0.75,123,ours_partition_mogb_boundary,Ours partition + MOGB,5700,3360,2340,0.6986634264884569,0.4214285714285714,0.017094017094017,0.5785714285714286,0.6986634264884569,0.4214285714285714,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/ours_partition_mogb_boundary/predictions.tsv,39.99999999999978,1944.0000000000002,2300.0,0.9829059829059829,0.5419415645617343,0.6986634264884569
banking77,0.25,13,trainable_k1,Trainable K=1,3080,760,2320,0.9154867256637168,0.8276315789473684,0.1081896551724137,0.1723684210526316,0.9154867256637168,0.8276315789473684,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_13/predictions.jsonl,250.9999999999998,131.0,2069.0,0.8918103448275863,0.9404545454545454,0.9154867256637168
banking77,0.25,13,single_centroid,Frozen K=1,3080,760,2320,0.8406072106261859,0.8368421052631579,0.2362068965517241,0.1631578947368421,0.8406072106261859,0.8368421052631578,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/single_centroid/predictions.tsv,547.9999999999999,124.0,1772.0,0.7637931034482759,0.9345991561181435,0.8406072106261859
banking77,0.25,13,fixed_k2,Frozen K=2,3080,760,2320,0.8445179584120983,0.8355263157894737,0.2297413793103448,0.1644736842105263,0.8445179584120983,0.8355263157894737,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/fixed_k2/predictions.tsv,532.9999999999999,124.99999999999999,1787.0,0.7702586206896552,0.9346234309623431,0.8445179584120983
banking77,0.25,13,random_partition,Random K=2,3080,760,2320,0.8404483663248271,0.8539473684210527,0.2405172413793103,0.1460526315789473,0.8404483663248271,0.8539473684210526,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/random_partition/predictions.tsv,557.9999999999999,110.99999999999994,1762.0,0.7594827586206897,0.9407367859049653,0.8404483663248272
banking77,0.25,13,mogb_minilm,MOGB MiniLM,3080,760,2320,0.8975725281231498,0.3776315789473684,0.0198275862068965,0.6223684210526316,0.8975725281231498,0.3776315789473684,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/mogb_minilm/predictions.tsv,45.99999999999988,473.0,2274.0,0.9801724137931035,0.8278121587186021,0.8975725281231498
banking77,0.25,13,mogb_partition_ours_boundary,MOGB partition + ours,3080,760,2320,0.916837361736993,0.5736842105263158,0.0353448275862069,0.4263157894736842,0.916837361736993,0.5736842105263158,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/mogb_partition_ours_boundary/predictions.tsv,82.0,324.0,2238.0,0.9646551724137931,0.8735362997658079,0.9168373617369932
banking77,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,3080,760,2320,0.8993399339933993,0.5421052631578948,0.0603448275862069,0.4578947368421052,0.8993399339933993,0.5421052631578948,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/ours_partition_mogb_boundary/predictions.tsv,140.0,347.99999999999994,2180.0,0.9396551724137931,0.8623417721518988,0.8993399339933994
banking77,0.25,42,trainable_k1,Trainable K=1,3080,760,2320,0.9191208791208793,0.8171052631578948,0.0987068965517241,0.1828947368421052,0.9191208791208793,0.8171052631578948,-1.1102230246251563e-16,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_42/predictions.jsonl,228.99999999999991,138.99999999999994,2091.0,0.9012931034482758,0.9376681614349776,0.9191208791208791
banking77,0.25,42,single_centroid,Frozen K=1,3080,760,2320,0.8386023294509152,0.8381578947368421,0.2396551724137931,0.1618421052631579,0.8386023294509152,0.8381578947368421,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/single_centroid/predictions.tsv,556.0,123.0,1764.0,0.7603448275862069,0.9348171701112877,0.8386023294509153
banking77,0.25,42,fixed_k2,Frozen K=2,3080,760,2320,0.875835061045842,0.8421052631578947,0.180603448275862,0.1578947368421052,0.875835061045842,0.8421052631578947,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/fixed_k2/predictions.tsv,418.99999999999983,119.99999999999996,1901.0000000000002,0.8193965517241381,0.9406234537357744,0.8758350610458421
banking77,0.25,42,random_partition,Random K=2,3080,760,2320,0.8347701149425287,0.8513157894736842,0.2487068965517241,0.1486842105263157,0.8347701149425287,0.8513157894736842,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/random_partition/predictions.tsv,576.9999999999999,112.99999999999993,1743.0,0.7512931034482758,0.9391163793103449,0.8347701149425287
banking77,0.25,42,mogb_minilm,MOGB MiniLM,3080,760,2320,0.9093069306930692,0.4289473684210526,0.0103448275862068,0.5710526315789474,0.9093069306930692,0.4289473684210526,1.1102230246251563e-16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/mogb_minilm/predictions.tsv,23.999999999999773,434.0,2296.0,0.9896551724137931,0.841025641025641,0.9093069306930693
banking77,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,3080,760,2320,0.9243557772236076,0.6473684210526316,0.0413793103448275,0.3526315789473684,0.9243557772236076,0.6473684210526316,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/mogb_partition_ours_boundary/predictions.tsv,95.9999999999998,268.0,2224.0,0.9586206896551724,0.8924558587479936,0.9243557772236077
banking77,0.25,42,ours_partition_mogb_boundary,Ours partition + MOGB,3080,760,2320,0.9178921568627452,0.5671052631578948,0.0314655172413793,0.4328947368421053,0.9178921568627452,0.5671052631578948,-1.1102230246251563e-16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_42/ours_partition_mogb_boundary/predictions.tsv,72.99999999999997,329.0,2247.0,0.9685344827586206,0.8722826086956522,0.9178921568627451
banking77,0.25,87,trainable_k1,Trainable K=1,3080,760,2320,0.9304952215464812,0.8131578947368421,0.0767241379310344,0.1868421052631579,0.9304952215464812,0.8131578947368421,1.1102230246251563e-16,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_87/predictions.jsonl,177.9999999999998,142.0,2142.0,0.9232758620689655,0.9378283712784589,0.9304952215464813
banking77,0.25,87,single_centroid,Frozen K=1,3080,760,2320,0.8788294467306813,0.8263157894736842,0.171551724137931,0.1736842105263158,0.8788294467306813,0.8263157894736842,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/single_centroid/predictions.tsv,397.9999999999999,132.0,1922.0,0.8284482758620689,0.9357351509250244,0.8788294467306813
banking77,0.25,87,fixed_k2,Frozen K=2,3080,760,2320,0.852015847121883,0.8118421052631579,0.2120689655172414,0.1881578947368421,0.852015847121883,0.8118421052631579,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/fixed_k2/predictions.tsv,492.0,143.0,1828.0,0.7879310344827586,0.9274479959411466,0.852015847121883
